agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,geometry
211,11,13,0,a,AM,326.8592,0,0.01002013400712716,0.00622747047855811,1072;1073,1306,"LINESTRING (-96.745394 43.5444017, -96.7736474 43.5040109)"
212,11,14,0,a,AM,123.4223,0,0.026875005299927143,0.01658794282162834,1489;855;1742,2954;2955,"LINESTRING (-96.757217 43.540297, -96.78354 43.537124, -96.753669 43.523944)"
213,11,15,0,a,AM,156.4512,0,0.050020017594603554,0.031087632069608455,2101;1272,3509,"LINESTRING (-96.7524114 43.5403211, -96.730045 43.5257808)"
214,11,16,0,a,AM,89.9287,0,0.42400653182523146,0.2491982597886886,1071;627;961;2179,1304;3679;1295,"LINESTRING (-96.7453973 43.5446473, -96.7223375 43.5003381, -96.763712 43.556587, -96.717051 43.54994)"
215,11,17,0,a,AM,80.1763,0,0.8612683354952029,0.5346923555003108,2198;446;1261;842;1449,497;3557;2003;2004,"LINESTRING (-96.754841 43.547242, -96.7624084 43.4797873, -96.743619 43.51708, -96.820208 43.5063518, -96.717928 43.5356286)"
216,11,18,0,a,AM,608.1217,0,0.022539365258258136,0.01399005593536358,1259;1254;916,3607;3608,"LINESTRING (-96.7437511 43.5376883, -96.805411 43.550537, -96.679235 43.535896)"
217,11,19,0,a,AM,129.6638,0,0.26190202091491444,0.23873213175885644,1296;1297;1299;1300;1811;1304,1667;2345;1670;2860;2861,"LINESTRING (-96.7453346 43.5523822, -96.7466766 43.5544475, -96.745441 43.5601232, -96.7453982 43.5614497, -96.810245 43.552596, -96.693373 43.5275967)"
218,11,20,0,a,AM,359.5080,0,0.05292144446695025,0.032759477936606586,1489;855;1742;1743;1744,2954;2955;2956;2957,"LINESTRING (-96.757217 43.540297, -96.78354 43.537124, -96.753669 43.523944, -96.75493 43.523911, -96.698281 43.502734)"
219,11,21,0,a,AM,132.1453,0,0.012190017406633094,0.007576134244872591,1071;627,1304,"LINESTRING (-96.7453973 43.5446473, -96.7223375 43.5003381)"
220,11,22,0,a,AM,70.0184,0,0.007560003780930552,0.004698570540708514,1258;695,3503,"LINESTRING (-96.74373 43.540223, -96.72123 43.51578)"
221,11,23,0,a,AM,203.3490,0,0.07015949854614711,0.04050341827221877,1143;1194,2713,"LINESTRING (-96.7563629 43.5530467, -96.758071 43.5138)"
222,11,24,0,a,AM,285.7209,0,0.01383086582477576,0.008595400870105655,1295;228,2454,"LINESTRING (-96.7454376 43.5511938, -96.7516909 43.4876343)"
223,14,1,0,a,AM,93.4977,0,0.046577880272718156,0.028321939092604102,1729;1728;1755;1756,2501;2565;2567,"LINESTRING (-96.756162 43.523686, -96.795402 43.523813, -96.785368 43.592765, -96.786728 43.5946704)"
224,14,2,0,a,AM,97.1851,0,0.10177007770754048,0.06325046612802983,2206;861,984,"LINESTRING (-96.754235 43.527532, -96.717909 43.606377)"
225,14,3,0,a,AM,247.9630,0,0.01545355318816797,0.009011808576755749,1723;1796,2763,"LINESTRING (-96.743685 43.523996, -96.783123 43.58962)"
226,14,4,0,a,AM,127.6718,0,0.682931815684541,0.4243070229956495,1857;1858;1073;1076;1067;1068;26;991,2936;2937;1310;1311;1298;1299;1300,"LINESTRING (-96.7579 43.525763, -96.7128113 43.5476485, -96.7736474 43.5040109, -96.692901 43.505759, -96.663136 43.562332, -96.663466 43.562945, -96.7595701 43.4903453, -96.7436878 43.558464)"
227,14,5,0,a,AM,112.7660,0,0.03349365532034124,0.018850217526413922,2103;575;576;577;943,3625;634;635;3612,"LINESTRING (-96.753134 43.535794, -96.8089011 43.4906663, -96.7053231 43.4953189, -96.707688 43.496051, -96.729853 43.556444)"
228,14,6,0,a,AM,82.1987,0,1.6890672000412803,1.3466873834679927,1278;607;72;73;1309;497;1664,1655;1649;74;1684;1685;2346,"LINESTRING (-96.759471 43.526199, -96.7954979 43.4948744, -96.7536973 43.486341, -96.7523186 43.4857175, -96.796515 43.519825, -96.772434 43.4681012, -96.7079 43.575478)"
229,14,7,0,a,AM,121.8477,0,0.16663367837511361,0.12427594779366066,1577;1669,3700,"LINESTRING (-96.7549452 43.5366755, -96.7009746 43.5754472)"
230,14,8,0,a,AM,45.0368,0,0.41607755381299427,0.25731510254816653,1743;1744;1871;1500;1501;1493;1502;1492;1511,2957;2958;2961;2087;2088;2089;2108;2109,"LINESTRING (-96.75493 43.523911, -96.698281 43.502734, -96.696677 43.51012, -96.739822 43.517071, -96.7411404 43.5171526, -96.757333 43.51668, -96.742118 43.517483, -96.757378 43.5184975, -96.7064132 43.5630047)"
231,14,9,0,a,AM,80.6454,0,4.525950379965799,2.826836544437539,1561;927;954;1624;1681;2223;1616;1617;1614,2286;2284;2282;2392;2393;2291;2271;2272,"LINESTRING (-96.748746 43.532153, -96.8228762 43.5393919, -96.7412847 43.5564096, -96.678883 43.513058, -96.666508 43.521011, -96.676016 43.533624, -96.700281 43.502821, -96.696827 43.503533, -96.7391951 43.5485838)"
232,14,10,0,a,AM,72.5807,0,3.5015371382727123,2.173474207582349,1561;927;954;1624;1681;2223;11;12;2070,2286;2284;2282;2392;2393;2395;8;3493,"LINESTRING (-96.748746 43.532153, -96.8228762 43.5393919, -96.7412847 43.5564096, -96.678883 43.513058, -96.666508 43.521011, -96.676016 43.533624, -96.7942449 43.4942544, -96.8105676 43.4959609, -96.7222902 43.5404447)"
233,14,11,0,a,AM,124.3278,0,0.04585015473042228,0.022796768178993163,1483;1485,2359,"LINESTRING (-96.757309 43.527505, -96.757212 43.547294)"
234,14,12,0,a,AM,582.3509,0,0.010742030981401958,0.00653822249844624,1685;1687,2419,"LINESTRING (-96.765615 43.522551, -96.78536 43.534164)"
235,14,13,0,a,AM,383.2086,0,0.005985531418743607,0.003617153511497825,2103;575,3625,"LINESTRING (-96.753134 43.535794, -96.8089011 43.4906663)"
236,14,15,0,a,AM,160.9707,0,0.03763126483392474,0.02494717215661902,1722;1340,2490,"LINESTRING (-96.7424417 43.5239963, -96.728793 43.5321426)"
237,14,16,0,a,AM,77.6109,0,0.07370007684169042,0.04580484773151026,1857;1858,2936,"LINESTRING (-96.7579 43.525763, -96.7128113 43.5476485)"
238,14,17,0,a,AM,71.7186,0,0.06284000097607643,0.039055313859540086,2206;1239,2798,"LINESTRING (-96.754235 43.527532, -96.713828 43.538477)"
239,14,18,0,a,AM,535.3817,0,0.014339872721888702,0.008371659415786202,1723;898,2764,"LINESTRING (-96.743685 43.523996, -96.6635638 43.5154382)"
240,14,19,0,a,AM,126.5373,0,0.03348000503941726,0.020807955251709136,1019;2015,3200,"LINESTRING (-96.7529604 43.5342604, -96.7063233 43.5248127)"
241,14,20,0,a,AM,381.1630,0,0.012238132086462496,0.007470478558110628,2103;575;576,3625;634,"LINESTRING (-96.753134 43.535794, -96.8089011 43.4906663, -96.7053231 43.4953189)"
242,14,21,0,a,AM,151.0184,0,0.18456269709035347,0.09176507147296457,1483;1485;360,2359;2066,"LINESTRING (-96.757309 43.527505, -96.757212 43.547294, -96.723845 43.493049)"
243,14,22,0,a,AM,79.2441,0,0.060917053912189066,0.03673710379117464,1743;1744;1871;1500,2957;2958;2961,"LINESTRING (-96.75493 43.523911, -96.698281 43.502734, -96.696677 43.51012, -96.739822 43.517071)"
244,14,23,0,a,AM,244.2962,0,0.010227808176575278,0.005929148539465506,1099;1086,1347,"LINESTRING (-96.758846 43.523939, -96.757377 43.520109)"
245,14,24,0,a,AM,340.7788,0,0.12176096408481869,0.07567433188315724,2192;212,1896,"LINESTRING (-96.754962 43.525776, -96.7623953 43.4789113)"
246,15,2,0,a,AM,135.2875,0,0.4811768017130198,0.2766314481044127,1658;1450;1445,2600;2005,"LINESTRING (-96.7252703 43.526401, -96.7179269 43.5345852, -96.7045905 43.6099834)"
247,15,3,0,a,AM,297.3979,0,0.29346107999837084,0.19331261653200746,1340;1723;1796,2491;2763,"LINESTRING (-96.728793 43.5321426, -96.743685 43.523996, -96.783123 43.58962)"
248,15,4,0,a,AM,164.3694,0,1.3658693405181253,0.8462336855189558,1021;474;473;955,1219;541;1110,"LINESTRING (-96.7275539 43.5339755, -96.7737832 43.4899052, -96.801876 43.4932167, -96.756244 43.556603)"
249,15,5,0,a,AM,154.7302,0,0.6963973274441116,0.3646799254195152,1658;1450;1424;1761,2600;2598;2601,"LINESTRING (-96.7252703 43.526401, -96.7179269 43.5345852, -96.660952 43.51484, -96.732869 43.5590354)"
250,15,6,0,a,AM,116.0833,0,1.8577573931064706,1.4515288999378497,1274;1277;1278;607;72;73;1309;497;1664,1637;1636;1655;1649;74;1684;1685;2346,"LINESTRING (-96.7262755 43.5264083, -96.757298 43.526631, -96.759471 43.526199, -96.7954979 43.4948744, -96.7536973 43.486341, -96.7523186 43.4857175, -96.796515 43.519825, -96.772434 43.4681012, -96.7079 43.575478)"
251,15,7,0,a,AM,184.9620,0,0.5468324716956068,0.33927905531385955,1021;474;1368,1219;2001,"LINESTRING (-96.7275539 43.5339755, -96.7737832 43.4899052, -96.688008 43.557056)"
252,15,8,0,a,AM,66.2470,0,8.808956219434528,5.4239403356121825,2074;1601;2222;1604;1902;1901;1899;1897;1895;1894;2205;1886;51;52;971;970;471;472;2171;1598;1703;277;278;1579;1580;1581;2209;1605;1606,3393;2237;2239;3009;3008;3007;3004;3002;2999;2997;2989;2993;56;2194;1129;2241;538;3920;3916;2443;3926;254;2209;2211;2213;3407;3405;2242,"LINESTRING (-96.7223159 43.5335889, -96.6766715 43.5166723, -96.6761238 43.5339263, -96.703747 43.530771, -96.694275 43.5050441, -96.7878632 43.5372832, -96.8016102 43.5519812, -96.747506 43.529438, -96.7475157 43.5330627, -96.747511 43.534877, -96.7542452 43.5285306, -96.7473434 43.5137681, -96.7657387 43.480257, -96.7657232 43.4797408, -96.721004 43.501951, -96.7897994 43.5044998, -96.8011728 43.495677, -96.8018669 43.494018, -96.7076616 43.5503141, -96.799783 43.518031, -96.78937 43.580138, -96.7539319 43.4968757, -96.7560833 43.4948047, -96.805155 43.548486, -96.805153 43.549103, -96.8150567 43.537425, -96.8291663 43.508747, -96.7015905 43.530168, -96.70865 43.55985)"
253,15,9,0,a,AM,114.0476,0,2.766780275578853,1.7334307022995648,2071;2069;2070;12;1991;2223;1616;1617;1614,3386;3384;3492;3494;3138;2291;2271;2272,"LINESTRING (-96.722309 43.5366718, -96.7222929 43.5414456, -96.7222902 43.5404447, -96.8105676 43.4959609, -96.8062781 43.5009231, -96.676016 43.533624, -96.700281 43.502821, -96.696827 43.503533, -96.7391951 43.5485838)"
254,15,10,0,a,AM,103.7170,0,0.014780312222207185,0.009185829707893101,2071;2069,3386,"LINESTRING (-96.722309 43.5366718, -96.7222929 43.5414456)"
255,15,11,0,a,AM,155.9141,0,0.016531026107296832,0.010273461777501554,1269;1265,1624,"LINESTRING (-96.7399552 43.5260245, -96.7440337 43.5472609)"
256,15,12,0,a,AM,641.9536,0,0.05579378959931618,0.03449347420758235,1344;1685;1687,2418;2419,"LINESTRING (-96.728789 43.528519, -96.765615 43.522551, -96.78536 43.534164)"
257,15,13,0,a,AM,439.1758,0,0.1819583555705479,0.11267868241143568,1021;474,1219,"LINESTRING (-96.7275539 43.5339755, -96.7737832 43.4899052)"
258,15,14,0,a,AM,159.2497,0,0.029550011158142032,0.01958980733374767,1347;1722,2985,"LINESTRING (-96.7287977 43.5248693, -96.7424417 43.5239963)"
259,15,16,0,a,AM,119.7345,0,5.004997009663031,3.087408328154134,2074;1601;2222;1604;1902;1901;1899;1897;1895;1894;2205;1886;51;52;971;970;471;472;2171,3393;2237;2239;3009;3008;3007;3004;3002;2999;2997;2989;2993;56;2194;1129;2241;538;3920,"LINESTRING (-96.7223159 43.5335889, -96.6766715 43.5166723, -96.6761238 43.5339263, -96.703747 43.530771, -96.694275 43.5050441, -96.7878632 43.5372832, -96.8016102 43.5519812, -96.747506 43.529438, -96.7475157 43.5330627, -96.747511 43.534877, -96.7542452 43.5285306, -96.7473434 43.5137681, -96.7657387 43.480257, -96.7657232 43.4797408, -96.721004 43.501951, -96.7897994 43.5044998, -96.8011728 43.495677, -96.8018669 43.494018, -96.7076616 43.5503141)"
260,15,17,0,a,AM,112.9825,0,0.4020042561022141,0.249763828464885,1659;1455;1454,2607;3865,"LINESTRING (-96.722997 43.526377, -96.717641 43.527566, -96.7179443 43.5404706)"
261,15,18,0,a,AM,843.8632,0,0.06919806385293394,0.04280298321939093,2043;2045,3293,"LINESTRING (-96.7224215 43.5243847, -96.686344 43.52385)"
262,15,19,0,a,AM,205.1078,0,0.14874015455264744,0.0924425108763207,1028;1323,1706,"LINESTRING (-96.7362698 43.5339649, -96.7186031 43.5302902)"
263,15,20,0,a,AM,594.9507,0,0.011012042979829563,0.006842759477936606,1271;128,2447,"LINESTRING (-96.7287896 43.5257878, -96.698292 43.494339)"
264,15,21,0,a,AM,213.6426,0,0.13036193905175714,0.08101305158483531,1271;128;129,2447;103,"LINESTRING (-96.7287896 43.5257878, -96.698292 43.494339, -96.7224205 43.4889206)"
265,15,22,0,a,AM,113.8250,0,0.5708221619966934,0.4649968924798011,1348;1717;1349,2511;2479,"LINESTRING (-96.7287888 43.5239528, -96.791785 43.520716, -96.728773 43.5221259)"
266,15,23,0,a,AM,295.3911,0,0.014230063608409272,0.00884400248601616,1270;1262,2931,"LINESTRING (-96.741243 43.525972, -96.743625 43.516704)"
267,15,24,0,a,AM,429.8167,0,0.13105262597413772,0.08144810441267869,1270;238,2930,"LINESTRING (-96.741243 43.525972, -96.7597366 43.4819775)"
268,16,2,0,a,AM,113.1446,0,4.984007894680864,2.8512554381603477,1402;102;103;280;279;257;258;1016;1359;1360;1361;955;473;474;1368;1447,3671;90;1839;259;257;229;1209;3178;1751;1753;1755;1109;540;2001;1991,"LINESTRING (-96.7063969 43.5448584, -96.7565422 43.4771425, -96.7579689 43.4771464, -96.7553673 43.496203, -96.7560012 43.4964719, -96.7018509 43.4989587, -96.6977509 43.4972235, -96.755227 43.535042, -96.816514 43.518859, -96.8194188 43.5188628, -96.66266 43.5669916, -96.756244 43.556603, -96.801876 43.4932167, -96.7737832 43.4899052, -96.688008 43.557056, -96.710858 43.6096011)"
269,16,3,0,a,AM,193.8138,0,0.32755651914048267,0.1935363579863269,2171;1598;1703,3916;2443,"LINESTRING (-96.7076616 43.5503141, -96.799783 43.518031, -96.78937 43.580138)"
270,16,4,0,a,AM,113.8329,0,0.25933020280205765,0.1611746426351771,2179;958,2309,"LINESTRING (-96.717051 43.54994, -96.7599708 43.5565891)"
271,16,5,0,a,AM,118.3372,0,2.771597878355426,1.6949906774394032,2171;1598;1703;277;278;1579;1580;1581;2209;946,3916;2443;3926;254;2209;2211;2213;3407;1094,"LINESTRING (-96.7076616 43.5503141, -96.799783 43.518031, -96.78937 43.580138, -96.7539319 43.4968757, -96.7560833 43.4948047, -96.805155 43.548486, -96.805153 43.549103, -96.8150567 43.537425, -96.8291663 43.508747, -96.7328564 43.5564335)"
272,16,6,0,a,AM,97.7696,0,11.464224568130389,6.28955873213176,1402;102;103;280;279;257;308;309;1017;292;293;1439;299;298;1422;1203;2158;1011;1009;1798;1799;1421;372;373;1807;1147;1666,3671;90;1839;259;257;2000;291;1787;1789;274;1962;1976;281;2587;1973;3855;3857;1202;2790;2792;3847;3849;379;2831;2833;2369,"LINESTRING (-96.7063969 43.5448584, -96.7565422 43.4771425, -96.7579689 43.4771464, -96.7553673 43.496203, -96.7560012 43.4964719, -96.7018509 43.4989587, -96.8169601 43.5028482, -96.8170578 43.5018409, -96.754358 43.534632, -96.7699371 43.4826243, -96.7699529 43.4788284, -96.666256 43.564069, -96.8138883 43.490043, -96.8096951 43.4900584, -96.673133 43.517566, -96.7544871 43.5511608, -96.800929 43.531335, -96.712071 43.519667, -96.714529 43.521614, -96.7831401 43.5919132, -96.7824493 43.5936873, -96.7555624 43.5552434, -96.739603 43.493841, -96.8193694 43.4995488, -96.6727737 43.5593099, -96.7562398 43.5575027, -96.704412 43.57546)"
273,16,7,0,a,AM,164.6409,0,0.25676510281770754,0.15947172156619016,1858;1073;1076;1067,2937;1310;1311,"LINESTRING (-96.7128113 43.5476485, -96.7736474 43.5040109, -96.692901 43.505759, -96.663136 43.562332)"
274,16,8,0,a,AM,57.3406,0,0.16271072265089176,0.10112492231199503,2180;2082,3490,"LINESTRING (-96.715654 43.54994, -96.707629 43.564811)"
275,16,10,0,a,AM,68.0329,0,6.402023719043185,3.954481044126787,1404;1405;2022;593;592;2024;591;590;2021;1438;449;320;307;2201;1411,1857;3235;3239;652;3241;3243;650;3229;3233;1958;1956;1954;999;3594,"LINESTRING (-96.7039099 43.5448688, -96.7026641 43.5448673, -96.706654 43.532278, -96.8170356 43.4969234, -96.7496709 43.4838425, -96.805206 43.505874, -96.7439077 43.4997106, -96.723616 43.490948, -96.7063265 43.5334482, -96.754132 43.505035, -96.7565727 43.4800472, -96.7166843 43.4974442, -96.8168139 43.5037118, -96.7548419 43.5421188, -96.725317 43.544687)"
276,16,11,0,a,AM,90.1175,0,0.48422347775940416,0.394188937228092,2180;2082;2081;1557,3490;3434;3485,"LINESTRING (-96.715654 43.54994, -96.707629 43.564811, -96.693715 43.530462, -96.7413054 43.5525012)"
277,16,12,0,a,AM,349.8512,0,0.024683661105416362,0.015332504661280298,1858;1073;1065,2937;3719,"LINESTRING (-96.7128113 43.5476485, -96.7736474 43.5040109, -96.8183453 43.5413427)"
278,16,13,0,a,AM,206.6205,0,0.01717365697709634,0.010665009322560596,1858;1073,2937,"LINESTRING (-96.7128113 43.5476485, -96.7736474 43.5040109)"
279,16,14,0,a,AM,77.2074,0,0.3871702054690538,0.240627719080174,2179;958;1643,2309;2310,"LINESTRING (-96.717051 43.54994, -96.7599708 43.5565891, -96.7600025 43.5239187)"
280,16,15,0,a,AM,120.3992,0,4.666303944109875,2.653735239279055,1402;102;103;280;279;257;258;1016;1359;1360;1361;955;473;474;1021,3671;90;1839;259;257;229;1209;3178;1751;1753;1755;1109;540;1220,"LINESTRING (-96.7063969 43.5448584, -96.7565422 43.4771425, -96.7579689 43.4771464, -96.7553673 43.496203, -96.7560012 43.4964719, -96.7018509 43.4989587, -96.6977509 43.4972235, -96.755227 43.535042, -96.816514 43.518859, -96.8194188 43.5188628, -96.66266 43.5669916, -96.756244 43.556603, -96.801876 43.4932167, -96.7737832 43.4899052, -96.7275539 43.5339755)"
281,16,17,0,a,AM,89.4783,0,5.339575634713627,2.8892293349906772,1402;102;103;280;279;257;308;309;1017;292;1377;1378;428;2146;2145;1453,3671;90;1839;259;257;2000;291;1787;1789;1791;1793;3827;3826;3787;3791,"LINESTRING (-96.7063969 43.5448584, -96.7565422 43.4771425, -96.7579689 43.4771464, -96.7553673 43.496203, -96.7560012 43.4964719, -96.7018509 43.4989587, -96.8169601 43.5028482, -96.8170578 43.5018409, -96.754358 43.534632, -96.7699371 43.4826243, -96.8129664 43.554166, -96.805305 43.539333, -96.7505793 43.4828615, -96.715469 43.504311, -96.669869 43.527034, -96.7179536 43.5414376)"
282,16,18,0,a,AM,724.2757,0,0.008421697326344613,0.004885021752641393,2169;1647,3897,"LINESTRING (-96.710145 43.550307, -96.6693473 43.5159151)"
283,16,19,0,a,AM,127.1583,0,1.9077917981931227,1.1736979490366688,1858;1073;1076;1067;1068;26;25;24;23;511;1456,2937;1310;1311;1298;1299;25;23;21;571;2620,"LINESTRING (-96.7128113 43.5476485, -96.7736474 43.5040109, -96.692901 43.505759, -96.663136 43.562332, -96.663466 43.562945, -96.7595701 43.4903453, -96.7614918 43.4920531, -96.7606323 43.4927199, -96.814538 43.491544, -96.8014603 43.4996917, -96.717637 43.526665)"
284,16,20,0,a,AM,326.4547,0,0.18139446051463884,0.11273461777501555,1399;2078;552;549,3417;3424;614,"LINESTRING (-96.7101326 43.5448658, -96.6622271 43.5475704, -96.80207 43.4981104, -96.7119897 43.4921622)"
285,16,21,0,a,AM,103.0768,0,0.4367964430099111,0.2713300186451212,1858;1073;1076;1067;1068;26;27,2937;1310;1311;1298;1299;26,"LINESTRING (-96.7128113 43.5476485, -96.7736474 43.5040109, -96.692901 43.505759, -96.663136 43.562332, -96.663466 43.562945, -96.7595701 43.4903453, -96.725704 43.496092)"
286,16,22,0,a,AM,54.4344,0,0.7892005821830587,0.507252952144189,1402;102;103;280;1390;61;1769;1388,3671;90;1839;2648;2650;2652;3922,"LINESTRING (-96.7063969 43.5448584, -96.7565422 43.4771425, -96.7579689 43.4771464, -96.7553673 43.496203, -96.719992 43.520294, -96.7489145 43.4895984, -96.763732 43.559302, -96.72375 43.520303)"
287,16,23,0,a,AM,137.4373,0,3.2562540115490286,2.0009446861404596,2171;472;471;970;971;52;51;1888,3921;539;2240;1128;2195;57;2992,"LINESTRING (-96.7076616 43.5503141, -96.8018669 43.494018, -96.8011728 43.495677, -96.7897994 43.5044998, -96.721004 43.501951, -96.7657232 43.4797408, -96.7657387 43.480257, -96.7473109 43.5101052)"
288,16,24,0,a,AM,201.6924,0,0.037022055314556095,0.039881914232442514,1402;102,3671,"LINESTRING (-96.7063969 43.5448584, -96.7565422 43.4771425)"
289,17,2,0,a,AM,92.7174,0,0.16461010405963586,0.10230577998756991,1239;2206;861,2797;984,"LINESTRING (-96.713828 43.538477, -96.754235 43.527532, -96.717909 43.606377)"
290,17,3,0,a,AM,164.5408,0,2.2816068132992755,1.3587383467992542,1454;1455;313;314;315;316;1751;2005,3866;2012;301;303;305;2550;3169,"LINESTRING (-96.7179443 43.5404706, -96.717641 43.527566, -96.7085318 43.4920559, -96.7672085 43.4911553, -96.7673928 43.4911379, -96.7683375 43.4911332, -96.7232689 43.51328, -96.7891401 43.5902751)"
291,17,4,0,a,AM,96.0691,0,1.619822858817922,1.0064885021752643,1452;1260;1261;842;444;275;348;347;1768,3570;1615;2003;965;963;961;347;3803,"LINESTRING (-96.7179626 43.5424331, -96.743648 43.517594, -96.743619 43.51708, -96.820208 43.5063518, -96.7671487 43.4802657, -96.7697502 43.4996641, -96.732925 43.492202, -96.728747 43.4963348, -96.762478 43.559305)"
292,17,5,0,a,AM,98.2150,0,1.3629384263491011,0.8463331261653201,1454;1455;313;314;315;1762,3866;2012;301;303;2611,"LINESTRING (-96.7179443 43.5404706, -96.717641 43.527566, -96.7085318 43.4920559, -96.7672085 43.4911553, -96.7673928 43.4911379, -96.7358102 43.5590195)"
293,17,6,0,a,AM,80.0588,0,7.09349407217871,3.9022063393412063,1453;2145;2146;428;299;298;1422;1203;2158;1011;1009;1798;1799;1421;372;373;1807;1147;1666,3790;3786;3825;470;281;2587;1973;3855;3857;1202;2790;2792;3847;3849;379;2831;2833;2369,"LINESTRING (-96.7179536 43.5414376, -96.669869 43.527034, -96.715469 43.504311, -96.7505793 43.4828615, -96.8138883 43.490043, -96.8096951 43.4900584, -96.673133 43.517566, -96.7544871 43.5511608, -96.800929 43.531335, -96.712071 43.519667, -96.714529 43.521614, -96.7831401 43.5919132, -96.7824493 43.5936873, -96.7555624 43.5552434, -96.739603 43.493841, -96.8193694 43.4995488, -96.6727737 43.5593099, -96.7562398 43.5575027, -96.704412 43.57546)"
294,17,7,0,a,AM,136.3126,0,0.03319000672778132,0.02062771908017402,1235;704,1540,"LINESTRING (-96.713854 43.5414116, -96.699612 43.559325)"
295,17,11,0,a,AM,79.6879,0,0.8621549229262863,0.5356183965195773,1452;1260;1261;446;2198,3570;1615;3556;496,"LINESTRING (-96.7179626 43.5424331, -96.743648 43.517594, -96.743619 43.51708, -96.7624084 43.4797873, -96.754841 43.547242)"
296,17,12,0,a,AM,309.5034,0,0.023055324804834465,0.014325668116842757,1235;866;702,3478;3479,"LINESTRING (-96.713854 43.5414116, -96.673608 43.548474, -96.791787 43.549634)"
297,17,13,0,a,AM,192.2922,0,0.44044112571593363,0.27350528278433806,1452;1260;1261;842,3570;1615;2003,"LINESTRING (-96.7179626 43.5424331, -96.743648 43.517594, -96.743619 43.51708, -96.820208 43.5063518)"
298,17,14,0,a,AM,70.7626,0,0.06284002635209537,0.039055313859540086,1239;2206,2797,"LINESTRING (-96.713828 43.538477, -96.754235 43.527532)"
299,17,15,0,a,AM,112.6812,0,0.4021149817870254,0.24981976382846488,1454;1455;1659,3866;2608,"LINESTRING (-96.7179443 43.5404706, -96.717641 43.527566, -96.722997 43.526377)"
300,17,16,0,a,AM,88.7470,0,9.70008264387505,6.194679925419517,1454;1455;313;314;315;316;1751;2005;2004;2002;459;458;1385;1384;1366;1367;1368;1447;1371;1370;513;514;42;2;3;1072;1073;1076;1067;1068;26;25;24;23;511;1456;5;32;2179,3866;2012;301;303;305;2550;3169;3173;3171;3160;515;2614;1812;1810;1765;1767;1991;1993;1776;1775;574;575;47;1;1305;1306;1310;1311;1298;1299;25;23;21;571;2620;2015;60;33,"LINESTRING (-96.7179443 43.5404706, -96.717641 43.527566, -96.7085318 43.4920559, -96.7672085 43.4911553, -96.7673928 43.4911379, -96.7683375 43.4911332, -96.7232689 43.51328, -96.7891401 43.5902751, -96.8114493 43.519798, -96.7983727 43.5008674, -96.7417728 43.4996254, -96.7420251 43.4994157, -96.813979 43.541228, -96.814578 43.540217, -96.6909314 43.5551869, -96.688403 43.556823, -96.688008 43.557056, -96.710858 43.6096011, -96.802355 43.549947, -96.801311 43.550047, -96.7966338 43.499685, -96.7955071 43.499683, -96.81435 43.498913, -96.7347726 43.4989109, -96.7337656 43.4982298, -96.745394 43.5444017, -96.7736474 43.5040109, -96.692901 43.505759, -96.663136 43.562332, -96.663466 43.562945, -96.7595701 43.4903453, -96.7614918 43.4920531, -96.7606323 43.4927199, -96.814538 43.491544, -96.8014603 43.4996917, -96.717637 43.526665, -96.7303978 43.497046, -96.6993307 43.4943426, -96.717051 43.54994)"
301,17,18,0,a,AM,629.6981,0,0.011525262687756194,0.007159726538222498,1235;866,3478,"LINESTRING (-96.713854 43.5414116, -96.673608 43.548474)"
302,17,19,0,a,AM,122.1452,0,0.0994545234332561,0.06171535114978247,1454;1455,3866,"LINESTRING (-96.7179443 43.5404706, -96.717641 43.527566)"
303,17,20,0,a,AM,312.3798,0,0.10105903874517391,0.06280298321939093,1454;2159,3867,"LINESTRING (-96.7179443 43.5404706, -96.697942 43.517925)"
304,17,21,0,a,AM,97.9434,0,1.320892843868475,0.8207022995649473,1452;1260;1261;842;444;275;348,3570;1615;2003;965;963;961,"LINESTRING (-96.7179626 43.5424331, -96.743648 43.517594, -96.743619 43.51708, -96.820208 43.5063518, -96.7671487 43.4802657, -96.7697502 43.4996641, -96.732925 43.492202)"
305,17,22,0,a,AM,51.6424,0,2.238802818438629,1.337464263517713,1454;1455;313;314;315;316;1751,3866;2012;301;303;305;2550,"LINESTRING (-96.7179443 43.5404706, -96.717641 43.527566, -96.7085318 43.4920559, -96.7672085 43.4911553, -96.7673928 43.4911379, -96.7683375 43.4911332, -96.7232689 43.51328)"
306,17,23,0,a,AM,128.4674,0,0.20180645943444472,0.12527656929770042,1452;1260,3570,"LINESTRING (-96.7179626 43.5424331, -96.743648 43.517594)"
307,17,24,0,a,AM,190.1802,0,0.1886201448667495,0.11722809198259788,1239;391,2796,"LINESTRING (-96.713828 43.538477, -96.7416967 43.4979587)"
308,18,1,0,a,AM,838.6882,0,0.1803894284702703,0.10087632069608453,1979;1125;2135,3123;3701,"LINESTRING (-96.669647 43.522978, -96.6616954 43.5622565, -96.7706759 43.5945269)"
309,18,2,0,a,AM,1199.5695,0,0.20236476039829734,0.0975077688004972,1771;2204;834,2661;952,"LINESTRING (-96.673777 43.524707, -96.7542494 43.5289358, -96.719897 43.606571)"
310,18,3,0,a,AM,1788.9454,0,0.027758530890066347,0.01738346799254195,898;1723;1796,2765;2763,"LINESTRING (-96.6635638 43.5154382, -96.743685 43.523996, -96.783123 43.58962)"
