o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,volume,geometry
30,30,43,43,6.383971827926492,29.24507398599535,"LINESTRING (-96.667363 43.55036606, -96.6884539 43.49502791)"
30,30,44,44,6.0981893416542325,9.787223027669167,"LINESTRING (-96.667363 43.55036606, -96.6049435 43.51938223)"
30,30,45,45,4.59486022606155,16.08960602557036,"LINESTRING (-96.667363 43.55036606, -96.6295528 43.51944343)"
30,30,46,46,6.196056243683342,37.93260728140236,"LINESTRING (-96.667363 43.55036606, -96.7436002 43.55759907)"
30,30,47,47,9.985823368686466,36.3071613322067,"LINESTRING (-96.667363 43.55036606, -96.7802259 43.5874853)"
30,30,48,48,6.694019336072036,17.565226742446164,"LINESTRING (-96.667363 43.55036606, -96.7105486 43.60179858)"
30,30,49,49,13.940704541887577,9.531355538597435,"LINESTRING (-96.667363 43.55036606, -96.8374217 43.52754142)"
30,30,50,50,2.694606929886786,142.00146605182053,"LINESTRING (-96.667363 43.55036606, -96.634446 43.55462286)"
31,31,1,1,9.164270524495226,24.8860864572733,"LINESTRING (-96.81496 43.50670107, -96.7063404 43.48254549)"
31,31,2,2,6.875584585262544,60.4592196354655,"LINESTRING (-96.81496 43.50670107, -96.7375223 43.48086448)"
31,31,3,3,12.499401849265222,16.69113806475088,"LINESTRING (-96.81496 43.50670107, -96.6602782 43.51383671)"
31,31,4,4,3.8539081579560612,85.63736899083003,"LINESTRING (-96.81496 43.50670107, -96.767326 43.50394702)"
31,31,5,5,3.7352136126302344,46.01637185370858,"LINESTRING (-96.81496 43.50670107, -96.7701623 43.51523608)"
31,31,6,6,11.20037220428069,17.310538896178258,"LINESTRING (-96.81496 43.50670107, -96.676201 43.5109552)"
31,31,7,7,2.7570008594778272,69.19432494896114,"LINESTRING (-96.81496 43.50670107, -96.8115915 43.53137476)"
31,31,8,8,7.614439773318328,53.19461552659515,"LINESTRING (-96.81496 43.50670107, -96.7375061 43.5458864)"
31,31,9,9,1.9352184685331828,68.17456640636354,"LINESTRING (-96.81496 43.50670107, -96.8221851 43.52329746)"
31,31,10,10,6.282581668582416,54.73526676174694,"LINESTRING (-96.81496 43.50670107, -96.7380157 43.51555147)"
31,31,11,11,8.292095383762367,52.98143788281142,"LINESTRING (-96.81496 43.50670107, -96.7273338 43.54574568)"
31,31,12,12,7.060818792638373,35.18031020787662,"LINESTRING (-96.81496 43.50670107, -96.7362052 43.534467)"
31,31,13,13,10.45809358568935,31.208826859065177,"LINESTRING (-96.81496 43.50670107, -96.70905 43.56101859)"
31,31,14,14,9.30672286181164,42.46670960668784,"LINESTRING (-96.81496 43.50670107, -96.711464 43.54376797)"
31,31,15,15,6.053145268432953,137.4957956955086,"LINESTRING (-96.81496 43.50670107, -96.7452581 43.5269131)"
31,31,16,16,6.8477220546737225,47.548355364372405,"LINESTRING (-96.81496 43.50670107, -96.7681911 43.55810928)"
31,31,17,17,13.302188328137326,30.205904306155087,"LINESTRING (-96.81496 43.50670107, -96.6712058 43.5654446)"
31,31,18,18,1.881514421443625,84.48315092543962,"LINESTRING (-96.81496 43.50670107, -96.7917233 43.50821253)"
31,31,19,19,4.144207515462221,82.24564240377502,"LINESTRING (-96.81496 43.50670107, -96.7866942 43.53782919)"
31,31,20,20,12.665954261298738,15.429907468255541,"LINESTRING (-96.81496 43.50670107, -96.6635714 43.53711037)"
31,31,21,21,10.549884587439264,44.48580583864439,"LINESTRING (-96.81496 43.50670107, -96.6975179 43.54854738)"
31,31,22,22,13.182531231113135,9.473378387604756,"LINESTRING (-96.81496 43.50670107, -96.6521748 43.4960893)"
31,31,23,23,2.384599474027284,45.068693944702055,"LINESTRING (-96.81496 43.50670107, -96.8053034 43.48643221)"
31,31,24,24,6.580019217450959,90.68657608474768,"LINESTRING (-96.81496 43.50670107, -96.752947 43.54517242)"
31,31,25,25,5.001785759190107,108.07943339011567,"LINESTRING (-96.81496 43.50670107, -96.7607271 43.52853515)"
31,31,26,26,7.893817777889047,20.677678762590944,"LINESTRING (-96.81496 43.50670107, -96.721541 43.52792378)"
