name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,1182,613049679.0,,yes,,,"POLYGON ((-76.933752 38.9782816, -76.93387009999999 38.9782729, -76.9338796 38.9783516, -76.9337615 38.9783603, -76.933752 38.9782816))",POINT (-76.93381579999999 38.97831660000001),90.1,46
,689,612732401.0,,yes,,,"POLYGON ((-76.9319028 39.0026569, -76.9319127 39.0025854, -76.9319821 39.0025913, -76.9319831 39.0025842, -76.9320335 39.0025885, -76.9320323 39.0025967, -76.932053 39.0025985, -76.93204799999999 39.0026347, -76.9320151 39.0026319, -76.9320104 39.002666, -76.9319028 39.0026569))",POINT (-76.93197275607825 39.00262292832913),89.9,7
,1622,613092991.0,,yes,,,"POLYGON ((-76.93695080000001 38.9769588, -76.9369514 38.9768847, -76.9370772 38.9768853, -76.9370766 38.9769595, -76.93695080000001 38.9769588))",POINT (-76.93701401413711 38.97692207511279),89.7,46
,738,612764453.0,,yes,,,"POLYGON ((-76.9480757 38.9988511, -76.94807350000001 38.9988202, -76.948043 38.9988216, -76.9480396 38.9987755, -76.9481724 38.9987695, -76.94817810000001 38.9988465, -76.9480757 38.9988511))",POINT (-76.94811386285041 38.99880842445154),89.5,12
,1198,613049710.0,,yes,,,"POLYGON ((-76.9324333 38.9780845, -76.9324398 38.9780622, -76.9324103 38.9780569, -76.9324302 38.9779886, -76.9325364 38.9780075, -76.93251619999999 38.9780767, -76.9325077 38.9780752, -76.93250140000001 38.9780967, -76.9324333 38.9780845))",POINT (-76.93247290342775 38.97804043401969),88.8,47
,2604,613936060.0,,yes,,,"POLYGON ((-76.9552863 38.982634, -76.955265 38.9825343, -76.9553208 38.982527, -76.9553262 38.9825523, -76.9553646 38.9825473, -76.9553725 38.9825842, -76.9553847 38.9825826, -76.95539309999999 38.9826222, -76.9552863 38.982634))",POINT (-76.95532406273966 38.98258422415602),88.8,34
,1648,613093143.0,,yes,,,"POLYGON ((-76.9322737 38.9775591, -76.93218229999999 38.977541, -76.93217919999999 38.9775505, -76.9321647 38.9775477, -76.93216769999999 38.9775385, -76.93216270000001 38.9775375, -76.93218779999999 38.9774603, -76.9322987 38.9774823, -76.9322737 38.9775591))",POINT (-76.93222982371753 38.97751026586626),88.6,47
Poultry Barn,198,24924849.0,,barn,,,"POLYGON ((-76.940893 38.9923644, -76.9409618 38.9922575, -76.94092759999999 38.9922442, -76.9408931 38.9922308, -76.9408243 38.9923377, -76.940893 38.9923644))",POINT (-76.94089305106937 38.99229759834135),88.2,21
,907,612767811.0,,yes,,,"POLYGON ((-76.9298544 38.9966209, -76.9298647 38.9965942, -76.92982569999999 38.996585, -76.9298417 38.9965434, -76.9299577 38.9965706, -76.9299606 38.9965631, -76.929982 38.9965681, -76.929981 38.996571, -76.929987 38.9965724, -76.9299649 38.9966209, -76.92994880000001 38.9966171, -76.92993970000001 38.9966409, -76.9298544 38.9966209))",POINT (-76.9299057942829 38.99659069671869),88.2,15
,1273,613049863.0,,yes,,,"POLYGON ((-76.9323969 38.9814156, -76.9324293 38.9813264, -76.93252440000001 38.9813474, -76.9324921 38.9814367, -76.9323969 38.9814156))",POINT (-76.9324606778315 38.98138153627627),88.2,39
,1629,613093098.0,,yes,,,"POLYGON ((-76.93068100000001 38.9773508, -76.9306867 38.9773327, -76.9306546 38.9773265, -76.9306806 38.977245, -76.9307738 38.9772631, -76.93074729999999 38.9773459, -76.930744 38.9773453, -76.9307386 38.977362, -76.93068100000001 38.9773508))",POINT (-76.93071402008358 38.97730115392525),88.2,47
,1070,612768499.0,,yes,,,"POLYGON ((-76.941174 38.9923984, -76.9411935 38.9923275, -76.9412111 38.9922632, -76.94127589999999 38.9922741, -76.94123879999999 38.9924092, -76.941174 38.9923984))",POINT (-76.94122495795965 38.99233622193847),88.0,21
,358,78456672.0,,yes,,,"POLYGON ((-76.9375953 38.9817508, -76.93758990000001 38.9818071, -76.93742090000001 38.9817758, -76.93744239999999 38.9817237, -76.9375953 38.9817508))",POINT (-76.93751231365844 38.98176486528213),87.6,38
,1356,613050132.0,,yes,,,"POLYGON ((-76.9348857 38.9794096, -76.9348997 38.979373, -76.9348883 38.9793704, -76.9348937 38.9793562, -76.9349041 38.9793587, -76.9349186 38.9793206, -76.9350062 38.979341, -76.9349916 38.9793793, -76.9350068 38.9793828, -76.9349953 38.9794129, -76.9349813 38.9794096, -76.93497360000001 38.97943, -76.9348857 38.9794096))",POINT (-76.93494754692867 38.97937618908966),87.6,46
,1644,613093138.0,,yes,,,"POLYGON ((-76.9307472 38.9776002, -76.93078010000001 38.9776069, -76.93078610000001 38.9775891, -76.93084260000001 38.9776006, -76.93083660000001 38.9776188, -76.93084020000001 38.9776196, -76.9308116 38.9776996, -76.9307185 38.9776806, -76.9307472 38.9776002))",POINT (-76.93078318391595 38.97764444627035),87.6,47
,351,78456664.0,,yes,,,"POLYGON ((-76.93736060000001 38.9817643, -76.93742090000001 38.9817758, -76.9373753 38.9819197, -76.93731630000001 38.9819092, -76.93736060000001 38.9817643))",POINT (-76.93736834594009 38.98184193803309),87.5,38
,1627,613093096.0,,yes,,,"POLYGON ((-76.9308494 38.9773882, -76.9308558 38.9773673, -76.9308255 38.9773616, -76.93085019999999 38.9772816, -76.93094240000001 38.9772989, -76.9309172 38.9773809, -76.93091339999999 38.9773802, -76.9309076 38.9773991, -76.9308494 38.9773882))",POINT (-76.93088367989483 38.97733778855967),87.5,47
,1210,613049727.0,,yes,,,"POLYGON ((-76.9326434 38.9801655, -76.93266300000001 38.9801112, -76.9328177 38.9801452, -76.9327981 38.9801995, -76.9326434 38.9801655))",POINT (-76.93273055 38.98015535000001),87.1,39
,2234,613935132.0,,yes,,,"POLYGON ((-76.95688389999999 38.9837127, -76.95687340000001 38.9836774, -76.9568992 38.9836727, -76.9568922 38.9836493, -76.9569178 38.9836447, -76.9569087 38.9836145, -76.9569582 38.9836055, -76.95696700000001 38.9836351, -76.9569913 38.9836307, -76.95701 38.9836935, -76.9569113 38.9837115, -76.9569102 38.983708, -76.95688389999999 38.9837127))",POINT (-76.95694256455778 38.98366556458326),87.1,34
,1010,612768110.0,,yes,,,"POLYGON ((-76.92973139999999 38.9971674, -76.92973859999999 38.997144, -76.92972779999999 38.997142, -76.92973050000001 38.9971332, -76.92969650000001 38.9971268, -76.92971420000001 38.9970701, -76.9297249 38.9970722, -76.9297272 38.997069, -76.9298326 38.997089, -76.9298101 38.9971613, -76.9297656 38.9971529, -76.9297595 38.9971727, -76.92973139999999 38.9971674))",POINT (-76.92976454633555 38.9971160147565),87.0,15
,2231,613935124.0,,yes,,,"POLYGON ((-76.9574238 38.983484, -76.9574887 38.9834628, -76.95749960000001 38.9834829, -76.957525 38.9834745, -76.95753759999999 38.9834978, -76.9575634 38.9834894, -76.95758120000001 38.9835225, -76.9575559 38.9835308, -76.9575581 38.983535, -76.95746579999999 38.9835652, -76.9574238 38.983484))",POINT (-76.95749700644633 38.98351258985631),87.0,34
,604,612731915.0,,yes,,,"POLYGON ((-76.9317164 39.0035967, -76.9317185 39.003588, -76.9316781 39.0035822, -76.93169589999999 39.003507, -76.9317032 39.0035081, -76.9317065 39.0034942, -76.9317495 39.0035004, -76.9317463 39.0035141, -76.9318013 39.003522, -76.9317834 39.0035972, -76.93174500000001 39.0035916, -76.9317429 39.0036005, -76.9317164 39.0035967))",POINT (-76.9317385331111 39.00354994469377),86.9,7
Poh Yo Charcoal Chicken,403,220410366.0,,restaurant,,,"POLYGON ((-76.93283889999999 38.9915404, -76.9327866 38.9915095, -76.9328938 38.9914, -76.932946 38.9914309, -76.93283889999999 38.9915404))",POINT (-76.93286631268546 38.99147021018145),86.8,23
,925,612767902.0,,yes,,,"POLYGON ((-76.92984989999999 38.9951176, -76.9298625 38.9950841, -76.929889 38.9950902, -76.9299032 38.9950526, -76.9299955 38.9950738, -76.9299652 38.9951543, -76.9298735 38.9951332, -76.9298771 38.9951238, -76.92984989999999 38.9951176))",POINT (-76.92992732456932 38.99510346988906),86.8,15
,2440,613935525.0,,yes,,,"POLYGON ((-76.9551694 38.9820337, -76.95516859999999 38.9820288, -76.9551594 38.9820297, -76.9551563 38.9820104, -76.9551666 38.9820093, -76.95515880000001 38.9819351, -76.95520500000001 38.9819305, -76.955209 38.9819547, -76.955254 38.9819503, -76.95526 38.9819867, -76.9552722 38.9819855, -76.9552789 38.9820264, -76.9552575 38.9820285, -76.95525689999999 38.982025, -76.9551694 38.9820337))",POINT (-76.9552112698539 38.98198762533339),86.5,34
,2710,613936287.0,,yes,,,"POLYGON ((-76.9562993 38.9808857, -76.9563418 38.9808614, -76.9563496 38.9808698, -76.9563849 38.9808495, -76.9564105 38.9808767, -76.9564377 38.9808612, -76.9564682 38.9808937, -76.9563641 38.9809533, -76.9562993 38.9808857))",POINT (-76.95638109448838 38.98089758089051),86.5,34
,2319,613935314.0,,yes,,,"POLYGON ((-76.9577043 38.981581, -76.9578085 38.9815235, -76.95783900000001 38.9815571, -76.9578121 38.981572, -76.9578363 38.9815987, -76.95780000000001 38.9816187, -76.9578073 38.9816268, -76.9577638 38.9816508, -76.9577043 38.981581))",POINT (-76.9577766913475 38.98158645565632),86.3,34
,1486,613050360.0,,yes,,,"POLYGON ((-76.93477230000001 38.9788122, -76.93476219999999 38.9787397, -76.9348785 38.9787299, -76.93488050000001 38.9787443, -76.9348968 38.9787429, -76.9349011 38.9787742, -76.93488170000001 38.9787759, -76.9348854 38.9788027, -76.93477230000001 38.9788122))",POINT (-76.93482858999948 38.97877020345889),86.1,46
,2459,613935561.0,,yes,,,"POLYGON ((-76.9561669 38.9810627, -76.9561367 38.9810306, -76.9561616 38.9810164, -76.9561368 38.9809899, -76.9561755 38.9809678, -76.9561684 38.9809601, -76.9562116 38.9809355, -76.9562237 38.9809484, -76.95622 38.9809505, -76.9562718 38.9810058, -76.9561669 38.9810627))",POINT (-76.95619808547187 38.9810004612952),86.1,34
,1773,613093800.0,,yes,,,"POLYGON ((-76.9328192 38.9766406, -76.9328246 38.9766166, -76.9327854 38.9766112, -76.93279699999999 38.9765595, -76.9327839 38.9765577, -76.9327878 38.9765402, -76.9329036 38.976556, -76.9328879 38.9766262, -76.9328795 38.976625, -76.93287429999999 38.9766481, -76.9328192 38.9766406))",POINT (-76.93284391977413 38.97659019686704),85.9,47
,2363,613935392.0,,yes,,,"POLYGON ((-76.9565097 38.9807673, -76.956554 38.9807432, -76.95661320000001 38.9808131, -76.95650809999999 38.98087, -76.95647889999999 38.9808373, -76.95650430000001 38.9808235, -76.95648060000001 38.9807969, -76.956518 38.9807766, -76.9565097 38.9807673))",POINT (-76.95654081066417 38.98080737836061),85.9,34
,1701,613093222.0,,yes,,,"POLYGON ((-76.9346682 38.9771469, -76.9345477 38.9771218, -76.9345714 38.9770524, -76.93468439999999 38.9770759, -76.9346714 38.977114, -76.9346893 38.9771178, -76.93468110000001 38.9771419, -76.9346706 38.9771397, -76.9346682 38.9771469))",POINT (-76.93461950060259 38.97710065416171),85.8,46
,783,612764509.0,,yes,,,"POLYGON ((-76.9480791 38.9990831, -76.94807489999999 38.999053, -76.9480593 38.9990543, -76.9480563 38.999033, -76.9480722 38.9990317, -76.9480678 38.9990001, -76.9481698 38.9989914, -76.9481814 38.9990744, -76.9480791 38.9990831))",POINT (-76.94812229237897 38.99903749464444),85.7,12
,1157,613049586.0,,yes,,,"POLYGON ((-76.93812250000001 38.9805334, -76.93812269999999 38.9805139, -76.938123 38.9804789, -76.93812320000001 38.9804502, -76.9381233 38.9804417, -76.93822059999999 38.9804428, -76.93822059999999 38.9804502, -76.9382208 38.9804783, -76.9382209 38.9805134, -76.938221 38.980533, -76.93812250000001 38.9805334))",POINT (-76.93817172323307 38.98048781428416),85.6,38
,1207,613049724.0,,yes,,,"POLYGON ((-76.93071019999999 38.9808834, -76.93080139999999 38.9809041, -76.930768 38.980994, -76.9306768 38.9809733, -76.93071019999999 38.9808834))",POINT (-76.9307391 38.9809387),85.5,39
,2557,613935797.0,,yes,,,"POLYGON ((-76.9554347 38.9816941, -76.95553529999999 38.9816738, -76.9555369 38.9816788, -76.9555737 38.9816713, -76.955591 38.9817237, -76.9555134 38.9817431, -76.9555151 38.9817484, -76.95545660000001 38.9817602, -76.9554347 38.9816941))",POINT (-76.95551063090427 38.98171265864371),85.5,34
,1721,613093281.0,,yes,,,"POLYGON ((-76.9358752 38.9766571, -76.9359553 38.9766612, -76.93595240000001 38.9766959, -76.935959 38.9766962, -76.93595310000001 38.9767661, -76.9358665 38.9767617, -76.9358752 38.9766571))",POINT (-76.93591306476775 38.97671245067597),85.3,46
,1304,613049929.0,,yes,,,"POLYGON ((-76.9302117 38.982003, -76.93023359999999 38.9819446, -76.9302533 38.9819491, -76.9302653 38.981917, -76.9302702 38.9819181, -76.9302761 38.9819024, -76.9303446 38.981918, -76.9303384 38.9819346, -76.93034280000001 38.9819356, -76.9303152 38.9820092, -76.9302464 38.9819935, -76.93024029999999 38.9820096, -76.9302117 38.982003))",POINT (-76.93028345063115 38.98195965434898),85.1,39
,2704,613936276.0,,yes,,,"POLYGON ((-76.956022 38.9811461, -76.9559567 38.9810781, -76.95599970000001 38.9810541, -76.956007 38.981062, -76.9560417 38.9810426, -76.956067 38.9810702, -76.956095 38.9810546, -76.9561236 38.9810858, -76.956022 38.9811461))",POINT (-76.95603765771264 38.98109034722719),84.9,34
,1417,613050230.0,,yes,,,"POLYGON ((-76.9341881 38.9789598, -76.9342067 38.978908, -76.93423420000001 38.978914, -76.9342369 38.9789063, -76.9343344 38.9789277, -76.93430960000001 38.9789967, -76.9342209 38.9789773, -76.9342104 38.9789737, -76.9342134 38.9789653, -76.9341881 38.9789598))",POINT (-76.9342623310466 38.97894899993364),84.7,46
,2529,613935690.0,,yes,,,"POLYGON ((-76.9556614 38.9816452, -76.955793 38.9816074, -76.9558194 38.9816599, -76.9557472 38.9816864, -76.9557497 38.9816914, -76.95569329999999 38.9817087, -76.9556614 38.9816452))",POINT (-76.95573942204541 38.98165641506834),84.7,34
,2189,613935026.0,,yes,,,"POLYGON ((-76.9495074 38.9831175, -76.94960330000001 38.9830894, -76.949642 38.9831697, -76.949546 38.9831978, -76.9495074 38.9831175))",POINT (-76.94957468049793 38.98314360536398),84.5,35
,1001,612768086.0,,yes,,,"POLYGON ((-76.9437681 38.9993818, -76.94376080000001 38.9993546, -76.94382210000001 38.9993447, -76.94382969999999 38.9993732, -76.94385749999999 38.9993687, -76.9438761 38.9994389, -76.9437815 38.9994542, -76.94376250000001 38.9993827, -76.9437681 38.9993818))",POINT (-76.94381439865408 38.99940153164054),84.1,12
,1416,613050229.0,,yes,,,"POLYGON ((-76.9335801 38.9789724, -76.9335571 38.9789756, -76.9335421 38.9789094, -76.93364870000001 38.9788947, -76.9336639 38.9789616, -76.9336217 38.9789675, -76.9336292 38.9790003, -76.9335877 38.979006, -76.9335801 38.9789724))",POINT (-76.93360334081819 38.97894366339403),84.1,46
,722,612764413.0,,yes,,,"POLYGON ((-76.9488303 38.9983014, -76.9488262 38.9982207, -76.94895699999999 38.9982196, -76.9489591 38.9982621, -76.9489124 38.9982635, -76.9489141 38.9982988, -76.9488303 38.9983014))",POINT (-76.94888495223135 38.99825584784247),83.7,12
,1668,613093179.0,,yes,,,"POLYGON ((-76.9335676 38.9769232, -76.9335889 38.9768558, -76.93366690000001 38.9768708, -76.9336725 38.9768529, -76.93370710000001 38.9768595, -76.9336801 38.9769449, -76.9335676 38.9769232))",POINT (-76.93363847423875 38.97689768261569),83.7,46
,673,612732346.0,,yes,,,"POLYGON ((-76.93169450000001 39.004469, -76.93171460000001 39.0043875, -76.9318176 39.004403, -76.9317975 39.0044844, -76.93169450000001 39.004469))",POINT (-76.93175604022497 39.00443597190753),83.6,7
Lot N*2,274,25227429.0,,parking,,,"POLYGON ((-76.93905150000001 38.9824836, -76.9386665 38.9823785, -76.93868620000001 38.9824073, -76.9390128 38.9824983, -76.93905150000001 38.9824836))",POINT (-76.93885680400585 38.98244229995159),83.3,37
,2750,697162282.0,,yes,,,"POLYGON ((-76.937153 38.9817279, -76.9370955 38.9817157, -76.9370464 38.9818558, -76.9371039 38.981868, -76.937153 38.9817279))",POINT (-76.9370997 38.98179185),83.2,38
,900,612767792.0,,yes,,,"POLYGON ((-76.9431982 38.9953996, -76.94321909999999 38.9953424, -76.9433583 38.9953735, -76.9433373 38.9954306, -76.9431982 38.9953996))",POINT (-76.94327821201418 38.99538651742514),82.7,13
,298,25650297.0,,yes,,,"POLYGON ((-76.95359190000001 38.9974295, -76.9534632 38.9973294, -76.9534202 38.9973627, -76.953549 38.9974628, -76.95359190000001 38.9974295))",POINT (-76.95350606110433 38.99739609135179),82.5,11
,639,612732107.0,,yes,,,"POLYGON ((-76.9319227 39.0027358, -76.93192790000001 39.0027031, -76.93194010000001 39.0027042, -76.93194339999999 39.0026835, -76.93204590000001 39.0026934, -76.9320331 39.0027737, -76.931937 39.0027643, -76.93194130000001 39.0027376, -76.9319227 39.0027358))",POINT (-76.93198664290469 39.00272772058221),82.5,7
,1020,612768136.0,,yes,,,"POLYGON ((-76.9371706 38.9994781, -76.9372001 38.9993771, -76.9372809 38.9993915, -76.9372515 38.9994925, -76.9371706 38.9994781))",POINT (-76.93722577098495 38.99943480969511),82.5,14
,1366,613050147.0,,yes,,,"POLYGON ((-76.9297859 38.9810922, -76.9298034 38.9810309, -76.9298143 38.9810328, -76.92981709999999 38.981023, -76.9299164 38.9810402, -76.9299141 38.9810483, -76.9299317 38.9810513, -76.929922 38.9810853, -76.92989919999999 38.9810813, -76.9298909 38.9811104, -76.9297859 38.9810922))",POINT (-76.92985571557982 38.98106620067912),82.5,39
,2800,715178054.0,,roof,,,"POLYGON ((-76.9504996 38.9926329, -76.950509 38.9926202, -76.9505271 38.9925964, -76.9505123 38.9925915, -76.95049520000001 38.9925808, -76.95048079999999 38.9925654, -76.95047510000001 38.9925508, -76.9504694 38.9925349, -76.9504721 38.9925151, -76.9504855 38.9924904, -76.950456 38.9924789, -76.9504396 38.9924719, -76.9504305 38.9924849, -76.95041809999999 38.9925089, -76.9504144 38.9925315, -76.9504171 38.9925524, -76.9504208 38.9925633, -76.9504302 38.9925805, -76.9504393 38.992592, -76.9504567 38.9926082, -76.9504714 38.9926194, -76.9504996 38.9926329))",POINT (-76.9504597628074 38.99255420913674),82.1,19
,1316,613049971.0,,yes,,,"POLYGON ((-76.9341032 38.980477, -76.9341301 38.9804049, -76.9341534 38.9804102, -76.9341601 38.9803921, -76.9342242 38.9804066, -76.9342175 38.9804248, -76.9342223 38.9804259, -76.9341955 38.9804979, -76.9341032 38.980477))",POINT (-76.93416664263708 38.98044502384766),81.4,38
,1772,613093799.0,,yes,,,"POLYGON ((-76.93500589999999 38.9766001, -76.9350161 38.9765898, -76.9350207 38.9765926, -76.935067 38.9765458, -76.9351272 38.9765821, -76.935104 38.9766056, -76.9351132 38.9766112, -76.93505810000001 38.9766669, -76.9349903 38.976626, -76.9350123 38.9766039, -76.93500589999999 38.9766001))",POINT (-76.93506018398705 38.97660659923797),81.3,46
Temporary Building1,309,25726330.0,,yes,,,"POLYGON ((-76.93289849999999 38.9837223, -76.9329256 38.9836592, -76.9328039 38.9836314, -76.93277689999999 38.9836945, -76.93289849999999 38.9837223))",POINT (-76.9328512300315 38.98367684682731),81.0,39
,295,25650248.0,,yes,,,"POLYGON ((-76.9529568 38.9971893, -76.9528967 38.9971426, -76.95299110000001 38.9970759, -76.9530512 38.9971226, -76.9529568 38.9971893))",POINT (-76.95297395000001 38.99713259999999),80.9,11
,350,78456663.0,,yes,,,"POLYGON ((-76.9375953 38.9817508, -76.93744239999999 38.9817237, -76.9374591 38.981668, -76.9376006 38.9816966, -76.9375953 38.9817508))",POINT (-76.93752349685707 38.98170995888226),80.7,38
,1354,613050130.0,,yes,,,"POLYGON ((-76.931096 38.9788797, -76.9311357 38.9787773, -76.9312047 38.9787936, -76.93118579999999 38.9788424, -76.93119900000001 38.9788455, -76.9311838 38.9788849, -76.9311731 38.9788824, -76.9311675 38.9788966, -76.931096 38.9788797))",POINT (-76.93115279606141 38.97883874953805),80.0,47
,1349,613050109.0,,yes,,,"POLYGON ((-76.9338819 38.978436, -76.93389500000001 38.9785181, -76.9337953 38.9785278, -76.9337822 38.9784457, -76.9338819 38.978436))",POINT (-76.93383860000002 38.97848190000001),79.9,46
,1646,613093140.0,,yes,,,"POLYGON ((-76.93423989999999 38.9775337, -76.93429260000001 38.9775828, -76.93426359999999 38.9776017, -76.9342688 38.9776064, -76.9342046 38.9776484, -76.93414679999999 38.9775945, -76.93423989999999 38.9775337))",POINT (-76.93422059159873 38.97759093608748),79.7,46
,1537,613050470.0,,yes,,,"POLYGON ((-76.9313126 38.9810266, -76.9314188 38.981052, -76.9313908 38.9811233, -76.9312846 38.9810979, -76.9313126 38.9810266))",POINT (-76.93135169999999 38.98107495),79.6,39
,778,612764498.0,,yes,,,"POLYGON ((-76.9548676 38.9994862, -76.9549509 38.999486, -76.9549513 38.9995844, -76.954868 38.9995846, -76.9548676 38.9994862))",POINT (-76.95490945 38.9995353),78.8,10
,693,612764318.0,,bicycle_parking,,,"POLYGON ((-76.9490742 38.9929912, -76.9491836 38.992829, -76.94922320000001 38.9928451, -76.9491137 38.9930073, -76.9490742 38.9929912))",POINT (-76.94914869374077 38.99291812345284),78.6,19
,2044,613109597.0,,yes,,,"POLYGON ((-76.94861059999999 39.0013791, -76.9486098 39.0013681, -76.94853000000001 39.0013716, -76.9485249 39.0012994, -76.9486326 39.0012947, -76.9486385 39.0013779, -76.94861059999999 39.0013791))",POINT (-76.94858293140136 39.00133466036882),77.9,4
,891,612765102.0,,yes,,,"POLYGON ((-76.94772330000001 38.9992083, -76.947722 38.999191, -76.9476798 38.9991929, -76.94767760000001 38.9991639, -76.94768259999999 38.9991637, -76.9476815 38.9991482, -76.9477169 38.9991466, -76.9477164 38.9991407, -76.9477511 38.9991392, -76.9477502 38.9991274, -76.9478009 38.9991251, -76.9478026 38.999149, -76.9478137 38.9991485, -76.9478151 38.9991684, -76.9477979 38.9991691, -76.94780059999999 38.9992048, -76.94772330000001 38.9992083))",POINT (-76.94774965901537 38.99916827284384),77.6,12
,1461,613050303.0,,yes,,,"POLYGON ((-76.9338777 38.9776521, -76.93391320000001 38.9777516, -76.93382920000001 38.9777698, -76.93380689999999 38.9777071, -76.9338308 38.9777019, -76.93381770000001 38.9776652, -76.9338777 38.9776521))",POINT (-76.9338583315983 38.97771389760364),77.4,46
,702,612764347.0,,yes,,,"POLYGON ((-76.95181719999999 38.9903928, -76.9518628 38.9902309, -76.9519098 38.990239, -76.9518643 38.9904009, -76.95181719999999 38.9903928))",POINT (-76.95186351690741 38.99031592728197),76.8,19
,600,612731514.0,,yes,,,"POLYGON ((-76.93235199999999 39.0048136, -76.9323737 39.0047209, -76.932457 39.0047328, -76.93243529999999 39.0048255, -76.93235199999999 39.0048136))",POINT (-76.93240449999999 39.0047732),76.7,7
,1117,612768937.0,,yes,,,"POLYGON ((-76.9296113 38.9968152, -76.9296343 38.9967458, -76.9297418 38.9967675, -76.9297188 38.9968369, -76.9296113 38.9968152))",POINT (-76.92967655 38.99679135),76.5,15
,1291,613049889.0,,yes,,,"POLYGON ((-76.9301591 38.9821416, -76.9302503 38.9821599, -76.9302229 38.9822417, -76.9301318 38.982223, -76.9301591 38.9821416))",POINT (-76.9301910608342 38.98219155981459),76.4,39
,1525,613050417.0,,yes,,,"POLYGON ((-76.93503990000001 38.9801263, -76.9350697 38.9800459, -76.9351606 38.9800665, -76.9351309 38.9801468, -76.93503990000001 38.9801263))",POINT (-76.93510026274468 38.98009637686718),76.1,38
,926,612767903.0,,yes,,,"POLYGON ((-76.9303625 38.9978271, -76.9303781 38.9977585, -76.9304896 38.997774, -76.9304739 38.9978426, -76.9303625 38.9978271))",POINT (-76.93042602795917 38.9978005452822),75.8,15
,1395,613050206.0,,yes,,,"POLYGON ((-76.9331004 38.9795561, -76.9331279 38.9794743, -76.933218 38.9794927, -76.93319049999999 38.9795746, -76.9331004 38.9795561))",POINT (-76.93315920778325 38.97952442913726),75.8,39
BP,402,220410365.0,,fuel,,,"POLYGON ((-76.933459 38.9916213, -76.9334222 38.9917019, -76.93333560000001 38.9916779, -76.9333724 38.9915974, -76.933459 38.9916213))",POINT (-76.93339730651789 38.99164963034377),75.5,22
,1392,613050203.0,,yes,,,"POLYGON ((-76.9425402 38.978024, -76.9425944 38.9779544, -76.94267670000001 38.9779934, -76.9426225 38.9780631, -76.9425402 38.978024))",POINT (-76.94260845407247 38.97800873242037),75.4,45
,2688,613936242.0,,yes,,,"POLYGON ((-76.958214 38.9785973, -76.9583236 38.9785864, -76.9583351 38.9786568, -76.9582255 38.9786677, -76.958214 38.9785973))",POINT (-76.95827455 38.97862705000001),75.4,42
,2223,613935102.0,,yes,,,"POLYGON ((-76.95652219999999 38.9837778, -76.9565205 38.9837688, -76.9564853 38.9837696, -76.9564773 38.9837304, -76.9564932 38.9837284, -76.9564893 38.9837068, -76.9565948 38.9836951, -76.9566063 38.9837582, -76.9565592 38.9837634, -76.95656099999999 38.9837735, -76.95652219999999 38.9837778))",POINT (-76.95654265680869 38.98373581701998),75.3,34
,767,612764486.0,,yes,,,"POLYGON ((-76.9488431 38.9985206, -76.94883799999999 38.9984427, -76.94892040000001 38.9984394, -76.9489221 38.9984647, -76.9489481 38.9984637, -76.9489516 38.9985162, -76.9488431 38.9985206))",POINT (-76.94889143297605 38.99848183226077),75.0,12
,1970,613109431.0,,yes,,,"POLYGON ((-76.9477444 39.0005258, -76.9477412 39.0004638, -76.94786329999999 39.00046, -76.9478649 39.000491, -76.94787479999999 39.0004907, -76.94787599999999 39.000513, -76.9478664 39.0005133, -76.9478668 39.000522, -76.9477444 39.0005258))",POINT (-76.94780576525096 39.00049316989028),75.0,4
,1655,613093159.0,,yes,,,"POLYGON ((-76.9353584 38.977211, -76.9353662 38.9772124, -76.9353679 38.9772066, -76.9354008 38.9772122, -76.9354025 38.9772059, -76.93545589999999 38.977215, -76.9354544 38.9772207, -76.9354671 38.9772228, -76.9354481 38.9772908, -76.9353431 38.9772729, -76.9353584 38.977211))",POINT (-76.93540591019406 38.977246647172),74.9,46
,2195,613935038.0,,yes,,,"POLYGON ((-76.95609159999999 38.9838213, -76.9560908 38.983817, -76.95606239999999 38.9838204, -76.95605449999999 38.9837799, -76.95608249999999 38.9837765, -76.95607870000001 38.9837569, -76.9561783 38.983745, -76.9561909 38.9838095, -76.95609159999999 38.9838213))",POINT (-76.95612543696102 38.98378547364862),74.3,34
,2256,613935172.0,,yes,,,"POLYGON ((-76.95582810000001 38.9837881, -76.95593 38.9837751, -76.9559347 38.9837973, -76.9559615 38.9837939, -76.95596930000001 38.9838312, -76.9559402 38.9838349, -76.9559412 38.9838395, -76.95584150000001 38.9838522, -76.95582810000001 38.9837881))",POINT (-76.95589449678769 38.9838137007148),74.3,34
,714,612764404.0,,yes,,,"POLYGON ((-76.9483718 38.9988314, -76.9483705 38.9988127, -76.9483647 38.9988129, -76.9483625 38.9987815, -76.9483702 38.9987812, -76.9483692 38.9987673, -76.948483 38.9987625, -76.9484839 38.9987749, -76.948488 38.9987747, -76.94849050000001 38.9988097, -76.9484841 38.99881, -76.94848519999999 38.9988266, -76.9483718 38.9988314))",POINT (-76.94842700668102 38.99879683468757),73.9,12
,1236,613049792.0,,yes,,,"POLYGON ((-76.9303417 38.9828333, -76.93037099999999 38.9827512, -76.93045789999999 38.9827701, -76.9304286 38.9828522, -76.9303417 38.9828333))",POINT (-76.9303998 38.9828017),73.9,39
