name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,1717,288990109,signal,-87.728508,41.985882,0,secondary,,,
,1718,4334221417,,-87.728424,41.983126,0,secondary,,,
,1719,305899003,,-87.728218,41.974630,0,secondary,,,
,1720,305898978,,-87.728232,41.975083,0,secondary,,,
,1721,261210194,signal,-87.713864,41.986644,2,tertiary,,1721,
,1722,305517297,signal,-87.713981,41.990336,0,tertiary,,,
,1723,10278623787,,-87.751905,41.967976,0,secondary,,,
,1724,5493304642,,-87.754430,41.967945,0,secondary,,,
,1725,7978961136,,-87.746758,41.968044,0,secondary,,,
,1726,7869848733,,-87.747510,41.968036,0,secondary,,,
,1727,11250076119,,-87.759639,41.969245,1,tertiary,,1727,
,1728,261164837,signal,-87.761242,41.968432,0,secondary,,,
,1729,7978961142,,-87.755208,41.967935,0,secondary,,,
,1730,305904080,,-87.756539,41.967919,-1,secondary,,1730,
,1731,305906218,,-87.763739,41.971277,0,secondary,,,
,1732,305906216,,-87.764314,41.971927,0,secondary,,,
,1733,601509443,,-87.763701,41.971171,0,secondary,,,
,1734,261164842,signal,-87.763206,41.970613,-1,secondary,,1734,
,1735,256170698,,-87.695087,41.961277,0,secondary,,,
,1736,256170697,,-87.694421,41.961280,0,secondary,,,
,1737,2758167240,signal,-87.683833,41.961392,0,secondary,,,
,1738,4335550102,,-87.679340,41.961457,0,secondary,,,
,1739,4332542852,,-87.745554,41.964112,0,motorway,,,
,1740,256170554,,-87.694855,41.953996,0,primary,,,
,1741,306047297,,-87.694170,41.954002,0,primary,,,
,1742,26794550,,-87.672224,41.954307,0,primary,,,
,1743,4332503815,,-87.673217,41.954291,0,primary,,,
,1744,26703432,,-87.727852,41.951895,0,motorway,,,
,1745,26703431,,-87.730439,41.953359,0,motorway,,,
,1746,26703430,,-87.731367,41.953881,0,motorway,,,
,1747,306084354,,-87.730497,41.953895,0,motorway,,,
,1748,310166133,,-87.732232,41.954882,0,motorway,,,
,1749,26704229,,-87.729561,41.953372,0,motorway,,,
,1750,26704235,,-87.738838,41.958570,0,motorway,,,
,1751,10182033644,,-87.741016,41.960143,0,motorway,,,
,1752,250278970,signal,-87.659238,41.950599,0,secondary,,,
,1753,262223178,,-87.659221,41.948978,-1,tertiary,,1753,
,1754,7981531524,,-87.696593,41.946697,0,secondary,,,
,1755,307942616,,-87.695707,41.946705,-1,secondary,,1755,
,1756,4387385183,signal,-87.654325,41.947246,0,tertiary,,,
,1757,4387385182,signal,-87.656521,41.947205,0,secondary,,,
,1758,4334507612,,-87.700731,41.946668,0,secondary,,,
,1759,4334507613,,-87.698556,41.946683,0,secondary,,,
,1760,2636086179,,-87.689740,41.970502,0,secondary,,,
,1761,4332567686,,-87.690535,41.971694,0,secondary,,,
,1762,5493346193,,-87.644073,41.930999,0,secondary,,,
,1763,10957444487,,-87.644796,41.932362,0,secondary,,,
,1764,7784238134,,-87.688030,41.940520,0,secondary,,,
,1765,9151864327,,-87.688064,41.942372,0,secondary,,,
,1767,11499477834,,-87.699535,41.939395,0,secondary,,,
,1768,4334507597,,-87.702385,41.939380,0,secondary,,,
,1769,256171150,,-87.691967,41.939444,1,secondary,,1769,
,1770,739348888,,-87.693026,41.939435,0,secondary,,,
,1771,250755981,,-87.678128,41.927625,0,secondary,,,
,1772,1821781639,,-87.678113,41.927167,0,secondary,,,
,1773,309816320,,-87.659963,41.899954,0,motorway,,,
,1774,739968170,,-87.658783,41.897252,0,motorway,,,
,1775,739968257,,-87.659149,41.899302,0,motorway,,,
,1776,9272040588,signal,-87.660612,41.904301,0,motorway,,,
,1777,26704134,,-87.660870,41.905872,0,motorway,,,
,1778,734122955,signal,-87.660665,41.903450,0,secondary,,,
,1779,309816379,,-87.661310,41.903115,0,motorway,,,
,1780,26704033,,-87.661256,41.903788,0,motorway,,,
,1781,309816380,,-87.660891,41.903793,0,motorway,,,
,1782,26704145,,-87.664636,41.910429,0,motorway,,,
,1783,26704146,,-87.664955,41.910934,0,motorway,,,
,1784,2998824542,,-87.665994,41.912596,0,motorway,,,
,1785,26703916,,-87.663631,41.908756,0,motorway,,,
,1786,26703923,,-87.661327,41.906124,0,motorway,,,
,1787,26703913,,-87.665052,41.910423,0,motorway,,,
,1788,26703912,,-87.665372,41.910929,0,motorway,,,
,1789,12207722125,,-87.666138,41.912831,0,motorway,,,
,1790,12207722119,,-87.666332,41.912483,0,motorway,,,
,1791,26703906,,-87.668918,41.916326,0,motorway,,,
,1792,2998824550,,-87.668110,41.915355,0,motorway,,,
,1793,309816765,,-87.668478,41.916334,0,motorway,,,
,1794,26704155,,-87.669906,41.917660,0,motorway,,,
,1795,26704157,,-87.670574,41.918150,0,motorway,,,
,1796,26704159,,-87.673174,41.919672,0,motorway,,,
,1797,26703902,,-87.670413,41.917647,0,motorway,,,
,1798,26703901,,-87.671115,41.918139,0,motorway,,,
,1799,310165556,,-87.677180,41.921607,0,motorway,,,
,1800,310165557,,-87.677507,41.921795,0,motorway,,,
,1801,26703660,,-87.678070,41.922124,0,motorway,,,
,1802,310165565,,-87.678079,41.922472,0,motorway,,,
,1803,26704166,,-87.677509,41.922141,0,motorway,,,
,1804,26704164,,-87.676580,41.921620,0,motorway,,,
,1805,310165563,,-87.675903,41.921234,0,motorway,,,
,1806,250755953,,-87.676247,41.921617,0,motorway,,,
,1807,4332681645,,-87.677205,41.922324,0,motorway,,,
,1808,2998826798,signal,-87.685402,41.926801,0,motorway,,,
,1809,2998826802,,-87.687376,41.927798,0,motorway,,,
,1810,260098652,,-87.685177,41.926707,0,secondary,,,
,1811,2998826803,,-87.687504,41.927834,0,motorway,,,
,1812,26703649,,-87.689917,41.928847,0,motorway,,,
,1813,8816407784,,-87.688845,41.928242,0,motorway,,,
,1814,310165721,,-87.687363,41.927395,0,motorway,,,
,1815,26704184,,-87.697962,41.933884,0,motorway,,,
,1816,8816415896,,-87.701845,41.936137,0,motorway,,,
,1817,26703642,,-87.697350,41.932825,0,motorway,,,
,1818,26703641,,-87.697940,41.933179,0,motorway,,,
,1819,26704186,,-87.704001,41.937344,0,motorway,,,
,1820,4334519850,,-87.706170,41.938774,0,motorway,,,
,1821,26703639,,-87.702348,41.935777,0,motorway,,,
,1822,310165776,,-87.702918,41.936117,0,motorway,,,
,1823,310165779,,-87.702371,41.936443,0,motorway,,,
,1824,310165780,,-87.702937,41.936760,0,motorway,,,
,1825,310165825,,-87.707397,41.939151,0,motorway,,,
,1826,3791769077,signal,-87.707163,41.939332,0,secondary,,,
,1827,9194705929,,-87.707595,41.939599,0,secondary,,,
,1828,310165833,,-87.708274,41.939641,0,motorway,,,
,1829,26704195,,-87.712199,41.941298,0,motorway,,,
