zone_id,name,centroid_x,centroid_y,geometry,centroid,poi_count,total_production,total_attraction
32,D8,-76.92559000000003,38.98726999999998,"POLYGON ((-76.92818000000003 38.98467999999998,-76.92818000000003 38.989859999999986,-76.92300000000003 38.989859999999986,-76.92300000000003 38.98467999999998,-76.92818000000003 38.98467999999998))",POINT (-76.92559000000003 38.98726999999998),0,0.0,0.0
33,E1,-76.96185,38.982089999999985,"POLYGON ((-76.96444 38.97949999999998,-76.96444 38.98467999999998,-76.95926 38.98467999999998,-76.95926 38.97949999999998,-76.96444 38.97949999999998))",POINT (-76.96185 38.982089999999985),0,0.0,0.0
34,E2,-76.95680057359134,38.981734308076454,"POLYGON ((-76.95926 38.97949999999998,-76.95926 38.98467999999998,-76.95408 38.98467999999998,-76.95408 38.97949999999998,-76.95926 38.97949999999998))",POINT (-76.95680057359134 38.981734308076454),267,364.6941472249281,396.78733809760007
35,E3,-76.95203536547682,38.98126779989723,"POLYGON ((-76.95408 38.97949999999998,-76.95408 38.98467999999998,-76.94890000000001 38.98467999999998,-76.94890000000001 38.97949999999998,-76.95408 38.97949999999998))",POINT (-76.95203536547682 38.98126779989723),106,1263.8804372571847,479.8462884615616
36,E4,-76.94624009551409,38.9818534097234,"POLYGON ((-76.94890000000001 38.97949999999998,-76.94890000000001 38.98467999999998,-76.94372000000001 38.98467999999998,-76.94372000000001 38.97949999999998,-76.94890000000001 38.97949999999998))",POINT (-76.94624009551409 38.9818534097234),51,334.3484449139647,654.8314555213633
37,E5,-76.9410611509886,38.98173574495038,"POLYGON ((-76.94372000000001 38.97949999999998,-76.94372000000001 38.98467999999998,-76.93854000000002 38.98467999999998,-76.93854000000002 38.97949999999998,-76.94372000000001 38.97949999999998))",POINT (-76.9410611509886 38.98173574495038),69,391.9234821968832,1442.0571468062271
38,E6,-76.93570002860196,38.981469511059366,"POLYGON ((-76.93854000000002 38.97949999999998,-76.93854000000002 38.98467999999998,-76.93336000000002 38.98467999999998,-76.93336000000002 38.97949999999998,-76.93854000000002 38.97949999999998))",POINT (-76.93570002860196 38.981469511059366),157,373.96638415778557,1053.7788736302143
39,E7,-76.93139538053147,38.98149760873177,"POLYGON ((-76.93336000000002 38.97949999999998,-76.93336000000002 38.98467999999998,-76.92818000000003 38.98467999999998,-76.92818000000003 38.97949999999998,-76.93336000000002 38.97949999999998))",POINT (-76.93139538053147 38.98149760873177),154,220.9888930236159,432.41401936510084
40,E8,-76.92807490787729,38.983315398768994,"POLYGON ((-76.92818000000003 38.97949999999998,-76.92818000000003 38.98467999999998,-76.92300000000003 38.98467999999998,-76.92300000000003 38.97949999999998,-76.92818000000003 38.97949999999998))",POINT (-76.92807490787729 38.983315398768994),1,637.2941392239552,54.46958454905601
41,F1,-76.96185,38.976909999999975,"POLYGON ((-76.96444 38.97431999999998,-76.96444 38.97949999999998,-76.95926 38.97949999999998,-76.95926 38.97431999999998,-76.96444 38.97431999999998))",POINT (-76.96185 38.976909999999975),0,0.0,0.0
42,F2,-76.95628100392962,38.977978979629086,"POLYGON ((-76.95926 38.97431999999998,-76.95926 38.97949999999998,-76.95408 38.97949999999998,-76.95408 38.97431999999998,-76.95926 38.97431999999998))",POINT (-76.95628100392962 38.977978979629086),135,235.59250554150398,235.59250554150398
43,F3,-76.95174216847201,38.97795250699792,"POLYGON ((-76.95408 38.97431999999998,-76.95408 38.97949999999998,-76.94890000000001 38.97949999999998,-76.94890000000001 38.97431999999998,-76.95408 38.97431999999998))",POINT (-76.95174216847201 38.97795250699792),80,91.27128656755204,120.77247399635206
44,F4,-76.94615766936494,38.977939279294034,"POLYGON ((-76.94890000000001 38.97431999999998,-76.94890000000001 38.97949999999998,-76.94372000000001 38.97949999999998,-76.94372000000001 38.97431999999998,-76.94890000000001 38.97431999999998))",POINT (-76.94615766936494 38.977939279294034),88,175.44904854239996,181.92601634739196
45,F5,-76.94146996536634,38.97802401023156,"POLYGON ((-76.94372000000001 38.97431999999998,-76.94372000000001 38.97949999999998,-76.93854000000002 38.97949999999998,-76.93854000000002 38.97431999999998,-76.94372000000001 38.97431999999998))",POINT (-76.94146996536634 38.97802401023156),72,226.80285776751992,418.2022670053247
46,F6,-76.93537873890403,38.9778921060265,"POLYGON ((-76.93854000000002 38.97431999999998,-76.93854000000002 38.97949999999998,-76.93336000000002 38.97949999999998,-76.93336000000002 38.97431999999998,-76.93854000000002 38.97431999999998))",POINT (-76.93537873890403 38.9778921060265),156,297.76829646323205,405.3054769956544
47,F7,-76.93137869642315,38.97777145068854,"POLYGON ((-76.93336000000002 38.97431999999998,-76.93336000000002 38.97949999999998,-76.92818000000003 38.97949999999998,-76.92818000000003 38.97431999999998,-76.93336000000002 38.97431999999998))",POINT (-76.93137869642315 38.97777145068854),124,153.202629084096,215.31407334945283
48,F8,-76.92559000000003,38.976909999999975,"POLYGON ((-76.92818000000003 38.97431999999998,-76.92818000000003 38.97949999999998,-76.92300000000003 38.97949999999998,-76.92300000000003 38.97431999999998,-76.92818000000003 38.97431999999998))",POINT (-76.92559000000003 38.976909999999975),0,0.0,0.0
49,Gate1,-76.96703,38.976910000000004,,POINT (-76.96703 38.976910000000004),0,0.0,0.0
50,Gate2,-76.96703,38.98209,,POINT (-76.96703 38.98209),0,0.0,0.0
51,Gate3,-76.96703,38.987269999999995,,POINT (-76.96703 38.987269999999995),0,2000.0,2000.0
52,Gate4,-76.96703,38.992450000000005,,POINT (-76.96703 38.992450000000005),0,1000.0,1000.0
53,Gate5,-76.96703,38.99763,,POINT (-76.96703 38.99763),0,0.0,0.0
54,Gate6,-76.96703,39.00281,,POINT (-76.96703 39.00281),0,0.0,0.0
55,Gate7,-76.96185,39.00798999999999,,POINT (-76.96185 39.00798999999999),0,0.0,0.0
56,Gate8,-76.95667,39.00798999999999,,POINT (-76.95667 39.00798999999999),0,0.0,0.0
57,Gate9,-76.95148999999999,39.00798999999999,,POINT (-76.95148999999999 39.00798999999999),0,0.0,0.0
58,Gate10,-76.94631,39.00798999999999,,POINT (-76.94631 39.00798999999999),0,0.0,0.0
59,Gate11,-76.94113,39.00798999999999,,POINT (-76.94113 39.00798999999999),0,1000.0,1000.0
60,Gate12,-76.93595,39.00798999999999,,POINT (-76.93595 39.00798999999999),0,0.0,0.0
61,Gate13,-76.93077,39.00798999999999,,POINT (-76.93077 39.00798999999999),0,7000.0,7000.0
62,Gate14,-76.92559,39.00798999999999,,POINT (-76.92559 39.00798999999999),0,0.0,0.0
63,Gate15,-76.92041,39.00281,,POINT (-76.92041 39.00281),0,0.0,0.0
64,Gate16,-76.92041,38.99762999999999,,POINT (-76.92041 38.99762999999999),0,1000.0,1000.0
65,Gate17,-76.92041,38.99244999999999,,POINT (-76.92041 38.99244999999999),0,1000.0,1000.0
66,Gate18,-76.92041,38.987269999999995,,POINT (-76.92041 38.987269999999995),0,0.0,0.0
67,Gate19,-76.92041,38.98209,,POINT (-76.92041 38.98209),0,0.0,0.0
68,Gate20,-76.92041,38.97690999999999,,POINT (-76.92041 38.97690999999999),0,0.0,0.0
69,Gate21,-76.92559,38.97173,,POINT (-76.92559 38.97173),0,0.0,0.0
70,Gate22,-76.93077,38.97173,,POINT (-76.93077 38.97173),0,0.0,0.0
71,Gate23,-76.93595,38.97173,,POINT (-76.93595 38.97173),0,2000.0,2000.0
72,Gate24,-76.94113,38.97173,,POINT (-76.94113 38.97173),0,0.0,0.0
73,Gate25,-76.94631,38.97173,,POINT (-76.94631 38.97173),0,0.0,0.0
74,Gate26,-76.95148999999999,38.97173,,POINT (-76.95148999999999 38.97173),0,1000.0,1000.0
75,Gate27,-76.95667,38.97173,,POINT (-76.95667 38.97173),0,0.0,0.0
76,Gate28,-76.96185,38.97173,,POINT (-76.96185 38.97173),0,0.0,0.0
