link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,free_speed_raw,lanes,capacity,allowed_uses,toll,notes
682,North Sedgwick Street,24203057,1179,15839,1,"LINESTRING (-87.6383249 41.9037833, -87.6383302 41.9039345, -87.6383398 41.9042076, -87.6383598 41.9047747, -87.6383635 41.9048631, -87.6383653 41.9049318, -87.6383675 41.9049944, -87.6383744 41.905191, -87.6383764 41.9052464, -87.638386 41.9055212, -87.638391 41.9056609, -87.6384054 41.9060703, -87.638408 41.9061437, -87.6384169 41.9063986, -87.6384181 41.9064333, -87.6384191 41.9064617, -87.6384213 41.9065235, -87.6384259 41.9066533, -87.6384281 41.9067169, -87.6384292 41.9067475, -87.6384316 41.9068159, -87.6384579 41.9075619, -87.6384596 41.9076105, -87.6385108 41.9090653, -87.6385125 41.9091148, -87.6385137 41.9091481, -87.6385141 41.9091606, -87.6385144 41.9091695, -87.6385172 41.9092479, -87.6385201 41.9093303, -87.6385214 41.9093666, -87.638567 41.9106646, -87.6385707 41.9107678, -87.6385749 41.9108892, -87.6385761 41.9109212, -87.6385787 41.9109961, -87.6385802 41.9110387)",1,807.04,tertiary,5,40,25 mph,2,2400,auto,,
683,East Division Street,24203446,1181,1079,1,"LINESTRING (-87.6250152 41.9040129, -87.6251619 41.9040102, -87.6256533 41.9040012, -87.6257199 41.904, -87.6258286 41.903998, -87.6263563 41.9039883, -87.6268028 41.9039801, -87.6268699 41.9039789, -87.6269489 41.9039774, -87.6279871 41.9039584, -87.6282076 41.9039544, -87.6285712 41.9039477, -87.6286906 41.9039455)",1,304.26,secondary,4,60,,,3200,auto,,
684,West North Avenue,24203525,1182,1183,1,"LINESTRING (-87.7362759 41.9097528, -87.7364149 41.9097511, -87.7367985 41.9097463)",1,43.25,primary,3,48,30 mph,5,9000,auto,,
685,West Chicago Avenue,24203532,48,1184,1,"LINESTRING (-87.672179 41.8959912, -87.6722815 41.8959895, -87.6745097 41.8959532, -87.674609 41.8959516)",1,201.18,secondary,4,60,,,3200,auto,,
686,West Sheridan Road,24212786,1185,1102,1,"LINESTRING (-87.6449959 41.9530609, -87.6450984 41.9530597, -87.6452634 41.9530444, -87.6454368 41.9530255, -87.6455982 41.952983)",1,50.88,tertiary,5,40,,2,2400,auto,,
687,South Racine Avenue,24213495,1186,1187,1,"LINESTRING (-87.6564306 41.8579548, -87.6564283 41.8578814, -87.6563881 41.856592, -87.6563737 41.8561292, -87.6563669 41.8559105, -87.6563446 41.8552067, -87.6563384 41.8549985, -87.6563335 41.8548412, -87.6563193 41.8543994, -87.6563172 41.8543188)",1,404.41,tertiary,5,40,,,2400,auto,,
688,South Racine Avenue,24213495,1187,1188,1,"LINESTRING (-87.6563172 41.8543188, -87.6563151 41.8542504, -87.656301 41.8538004, -87.6562849 41.8532828, -87.6562719 41.8528658, -87.6562666 41.8526964, -87.6562634 41.8525943, -87.6562616 41.8525355)",1,198.35,tertiary,5,40,,,2400,auto,,
689,South Racine Avenue,24213495,1188,1189,1,"LINESTRING (-87.6562616 41.8525355, -87.6562591 41.8524556)",1,8.89,tertiary,5,40,,,2400,auto,,
690,West Harrison Street,24213603,1190,1191,1,"LINESTRING (-87.6354819 41.874461, -87.6355726 41.87446, -87.6356638 41.8744594)",1,15.06,secondary,4,60,,3,4800,auto,,
691,West Harrison Street,24213605,1192,1193,1,"LINESTRING (-87.6368711 41.8744422, -87.637548 41.874432)",1,56.06,secondary,4,60,,,3200,auto,,
693,South La Salle Street,24213759,1196,15579,1,"LINESTRING (-87.6317726 41.8768737, -87.6317694 41.8767933, -87.6317564 41.8763046, -87.6317445 41.8758573, -87.6317419 41.8757619, -87.631738 41.8756843)",1,132.29,tertiary,5,40,,2,2400,auto,,
694,South Archer Avenue,24214719,1197,1198,1,"LINESTRING (-87.6312569 41.8545732, -87.6314843 41.8544631, -87.6315761 41.8544188, -87.6316548 41.8543807, -87.6317936 41.8543135)",1,53.01,secondary,4,60,,4,6400,auto,,
695,South Clark Street,24215244,1199,1200,1,"LINESTRING (-87.6302363 41.8577714, -87.6302335 41.8576952, -87.6302247 41.8574563, -87.6302223 41.8573558, -87.6302155 41.8571557, -87.6301987 41.8566637, -87.6301961 41.8565866, -87.6301937 41.8565133, -87.6301765 41.8560077, -87.6301607 41.8555427, -87.6301574 41.8554437, -87.6301528 41.8553082, -87.6301509 41.8552523, -87.6301463 41.8551172)",1,295.23,secondary,4,60,,,3200,auto,,
696,South Wells Street,24220202,1201,1202,1,"LINESTRING (-87.6338476 41.8819407, -87.6338458 41.8818635, -87.633832 41.8814352, -87.6338281 41.8812928, -87.6338262 41.8812232, -87.6338161 41.8808438, -87.6338137 41.8807486, -87.6338136 41.88067)",1,141.33,secondary,4,60,,2,3200,auto,,
697,East Randolph Drive,24220275,1203,1204,1,"LINESTRING (-87.6216909 41.8844588, -87.6220439 41.8844455, -87.6229552 41.884443)",1,104.70,secondary,4,60,,2,3200,auto,,
698,West Washington Street,24220350,1205,1206,1,"LINESTRING (-87.641091 41.8831773, -87.6402902 41.8831781, -87.6399961 41.8831784, -87.6399204 41.8831786)",1,96.91,secondary,4,60,,2,3200,auto,,
699,South Morgan Street,24229796,1207,15489,1,"LINESTRING (-87.6518311 41.8751166, -87.6518139 41.8744789, -87.6518121 41.8744112)",1,78.45,tertiary,5,40,,,2400,auto,,
700,South Morgan Street,24229796,1209,1207,1,"LINESTRING (-87.6518331 41.8751917, -87.6518311 41.8751166)",1,8.35,tertiary,5,40,,,2400,auto,,
701,West Ogden Avenue,24229849,1210,1211,1,"LINESTRING (-87.6779691 41.8714547, -87.6780677 41.8713796, -87.6785281 41.8710004)",1,68.52,secondary,4,60,,,3200,auto,,
702,South Damen Avenue,24229855,1212,1213,1,"LINESTRING (-87.6764849 41.8752829, -87.6764973 41.8756833, -87.676503 41.8759507)",1,74.27,secondary,4,60,,,3200,auto,,
703,North Milwaukee Avenue,24229909,1214,1215,1,"LINESTRING (-87.6604473 41.8994469, -87.659044 41.8985429)",1,153.60,secondary,4,60,,,3200,auto,,
704,North Milwaukee Avenue,24229910,1216,1217,1,"LINESTRING (-87.6583457 41.8981454, -87.6575435 41.8976238)",1,88.16,secondary,4,60,,,3200,auto,,
705,West Chicago Avenue,24229919,1218,1219,1,"LINESTRING (-87.6577096 41.8962312, -87.658742 41.896211)",1,85.48,secondary,4,60,,,3200,auto,,
706,,24229922,1220,1221,1,"LINESTRING (-87.6571137 41.8950178, -87.6568412 41.8947308, -87.6561255 41.8942503, -87.6559875 41.8941324, -87.6558243 41.8939707, -87.655657 41.8937696, -87.6555201 41.8935591, -87.6553893 41.8932902, -87.6551876 41.8927753, -87.6550857 41.8925836, -87.6549588 41.8924019, -87.6548309 41.8922602, -87.6546421 41.8921312, -87.6544608 41.8920442, -87.6541938 41.8919689, -87.6539627 41.891931, -87.6537561 41.8919212, -87.6535831 41.8919331, -87.6534116 41.8919621, -87.6530971 41.8920539)",1,523.48,motorway,1,120,,2,4600,auto,,
707,West Division Street,24231479,1222,1223,1,"LINESTRING (-87.6571154 41.9035354, -87.6577045 41.9035295)",1,48.76,secondary,4,60,,,3200,auto,,
708,North Halsted Street,24231500,1224,1225,1,"LINESTRING (-87.6478514 41.8983568, -87.6478558 41.8984073)",1,5.63,secondary,4,60,,,3200,auto,,
709,North Halsted Street,24231504,1226,1227,1,"LINESTRING (-87.6478432 41.8982171, -87.6478216 41.8977657)",1,50.23,secondary,4,60,,,3200,auto,,
710,West Diversey Avenue,24303010,1228,1229,1,"LINESTRING (-87.6979799 41.9321057, -87.6980681 41.9321051, -87.6981421 41.9321046, -87.6982463 41.9321038, -87.6983824 41.9321029, -87.6987403 41.9321003, -87.6988431 41.9320996, -87.6989578 41.9320988, -87.6994535 41.9320953, -87.6999663 41.9320917, -87.700074 41.9320909, -87.7001857 41.9320901, -87.7011931 41.932083, -87.7012981 41.9320823, -87.70141 41.9320815, -87.7019184 41.9320779, -87.7021758 41.9320761)",1,347.11,secondary,4,60,,,3200,auto,,
711,,24303220,1230,1231,1,"LINESTRING (-87.7026157 41.9356773, -87.7024976 41.9356332, -87.7017081 41.9352092, -87.701382 41.9350234)",1,125.45,motorway,1,120,,,9200,auto,,
712,,24303220,1231,1232,1,"LINESTRING (-87.701382 41.9350234, -87.7002923 41.9344474, -87.6999584 41.9343596)",1,139.87,motorway,1,120,,,9200,auto,,
713,,24303290,1233,1234,1,"LINESTRING (-87.6995156 41.9349807, -87.7002651 41.9353767, -87.7012485 41.9359152, -87.7015987 41.935999)",1,207.48,motorway,1,120,,1,2300,auto,,
714,,24303290,1235,1233,1,"LINESTRING (-87.6976822 41.9339553, -87.6978027 41.9340334, -87.6981365 41.9342082, -87.6987288 41.9345594, -87.6995156 41.9349807)",1,189.83,motorway,1,120,,1,2300,auto,,
715,,24303320,1236,1237,1,"LINESTRING (-87.7053851 41.9373723, -87.7044708 41.9368899, -87.7038198 41.9365318, -87.7033381 41.9363501)",1,204.36,motorway,1,120,,,9200,auto,,
716,,24303320,1238,1236,1,"LINESTRING (-87.7071969 41.9383289, -87.7070887 41.9382626, -87.7063334 41.9378476, -87.7056599 41.9375079, -87.7053851 41.9373723)",1,183.85,motorway,1,120,,,9200,auto,,
717,,24303320,1239,1238,1,"LINESTRING (-87.7075847 41.9382409, -87.7075263 41.9382885, -87.7074777 41.9383282, -87.7074219 41.9383536, -87.7073297 41.9383554, -87.7071969 41.9383289)",1,37.55,motorway,1,120,,,9200,auto,,
718,,24303335,1240,1241,1,"LINESTRING (-87.7080025 41.9394956, -87.7082077 41.9397061)",1,28.91,motorway,1,120,,,9200,auto,,
719,,24303357,1242,1243,1,"LINESTRING (-87.7156292 41.9421347, -87.7154278 41.941907, -87.7149636 41.9416083, -87.7146739 41.9414586, -87.7143768 41.9413378, -87.7140965 41.9412459, -87.7136938 41.9411433, -87.7135082 41.9410874, -87.713322 41.9409953, -87.7131783 41.9409081, -87.7130325 41.9408003)",1,266.20,motorway,1,120,,1,2300,auto,,
720,,24303375,1244,1245,1,"LINESTRING (-87.7139874 41.9419897, -87.7144589 41.9421335, -87.7148813 41.9423341, -87.7155908 41.9426982)",1,154.89,motorway,1,120,,1,2300,auto,,
721,,24303375,1246,1244,1,"LINESTRING (-87.712571 41.9416422, -87.7126573 41.9417051, -87.7127488 41.9417333, -87.7129587 41.9417733, -87.7133732 41.9418433, -87.7139874 41.9419897)",1,124.61,motorway,1,120,,1,2300,auto,,
722,,24303435,1247,1248,1,"LINESTRING (-87.7175906 41.9441169, -87.7170927 41.9433847, -87.716836 41.9432283)",1,118.68,motorway,1,120,,1,2300,auto,,
723,,24303435,838,1247,1,"LINESTRING (-87.7181565 41.9449894, -87.7180422 41.9448143, -87.7175906 41.9441169)",1,107.72,motorway,1,120,,1,2300,auto,,
724,,24304807,1249,1250,1,"LINESTRING (-87.6738309 41.9197058, -87.6736432 41.9195002, -87.6734056 41.9193491, -87.6732118 41.9192228, -87.6729774 41.9190626, -87.6723375 41.9186034, -87.6718817 41.9182641)",1,228.05,motorway,1,120,,1,2300,auto,,
725,,24304881,1251,1252,1,"LINESTRING (-87.6679734 41.9157386, -87.6680789 41.9160272, -87.6683254 41.9163373)",1,73.32,motorway,1,120,,1,2300,auto,,
726,North Paulina Street,24304943,15637,1254,1,"LINESTRING (-87.6710895 41.9178707, -87.6710149 41.9177995, -87.6706348 41.9174365, -87.6704036 41.9172157)",1,92.33,tertiary,5,40,,,2400,auto,,
727,,24306107,1255,1256,1,"LINESTRING (-87.7159807 41.9430445, -87.7161869 41.9434111, -87.7163245 41.9436122, -87.716692 41.9442476, -87.7170849 41.9449848, -87.717219 41.945223)",1,263.09,motorway,1,120,,1,2300,auto,,
728,,24306121,1257,1258,1,"LINESTRING (-87.7222177 41.9487158, -87.7216448 41.9483505, -87.7213309 41.9481537, -87.7210246 41.9479529, -87.7205499 41.9476573, -87.7204029 41.9475673, -87.7201406 41.947395, -87.720002 41.9473086, -87.7196491 41.9470887, -87.7195016 41.946979)",1,296.30,motorway,1,72,45 mph,1,2300,auto,,
729,,24306145,1259,1260,1,"LINESTRING (-87.7275313 41.9513777, -87.7273968 41.9513165, -87.7269206 41.9510573, -87.7263306 41.9507888, -87.7258586 41.9505801)",1,164.45,motorway,1,120,,1,2300,auto,,
730,,24306145,1260,1261,1,"LINESTRING (-87.7258586 41.9505801, -87.7254045 41.9503726, -87.7245284 41.9498918, -87.7238663 41.9496325)",1,196.00,motorway,1,120,,1,2300,auto,,
731,,24306156,1262,1263,1,"LINESTRING (-87.7237913 41.9500789, -87.7243667 41.9505566, -87.7247903 41.9508104, -87.7256143 41.9513274, -87.7261121 41.9516466, -87.7269783 41.9521863, -87.7270185 41.9522082)",1,357.38,motorway,1,120,,1,2300,auto,,
732,Kennedy Irving Park Road,24306158,1264,1265,1,"LINESTRING (-87.7275751 41.9525114, -87.7277191 41.9525896, -87.7277963 41.9526313, -87.7282229 41.9528546, -87.7286675 41.9530999, -87.7288994 41.9532679, -87.7292007 41.9535219, -87.7292123 41.9536312)",1,188.18,primary,3,80,,2,3600,auto,,
733,,24307602,1266,1267,1,"LINESTRING (-87.6644448 41.9106745, -87.6645017 41.9107606, -87.6648186 41.9112795, -87.6649921 41.911534, -87.6652856 41.9118597)",1,149.39,motorway,1,120,,1,2300,auto,,
734,,24307602,1267,1268,1,"LINESTRING (-87.6652856 41.9118597, -87.6655523 41.9121803, -87.6658883 41.9126306)",1,99.20,motorway,1,120,,1,2300,auto,,
735,,24307624,1269,1270,1,"LINESTRING (-87.6664671 41.9124383, -87.6663751 41.9122197, -87.6662193 41.9118605, -87.666075 41.9115123, -87.6658803 41.9110356)",1,163.36,motorway,1,120,,1,2300,auto,,
736,,24307932,23,1271,1,"LINESTRING (-87.6601936 41.900116, -87.6602705 41.900539, -87.6604543 41.90097, -87.6605338 41.9012704, -87.6605504 41.9013695, -87.6605896 41.9016178, -87.6606229 41.9020516, -87.6606531 41.902784, -87.6606414 41.9031103)",1,336.78,motorway,1,120,,1,2300,auto,,
738,,24326523,1274,1275,1,"LINESTRING (-87.8369341 41.9846436, -87.8370825 41.984647, -87.8372231 41.9846518, -87.8373744 41.9846603, -87.8375121 41.9846702, -87.8376209 41.98468, -87.83772 41.9846926, -87.8378534 41.9847231, -87.8380013 41.9847761, -87.8381192 41.9848496, -87.8382033 41.9849303, -87.8382727 41.9850252, -87.8383046 41.9851237, -87.8383105 41.9852614, -87.8382757 41.9853736, -87.8382156 41.9854735, -87.838149 41.9855466, -87.8380667 41.9856066, -87.8379731 41.9856542, -87.837851 41.9856965, -87.8377012 41.9857293, -87.8376055 41.9857344, -87.8374677 41.9857268, -87.8373635 41.9857061, -87.8372543 41.9856696, -87.8370708 41.9855812, -87.8370056 41.9855392, -87.8369526 41.9854976, -87.8368771 41.9854252, -87.836829 41.9853615, -87.8366982 41.9851284)",1,346.88,motorway,1,120,,,9200,auto,,
739,,24326538,1276,1277,1,"LINESTRING (-87.836488 41.9851146, -87.8364328 41.9852258, -87.8363637 41.9853445, -87.8363112 41.9854071, -87.8362803 41.985444, -87.8361945 41.985535, -87.836113 41.985592, -87.8360269 41.98565, -87.8358102 41.9857223, -87.8356323 41.9857391, -87.8354639 41.9857303, -87.8353211 41.9856907, -87.8352272 41.9856573, -87.835135 41.9856026, -87.8350596 41.9855483, -87.835003 41.985494, -87.8349666 41.9854373, -87.8349185 41.9853498, -87.8348959 41.9852456, -87.834899 41.9851681, -87.8349147 41.9850892, -87.8349564 41.9850115, -87.8350193 41.9849486, -87.8350725 41.9849051, -87.8351469 41.9848558, -87.835239 41.9848141, -87.8353435 41.9847823, -87.8355231 41.9847445, -87.8356982 41.9847161, -87.8358646 41.9846916)",1,309.50,motorway,1,120,,,9200,auto,,
740,North Cumberland Avenue,24326684,1278,1276,1,"LINESTRING (-87.8364777 41.9848603, -87.836488 41.9851146)",1,28.29,primary,3,80,,4,7200,auto,,
741,North Cumberland Avenue,24326685,1279,1278,1,"LINESTRING (-87.8364435 41.9839477, -87.8364763 41.984823, -87.8364777 41.9848603)",1,101.52,primary,3,80,,4,7200,auto,,
742,,24326715,1280,1281,1,"LINESTRING (-87.8367183 41.9861055, -87.8368049 41.9860041, -87.8368923 41.9859417, -87.8369791 41.9859061, -87.83708 41.9858858, -87.8372624 41.9858746, -87.8374932 41.9858711, -87.8377002 41.9858488, -87.8378806 41.9858122, -87.8380458 41.9857583, -87.8382157 41.9856823, -87.8383428 41.9855975, -87.8384982 41.9854756, -87.8386594 41.9853412, -87.8391968 41.9849159, -87.8393538 41.9848169, -87.8395258 41.9847345, -87.8396819 41.984675, -87.8398159 41.9846393, -87.8399538 41.9846146, -87.8401212 41.9845984, -87.8404904 41.9845695, -87.8416813 41.9844819, -87.8426271 41.9844078, -87.8435769 41.9843049)",1,629.56,motorway,1,120,,,9200,auto,,
743,Kennedy Expressway,24326731,138,1282,1,"LINESTRING (-87.8260006 41.9845171, -87.8269845 41.9846642, -87.8270757 41.9846755, -87.8271641 41.9846838, -87.827755 41.9847269, -87.828615 41.9847792, -87.8299018 41.9848427, -87.8308167 41.9848509, -87.8318448 41.9848358)",1,485.56,motorway,1,120,,2,4600,auto,,
744,,24326789,1283,1284,1,"LINESTRING (-87.8437006 41.9837329, -87.8425407 41.9838014, -87.8414896 41.9838533, -87.8409541 41.9838766, -87.840529 41.9838974, -87.8403404 41.9838963, -87.8400966 41.9838617, -87.8399172 41.9838143, -87.8397837 41.983764, -87.8396672 41.9837073, -87.839548 41.9836394)",1,350.93,motorway,1,120,,2,4600,auto,,
745,,24326843,1285,1286,1,"LINESTRING (-87.8371176 41.984205, -87.8360962 41.9841687, -87.8358284 41.9841668, -87.8356162 41.9841584, -87.8353732 41.9841259, -87.8351966 41.9840826, -87.8349863 41.9839927, -87.8348691 41.9839137, -87.8347619 41.9838145, -87.8347022 41.9837228, -87.8346806 41.9836387, -87.8346826 41.9835449, -87.8347013 41.9834442, -87.8347387 41.9833609, -87.8348041 41.9832706, -87.8350562 41.9830519, -87.8353953 41.9828172)",1,341.35,motorway,1,120,,1,2300,auto,,
746,,24326875,1287,1288,1,"LINESTRING (-87.8360904 41.9824328, -87.8358919 41.98247, -87.8357197 41.9825137, -87.8355696 41.9825687, -87.8354264 41.9826423, -87.8344438 41.9833206, -87.8341192 41.9835606, -87.8337787 41.9838064, -87.8336568 41.9838837, -87.8334688 41.9839696, -87.8332978 41.984042, -87.8330737 41.9841099, -87.8328209 41.9841833, -87.8325871 41.9842421, -87.8323226 41.9842869, -87.8320206 41.9843117, -87.8313653 41.9843467, -87.8304372 41.984363, -87.8298073 41.984449)",1,590.19,motorway,1,120,,,9200,auto,,
747,North Damen Avenue,24330187,472,1289,1,"LINESTRING (-87.6777751 41.9217445, -87.6778091 41.9224713)",1,80.87,secondary,4,60,,,3200,auto,,
749,North Wells Street,24334365,1292,15730,1,"LINESTRING (-87.6344737 41.9038574, -87.6344762 41.9039388, -87.6344854 41.9042422, -87.6345069 41.9049499, -87.6345285 41.9056591, -87.6345293 41.9056875, -87.6345308 41.9057349, -87.6345325 41.9057936, -87.6345331 41.9058109, -87.6345571 41.9066011, -87.6345585 41.9066253, -87.6345603 41.9067057, -87.6345628 41.9067888, -87.6345633 41.9068049, -87.6345874 41.9075992, -87.6345878 41.9076102, -87.6345895 41.907668, -87.6345914 41.9077305, -87.6345922 41.9077549, -87.6346125 41.908423, -87.6346214 41.908718, -87.6346456 41.9095127, -87.6346469 41.9095556, -87.6346562 41.9098615, -87.6346831 41.910748, -87.6346921 41.9110439, -87.6346935 41.9110894)",1,804.37,tertiary,5,40,,2,2400,auto,,
750,West Division Street,24372006,1293,1294,1,"LINESTRING (-87.6490223 41.9036281, -87.6499906 41.9036138)",1,80.15,secondary,4,60,,,3200,auto,,
751,West Division Street,24372007,1294,1295,1,"LINESTRING (-87.6499906 41.9036138, -87.6507677 41.9036041, -87.6508363 41.9036032, -87.6509581 41.9036014, -87.6510759 41.9035997, -87.6522812 41.9035818, -87.6524224 41.9035797, -87.6525516 41.9035777, -87.6526706 41.903576, -87.6528914 41.9035727, -87.6539909 41.9035563, -87.6541123 41.9035536)",1,341.17,secondary,4,60,,,3200,auto,,
752,West Chicago Avenue,24441961,1218,1296,1,"LINESTRING (-87.6577096 41.8962312, -87.6575058 41.8962331, -87.6569138 41.8962385, -87.6567975 41.8962396, -87.6563382 41.8962438)",1,113.52,secondary,4,60,,,3200,auto,,
753,North Halsted Street,24442235,1297,1298,1,"LINESTRING (-87.6475494 41.887729, -87.6475679 41.888457, -87.647569 41.8885016, -87.6475799 41.8888409)",1,123.66,secondary,4,60,,,3200,auto,,
754,North Halsted Street,24442253,1299,1300,1,"LINESTRING (-87.6475894 41.889149, -87.6475928 41.8894484)",1,33.29,secondary,4,60,,2,3200,auto,,
755,North Halsted Street,24442279,1301,1302,1,"LINESTRING (-87.6476107 41.8900883, -87.647636 41.8899845, -87.6476224 41.8895919)",1,55.40,secondary,4,60,,,3200,auto,,
756,West Lake Street,24442485,1303,1304,1,"LINESTRING (-87.6442418 41.8856988, -87.6441357 41.8856997, -87.6435238 41.8857049, -87.6429 41.8857102, -87.642764 41.8857114)",1,122.34,secondary,4,60,,,3200,auto,,
757,West Lake Street,24442485,1305,1303,1,"LINESTRING (-87.6453646 41.8856892, -87.6453119 41.8856897, -87.6452498 41.8856902, -87.6443688 41.8856976, -87.6442418 41.8856988)",1,92.95,secondary,4,60,,,3200,auto,,
758,West Lake Street,24442485,1306,1305,1,"LINESTRING (-87.6455239 41.8856879, -87.6453646 41.8856892)",1,13.19,secondary,4,60,,,3200,auto,,
759,West Lake Street,24442486,1307,1308,1,"LINESTRING (-87.6465596 41.8856781, -87.6462582 41.8856823)",1,24.95,secondary,4,60,,,3200,auto,,
760,West Randolph Street,24442538,1309,1310,1,"LINESTRING (-87.6454817 41.8844085, -87.6463941 41.884405)",1,75.53,secondary,4,60,,2,3200,auto,,
761,West Randolph Street,24442539,1310,1311,1,"LINESTRING (-87.6463941 41.884405, -87.6465494 41.8844052)",1,12.86,secondary,4,60,,2,3200,auto,,
762,West Madison Street,24442647,1312,1313,1,"LINESTRING (-87.6464891 41.8817919, -87.6467538 41.8817895)",1,21.92,secondary,4,60,,,3200,auto,,
763,West Madison Street,24442647,1314,1312,1,"LINESTRING (-87.6462912 41.8817937, -87.6464891 41.8817919)",1,16.38,secondary,4,60,,,3200,auto,,
764,West Madison Street,24442651,1315,1316,1,"LINESTRING (-87.64526 41.8818079, -87.6457302 41.8818013)",1,38.93,secondary,4,60,,4,6400,auto,,
765,West Monroe Street,24442704,1317,1318,1,"LINESTRING (-87.6463948 41.8805049, -87.6465796 41.8805032, -87.6472269 41.8804973, -87.6473203 41.8804962)",1,76.63,secondary,4,60,,,3200,auto,,
766,West Monroe Street,24442707,1319,1320,1,"LINESTRING (-87.6451706 41.880522, -87.64628 41.880508)",1,91.86,secondary,4,60,,,3200,auto,,
767,,24442847,1321,1322,1,"LINESTRING (-87.6557169 41.8948743, -87.6558082 41.8950097)",1,16.85,motorway,1,120,,,9200,auto,,
768,South Stony Island Avenue,24503938,1323,1324,1,"LINESTRING (-87.5850654 41.7241756, -87.5850565 41.7242545, -87.5850506 41.7243064, -87.5850168 41.7246067, -87.5849653 41.7249873, -87.5849643 41.7250079, -87.5849626 41.7252235, -87.5849596 41.7254716)",1,144.50,trunk,2,100,,3,6600,auto,,
769,Kennedy Expressway,24520207,1325,1326,1,"LINESTRING (-87.7620192 41.9709099, -87.7616848 41.9707976, -87.7614395 41.9707138, -87.7611426 41.9706029, -87.7608316 41.9704675, -87.7604409 41.9702948, -87.7601299 41.9701364, -87.7596901 41.9698987, -87.7591449 41.969592)",1,280.13,motorway,1,88,55 mph,3,6900,auto,,
770,Edens Expressway,24520247,1327,1328,1,"LINESTRING (-87.7467717 41.963366, -87.746713 41.9632633, -87.7466493 41.963155, -87.746561 41.9630223, -87.7464652 41.9628877, -87.7462688 41.9626489, -87.7461383 41.9625055)",1,109.33,motorway,1,120,,3,6900,auto,,
771,Edens Expressway,24520251,1328,1329,1,"LINESTRING (-87.7461383 41.9625055, -87.7460339 41.9623911, -87.74592 41.9622743, -87.7458226 41.9621843, -87.7457252 41.9621015, -87.7456285 41.9620286, -87.7455246 41.9619557, -87.7447852 41.9614897)",1,159.83,motorway,1,120,,3,6900,auto,,
772,Edens Expressway,24520251,1329,21,1,"LINESTRING (-87.7447852 41.9614897, -87.7433212 41.960592, -87.7430064 41.9604039, -87.7422073 41.9599599, -87.7420455 41.9598672, -87.7418882 41.9597745)",1,306.26,motorway,1,120,,3,6900,auto,,
773,,24521517,1330,22,1,"LINESTRING (-87.7439553 41.9607632, -87.743792 41.9606731, -87.7434156 41.9604388, -87.7430036 41.9602027, -87.7426346 41.9599665, -87.7421282 41.9596666, -87.7416561 41.9593921, -87.7410724 41.9590602, -87.7406347 41.9588177, -87.740257 41.9586134, -87.7399309 41.9584475, -87.7395372 41.9582481, -87.738629 41.9578937)",1,545.13,motorway,1,120,,,9200,auto,,
774,,24521587,1331,1332,1,"LINESTRING (-87.7472344 41.9679289, -87.7473046 41.9674694, -87.7473467 41.966872, -87.7473782 41.9664889, -87.7473826 41.9664098, -87.7473855 41.9663275, -87.7473833 41.9661658, -87.7473773 41.9660128, -87.7473477 41.9654371)",1,277.64,motorway,1,120,,1,2300,auto,,
775,,24521595,1333,1334,1,"LINESTRING (-87.7465209 41.9653212, -87.7465828 41.9654425, -87.7466581 41.9656217, -87.7467249 41.965885, -87.7468424 41.9665118, -87.7468913 41.9667798, -87.7470159 41.967415)",1,236.92,motorway,1,120,,,9200,auto,,
776,,24521595,1335,1333,1,"LINESTRING (-87.7459774 41.964443, -87.7459954 41.9644776, -87.7461879 41.964766, -87.7463167 41.9649893, -87.7464884 41.9652574, -87.7465209 41.9653212)",1,107.55,motorway,1,120,,,9200,auto,,
777,,24521700,1336,1337,1,"LINESTRING (-87.7356175 41.9567778, -87.7361568 41.9572559, -87.7366957 41.9576433, -87.7370786 41.9578789, -87.7375791 41.9581603, -87.7382196 41.9585165, -87.7383414 41.9585842)",1,303.05,motorway,1,120,,1,2300,auto,,
778,,24521704,1338,1339,1,"LINESTRING (-87.7325384 41.9555822, -87.7325887 41.9555591, -87.7326696 41.955522, -87.7327117 41.955503, -87.7328575 41.9554913)",1,28.95,motorway,1,120,,1,2300,auto,,
779,,24521704,1339,1340,1,"LINESTRING (-87.7328575 41.9554913, -87.733278 41.9557397, -87.7335911 41.9558983)",1,75.73,motorway,1,120,,1,2300,auto,,
780,,24521704,1340,1341,1,"LINESTRING (-87.7335911 41.9558983, -87.7341459 41.9561625, -87.734516 41.9563399, -87.7349128 41.9565321, -87.7354381 41.9566766)",1,176.36,motorway,1,120,,1,2300,auto,,
781,,24521727,1342,1343,1,"LINESTRING (-87.7373082 41.9571364, -87.7361089 41.956342, -87.7355594 41.9560061, -87.7349937 41.9556664)",1,251.75,motorway,1,120,,1,2300,auto,,
782,,24521755,1344,1345,1,"LINESTRING (-87.7295561 41.9526687, -87.7293587 41.9525828, -87.7289865 41.9524023, -87.7286217 41.9522109, -87.7283422 41.9520544, -87.7279642 41.9519587)",1,154.53,motorway,1,120,,,9200,auto,,
783,,24521755,1346,1344,1,"LINESTRING (-87.7313043 41.9536174, -87.7310958 41.9534961, -87.7309088 41.9533898, -87.7305365 41.9531567, -87.7299743 41.9528589, -87.7295561 41.9526687)",1,179.22,motorway,1,120,,,9200,auto,,
784,Kennedy Irving Park Road,24521779,1347,1346,1,"LINESTRING (-87.7324894 41.9542163, -87.7323737 41.9541555, -87.7315389 41.9537341, -87.7313043 41.9536174)",1,118.49,primary,3,80,,3,5400,auto,,
