o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
3,A3,18,D3,0.878830175959183,"LINESTRING (-111.9314053 33.4290999,-111.9315452 33.419993)"
3,A3,19,D4,1.0440498170389478,"LINESTRING (-111.9314053 33.4290999,-111.9259415 33.4197604)"
3,A3,20,D5,1.3298761601940303,"LINESTRING (-111.9314053 33.4290999,-111.9213745 33.419648)"
3,A3,21,E1,1.4883833977082725,"LINESTRING (-111.9314053 33.4290999,-111.9408989 33.4169422)"
3,A3,22,E2,1.3269570928389425,"LINESTRING (-111.9314053 33.4290999,-111.9366213 33.4163752)"
3,A3,23,E3,1.2072384934989202,"LINESTRING (-111.9314053 33.4290999,-111.9318168 33.4165951)"
3,A3,24,E4,1.3266216684776848,"LINESTRING (-111.9314053 33.4290999,-111.925987 33.4164638)"
3,A3,25,E5,1.6246959194012354,"LINESTRING (-111.9314053 33.4290999,-111.9207683 33.4160473)"
3,A3,26,Gate1,1.9885177543315606,"LINESTRING (-111.9314053 33.4290999,-111.947725 33.416515)"
3,A3,27,Gate2,1.8179400093518117,"LINESTRING (-111.9314053 33.4290999,-111.947725 33.419685)"
3,A3,28,Gate3,1.686038507038592,"LINESTRING (-111.9314053 33.4290999,-111.947725 33.422855)"
3,A3,29,Gate4,1.6023928257885087,"LINESTRING (-111.9314053 33.4290999,-111.947725 33.426025)"
3,A3,30,Gate5,1.5747116054584427,"LINESTRING (-111.9314053 33.4290999,-111.947725 33.429195)"
3,A3,31,Gate6,1.095082370078732,"LINESTRING (-111.9314053 33.4290999,-111.942275 33.432364)"
3,A3,32,Gate7,0.6104621976613184,"LINESTRING (-111.9314053 33.4290999,-111.936825 33.432364)"
3,A3,33,Gate8,0.31496405799623045,"LINESTRING (-111.9314053 33.4290999,-111.931375 33.432364)"
3,A3,34,Gate9,0.6154837011867802,"LINESTRING (-111.9314053 33.4290999,-111.925925 33.432364)"
3,A3,35,Gate10,1.1006895931930252,"LINESTRING (-111.9314053 33.4290999,-111.920475 33.432364)"
3,A3,36,Gate11,1.58056418482773,"LINESTRING (-111.9314053 33.4290999,-111.915025 33.429194)"
3,A3,37,Gate12,1.6081631433986248,"LINESTRING (-111.9314053 33.4290999,-111.915025 33.426024)"
3,A3,38,Gate13,1.6915410726664677,"LINESTRING (-111.9314053 33.4290999,-111.915025 33.422854)"
3,A3,39,Gate14,1.8230607934335454,"LINESTRING (-111.9314053 33.4290999,-111.915025 33.419684)"
3,A3,40,Gate15,1.9932152577929436,"LINESTRING (-111.9314053 33.4290999,-111.915025 33.416514)"
3,A3,41,Gate16,1.8502183945604194,"LINESTRING (-111.9314053 33.4290999,-111.920475 33.413345)"
3,A3,42,Gate17,1.6095374221908874,"LINESTRING (-111.9314053 33.4290999,-111.925925 33.413345)"
3,A3,43,Gate18,1.520195015396299,"LINESTRING (-111.9314053 33.4290999,-111.931375 33.413345)"
