name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
Life Sciences Tower,54,29215974.0,,yes,,,"POLYGON ((-111.9340349 33.4193825, -111.9340421 33.4194056, -111.934073 33.4194048, -111.9340925 33.4194332, -111.9341099 33.4194697, -111.9341323 33.4194629, -111.9341386 33.4195302, -111.9341349 33.4195836, -111.9341155 33.4195776, -111.9341008 33.4196096, -111.9340811 33.4196344, -111.9340307 33.4196356, -111.9340297 33.4196645, -111.9335586 33.4196664, -111.9335584 33.4196335, -111.9335321 33.4196336, -111.9335309 33.4194271, -111.9335544 33.419427, -111.9335541 33.4193774, -111.9340349 33.4193825))",POINT (-111.9338193951831 33.41952266516335),1652.6,18
Interdisciplinary A Wing,11,28822089.0,,yes,,,"POLYGON ((-111.9356344 33.4179142, -111.9353598 33.4179142, -111.9353598 33.4173626, -111.9354285 33.4173626, -111.9354285 33.4173196, -111.9355915 33.4173196, -111.9355915 33.4173697, -111.9356344 33.4173697, -111.9356344 33.4179142))",POINT (-111.9354974485366 33.41762575029788),1630.4,22
College of Design South,27,28822457.0,,yes,,,"POLYGON ((-111.9367354 33.4211448, -111.9367354 33.4208941, -111.937362 33.4208941, -111.937362 33.4211448, -111.9367354 33.4211448))",POINT (-111.9370487 33.42101945),1619.2,17
,283,544152067.0,,parking,,,"POLYGON ((-111.926034 33.4156112, -111.9260369 33.415657, -111.9256869 33.4156606, -111.92563 33.415665, -111.9255963 33.4158117, -111.9256201 33.4158358, -111.9260179 33.4159372, -111.925987 33.4160385, -111.9255841 33.4159239, -111.925575 33.4159004, -111.9255126 33.4158199, -111.9254704 33.4158286, -111.9254791 33.4156714, -111.9255067 33.4155778, -111.9255364 33.4154951, -111.9259822 33.4154923, -111.926034 33.4156112))",POINT (-111.9257356938707 33.41570850707063),1580.4,24
,187,257051830.0,,yes,,,"POLYGON ((-111.9398324 33.4242149, -111.9393445 33.424216, -111.9393434 33.4239035, -111.9398314 33.4239024, -111.9398324 33.4242149))",POINT (-111.9395879249527 33.42405919466315),1571.7,11
Sun Angel Clubhouse,128,30421308.0,,yes,,,"POLYGON ((-111.9221155 33.4277269, -111.9218581 33.4280134, -111.9221928 33.4282311, -111.9224503 33.4279418, -111.9221155 33.4277269))",POINT (-111.9221542532736 33.42797852286211),1567.2,5
Cereus Hall,176,256986546.0,,dormitory,,,"POLYGON ((-111.9279523 33.4153887, -111.9279527 33.4149605, -111.9274442 33.4149609, -111.927432 33.4149711, -111.9271515 33.414969, -111.9271515 33.4150326, -111.9271662 33.4150309, -111.9271642 33.4150487, -111.9271632 33.4151052, -111.9272435 33.415106, -111.927244 33.4150878, -111.9274742 33.4150916, -111.9274757 33.4150789, -111.9278111 33.4150776, -111.9278091 33.4152956, -111.9277923 33.4152948, -111.9277933 33.4153529, -111.9276922 33.4153525, -111.9276912 33.4154237, -111.9278868 33.4154227, -111.9278868 33.4153917, -111.9279523 33.4153887))",POINT (-111.9276633904005 33.4151139066782),1566.9,24
Parking Lot 27,42,28866684.0,,parking,,,"POLYGON ((-111.9315037 33.4182354, -111.9314952 33.417519, -111.9312892 33.417519, -111.9312892 33.4182354, -111.9315037 33.4182354))",POINT (-111.9313943393183 33.41787961355529),1552.6,23
,212,294244607.0,,yes,,,"POLYGON ((-111.9229995 33.4189052, -111.9229519 33.418929, -111.9228957 33.418957, -111.9223196 33.4192444, -111.9221989 33.4190854, -111.9228788 33.4187429, -111.9229995 33.4189052))",POINT (-111.9226000288308 33.41899401606358),1550.0,20
Business Administration C Wing,6,28821973.0,,yes,,,"POLYGON ((-111.9338446 33.4167976, -111.9335528 33.416554, -111.9338275 33.4162961, -111.934145 33.4165469, -111.9340787 33.4166022, -111.9338446 33.4167976))",POINT (-111.9338445684439 33.41654799600259),1531.2,23
Tempe City Hall,152,182798022.0,,townhall,,,"POLYGON ((-111.9384476 33.4251841, -111.9387427 33.4249356, -111.9384895 33.4247263, -111.9384396 33.4246849, -111.9383828 33.4247327, -111.9381499 33.4249289, -111.9384476 33.4251841))",POINT (-111.9384453929302 33.4249337740652),1524.6,7
,479,842279255.0,,construction,,,"POLYGON ((-111.9441875 33.4225088, -111.9441882 33.4223484, -111.9441642 33.4223484, -111.9441642 33.4223402, -111.9439481 33.4223397, -111.9439484 33.4222281, -111.9441649 33.4222286, -111.9441649 33.4222173, -111.9441889 33.4222174, -111.9441895 33.4220555, -111.9441428 33.4220554, -111.9441428 33.422046, -111.94383 33.4220451, -111.94383 33.4220585, -111.9438176 33.4220585, -111.9438166 33.4222417, -111.9438336 33.4222418, -111.9438331 33.4223271, -111.94382 33.4223271, -111.9438189 33.4225316, -111.9439181 33.422532, -111.9439182 33.4225071, -111.94394 33.4225072, -111.9439399 33.4225208, -111.9441636 33.4225216, -111.9441636 33.4225087, -111.9441875 33.4225088))",POINT (-111.9439910903231 33.4222843570174),1518.8,11
,310,544659799.0,,parking,,,"POLYGON ((-111.9295136 33.4225841, -111.9291656 33.4223555, -111.92925 33.4223023, -111.929327 33.4222121, -111.9294351 33.4221787, -111.9295802 33.4221688, -111.929681 33.4221948, -111.9297683 33.4222393, -111.9297515 33.4222647, -111.9296801 33.4223576, -111.9297151 33.4223953, -111.9297057 33.4224335, -111.9295993 33.4225169, -111.9295136 33.4225841))",POINT (-111.929489463843 33.42234918387506),1517.5,13
Hayden Square Condominiums,335,544823454.0,,yes,,,"POLYGON ((-111.9413854 33.4272395, -111.9408203 33.4272386, -111.9408203 33.427218, -111.940794 33.4272168, -111.9407939 33.4271967, -111.9407706 33.4271964, -111.9407669 33.4271713, -111.9407414 33.4271718, -111.9407379 33.42707, -111.9407645 33.4270669, -111.9407657 33.4270451, -111.9407837 33.4270436, -111.9407873 33.427023, -111.9408071 33.4270205, -111.9408075 33.426998, -111.9409701 33.4269981, -111.941005 33.4269758, -111.9410526 33.4269711, -111.9411055 33.4269779, -111.9411457 33.4269999, -111.9412935 33.4269994, -111.9412946 33.4270329, -111.9413148 33.4270334, -111.9413146 33.4270533, -111.941344 33.4270548, -111.9413446 33.427067, -111.9413844 33.4270691, -111.9413854 33.4272395))",POINT (-111.9410656805655 33.42711884769829),1508.5,6
,330,544822374.0,,yes,,,"POLYGON ((-111.9432333 33.4262413, -111.942981 33.426238, -111.9429906 33.4257204, -111.94302 33.4256764, -111.9430699 33.4256543, -111.9431462 33.425647, -111.9432166 33.4256764, -111.943243 33.4257229, -111.9432333 33.4262413))",POINT (-111.9431126186057 33.42595314157244),1488.9,6
Physical Science D Wing,83,30407018.0,,yes,,,"POLYGON ((-111.9317731 33.4214306, -111.9323649 33.4214286, -111.9323655 33.4215464, -111.9324855 33.421546, -111.9324854 33.4215217, -111.9324853 33.4215147, -111.9324967 33.4215147, -111.9324963 33.4214341, -111.9325555 33.4214339, -111.9325552 33.4213678, -111.9324962 33.421368, -111.9324952 33.4211694, -111.9323177 33.4211697, -111.9323183 33.4212874, -111.9322554 33.4212877, -111.9318552 33.421291, -111.9317725 33.4212893, -111.9317729 33.4213707, -111.9317731 33.4214306))",POINT (-111.9322174727643 33.42135452847119),1459.7,13
,452,634360028.0,,parking,,,"POLYGON ((-111.9417112 33.4218184, -111.9418242 33.4218174, -111.9418191 33.4213228, -111.9418026 33.4213196, -111.9417595 33.4212815, -111.9417557 33.4212529, -111.941342 33.4212529, -111.9413446 33.4215632, -111.9413826 33.4215473, -111.941592 33.4215463, -111.9415869 33.4213567, -111.9416663 33.421419, -111.9416986 33.4214446, -111.9417379 33.421433, -111.9417379 33.4217263, -111.9417112 33.4218184))",POINT (-111.9415993517967 33.42144160788285),1456.9,11
,404,588582598.0,,parking,,,"POLYGON ((-111.9188995 33.4215681, -111.9189024 33.4213253, -111.9188404 33.4213248, -111.918842 33.4211896, -111.9181871 33.4211842, -111.9181851 33.4213542, -111.9187687 33.4213591, -111.9187662 33.421567, -111.9188995 33.4215681))",POINT (-111.9185819415599 33.4213106129827),1455.9,15
,136,65200245.0,,parking,,,"POLYGON ((-111.9351965 33.4163441, -111.9351965 33.4162008, -111.9360334 33.4162008, -111.9362104 33.4162724, -111.9362104 33.4164068, -111.9360226 33.4163351, -111.9351965 33.4163441))",POINT (-111.9356984048472 33.41627613400486),1446.0,22
,167,256984974.0,,yes,,,"POLYGON ((-111.9393352 33.4222947, -111.9388077 33.4222951, -111.9388087 33.4223324, -111.9386401 33.422335, -111.9386356 33.4221322, -111.9387474 33.4221305, -111.9387461 33.4220708, -111.9388087 33.4220698, -111.9388129 33.4220993, -111.9393383 33.4221072, -111.9393352 33.4222947))",POINT (-111.938976695956 33.4222044308813),1439.1,12
,287,544152085.0,,parking,,,"POLYGON ((-111.9252329 33.4169435, -111.9252294 33.4173918, -111.9252262 33.4178072, -111.9254254 33.4178089, -111.9254274 33.4174066, -111.9253551 33.4174041, -111.9253641 33.4169472, -111.9252329 33.4169435))",POINT (-111.9253135959639 33.41742281355198),1434.0,24
,313,544817163.0,,place_of_worship,,,"POLYGON ((-111.9380236 33.4241678, -111.9376535 33.4241647, -111.9376567 33.4239002, -111.9375587 33.4238994, -111.9375597 33.4238192, -111.938058 33.4238234, -111.9380566 33.4239398, -111.9380264 33.4239395, -111.9380236 33.4241678))",POINT (-111.9378325983482 33.42398348097234),1432.2,12
Physical Science C Wing,84,30407023.0,,yes,,,"POLYGON ((-111.9317705 33.4211691, -111.9323177 33.4211697, -111.9324952 33.4211694, -111.932495 33.4210848, -111.9325305 33.4210848, -111.9325304 33.4210595, -111.9325304 33.4210374, -111.9325586 33.4210033, -111.9325672 33.4209672, -111.9325646 33.4209286, -111.9325548 33.4208906, -111.9325384 33.4208664, -111.9325085 33.4208531, -111.9324859 33.4208532, -111.9324861 33.4209106, -111.9322999 33.4209111, -111.9323011 33.4210255, -111.932253 33.4210259, -111.9318217 33.4210291, -111.9317699 33.4210294, -111.9317706 33.4210898, -111.9317705 33.4211691))",POINT (-111.9322139508989 33.4210641337076),1429.6,18
Tooker House A,407,590166117.0,,dormitory,,,"POLYGON ((-111.9337383 33.4234343, -111.9337361 33.4233245, -111.9336643 33.4233255, -111.9336627 33.4232433, -111.9331532 33.4232502, -111.9331537 33.4232751, -111.9330269 33.4232768, -111.9328953 33.4234457, -111.9337383 33.4234343))",POINT (-111.9333429983486 33.42335117995214),1424.2,13
Islamic Community Center,224,339041927.0,,place_of_worship,,,"POLYGON ((-111.9372855 33.424201, -111.9371651 33.4241995, -111.9370262 33.4241803, -111.9369289 33.4241988, -111.9369103 33.4242187, -111.9368254 33.4241722, -111.9368422 33.424153, -111.9368174 33.4240718, -111.936867 33.4239957, -111.9368519 33.4239462, -111.9368466 33.4239078, -111.936867 33.4238783, -111.9369094 33.4238694, -111.9369554 33.4238827, -111.9372802 33.4238835, -111.9372855 33.424201))",POINT (-111.9370621433475 33.42404040294766),1421.7,12
,196,294050898.0,,apartments,,,"POLYGON ((-111.9255692 33.4178996, -111.9254248 33.4178995, -111.9254254 33.4178089, -111.9254274 33.4174066, -111.9253551 33.4174041, -111.925373 33.4169522, -111.9255212 33.4169564, -111.9255023 33.4174078, -111.9255718 33.4174078, -111.9255692 33.4178996))",POINT (-111.9254690153429 33.41742396676034),1421.0,24
Sch. Human Ev. Soc. Chg,66,29216912.0,,yes,,,"POLYGON ((-111.935702 33.4204088, -111.9352642 33.4204088, -111.9352642 33.4205163, -111.9354359 33.4205163, -111.9354359 33.4206667, -111.9352642 33.4206667, -111.9352642 33.4207885, -111.935702 33.4207885, -111.935702 33.4206667, -111.9356676 33.4206667, -111.9356676 33.4205306, -111.935702 33.4205306, -111.935702 33.4204088))",POINT (-111.9355014567818 33.42060001037134),1399.0,17
,448,625702811.0,,parking,,,"POLYGON ((-111.9433552 33.4270571, -111.9434631 33.4270561, -111.943469 33.4274926, -111.9432349 33.4274948, -111.943179 33.42752, -111.9431192 33.4275926, -111.9431603 33.4276161, -111.943072 33.4277235, -111.9429679 33.4276638, -111.9430165 33.4276048, -111.9429614 33.4275732, -111.9431211 33.4273792, -111.9432442 33.4273807, -111.9432472 33.4272094, -111.9433144 33.4272102, -111.9433155 33.427149, -111.9433552 33.4270571))",POINT (-111.9432661314896 33.42738834362094),1396.8,6
,286,544152081.0,,parking,,,"POLYGON ((-111.9261362 33.4192571, -111.9261362 33.4190982, -111.9253396 33.4190926, -111.9252671 33.4191452, -111.9254039 33.4192661, -111.9261362 33.4192571))",POINT (-111.9257238161781 33.41917684200222),1392.4,19
,104,30407982.0,,yes,,,"POLYGON ((-111.9299695 33.4152025, -111.9299695 33.4151094, -111.929918 33.4151094, -111.929918 33.4150592, -111.9300982 33.4150592, -111.9300982 33.4152025, -111.9302699 33.4152025, -111.9302699 33.4148944, -111.9297635 33.4148944, -111.9297635 33.4152025, -111.9299695 33.4152025))",POINT (-111.9300157540691 33.41503650602961),1391.5,23
Discovery Hall,8,28822011.0,,yes,,,"POLYGON ((-111.9351837 33.4164078, -111.9351836 33.4165885, -111.9354767 33.4165887, -111.9354767 33.4165987, -111.9355022 33.4166088, -111.935529 33.416611, -111.9355652 33.4166077, -111.9355867 33.416601, -111.9355867 33.4165875, -111.9358739 33.4165877, -111.935874 33.4164161, -111.9355965 33.416416, -111.9355965 33.416342, -111.9354641 33.4163419, -111.9354641 33.4164079, -111.9352642 33.4164078, -111.9351837 33.4164078))",POINT (-111.9355249879962 33.41649295171043),1370.8,22
West Hall,33,28822716.0,,yes,,,"POLYGON ((-111.9360706 33.4194131, -111.9357703 33.4194131, -111.9356415 33.4194131, -111.9356415 33.419363, -111.9357496 33.419363, -111.9357874 33.419363, -111.9357883 33.4191785, -111.9357466 33.4191801, -111.9357411 33.4190404, -111.9357892 33.4190404, -111.9357874 33.4188758, -111.9357422 33.4188758, -111.9356844 33.4188758, -111.9356844 33.4188598, -111.9356844 33.4188113, -111.9360706 33.4188113, -111.9360697 33.4188832, -111.9359901 33.4188834, -111.935987 33.4189019, -111.9359115 33.418902, -111.9359106 33.4190438, -111.9359783 33.4190423, -111.9359819 33.4191736, -111.9359106 33.4191728, -111.9359124 33.4193159, -111.9359925 33.419314, -111.935992 33.4193344, -111.9360678 33.4193338, -111.9360706 33.4194131))",POINT (-111.9358670949681 33.41911558119676),1341.9,17
Art Building,22,28822379.0,,yes,,,"POLYGON ((-111.9371222 33.4203442, -111.937517 33.4203442, -111.937517 33.4206737, -111.9371222 33.4206737, -111.9371222 33.4203442))",POINT (-111.9373196 33.42050895),1340.9,17
Wilson Hall,32,28822669.0,,yes,,,"POLYGON ((-111.9363981 33.41845, -111.9355039 33.4184584, -111.9355039 33.4185818, -111.9359599 33.4185767, -111.9359568 33.4186204, -111.9364159 33.4186127, -111.9363981 33.41845))",POINT (-111.9359876158318 33.41852749885645),1337.3,17
Cowden Family Resorces,72,30406539.0,,yes,,,"POLYGON ((-111.9352423 33.420916, -111.9354226 33.420916, -111.9354226 33.4210235, -111.9356458 33.4210235, -111.9356458 33.4209232, -111.9358432 33.4209232, -111.9358432 33.4211739, -111.9352423 33.4211739, -111.9352423 33.420916))",POINT (-111.9355421202027 33.4210602522133),1335.4,17
Life Sciences C-Wing,55,29215993.0,,yes,,,"POLYGON ((-111.9339476 33.4198538, -111.9335528 33.4198538, -111.9335528 33.4201762, -111.9339476 33.4201762, -111.9339476 33.4198538))",POINT (-111.9337502 33.420015),1312.0,18
,444,625696878.0,,apartments,,,"POLYGON ((-111.9447775 33.4304574, -111.9447773 33.4299994, -111.9449888 33.4299993, -111.9449889 33.4300611, -111.9450297 33.430061, -111.9450299 33.4301772, -111.9449305 33.4301772, -111.9449305 33.4302286, -111.9450492 33.4302285, -111.9450493 33.4302657, -111.9450948 33.4302657, -111.9450951 33.430488, -111.9450522 33.430488, -111.9450406 33.4304766, -111.9448322 33.4304768, -111.9448087 33.4304574, -111.9447775 33.4304574))",POINT (-111.9449177769368 33.43025756647571),1309.4,1
,451,634351293.0,,parking,,,"POLYGON ((-111.9411109 33.4215726, -111.9407632 33.4215764, -111.9407617 33.4215326, -111.9407243 33.4214964, -111.9407093 33.4214701, -111.9407078 33.4214301, -111.9407243 33.4213763, -111.9407231 33.4213245, -111.9407213 33.4212425, -111.9411034 33.4212412, -111.9411053 33.4213252, -111.9411109 33.4215726))",POINT (-111.9409163992022 33.421406422743),1304.6,11
,209,294244603.0,,yes,,,"POLYGON ((-111.9231137 33.4195215, -111.9231422 33.4194109, -111.9220483 33.4192147, -111.9220199 33.4193253, -111.9231137 33.4195215))",POINT (-111.9225810393382 33.4193681017292),1304.5,20
Rosewood Hall,222,338921487.0,,dormitory,,,"POLYGON ((-111.9267145 33.4159873, -111.9267131 33.416182, -111.9266899 33.416182, -111.9266976 33.4164571, -111.9268548 33.4164565, -111.926854 33.4165729, -111.9267 33.4165722, -111.9267007 33.4166282, -111.9266052 33.4166269, -111.9266068 33.4166507, -111.9265313 33.4166513, -111.9265313 33.4161177, -111.926549 33.4161151, -111.926554 33.415989, -111.9267145 33.4159873))",POINT (-111.9266403631911 33.41634263996445),1297.5,24
,426,592897303.0,,apartments,,,"POLYGON ((-111.9246057 33.4166769, -111.9246043 33.4158023, -111.924368 33.4158026, -111.9243681 33.4158749, -111.9243581 33.4158749, -111.9243582 33.4158926, -111.9244655 33.4158925, -111.9244659 33.4161409, -111.9245017 33.4161409, -111.924502 33.4163075, -111.9244677 33.4163076, -111.9244683 33.416677, -111.9246057 33.4166769))",POINT (-111.9245296821554 33.41621101444168),1277.3,24
Engineering Center E-Wing,63,29216549.0,,yes,,,"POLYGON ((-111.9318052 33.4195707, -111.9325863 33.4195707, -111.9325863 33.4194131, -111.9318052 33.4194131, -111.9318052 33.4195707))",POINT (-111.93219575 33.4194919),1268.9,18
,321,544817190.0,,yes,,,"POLYGON ((-111.9386125 33.4230273, -111.9382873 33.4230287, -111.9382861 33.4228521, -111.9383774 33.4228517, -111.9383768 33.4227717, -111.938282 33.4227722, -111.9382811 33.4226325, -111.9386099 33.422631, -111.9386125 33.4230273))",POINT (-111.9384549156959 33.4228304190641),1258.3,12
,213,294244608.0,,yes,,,"POLYGON ((-111.9230009 33.4188145, -111.9228989 33.4187396, -111.9234662 33.4182202, -111.9235226 33.4180724, -111.92365 33.4180948, -111.9235842 33.4182828, -111.9230009 33.4188145))",POINT (-111.9232999091895 33.4184474496469),1242.7,19
CVS Pharmacy,259,483744071.0,,pharmacy,,,"POLYGON ((-111.9405162 33.4217466, -111.9402002 33.4217505, -111.9401935 33.4213697, -111.9405096 33.4213658, -111.9405162 33.4217466))",POINT (-111.9403548747394 33.42155813996261),1240.8,11
Tooker House C,409,590166119.0,,dormitory,,,"POLYGON ((-111.9327776 33.4228882, -111.9326861 33.4229965, -111.9326321 33.4230603, -111.9319692 33.4230705, -111.9319673 33.4229825, -111.9320405 33.4229814, -111.9320387 33.4228995, -111.9327776 33.4228882))",POINT (-111.9323540908017 33.42297883228502),1229.7,13
The Wedge,195,294050896.0,,yes,,,"POLYGON ((-111.9260911 33.4176876, -111.9258207 33.4176866, -111.925823 33.4172464, -111.9260934 33.4172474, -111.9260911 33.4176876))",POINT (-111.92595705 33.417467),1227.0,24
,272,543997789.0,,yes,,,"POLYGON ((-111.9407846 33.423543, -111.9402136 33.4235468, -111.9402133 33.423499, -111.9401865 33.4235, -111.9401835 33.4233676, -111.9402482 33.423366, -111.9402494 33.4233233, -111.9406226 33.4233199, -111.9406227 33.4233646, -111.9407301 33.4233629, -111.9407329 33.4234405, -111.9407836 33.4234401, -111.940784 33.4235056, -111.9407846 33.423543))",POINT (-111.9404718001963 33.42344067255376),1224.1,11
Art Warehouse,23,28822381.0,,yes,,,"POLYGON ((-111.9375916 33.4207159, -111.9379864 33.4207159, -111.9379864 33.4211601, -111.9375916 33.4211601, -111.9375916 33.4210598, -111.9378577 33.4210598, -111.9378577 33.4208449, -111.9375916 33.4208449, -111.9375916 33.4207159))",POINT (-111.9378201362632 33.4209310566375),1218.2,17
,255,470126654.0,,parking,,,"POLYGON ((-111.9303016 33.4218494, -111.9301444 33.4218468, -111.9301691 33.4217259, -111.9301106 33.4217002, -111.9300921 33.4212476, -111.9302831 33.4212476, -111.9303106 33.4213531, -111.9303181 33.4217819, -111.9303016 33.4218494))",POINT (-111.9302112868967 33.42153470240331),1216.6,13
Engineering Center C-Wing,61,29216547.0,,yes,,,"POLYGON ((-111.9325863 33.4190549, -111.9318052 33.4190549, -111.9318052 33.4192053, -111.9325863 33.4192053, -111.9325863 33.4190549))",POINT (-111.93219575 33.4191301),1210.9,18
Encore On Farmer,449,625704931.0,,apartments,,,"POLYGON ((-111.9442008 33.4242403, -111.9441968 33.4236776, -111.9439888 33.4236787, -111.9439928 33.4242413, -111.9442008 33.4242403))",POINT (-111.9440948030794 33.4239594748242),1206.3,11
,371,554566585.0,,yes,,,"POLYGON ((-111.9333716 33.4188153, -111.9333622 33.4184687, -111.9331931 33.4184719, -111.9331943 33.4185153, -111.9329586 33.4185198, -111.9329652 33.4187642, -111.9331895 33.4187599, -111.9331911 33.4188187, -111.9333716 33.4188153))",POINT (-111.933182006609 33.41864253553194),1205.4,18
,318,544817175.0,,yes,,,"POLYGON ((-111.9372846 33.4247923, -111.9368113 33.4247901, -111.936813 33.4245435, -111.9372863 33.4245457, -111.9372846 33.4247923))",POINT (-111.9370488 33.42466790000001),1203.0,7
Old Main,75,30406665.0,,yes,,,"POLYGON ((-111.9338601 33.4203719, -111.93386 33.4204221, -111.9339201 33.4204221, -111.9339201 33.4204722, -111.9336997 33.4204722, -111.9336997 33.4205695, -111.9337488 33.4205695, -111.9337487 33.420694, -111.9339421 33.4206941, -111.9340277 33.4206941, -111.9340855 33.4206941, -111.9342031 33.4206941, -111.9342031 33.4206462, -111.9342031 33.4205432, -111.9342031 33.4204723, -111.9339629 33.4204723, -111.9339629 33.420422, -111.9340144 33.420422, -111.9340144 33.420372, -111.9338601 33.4203719))",POINT (-111.9339622736416 33.42056558997257),1189.9,18
,499,,8345845.0,school,,,"MULTIPOLYGON (((-111.9194242 33.4164235, -111.9192244 33.416423, -111.919224 33.4165027, -111.9194238 33.4165033, -111.9194242 33.4164235)), ((-111.9194219 33.4163981, -111.9192217 33.4163972, -111.9192223 33.4163149, -111.9194224 33.4163158, -111.9194219 33.4163981)), ((-111.919421 33.4162642, -111.9192195 33.4162642, -111.9192195 33.4161816, -111.919421 33.4161816, -111.919421 33.4162642)), ((-111.9194213 33.4160761, -111.9194213 33.4161581, -111.9192212 33.4161581, -111.9192212 33.4160761, -111.9194213 33.4160761)), ((-111.9194233 33.416026, -111.9192201 33.4160258, -111.9192202 33.4159449, -111.9194234 33.4159451, -111.9194233 33.416026)), ((-111.9194218 33.4159228, -111.9192189 33.4159221, -111.9192194 33.4158395, -111.9194222 33.4158403, -111.9194218 33.4159228)), ((-111.9194226 33.4157388, -111.9192204 33.4157395, -111.91922 33.415657, -111.9194221 33.4156562, -111.9194226 33.4157388)))",POINT (-111.9193215970052 33.41610069084482),1188.8,25
Fire Station 6,158,230586053.0,,fire_station,,,"POLYGON ((-111.9424022 33.423438, -111.9425291 33.4235942, -111.9425671 33.4235915, -111.9427067 33.4237715, -111.9425988 33.4238271, -111.9425671 33.423806, -111.9424529 33.423851, -111.9424022 33.423806, -111.9423387 33.4238324, -111.9422848 33.4237504, -111.9423514 33.4237186, -111.9422214 33.4235359, -111.9421896 33.4235412, -111.9421484 33.4235015, -111.9423134 33.42343, -111.9423387 33.4234565, -111.9424022 33.423438))",POINT (-111.9424312624002 33.42365006664172),1185.6,11
CVS Parking Lot,455,663021812.0,,parking,,,"POLYGON ((-111.9405792 33.4213316, -111.9402095 33.4213325, -111.9402095 33.4210217, -111.9405731 33.4210192, -111.9405792 33.4213316))",POINT (-111.9403929888728 33.4211766801416),1177.6,16
Juniper Hall,221,338921486.0,,dormitory,,,"POLYGON ((-111.9267145 33.4159873, -111.926554 33.415989, -111.9265519 33.415709, -111.9265316 33.4157056, -111.9265357 33.415351, -111.9265641 33.4153476, -111.9265661 33.4153018, -111.9266353 33.415295, -111.9266231 33.4152764, -111.9267105 33.4152424, -111.926743 33.4153103, -111.9266759 33.415334, -111.926676 33.4153524, -111.9266901 33.4153521, -111.9266998 33.4153602, -111.9266883 33.4156855, -111.9267069 33.4156851, -111.9267145 33.4159873))",POINT (-111.9266251834322 33.41563174632215),1167.5,24
,220,297781687.0,,commercial,,,"POLYGON ((-111.9394364 33.4256233, -111.9394349 33.4258941, -111.9395114 33.4258942, -111.9398551 33.4258935, -111.9398539 33.4256249, -111.9394364 33.4256233))",POINT (-111.9396447725402 33.42575914692494),1164.7,6
,170,256984980.0,,yes,,,"POLYGON ((-111.9353781 33.42308, -111.9351333 33.4230793, -111.9351351 33.4226246, -111.93538 33.4226253, -111.9353781 33.42308))",POINT (-111.9352566250758 33.42285228452475),1147.5,12
Courtyard by Marriott Tempe Downtown,189,257051832.0,,yes,,,"POLYGON ((-111.9394136 33.4253587, -111.9397957 33.4253594, -111.9398237 33.4253321, -111.9398251 33.4250444, -111.9394305 33.4250431, -111.93943 33.4251386, -111.9395414 33.4251389, -111.9395412 33.4251765, -111.9396503 33.4251767, -111.9396501 33.4252261, -111.939414 33.4252257, -111.9394136 33.4253587))",POINT (-111.93963639208 33.42520426487548),1144.4,6
,107,30408001.0,,yes,,,"POLYGON ((-111.9292485 33.4153314, -111.9292485 33.4157255, -111.9294116 33.4157255, -111.9294116 33.4154747, -111.9295833 33.4154747, -111.9295833 33.415618, -111.9296605 33.415618, -111.9296605 33.4153314, -111.9294116 33.4153314, -111.9292485 33.4153314))",POINT (-111.9294253238538 33.41548994222619),1144.3,23
North Locker,118,30420830.0,,yes,,,"POLYGON ((-111.9321658 33.4280801, -111.9321899 33.4280228, -111.9322908 33.4280414, -111.9323782 33.4281696, -111.9324423 33.428188, -111.9324286 33.4282332, -111.9326481 33.4282789, -111.9326153 33.4283697, -111.9325209 33.4284225, -111.9322221 33.4283622, -111.9321304 33.4282305, -111.9321658 33.4280801))",POINT (-111.9323496891944 33.4282513219724),1117.9,3
,185,257009020.0,,yes,,,"POLYGON ((-111.9260194 33.4237385, -111.9256776 33.4237373, -111.925678 33.4236525, -111.9256553 33.4236524, -111.9256555 33.4236157, -111.9256845 33.4236158, -111.9256855 33.4234202, -111.926021 33.4234214, -111.9260194 33.4237385))",POINT (-111.9258497949478 33.42358046811401),1113.1,14
,216,294245649.0,,apartments,,,"POLYGON ((-111.922078 33.4199965, -111.9214026 33.4198546, -111.9214478 33.4197048, -111.9221232 33.4198467, -111.922078 33.4199965))",POINT (-111.9217629 33.41985065),1109.0,20
,105,30407994.0,,yes,,,"POLYGON ((-111.9302699 33.4152025, -111.9302699 33.4152274, -111.9302699 33.4155392, -111.9298407 33.4155392, -111.9298407 33.4152598, -111.9299352 33.4152598, -111.9299352 33.4153959, -111.9300982 33.4153959, -111.9300982 33.4152025, -111.9302699 33.4152025))",POINT (-111.9300750355968 33.41539887910552),1108.9,23
,180,257009015.0,,yes,,,"POLYGON ((-111.9239859 33.4225409, -111.9236257 33.4225438, -111.9236259 33.4225619, -111.9234388 33.4225634, -111.9234363 33.4223431, -111.9238646 33.4223397, -111.9238652 33.422395, -111.9239842 33.422394, -111.9239859 33.4225409))",POINT (-111.923692386134 33.4224501322694),1107.7,14
Studios 5c,323,544817192.0,,yes,,,"POLYGON ((-111.9354034 33.4253787, -111.9351589 33.4253799, -111.935156 33.4249406, -111.9354005 33.4249394, -111.9354034 33.4253787))",POINT (-111.9352797 33.42515965),1107.1,7
