link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,free_speed_raw,lanes,capacity,allowed_uses,toll,notes
439,East Broadway Road,436929538,490,488,1,"LINESTRING (-111.9041993 33.4074331, -111.9038857 33.4074321, -111.9029974 33.4074292, -111.9029567 33.4074291)",1,115.34,secondary,4,45,45 mph,3,4800,auto,,
440,East Broadway Road,436929541,494,495,1,"LINESTRING (-111.897741 33.4074302, -111.8976592 33.4074301, -111.897373 33.4074297, -111.8971197 33.4074294, -111.896356 33.4074284, -111.8957698 33.4074277, -111.8955984 33.4074275)",1,198.88,secondary,4,45,45 mph,3,4800,auto,,
441,East Broadway Road,436929548,492,485,1,"LINESTRING (-111.8977427 33.4075567, -111.8978293 33.4075573, -111.8983814 33.4075588, -111.8984531 33.407559, -111.8999557 33.407558)",1,205.42,secondary,4,45,45 mph,3,4800,auto,,
442,East Broadway Road,436929551,496,489,1,"LINESTRING (-111.9066999 33.4074332, -111.9058254 33.4074308, -111.9047901 33.4074347, -111.9047364 33.4074346)",1,182.26,secondary,4,45,45 mph,3,4800,auto,,
443,East Broadway Road,436929556,497,491,1,"LINESTRING (-111.8950483 33.4075573, -111.8951603 33.4075575, -111.8961114 33.407559, -111.8966318 33.407559, -111.8971715 33.4075572)",1,197.08,secondary,4,45,45 mph,3,4800,auto,,
444,East Broadway Road,436929559,481,493,1,"LINESTRING (-111.900522 33.407428, -111.9004012 33.4074281, -111.9000981 33.4074283, -111.8998891 33.4074285, -111.8995849 33.4074287, -111.8987961 33.4074293, -111.8982887 33.4074288)",1,207.30,secondary,4,45,45 mph,3,4800,auto,,
445,West Broadway Road,436939968,498,499,1,"LINESTRING (-111.9521677 33.4073946, -111.952301 33.4073948, -111.9526135 33.4073958, -111.9527416 33.4073962)",1,53.27,secondary,4,60,,6,9600,auto,,
446,West Broadway Road,436939974,500,498,1,"LINESTRING (-111.951485 33.4073932, -111.9515005 33.4073932, -111.9516003 33.4073935, -111.9517243 33.4073938, -111.9517476 33.4073939, -111.9520281 33.407395, -111.9521677 33.4073946)",1,63.37,secondary,4,60,,3,4800,auto,,
447,West Broadway Road,436939974,498,500,1,"LINESTRING (-111.9521677 33.4073946, -111.9520281 33.407395, -111.9517476 33.4073939, -111.9517243 33.4073938, -111.9516003 33.4073935, -111.9515005 33.4073932, -111.951485 33.4073932)",1,63.37,secondary,4,60,,3,4800,auto,,
448,West Broadway Road,436939979,499,501,1,"LINESTRING (-111.9527416 33.4073962, -111.9528745 33.4073966, -111.953017 33.4073971, -111.9532045 33.4073977, -111.9538608 33.4073999, -111.9539335 33.4074001, -111.9544941 33.4074019, -111.9546611 33.4074025, -111.95474 33.4074027, -111.9548116 33.407403)",1,192.14,secondary,4,60,,2,3200,auto,,
449,West Broadway Road,436939979,501,499,1,"LINESTRING (-111.9548116 33.407403, -111.95474 33.4074027, -111.9546611 33.4074025, -111.9544941 33.4074019, -111.9539335 33.4074001, -111.9538608 33.4073999, -111.9532045 33.4073977, -111.953017 33.4073971, -111.9528745 33.4073966, -111.9527416 33.4073962)",1,192.14,secondary,4,60,,3,4800,auto,,
450,East Broadway Road,436940270,751,502,1,"LINESTRING (-111.93976 33.4074084, -111.9396626 33.4074091, -111.9391558 33.4074189)",1,56.10,secondary,4,60,,3,4800,auto,,
451,East Broadway Road,436940270,502,751,1,"LINESTRING (-111.9391558 33.4074189, -111.9396626 33.4074091, -111.93976 33.4074084)",1,56.10,secondary,4,60,,4,6400,auto,,
452,East Broadway Road,436940271,503,12,1,"LINESTRING (-111.934904 33.4074493, -111.9347959 33.4074501, -111.9346412 33.4074512, -111.934416 33.4074528)",1,45.30,secondary,4,60,,2,3200,auto,,
453,East Broadway Road,436940271,12,503,1,"LINESTRING (-111.934416 33.4074528, -111.9346412 33.4074512, -111.9347959 33.4074501, -111.934904 33.4074493)",1,45.30,secondary,4,60,,3,4800,auto,,
454,East Broadway Road,436940272,504,503,1,"LINESTRING (-111.9354177 33.4074426, -111.9351204 33.4074475, -111.9350071 33.4074494, -111.934904 33.4074493)",1,47.69,secondary,4,60,,3,4800,auto,,
455,East Broadway Road,436940272,503,504,1,"LINESTRING (-111.934904 33.4074493, -111.9350071 33.4074494, -111.9351204 33.4074475, -111.9354177 33.4074426)",1,47.69,secondary,4,60,,2,3200,auto,,
456,East Broadway Road,436940273,505,506,1,"LINESTRING (-111.9389839 33.4074225, -111.9389207 33.4074223, -111.9385439 33.4074212)",1,40.84,secondary,4,60,,3,4800,auto,,
457,East Broadway Road,436940273,506,505,1,"LINESTRING (-111.9385439 33.4074212, -111.9389207 33.4074223, -111.9389839 33.4074225)",1,40.84,secondary,4,60,,2,3200,auto,,
458,South Mill Avenue,436940274,268,269,1,"LINESTRING (-111.9398081 33.4067486, -111.9397915 33.4068077)",1,6.75,secondary,4,60,,4,6400,auto,,
459,South Mill Avenue,436940278,507,751,1,"LINESTRING (-111.9398844 33.4080275, -111.9398756 33.4075359, -111.939874 33.4074072)",1,68.98,secondary,4,35,35 mph,4,6400,auto,,
460,West Broadway Road,436940281,508,500,1,"LINESTRING (-111.9484957 33.4073813, -111.948673 33.4073823, -111.9489307 33.4073829, -111.9489446 33.4073829, -111.9493188 33.407386, -111.9494998 33.407387, -111.9498625 33.4073891, -111.950007 33.4073899, -111.9501155 33.4073901, -111.950463 33.4073909, -111.9506679 33.4073914, -111.9511634 33.4073925, -111.9512042 33.4073926, -111.9512867 33.4073928, -111.951485 33.4073932)",1,277.48,secondary,4,60,,2,3200,auto,,
461,West Broadway Road,436940281,500,508,1,"LINESTRING (-111.951485 33.4073932, -111.9512867 33.4073928, -111.9512042 33.4073926, -111.9511634 33.4073925, -111.9506679 33.4073914, -111.950463 33.4073909, -111.9501155 33.4073901, -111.950007 33.4073899, -111.9498625 33.4073891, -111.9494998 33.407387, -111.9493188 33.407386, -111.9489446 33.4073829, -111.9489307 33.4073829, -111.948673 33.4073823, -111.9484957 33.4073813)",1,277.48,secondary,4,60,,3,4800,auto,,
462,West Broadway Road,436940283,509,508,1,"LINESTRING (-111.947849 33.4073778, -111.9479696 33.4073777, -111.948147 33.4073794, -111.9483396 33.4073804, -111.9484957 33.4073813)",1,60.03,secondary,4,60,,2,3200,auto,,
463,West Broadway Road,436940283,508,509,1,"LINESTRING (-111.9484957 33.4073813, -111.9483396 33.4073804, -111.948147 33.4073794, -111.9479696 33.4073777, -111.947849 33.4073778)",1,60.03,secondary,4,60,,4,6400,auto,,
464,West Broadway Road,436940284,751,510,1,"LINESTRING (-111.939874 33.4074072, -111.9399953 33.4074062, -111.9401355 33.4074051)",1,24.27,secondary,4,60,,2,3200,auto,,
465,West Broadway Road,436940284,510,751,1,"LINESTRING (-111.9401355 33.4074051, -111.9399953 33.4074062, -111.939874 33.4074072)",1,24.27,secondary,4,60,,5,8000,auto,,
466,West Broadway Road,436940970,511,509,1,"LINESTRING (-111.9471998 33.4073794, -111.947246 33.4073796, -111.9474242 33.4073784, -111.9474574 33.4073785, -111.9475408 33.4073788, -111.947723 33.4073784, -111.947849 33.4073778)",1,60.26,secondary,4,60,,3,4800,auto,,
467,West Broadway Road,436940970,509,511,1,"LINESTRING (-111.947849 33.4073778, -111.947723 33.4073784, -111.9475408 33.4073788, -111.9474574 33.4073785, -111.9474242 33.4073784, -111.947246 33.4073796, -111.9471998 33.4073794)",1,60.26,secondary,4,60,,3,4800,auto,,
468,East Apache Boulevard,436942346,512,310,1,"LINESTRING (-111.9176983 33.4148708, -111.9183604 33.4148625, -111.9186826 33.414861, -111.9189643 33.4148626, -111.9190036 33.4148637)",1,121.16,primary,3,35,35 mph,2,3600,auto,,
469,East Apache Boulevard,436942347,513,512,1,"LINESTRING (-111.9167018 33.4148707, -111.9175751 33.4148728, -111.9176983 33.4148708)",1,92.49,primary,3,35,35 mph,3,5400,auto,,
470,East Apache Boulevard,436942348,464,260,1,"LINESTRING (-111.9071733 33.4148501, -111.9073066 33.4148498, -111.907599 33.4148463)",1,39.51,primary,3,35,35 mph,2,3600,auto,,
471,East University Drive,436942349,221,217,1,"LINESTRING (-111.9090944 33.421982, -111.9089203 33.4219839, -111.9084942 33.4219883, -111.9083572 33.4219897, -111.9082205 33.4219911)",1,81.11,secondary,4,40,40 mph,2,3200,auto,,
472,East University Drive,436942349,217,221,1,"LINESTRING (-111.9082205 33.4219911, -111.9083572 33.4219897, -111.9084942 33.4219883, -111.9089203 33.4219839, -111.9090944 33.421982)",1,81.11,secondary,4,40,40 mph,5,8000,auto,,
473,South McClintock Drive,436942350,738,514,1,"LINESTRING (-111.909083 33.4291849, -111.909081 33.4290911, -111.9090752 33.4288317, -111.9090695 33.4285518)",1,70.41,secondary,4,40,40 mph,3,4800,auto,,
474,South McClintock Drive,436942350,514,738,1,"LINESTRING (-111.9090695 33.4285518, -111.9090752 33.4288317, -111.909081 33.4290911, -111.909083 33.4291849)",1,70.41,secondary,4,40,40 mph,3,4800,auto,,
475,South McClintock Drive,436942351,515,516,1,"LINESTRING (-111.909103 33.4174837, -111.9091042 33.4174066, -111.909107 33.4172087)",1,30.58,secondary,4,40,40 mph,3,4800,auto,,
476,South McClintock Drive,436942351,516,515,1,"LINESTRING (-111.909107 33.4172087, -111.9091042 33.4174066, -111.909103 33.4174837)",1,30.58,secondary,4,40,40 mph,3,4800,auto,,
479,South McClintock Drive,436942353,517,515,1,"LINESTRING (-111.9091035 33.4177774, -111.9091014 33.4175575, -111.909103 33.4174837)",1,32.66,secondary,4,40,40 mph,4,6400,auto,,
480,South McClintock Drive,436942353,515,517,1,"LINESTRING (-111.909103 33.4174837, -111.9091014 33.4175575, -111.9091035 33.4177774)",1,32.66,secondary,4,40,40 mph,2,3200,auto,,
481,South McClintock Drive,436942354,195,518,1,"LINESTRING (-111.9090248 33.4212419, -111.9090227 33.421459)",1,24.14,secondary,4,40,40 mph,3,4800,auto,,
482,South McClintock Drive,436942355,514,231,1,"LINESTRING (-111.9090695 33.4285518, -111.9090488 33.42767, -111.9090423 33.4273929, -111.9090458 33.427007, -111.9090483 33.4267355, -111.9090518 33.4263546, -111.9090541 33.4261083, -111.9090558 33.425924, -111.909059 33.425676, -111.9090608 33.4254954, -111.9090665 33.4249067, -111.9090737 33.4241687, -111.9090754 33.4239993, -111.9090767 33.423861, -111.9090814 33.4233839, -111.9090859 33.4229147, -111.9090865 33.422857)",1,633.27,secondary,4,40,40 mph,3,4800,auto,,
483,South McClintock Drive,436942355,231,514,1,"LINESTRING (-111.9090865 33.422857, -111.9090859 33.4229147, -111.9090814 33.4233839, -111.9090767 33.423861, -111.9090754 33.4239993, -111.9090737 33.4241687, -111.9090665 33.4249067, -111.9090608 33.4254954, -111.909059 33.425676, -111.9090558 33.425924, -111.9090541 33.4261083, -111.9090518 33.4263546, -111.9090483 33.4267355, -111.9090458 33.427007, -111.9090423 33.4273929, -111.9090488 33.42767, -111.9090695 33.4285518)",1,633.27,secondary,4,40,40 mph,2,3200,auto,,
484,South McClintock Drive,436942356,259,519,1,"LINESTRING (-111.909114 33.4146219, -111.9091131 33.4145185, -111.9091097 33.4141228)",1,55.50,secondary,4,40,40 mph,3,4800,auto,,
485,South McClintock Drive,436942356,519,259,1,"LINESTRING (-111.9091097 33.4141228, -111.9091131 33.4145185, -111.909114 33.4146219)",1,55.50,secondary,4,40,40 mph,4,6400,auto,,
486,South McClintock Drive,436942357,518,222,1,"LINESTRING (-111.9090227 33.421459, -111.9090209 33.4216454, -111.9090973 33.4218349)",1,42.96,secondary,4,40,40 mph,5,8000,auto,,
487,South McClintock Drive,436942358,15,517,1,"LINESTRING (-111.9090775 33.4195301, -111.9090835 33.4189803, -111.9090926 33.4185288, -111.9090991 33.418314, -111.9091033 33.4181939, -111.909103 33.4180568, -111.9091035 33.4177774)",1,194.91,secondary,4,40,40 mph,3,4800,auto,,
488,South McClintock Drive,436942358,517,15,1,"LINESTRING (-111.9091035 33.4177774, -111.909103 33.4180568, -111.9091033 33.4181939, -111.9090991 33.418314, -111.9090926 33.4185288, -111.9090835 33.4189803, -111.9090775 33.4195301)",1,194.91,secondary,4,40,40 mph,2,3200,auto,,
489,South McClintock Drive,436942359,261,259,1,"LINESTRING (-111.909113 33.4148353, -111.9091137 33.4147648, -111.9091139 33.4146994, -111.909114 33.4146219)",1,23.73,secondary,4,40,40 mph,3,4800,auto,,
490,South McClintock Drive,436942359,259,261,1,"LINESTRING (-111.909114 33.4146219, -111.9091139 33.4146994, -111.9091137 33.4147648, -111.909113 33.4148353)",1,23.73,secondary,4,40,40 mph,3,4800,auto,,
491,South McClintock Drive,436942360,105,738,1,"LINESTRING (-111.9091495 33.430223, -111.9091208 33.4298174, -111.9091126 33.4296909, -111.909096 33.4294256, -111.90909 33.4293194)",1,100.63,secondary,4,45,45 mph,5,8000,auto,,
492,South McClintock Drive,436942360,738,105,1,"LINESTRING (-111.90909 33.4293194, -111.909096 33.4294256, -111.9091126 33.4296909, -111.9091208 33.4298174, -111.9091495 33.430223)",1,100.63,secondary,4,45,45 mph,2,3200,auto,,
493,South McClintock Drive,436942361,516,520,1,"LINESTRING (-111.909107 33.4172087, -111.90911 33.4169677, -111.9091114 33.4168439, -111.9091131 33.4164713, -111.909117 33.4161544, -111.909116 33.4158255, -111.9091151 33.415541, -111.9091148 33.4154534, -111.9091146 33.415374)",1,204.01,secondary,4,40,40 mph,3,4800,auto,,
494,South McClintock Drive,436942361,520,516,1,"LINESTRING (-111.9091146 33.415374, -111.9091148 33.4154534, -111.9091151 33.415541, -111.909116 33.4158255, -111.909117 33.4161544, -111.9091131 33.4164713, -111.9091114 33.4168439, -111.90911 33.4169677, -111.909107 33.4172087)",1,204.01,secondary,4,40,40 mph,2,3200,auto,,
495,South McClintock Drive,436942362,520,261,1,"LINESTRING (-111.9091146 33.415374, -111.9091144 33.4153168, -111.9091141 33.4151788, -111.9091141 33.4151634, -111.909113 33.4149326, -111.909113 33.4148353)",1,59.90,secondary,4,40,40 mph,5,8000,auto,,
496,South McClintock Drive,436942362,261,520,1,"LINESTRING (-111.909113 33.4148353, -111.909113 33.4149326, -111.9091141 33.4151634, -111.9091141 33.4151788, -111.9091144 33.4153168, -111.9091146 33.415374)",1,59.90,secondary,4,40,40 mph,2,3200,auto,,
497,South Rural Road,436942363,521,522,1,"LINESTRING (-111.9262882 33.4105131, -111.9262896 33.4108454, -111.9262893 33.4109526, -111.9262897 33.4110862, -111.92629 33.4111847, -111.9262934 33.4122998, -111.9262937 33.4124064, -111.9262942 33.4124964)",1,220.53,primary,3,35,35 mph,3,5400,auto,,
498,South Rural Road,436942363,522,521,1,"LINESTRING (-111.9262942 33.4124964, -111.9262937 33.4124064, -111.9262934 33.4122998, -111.92629 33.4111847, -111.9262897 33.4110862, -111.9262893 33.4109526, -111.9262896 33.4108454, -111.9262882 33.4105131)",1,220.53,primary,3,35,35 mph,3,5400,auto,,
499,South Rural Road,436942364,523,524,1,"LINESTRING (-111.9262955 33.4184244, -111.9262944 33.4185822)",1,17.55,primary,3,35,35 mph,3,5400,auto,,
500,South Rural Road,436942364,524,523,1,"LINESTRING (-111.9262944 33.4185822, -111.9262955 33.4184244)",1,17.55,primary,3,35,35 mph,3,5400,auto,,
501,South Rural Road,436942365,525,526,1,"LINESTRING (-111.9262936 33.4155005, -111.9262944 33.415557, -111.9262974 33.4159902, -111.9263002 33.416233, -111.9263007 33.4163769)",1,97.45,primary,3,80,,3,5400,auto,,
502,South Rural Road,436942365,526,525,1,"LINESTRING (-111.9263007 33.4163769, -111.9263002 33.416233, -111.9262974 33.4159902, -111.9262944 33.415557, -111.9262936 33.4155005)",1,97.45,primary,3,80,,3,5400,auto,,
505,South Rural Road,436942367,527,528,1,"LINESTRING (-111.9262999 33.4173616, -111.9263 33.4175412)",1,19.97,primary,3,35,35 mph,3,5400,auto,,
506,South Rural Road,436942367,528,527,1,"LINESTRING (-111.9263 33.4175412, -111.9262999 33.4173616)",1,19.97,primary,3,35,35 mph,3,5400,auto,,
509,South Rural Road,436942369,529,527,1,"LINESTRING (-111.926303 33.4168382, -111.926302 33.416926, -111.9263016 33.4171287, -111.9262999 33.4173616)",1,58.20,primary,3,35,35 mph,3,5400,auto,,
510,South Rural Road,436942369,527,529,1,"LINESTRING (-111.9262999 33.4173616, -111.9263016 33.4171287, -111.926302 33.416926, -111.926303 33.4168382)",1,58.20,primary,3,35,35 mph,4,7200,auto,,
511,South Rural Road,436942370,530,531,1,"LINESTRING (-111.9262833 33.4283177, -111.9263666 33.428055, -111.9263688 33.4275117)",1,90.63,primary,3,35,35 mph,3,5400,auto,,
512,South Rural Road,436942371,532,743,1,"LINESTRING (-111.9263971 33.4227462, -111.9263961 33.4221977, -111.9263973 33.4220275)",1,79.92,primary,3,35,35 mph,6,10800,auto,,
513,South Rural Road,436942372,524,533,1,"LINESTRING (-111.9262944 33.4185822, -111.9262989 33.4190261, -111.926296 33.4191375)",1,61.75,primary,3,35,35 mph,4,7200,auto,,
514,South Rural Road,436942372,533,524,1,"LINESTRING (-111.926296 33.4191375, -111.9262989 33.4190261, -111.9262944 33.4185822)",1,61.75,primary,3,35,35 mph,3,5400,auto,,
515,South Rural Road,436942373,534,535,1,"LINESTRING (-111.9262989 33.4202366, -111.926298 33.4202694)",1,3.65,primary,3,35,35 mph,3,5400,auto,,
516,South Rural Road,436942373,535,534,1,"LINESTRING (-111.926298 33.4202694, -111.9262989 33.4202366)",1,3.65,primary,3,35,35 mph,3,5400,auto,,
517,South Rural Road,436942374,536,537,1,"LINESTRING (-111.9262948 33.4140912, -111.9262947 33.4141212)",1,3.34,primary,3,35,35 mph,5,9000,auto,,
518,South Rural Road,436942374,537,536,1,"LINESTRING (-111.9262947 33.4141212, -111.9262948 33.4140912)",1,3.34,primary,3,35,35 mph,3,5400,auto,,
519,South Rural Road,436942375,530,735,1,"LINESTRING (-111.9262833 33.4283177, -111.9262822 33.4286892, -111.926282 33.4287845)",1,51.91,primary,3,35,35 mph,6,10800,auto,,
520,South Rural Road,436942375,735,530,1,"LINESTRING (-111.926282 33.4287845, -111.9262822 33.4286892, -111.9262833 33.4283177)",1,51.91,primary,3,35,35 mph,3,5400,auto,,
521,South Rural Road,436942376,533,200,1,"LINESTRING (-111.926296 33.4191375, -111.9262981 33.4192639, -111.926299 33.4195429)",1,45.08,primary,3,35,35 mph,3,5400,auto,,
522,South Rural Road,436942376,200,533,1,"LINESTRING (-111.926299 33.4195429, -111.9262981 33.4192639, -111.926296 33.4191375)",1,45.08,primary,3,35,35 mph,3,5400,auto,,
523,South Rural Road,436942377,538,539,1,"LINESTRING (-111.9263916 33.4208903, -111.9263871 33.4206018, -111.9263019 33.4203615)",1,59.95,primary,3,35,35 mph,4,7200,auto,,
524,North Scottsdale Road,436942378,161,88,1,"LINESTRING (-111.9262931 33.4294787, -111.9262879 33.429842)",1,40.40,primary,3,35,35 mph,3,5400,auto,,
525,North Scottsdale Road,436942378,88,161,1,"LINESTRING (-111.9262879 33.429842, -111.9262931 33.4294787)",1,40.40,primary,3,35,35 mph,3,5400,auto,,
526,South Rural Road,436942379,540,158,1,"LINESTRING (-111.9262248 33.4242002, -111.9262239 33.4244211, -111.926223 33.4245011)",1,33.46,primary,3,35,35 mph,4,7200,auto,,
527,South Rural Road,436942380,541,743,1,"LINESTRING (-111.9262465 33.4214303, -111.926247 33.4216218, -111.926249 33.4218437, -111.9262544 33.4220295)",1,66.63,primary,3,35,35 mph,5,9000,auto,,
528,South Rural Road,436942381,726,525,1,"LINESTRING (-111.9262852 33.4148286, -111.9262842 33.4149181, -111.9262865 33.4150708, -111.9262876 33.4151408, -111.9262895 33.4152234, -111.9262909 33.4153155, -111.9262927 33.4154363, -111.9262936 33.4155005)",1,74.72,primary,3,80,,3,5400,auto,,
529,South Rural Road,436942381,525,726,1,"LINESTRING (-111.9262936 33.4155005, -111.9262927 33.4154363, -111.9262909 33.4153155, -111.9262895 33.4152234, -111.9262876 33.4151408, -111.9262865 33.4150708, -111.9262842 33.4149181, -111.9262852 33.4148286)",1,74.72,primary,3,80,,5,9000,auto,,
530,South Rural Road,436942382,526,529,1,"LINESTRING (-111.9263007 33.4163769, -111.9263017 33.4165401, -111.9263023 33.4167407, -111.926303 33.4168382)",1,51.29,primary,3,80,,4,7200,auto,,
531,South Rural Road,436942382,529,526,1,"LINESTRING (-111.926303 33.4168382, -111.9263023 33.4167407, -111.9263017 33.4165401, -111.9263007 33.4163769)",1,51.29,primary,3,80,,3,5400,auto,,
532,South Rural Road,436942383,542,543,1,"LINESTRING (-111.926379 33.4250061, -111.9263795 33.4245937, -111.926381 33.4245047)",1,55.75,primary,3,35,35 mph,4,7200,auto,,
533,South Rural Road,436942384,528,523,1,"LINESTRING (-111.9263 33.4175412, -111.926299 33.41763, -111.926299 33.417787, -111.9262995 33.4180207, -111.9262973 33.4181954, -111.9262955 33.4184244)",1,98.21,primary,3,35,35 mph,3,5400,auto,,
534,South Rural Road,436942384,523,528,1,"LINESTRING (-111.9262955 33.4184244, -111.9262973 33.4181954, -111.9262995 33.4180207, -111.926299 33.417787, -111.926299 33.41763, -111.9263 33.4175412)",1,98.21,primary,3,35,35 mph,3,5400,auto,,
535,South Rural Road,436942385,743,538,1,"LINESTRING (-111.9263973 33.4220275, -111.9263923 33.4218362, -111.9263974 33.4215679, -111.926395 33.4212537, -111.9263916 33.4208903)",1,126.46,primary,3,35,35 mph,3,5400,auto,,
536,South Rural Road,436942386,16,544,1,"LINESTRING (-111.9262379 33.4209763, -111.9262455 33.42116)",1,20.44,primary,3,35,35 mph,3,5400,auto,,
537,South Rural Road,436942386,539,16,1,"LINESTRING (-111.9263019 33.4203615, -111.9262331 33.420595, -111.9262379 33.4209763)",1,69.14,primary,3,35,35 mph,3,5400,auto,,
538,South Rural Road,436942387,743,167,1,"LINESTRING (-111.9262544 33.4220295, -111.926252 33.4222098, -111.9262371 33.4227921, -111.9262331 33.4228357)",1,89.68,primary,3,35,35 mph,3,5400,auto,,
539,East Broadway Road,436943711,202,545,1,"LINESTRING (-111.915449 33.4075769, -111.9165404 33.4075758, -111.917013 33.407576)",1,145.17,secondary,4,45,45 mph,3,4800,auto,,
540,East Broadway Road,436943712,546,547,1,"LINESTRING (-111.9106315 33.407571, -111.91123 33.4075712)",1,55.55,secondary,4,45,45 mph,4,6400,auto,,
541,East Broadway Road,436943716,548,549,1,"LINESTRING (-111.9252008 33.4074445, -111.9243424 33.4074438)",1,79.68,secondary,4,40,40 mph,3,4800,auto,,
542,East Broadway Road,436943717,550,202,1,"LINESTRING (-111.9148321 33.4075753, -111.915449 33.4075769)",1,57.26,secondary,4,45,45 mph,4,6400,auto,,
543,East Broadway Road,436943718,551,552,1,"LINESTRING (-111.911231 33.4074387, -111.9099258 33.4074356)",1,121.15,secondary,4,45,45 mph,3,4800,auto,,
544,East Broadway Road,436943719,553,554,1,"LINESTRING (-111.9126153 33.4075737, -111.9132484 33.4075751)",1,58.77,secondary,4,45,45 mph,4,6400,auto,,
545,East Broadway Road,436943720,555,556,1,"LINESTRING (-111.9195487 33.4074443, -111.9195076 33.4074443, -111.9183745 33.4074446)",1,108.99,secondary,4,45,45 mph,3,4800,auto,,
546,East Broadway Road,436943721,557,548,1,"LINESTRING (-111.925503 33.4074447, -111.9252008 33.4074445)",1,28.05,secondary,4,40,40 mph,4,6400,auto,,
547,East Broadway Road,436943722,558,197,1,"LINESTRING (-111.9251976 33.4075685, -111.9256844 33.4075643)",1,45.19,secondary,4,40,40 mph,3,4800,auto,,
548,East Broadway Road,436943723,559,560,1,"LINESTRING (-111.9209405 33.4074439, -111.9199744 33.4074441)",1,89.68,secondary,4,45,45 mph,3,4800,auto,,
549,East Broadway Road,436943724,561,740,1,"LINESTRING (-111.9219839 33.4075771, -111.922476 33.4075785, -111.922611 33.4075789)",1,58.21,secondary,4,45,45 mph,4,6400,auto,,
550,East Broadway Road,436943725,563,558,1,"LINESTRING (-111.9247739 33.4075717, -111.9249673 33.4075702, -111.9251976 33.4075685)",1,39.33,secondary,4,40,40 mph,4,6400,auto,,
551,East Broadway Road,436943726,560,555,1,"LINESTRING (-111.9199744 33.4074441, -111.91963 33.4074443, -111.9195487 33.4074443)",1,39.51,secondary,4,45,45 mph,4,6400,auto,,
552,East Broadway Road,436943727,549,236,1,"LINESTRING (-111.9243424 33.4074438, -111.924247 33.4074437, -111.9240645 33.4074436, -111.9236803 33.4074433)",1,61.46,secondary,4,40,40 mph,4,6400,auto,,
553,East Broadway Road,436943728,564,559,1,"LINESTRING (-111.9214184 33.4074444, -111.9209405 33.4074439)",1,44.36,secondary,4,45,45 mph,4,6400,auto,,
554,East Broadway Road,436943729,565,566,1,"LINESTRING (-111.9138803 33.407441, -111.9132485 33.4074407)",1,58.65,secondary,4,45,45 mph,4,6400,auto,,
555,East Broadway Road,436943730,567,561,1,"LINESTRING (-111.9209418 33.4075741, -111.921808 33.4075766, -111.9219839 33.4075771)",1,96.73,secondary,4,45,45 mph,3,4800,auto,,
556,East Broadway Road,436943731,740,564,1,"LINESTRING (-111.922614 33.4074455, -111.9224872 33.4074454, -111.9221626 33.4074451, -111.9220494 33.407445, -111.9218832 33.4074448, -111.9214184 33.4074444)",1,110.98,secondary,4,45,45 mph,3,4800,auto,,
557,East Broadway Road,436943732,569,570,1,"LINESTRING (-111.9232831 33.4075793, -111.9237216 33.4075795)",1,40.70,secondary,4,40,40 mph,4,6400,auto,,
558,East Broadway Road,436943733,571,572,1,"LINESTRING (-111.9189369 33.4075769, -111.9195494 33.4075783)",1,56.85,secondary,4,45,45 mph,4,6400,auto,,
559,East Broadway Road,436943734,570,563,1,"LINESTRING (-111.9237216 33.4075795, -111.9241442 33.4075764, -111.9243614 33.4075748, -111.9246947 33.4075721, -111.9247739 33.4075717)",1,97.68,secondary,4,40,40 mph,3,4800,auto,,
560,East Broadway Road,436943735,203,565,1,"LINESTRING (-111.9154658 33.4074418, -111.9138803 33.407441)",1,147.17,secondary,4,45,45 mph,3,4800,auto,,
561,East Broadway Road,436943736,237,740,1,"LINESTRING (-111.9230728 33.4074436, -111.9227525 33.4074449, -111.922614 33.4074455)",1,42.59,secondary,4,40,40 mph,4,6400,auto,,
562,East Broadway Road,436943737,740,569,1,"LINESTRING (-111.922611 33.4075789, -111.9227549 33.407579, -111.9232525 33.4075793, -111.9232831 33.4075793)",1,62.39,secondary,4,40,40 mph,3,4800,auto,,
563,East Broadway Road,436943738,573,567,1,"LINESTRING (-111.9204775 33.4075777, -111.9205153 33.4075774, -111.9209418 33.4075741)",1,43.10,secondary,4,45,45 mph,4,6400,auto,,
564,East Broadway Road,436943739,572,573,1,"LINESTRING (-111.9195494 33.4075783, -111.9204775 33.4075777)",1,86.15,secondary,4,45,45 mph,3,4800,auto,,
565,East Broadway Road,436943740,574,203,1,"LINESTRING (-111.9161352 33.4074426, -111.9154658 33.4074418)",1,62.14,secondary,4,45,45 mph,4,6400,auto,,
566,East Broadway Road,436943741,566,575,1,"LINESTRING (-111.9132485 33.4074407, -111.9127236 33.4074397, -111.9119863 33.4074382, -111.9119245 33.4074381)",1,122.90,secondary,4,45,45 mph,3,4800,auto,,
567,East Broadway Road,436943742,198,557,1,"LINESTRING (-111.926277 33.4075074, -111.926089 33.4074483, -111.9256346 33.4074455, -111.925503 33.4074447)",1,73.04,secondary,4,40,40 mph,3,4800,auto,,
568,East Broadway Road,436943743,750,546,1,"LINESTRING (-111.909105 33.4075706, -111.90932 33.4075705, -111.9097232 33.4075706, -111.9099239 33.4075707, -111.9101045 33.4075708, -111.9106315 33.407571)",1,141.69,secondary,4,45,45 mph,3,4800,auto,,
