name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,411,1302584706,,apartments,,,,"POLYGON ((-111.9202899 33.4064708, -111.9203744 33.4065714, -111.9203708 33.4065735, -111.9204288 33.4066426, -111.9205241 33.4065868, -111.9205102 33.4065703, -111.9207808 33.4064119, -111.9207921 33.4064255, -111.9208785 33.4063749, -111.9207915 33.4062713, -111.9207925 33.4062707, -111.9207358 33.4062032, -111.9206476 33.4062548, -111.9206602 33.4062698, -111.9204372 33.4064003, -111.9204506 33.4064161, -111.9204074 33.4064414, -111.9203853 33.406415, -111.9202899 33.4064708))","POINT (-111.92058446290574 33.40642232092775)",,1
,412,,4583330,yes,,,,"MULTIPOLYGON (((-111.9234544 33.4099381, -111.9234561 33.4095526, -111.9227132 33.4095511, -111.9227133 33.4095235, -111.9225714 33.4095232, -111.9225713 33.4095508, -111.9225681 33.4099355, -111.922568 33.4099625, -111.92271 33.409963, -111.9227101 33.4099359, -111.9234544 33.4099381)))","POINT (-111.92300435852526 33.40974423429594)",,1
Stadium Parking Structure,413,28769223,,parking,parking,,,"POLYGON ((-111.9336597 33.4245968, -111.9336593 33.4245665, -111.9336622 33.424307, -111.9336629 33.4242428, -111.9336609 33.4241754, -111.9336524 33.423652, -111.9335772 33.4236508, -111.9322676 33.4236549, -111.9322372 33.4236538, -111.9322376 33.4236088, -111.9321833 33.4236046, -111.9321849 33.4239323, -111.9322354 33.4239352, -111.9322356 33.4239741, -111.9324067 33.4239684, -111.9326101 33.423971, -111.9326056 33.4242463, -111.9326578 33.4242475, -111.9326598 33.4242887, -111.9330309 33.4242847, -111.9330285 33.4245576, -111.933086 33.4245606, -111.9330866 33.4246043, -111.9336597 33.4245968))","POINT (-111.9330764111153 33.42404024699557)",,1
Arroyo Hall,414,30408001,,residential,,,,"POLYGON ((-111.9292681 33.4153193, -111.9292693 33.4157326, -111.9294267 33.4157322, -111.9294252 33.4154506, -111.9296069 33.41545, -111.9296076 33.4155987, -111.9296854 33.4155984, -111.929684 33.4153179, -111.9294317 33.4153188, -111.9292681 33.4153193))","POINT (-111.92944254925688 33.41548196186744)",,1
,415,30421696,,industrial,,,,"POLYGON ((-111.935722 33.427307, -111.9356667 33.4272953, -111.9356099 33.4272991, -111.9355576 33.427318, -111.9355153 33.4273499, -111.9354876 33.4273915, -111.9354774 33.4274383, -111.9354858 33.4274853, -111.9355119 33.4275276, -111.935553 33.4275606, -111.9356055 33.4275811, -111.9356631 33.4275861, -111.9357195 33.427575, -111.9357685 33.4275492, -111.9358047 33.4275114, -111.9358241 33.4274659, -111.9358245 33.4274175, -111.935806 33.4273717, -111.9357705 33.4273334, -111.935722 33.427307))","POINT (-111.93565202683688 33.42744056105307)",,1
,416,225367598,,yes,,,,"POLYGON ((-111.9513567 33.4297825, -111.9512277 33.4297851, -111.9512213 33.4295635, -111.9513503 33.4295609, -111.9513567 33.4297825))","POINT (-111.951289 33.429673)",,1
Panda Express,417,258500651,,yes,fast_food,,,"POLYGON ((-111.9258878 33.4079784, -111.9258878 33.407873, -111.9256642 33.4078731, -111.9256643 33.4079784, -111.9258878 33.4079784))","POINT (-111.92577604267731 33.40792572106702)",,1
U-Haul,418,300613099,,yes,,,,"POLYGON ((-111.9290003 33.4349933, -111.9289887 33.4344486, -111.9272575 33.4344744, -111.9272587 33.4345303, -111.9288954 33.4345057, -111.9289048 33.4349385, -111.9273719 33.4349617, -111.9273639 33.4345904, -111.9269756 33.4345963, -111.9269752 33.4345761, -111.9268773 33.4345776, -111.926879 33.4346522, -111.9272712 33.4346461, -111.9272776 33.4349343, -111.9272287 33.4349351, -111.9272275 33.43488, -111.9270538 33.4348827, -111.9270513 33.434769, -111.9267237 33.4347741, -111.9267291 33.4350139, -111.9269764 33.43501, -111.9269722 33.4350235, -111.9290003 33.4349933))","POINT (-111.92776620798723 33.434776858497344)",,1
The New School for the Arts and Academics,419,439081934,,,school,,,"POLYGON ((-111.9188882 33.4149476, -111.9189058 33.4155467, -111.9189028 33.4157221, -111.9177964 33.4157147, -111.9178121 33.4165741, -111.9178261 33.416597, -111.9178547 33.416611, -111.91896 33.4166321, -111.9195045 33.4166419, -111.9194804 33.41544, -111.9194791 33.4153908, -111.9194752 33.4150575, -111.919472 33.4149598, -111.9188882 33.4149476))","POINT (-111.91877434558798 33.41598453729761)",,1
,420,544662486,,,,pitch,,"POLYGON ((-111.9303549 33.4172238, -111.9313097 33.4172176, -111.9313058 33.4167986, -111.930351 33.4168048, -111.9303549 33.4172238))","POINT (-111.93083035 33.4170112)",,1
,421,546382876,,,,pitch,,"POLYGON ((-111.9225497 33.4263589, -111.9220207 33.4263615, -111.9220139 33.4253695, -111.9225429 33.425367, -111.9225497 33.4263589))","POINT (-111.92228179555678 33.42586422512854)",,1
,422,552634948,,,bicycle_parking,,,"POLYGON ((-111.9332697 33.4171939, -111.9332974 33.4172341, -111.9333237 33.4172271, -111.9333829 33.4173221, -111.9331405 33.4173242, -111.9330958 33.4172572, -111.9332697 33.4171939))","POINT (-111.933238515225 33.417272971407094)",,1
Spence Garden Community Penthouse,423,584756603,,apartments,,,,"POLYGON ((-111.9186918 33.4131796, -111.9186556 33.4131785, -111.9186556 33.4131594, -111.918618 33.4131572, -111.9186167 33.4131035, -111.9185765 33.4131012, -111.9185751 33.4130889, -111.918551 33.4130855, -111.9185537 33.4130038, -111.9186985 33.4130049, -111.9186918 33.4131796))","POINT (-111.91863460508428 33.4130745665079)",,1
,424,588513041,,roof,fuel,,,"POLYGON ((-111.9094964 33.415155, -111.9095701 33.4150936, -111.9094452 33.4149892, -111.9093715 33.4150507, -111.9094964 33.415155))","POINT (-111.90947079448536 33.41507211547544)",,1
Tooker House C,425,590166119,,dormitory,,,,"POLYGON ((-111.9327921 33.4229219, -111.9326861 33.4230478, -111.9326714 33.4230652, -111.9326471 33.423094, -111.9324877 33.4230956, -111.93198 33.4231008, -111.9319501 33.4231011, -111.9319519 33.4230067, -111.9320312 33.4230035, -111.932033 33.4229227, -111.9326458 33.4229221, -111.9327921 33.4229219))","POINT (-111.93235183018312 33.42300943500528)",,1
,426,646669041,,roof,,,,"POLYGON ((-111.9524215 33.4288685, -111.9524464 33.4288687, -111.9524459 33.4289171, -111.952421 33.4289169, -111.9524215 33.4288685))","POINT (-111.95243369999999 33.42889279999999)",,1
,427,708518759,,roof,,,,"POLYGON ((-111.9128438 33.4237115, -111.9128239 33.4237115, -111.9128236 33.4235167, -111.9128436 33.4235167, -111.9128438 33.4237115))","POINT (-111.91283372489556 33.423614018629905)",,1
,428,712701936,,,parking,,,"POLYGON ((-111.9307323 33.4291425, -111.9307035 33.4292303, -111.9295105 33.4292833, -111.9295025 33.4292145, -111.9294519 33.429217, -111.929443 33.4290091, -111.9294926 33.429005, -111.9294906 33.4289486, -111.929965 33.4289354, -111.92997 33.4289793, -111.9301 33.4289793, -111.9301119 33.4290936, -111.9305586 33.429082, -111.9305616 33.4291251, -111.9306766 33.4291214, -111.9307323 33.4291425))","POINT (-111.92996268495867 33.42912759870866)",,1
Jacksons,429,779360202,,yes,car_wash,,,"POLYGON ((-111.9001038 33.4298344, -111.9001331 33.4298215, -111.9001223 33.42981, -111.9001701 33.4297804, -111.9001694 33.4297196, -111.900167 33.4296081, -111.9000505 33.4295819, -111.8999698 33.4295631, -111.899922 33.4295927, -111.8999159 33.4295837, -111.8999051 33.4295888, -111.8998958 33.4295965, -111.8999174 33.429621, -111.8998912 33.4296351, -111.8998034 33.4295824, -111.8997634 33.4296518, -111.8997818 33.4296557, -111.8997772 33.4296763, -111.8997741 33.429693, -111.8997726 33.4297148, -111.8997757 33.4297341, -111.8997818 33.4297573, -111.8997911 33.4297688, -111.8997634 33.4297778, -111.8997942 33.4298254, -111.8998589 33.429891, -111.8998743 33.429873, -111.8999005 33.4298858, -111.8999297 33.4298961, -111.8999575 33.4299038, -111.9000052 33.4299077, -111.9000083 33.4299205, -111.9000299 33.4299244, -111.9000607 33.4299192, -111.900093 33.4299102, -111.9000622 33.429828, -111.9000853 33.4298113, -111.9001038 33.4298344))","POINT (-111.89997097782714 33.42973449765719)",,1
American Legion Riders Chapter 138 of Arizona,430,809725117,,yes,social_centre,,,"POLYGON ((-111.9383231 33.4071256, -111.9383074 33.4071256, -111.9382439 33.4071257, -111.9381321 33.4071258, -111.9381322 33.4072523, -111.9380228 33.4072524, -111.9380226 33.4070709, -111.9380179 33.4070709, -111.9380179 33.4070675, -111.9380103 33.4070675, -111.9380102 33.4069996, -111.9380696 33.4069996, -111.9380697 33.4070686, -111.9380941 33.4070685, -111.9380941 33.4070128, -111.9381382 33.4070128, -111.9381382 33.4070327, -111.9381952 33.4070326, -111.9381951 33.4069858, -111.9383208 33.4069874, -111.9383231 33.4071256))","POINT (-111.93815001319638 33.407098372641165)",,1
,431,895332857,,yes,,,,"POLYGON ((-111.899377 33.416768, -111.899377 33.4169, -111.899481 33.4169, -111.89948 33.416864, -111.899527 33.416864, -111.899527 33.416767, -111.899377 33.416768))","POINT (-111.89944734349763 33.41682931789462)",,1
,432,895336373,,yes,,,,"POLYGON ((-111.897838 33.420504, -111.897677 33.42036, -111.897469 33.420522, -111.897629 33.420666, -111.897838 33.420504))","POINT (-111.89765333461847 33.420512991807236)",,1
,433,895338017,,yes,,,,"POLYGON ((-111.904585 33.424344, -111.904252 33.424345, -111.904253 33.424527, -111.904586 33.424525, -111.904585 33.424344))","POINT (-111.90441884711258 33.424435250938934)",,1
,434,895734041,,yes,,,,"POLYGON ((-111.928851 33.405547, -111.92861 33.405549, -111.928612 33.40571, -111.928853 33.405708, -111.928851 33.405547))","POINT (-111.9287315 33.4056285)",,1
,435,895734707,,yes,,,,"POLYGON ((-111.933551 33.406512, -111.93372 33.406514, -111.933721 33.406488, -111.933788 33.406489, -111.933789 33.406411, -111.933553 33.406407, -111.933551 33.406512))","POINT (-111.93366353528528 33.40645815909075)",,1
,436,938172440,,yes,,,,"POLYGON ((-111.944461 33.408521, -111.944461 33.40853, -111.94441 33.40853, -111.94441 33.408633, -111.944616 33.408633, -111.944616 33.408521, -111.944461 33.408521))","POINT (-111.94451457309955 33.40857804535002)",,1
,437,938172531,,yes,,,,"POLYGON ((-111.944898 33.409744, -111.944984 33.409744, -111.944984 33.409785, -111.94508 33.409785, -111.945081 33.409647, -111.944898 33.409647, -111.944898 33.409744))","POINT (-111.94499710517569 33.409708031118704)",,1
,438,938172571,,yes,,,,"POLYGON ((-111.946816 33.410516, -111.946939 33.410516, -111.946939 33.410492, -111.946996 33.410492, -111.946996 33.410393, -111.946816 33.410393, -111.946816 33.410516))","POINT (-111.94690194974004 33.41045124003467)",,1
,439,938172807,,yes,,,,"POLYGON ((-111.945472 33.412591, -111.94531 33.41259, -111.945309 33.412637, -111.945257 33.412636, -111.945256 33.41272, -111.94547 33.412722, -111.945472 33.412591))","POINT (-111.94537166131249 33.41265970176537)",,1
,440,938173036,,yes,,,,"POLYGON ((-111.945475 33.414041, -111.945474 33.414135, -111.945551 33.414135, -111.94555 33.414196, -111.945652 33.414197, -111.945654 33.414042, -111.945475 33.414041))","POINT (-111.94557409235337 33.41410936876132)",,1
,441,938173302,,yes,,,,"POLYGON ((-111.944884 33.412569, -111.944884 33.412695, -111.944989 33.412695, -111.944989 33.412569, -111.944884 33.412569))","POINT (-111.94493650000001 33.412632)",,1
,442,938173342,,yes,,,,"POLYGON ((-111.943871 33.416203, -111.944053 33.416203, -111.944053 33.416098, -111.943871 33.416098, -111.943871 33.416203))","POINT (-111.943962 33.4161505)",,1
,443,938173608,,yes,,,,"POLYGON ((-111.944099 33.419859, -111.943809 33.419859, -111.943809 33.419966, -111.944099 33.419966, -111.944099 33.419859))","POINT (-111.94395399999999 33.4199125)",,1
,444,938174353,,yes,,,,"POLYGON ((-111.947068 33.420181, -111.946915 33.420181, -111.946915 33.420264, -111.947068 33.420264, -111.947068 33.420181))","POINT (-111.9469915 33.4202225)",,1
,445,938175496,,yes,,,,"POLYGON ((-111.952937 33.417114, -111.953124 33.417114, -111.953124 33.416964, -111.952937 33.416964, -111.952937 33.417114))","POINT (-111.95303050000001 33.417039)",,1
,446,938175545,,yes,,,,"POLYGON ((-111.949139 33.416485, -111.94905 33.416485, -111.94905 33.416514, -111.949139 33.416514, -111.949139 33.416485))","POINT (-111.9490945 33.4164995)",,1
,447,938175899,,yes,,,,"POLYGON ((-111.949318 33.417796, -111.949511 33.417796, -111.949511 33.417696, -111.949318 33.417696, -111.949318 33.417796))","POINT (-111.94941450000002 33.417745999999994)",,1
,448,938176019,,yes,,,,"POLYGON ((-111.947486 33.419145, -111.947572 33.419145, -111.947572 33.419031, -111.947486 33.419031, -111.947486 33.419145))","POINT (-111.94752899999999 33.419087999999995)",,1
,449,938176127,,yes,,,,"POLYGON ((-111.943396 33.418388, -111.94346 33.418388, -111.94346 33.418283, -111.943396 33.418283, -111.943396 33.418388))","POINT (-111.943428 33.4183355)",,1
,450,938176436,,yes,,,,"POLYGON ((-111.940923 33.4182, -111.941052 33.4182, -111.941052 33.418097, -111.940923 33.418097, -111.940923 33.4182))","POINT (-111.9409875 33.4181485)",,1
,451,938176655,,yes,,,,"POLYGON ((-111.941111 33.420338, -111.941111 33.420157, -111.941004 33.420157, -111.941004 33.420338, -111.941111 33.420338))","POINT (-111.9410575 33.4202475)",,1
,452,938176685,,yes,,,,"POLYGON ((-111.94261 33.419546, -111.942787 33.419546, -111.942787 33.419474, -111.942747 33.419474, -111.942747 33.419429, -111.94261 33.419429, -111.94261 33.419546))","POINT (-111.94269197929556 33.41949092693955)",,1
,453,938177252,,yes,,,,"POLYGON ((-111.940164 33.415999, -111.940164 33.416096, -111.94033 33.416096, -111.94033 33.415999, -111.940164 33.415999))","POINT (-111.940247 33.416047500000005)",,1
,454,938177474,,yes,,,,"POLYGON ((-111.941607 33.415959, -111.941607 33.41606, -111.941768 33.41606, -111.941768 33.415959, -111.941607 33.415959))","POINT (-111.94168749999999 33.4160095)",,1
,455,938177595,,yes,,,,"POLYGON ((-111.94541 33.415133, -111.94541 33.415249, -111.945561 33.415249, -111.945561 33.415133, -111.94541 33.415133))","POINT (-111.9454855 33.41519100000001)",,1
,456,938178589,,yes,,,,"POLYGON ((-111.950155 33.414978, -111.950013 33.414978, -111.950013 33.415014, -111.949962 33.415014, -111.949962 33.415095, -111.950155 33.415095, -111.950155 33.414978))","POINT (-111.95006478373102 33.415040084381786)",,1
,457,938178619,,yes,,,,"POLYGON ((-111.948173 33.414454, -111.948312 33.414456, -111.948313 33.414428, -111.948498 33.414429, -111.948499 33.414331, -111.948175 33.414328, -111.948173 33.414454))","POINT (-111.9483261445551 33.41438548053278)",,1
,458,938178629,,yes,,,,"POLYGON ((-111.947634 33.417132, -111.947446 33.417132, -111.947446 33.417284, -111.947634 33.417284, -111.947634 33.417132))","POINT (-111.94754 33.417208)",,1
,459,938178864,,yes,,,,"POLYGON ((-111.946937 33.416951, -111.946845 33.416951, -111.946845 33.417076, -111.946937 33.417076, -111.946937 33.416951))","POINT (-111.946891 33.4170135)",,1
,460,938179540,,yes,,,,"POLYGON ((-111.952341 33.418872, -111.952526 33.418872, -111.952526 33.418751, -111.95244 33.418751, -111.95244 33.418722, -111.952341 33.418722, -111.952341 33.418872))","POINT (-111.95242861193378 33.418802974303134)",,1
,461,938180037,,yes,,,,"POLYGON ((-111.953398 33.414372, -111.953221 33.414372, -111.953221 33.414463, -111.953398 33.414463, -111.953398 33.414372))","POINT (-111.9533095 33.4144175)",,1
,462,938215438,,yes,,,,"POLYGON ((-111.953338 33.409456, -111.953164 33.409396, -111.95312 33.409485, -111.953295 33.409545, -111.953338 33.409456))","POINT (-111.9532291841184 33.40947051984969)",,1
,463,938215488,,yes,,,,"POLYGON ((-111.952942 33.411689, -111.952942 33.411551, -111.952813 33.411551, -111.952813 33.411689, -111.952942 33.411689))","POINT (-111.95287749999999 33.41162)",,1
,464,938216045,,yes,,,,"POLYGON ((-111.948847 33.411159, -111.948882 33.411287, -111.94898 33.411268, -111.948969 33.411229, -111.949061 33.411211, -111.949029 33.411096, -111.948896 33.411122, -111.948903 33.411148, -111.948847 33.411159))","POINT (-111.94895117841354 33.411187520326955)",,1
,465,938216136,,yes,,,,"POLYGON ((-111.951188 33.408786, -111.951188 33.408927, -111.951368 33.408927, -111.951368 33.408835, -111.951303 33.408835, -111.951303 33.408786, -111.951188 33.408786))","POINT (-111.95126974870466 33.40886310103627)",,1
,466,938426919,,yes,,,,"POLYGON ((-111.945011 33.424486, -111.944866 33.424486, -111.944866 33.424623, -111.945011 33.424623, -111.945011 33.424486))","POINT (-111.94493849999999 33.4245545)",,1
,467,938427226,,yes,,,,"POLYGON ((-111.948604 33.427045, -111.948725 33.427044, -111.948724 33.426973, -111.948604 33.426973, -111.948604 33.427045))","POINT (-111.94866411049209 33.4270088003714)",,1
,468,938428728,,yes,,,,"POLYGON ((-111.949921 33.428814, -111.949921 33.428665, -111.949649 33.428665, -111.9496502 33.4287938, -111.9497163 33.4287934, -111.9497151 33.4288132, -111.949921 33.428814))","POINT (-111.94978884624386 33.42873708029024)",,1
,469,938429144,,yes,,,,"POLYGON ((-111.952747 33.427629, -111.953346 33.427625, -111.953345 33.427521, -111.952747 33.427524, -111.952747 33.427629))","POINT (-111.95304577560154 33.42757476739415)",,1
,470,938436455,,yes,,,,"POLYGON ((-111.946411 33.422939, -111.946228 33.422939, -111.946228 33.423094, -111.946411 33.423094, -111.946411 33.422939))","POINT (-111.9463195 33.423016499999996)",,1
,471,938436508,,yes,,,,"POLYGON ((-111.948532 33.422507, -111.948653 33.422507, -111.948653 33.42233, -111.948532 33.42233, -111.948532 33.422507))","POINT (-111.9485925 33.422418500000006)",,1
,472,951582378,,,,park,,"POLYGON ((-111.9360962 33.416633, -111.9359304 33.4166352, -111.9359288 33.4165702, -111.9359653 33.4165694, -111.9359776 33.4165753, -111.9359948 33.4165799, -111.9360117 33.4165821, -111.9360292 33.4165804, -111.9360468 33.4165759, -111.936065 33.4165664, -111.9360962 33.4165667, -111.9360962 33.416633))","POINT (-111.93601313939841 33.416603526506606)",,1
,473,958939713,,yes,,,,"POLYGON ((-111.914822 33.418625, -111.914943 33.418625, -111.914943 33.418585, -111.915005 33.418585, -111.915005 33.418505, -111.914822 33.418505, -111.914822 33.418625))","POINT (-111.91490579774126 33.41855990759753)",,1
,474,958940078,,yes,,,,"POLYGON ((-111.910649 33.417878, -111.910493 33.417878, -111.910493 33.417996, -111.910649 33.417996, -111.910649 33.417878))","POINT (-111.910571 33.417937)",,1
,475,958940597,,yes,,,,"POLYGON ((-111.915187 33.416702, -111.915032 33.416702, -111.915032 33.416801, -111.915187 33.416801, -111.915187 33.416702))","POINT (-111.91510950000001 33.416751500000004)",,1
,476,958940628,,yes,,,,"POLYGON ((-111.915708 33.413738, -111.915708 33.413823, -111.915823 33.413823, -111.915823 33.413863, -111.915898 33.413863, -111.915898 33.413738, -111.915708 33.413738))","POINT (-111.91581200783288 33.413790291122716)",,1
,477,958940754,,yes,,,,"POLYGON ((-111.91503 33.412336, -111.914845 33.412328, -111.914837 33.412464, -111.915022 33.412472, -111.91503 33.412336))","POINT (-111.91493350000003 33.412400000000005)",,1
,478,958941380,,yes,,,,"POLYGON ((-111.910805 33.413825, -111.910973 33.413825, -111.910973 33.413707, -111.910805 33.413707, -111.910805 33.413825))","POINT (-111.910889 33.413766)",,1
,479,958941788,,yes,,,,"POLYGON ((-111.919626 33.412446, -111.91987 33.412446, -111.91987 33.412339, -111.919626 33.412339, -111.919626 33.412446))","POINT (-111.91974799999998 33.4123925)",,1
,480,958942383,,yes,,,,"POLYGON ((-111.919262 33.412326, -111.919263 33.412207, -111.918892 33.412205, -111.918892 33.412327, -111.919007 33.412327, -111.919007 33.412287, -111.919147 33.412287, -111.919146 33.412326, -111.919262 33.412326))","POINT (-111.91907636038498 33.412260518265846)",,1
,481,958944561,,yes,,,,"POLYGON ((-111.916665 33.417269, -111.916754 33.417269, -111.916754 33.417163, -111.916856 33.417163, -111.916856 33.417074, -111.916665 33.417074, -111.916665 33.417269))","POINT (-111.9167422979798 33.417153297979795)",,1
,482,958944591,,yes,,,,"POLYGON ((-111.918548 33.417434, -111.918414 33.417434, -111.918414 33.417564, -111.918548 33.417564, -111.918548 33.417434))","POINT (-111.918481 33.417499)",,1
,483,958944890,,yes,,,,"POLYGON ((-111.920329 33.418242, -111.920324 33.418434, -111.920321 33.418439, -111.919949 33.418279, -111.919891 33.418373, -111.91989 33.418397, -111.920347 33.418593, -111.920465 33.418595, -111.92048 33.417993, -111.920332 33.417991, -111.920331 33.41803, -111.920321 33.418047, -111.919738 33.418036, -111.919708 33.418023, -111.919586 33.418021, -111.919579 33.418306, -111.919593 33.418312, -111.919722 33.418315, -111.919724 33.418232, -111.920329 33.418242))","POINT (-111.92010079811581 33.41824123171056)",,1
,484,958947891,,yes,,,,"POLYGON ((-111.938887 33.413801, -111.939099 33.413801, -111.939099 33.413619, -111.93893 33.413619, -111.93893 33.413702, -111.938887 33.413702, -111.938887 33.413801))","POINT (-111.93900161289449 33.41371504542339)",,1
,485,958948119,,yes,,,,"POLYGON ((-111.935398 33.412552, -111.935301 33.41255, -111.935302 33.412516, -111.935158 33.412512, -111.935151 33.41269, -111.935297 33.412694, -111.935299 33.412639, -111.935394 33.412642, -111.935398 33.412552))","POINT (-111.935257271819 33.41260133284489)",,1
,486,958948139,,yes,,,,"POLYGON ((-111.937661 33.41259, -111.937785 33.41259, -111.937785 33.412466, -111.937661 33.412466, -111.937661 33.41259))","POINT (-111.937723 33.412528)",,1
,487,958948605,,yes,,,,"POLYGON ((-111.935298 33.411507, -111.935239 33.411507, -111.935239 33.411545, -111.935193 33.411545, -111.935192 33.411645, -111.93514 33.411645, -111.93514 33.411589, -111.935034 33.411588, -111.935033 33.411667, -111.935084 33.411667, -111.935083 33.411763, -111.935142 33.411764, -111.935142 33.411794, -111.935295 33.411795, -111.935298 33.411507))","POINT (-111.93519225723443 33.411668744716)",,1
,488,958948818,,yes,,,,"POLYGON ((-111.939273 33.409737, -111.939273 33.409905, -111.939391 33.409905, -111.939391 33.409737, -111.939273 33.409737))","POINT (-111.93933200000001 33.409821)",,1
,489,958948848,,yes,,,,"POLYGON ((-111.938405 33.409385, -111.938259 33.409333, -111.938183 33.409481, -111.93833 33.409533, -111.938405 33.409385))","POINT (-111.93829418884721 33.409433062480474)",,1
,490,958962308,,yes,,,,"POLYGON ((-111.901851 33.418977, -111.90198 33.418977, -111.90198 33.418813, -111.901851 33.418813, -111.901851 33.418977))","POINT (-111.9019155 33.418895000000006)",,1
,491,958962909,,yes,,,,"POLYGON ((-111.902981 33.418392, -111.903113 33.418393, -111.903119 33.417961, -111.902987 33.41796, -111.902981 33.418392))","POINT (-111.90305000000001 33.4181765)",,1
,492,958962949,,yes,,,,"POLYGON ((-111.8990268 33.4183561, -111.8990284 33.418231, -111.8988784 33.4182288, -111.8988765 33.4182979, -111.8989902 33.4182961, -111.8989907 33.4183573, -111.8990268 33.4183561))","POINT (-111.89896221562437 33.418274755284536)",,1
,493,958963700,,yes,,,,"POLYGON ((-111.905384 33.420343, -111.905268 33.420342, -111.905268 33.420298, -111.905139 33.420297, -111.905137 33.420495, -111.905259 33.420496, -111.905259 33.420513, -111.905279 33.420513, -111.905278 33.420644, -111.905381 33.420645, -111.905384 33.420343))","POINT (-111.90527304793693 33.42044903706524)",,1
,494,958964990,,yes,,,,"POLYGON ((-111.9309323 33.4134487, -111.9309293 33.4131867, -111.9307655 33.4131867, -111.9307724 33.4134496, -111.9309323 33.4134487))","POINT (-111.93084981829757 33.41331740044341)",,1
,495,958969292,,yes,,,,"POLYGON ((-111.913652 33.409237, -111.913216 33.409604, -111.913321 33.40969, -111.913757 33.409324, -111.913652 33.409237))","POINT (-111.91348669584342 33.40946356530593)",,1
,496,958970098,,yes,,,,"POLYGON ((-111.920228 33.409377, -111.920358 33.409379, -111.920359 33.40933, -111.920393 33.40933, -111.9204 33.409038, -111.920274 33.409036, -111.920274 33.409068, -111.920236 33.409068, -111.920233 33.409204, -111.920166 33.409203, -111.920163 33.409286, -111.92023 33.409287, -111.920228 33.409377))","POINT (-111.92030262364985 33.409210246035)",,1
,497,972804524,,yes,,,,"POLYGON ((-111.9231522 33.4089546, -111.9231539 33.4088439, -111.9228892 33.4088477, -111.9228889 33.408956, -111.9229489 33.4089584, -111.9229544 33.4089503, -111.9229696 33.4089504, -111.9229695 33.4089581, -111.9230072 33.4089583, -111.9230239 33.4089548, -111.9230255 33.4089603, -111.9230864 33.4089616, -111.9230861 33.4089519, -111.9230931 33.4089517, -111.9230922 33.408958, -111.9231102 33.4089586, -111.9231522 33.4089546))","POINT (-111.92302215452771 33.40890166004429)",,1
,498,983520271,,carport,,,,"POLYGON ((-111.9530759 33.4237721, -111.9534274 33.4237683, -111.9534266 33.4237223, -111.9530751 33.4237261, -111.9530759 33.4237721))","POINT (-111.95325125000002 33.4237472)",,1
,499,983727182,,carport,,,,"POLYGON ((-111.9129498 33.4103628, -111.9129482 33.4101658, -111.9128892 33.4101662, -111.9128908 33.4103632, -111.9129498 33.4103628))","POINT (-111.91291949999999 33.4102645)",,1
,500,983728310,,carport,,,,"POLYGON ((-111.9222361 33.4094681, -111.9222369 33.4096671, -111.9222959 33.4096669, -111.9222951 33.4094679, -111.9222361 33.4094681))","POINT (-111.922266 33.4095675)",,1
,501,983728933,,carport,,,,"POLYGON ((-111.9060893 33.4055908, -111.9058513 33.4055873, -111.9058503 33.4056368, -111.9060883 33.4056402, -111.9060893 33.4055908))","POINT (-111.90596975990462 33.40561377438377)",,1
,502,984233637,,yes,,,,"POLYGON ((-111.9084977 33.4188629, -111.9083961 33.4188626, -111.9083964 33.4188088, -111.9083913 33.4188088, -111.9083918 33.4186728, -111.9083974 33.4186728, -111.9083976 33.4186202, -111.9084976 33.4186204, -111.9084974 33.4186822, -111.908503 33.4186822, -111.9085025 33.4188015, -111.9084979 33.4188015, -111.9084977 33.4188629))","POINT (-111.90844702229268 33.41874182809298)",,1
,503,991007097,,carport,,,,"POLYGON ((-111.9150482 33.4145673, -111.9151093 33.4145671, -111.9151076 33.4141215, -111.9150466 33.4141217, -111.9150482 33.4145673))","POINT (-111.91507792522897 33.41434446082371)",,1
,504,1021750909,,yes,shelter,,,"POLYGON ((-111.9255344 33.4054433, -111.9255357 33.4055193, -111.9256342 33.4055181, -111.9256329 33.4054421, -111.9255344 33.4054433))","POINT (-111.92558430000003 33.405480700000005)",,1
,505,1061582814,,yes,,,,"POLYGON ((-111.932362 33.406897, -111.932523 33.406899, -111.932525 33.406748, -111.932301 33.406746, -111.932299 33.406869, -111.932363 33.406869, -111.932362 33.406897))","POINT (-111.93241644816496 33.40681900714249)",,1
,506,1083336607,,,parking_space,,,"POLYGON ((-111.9407141 33.4258162, -111.9407158 33.4258401, -111.9406604 33.4258398, -111.9406612 33.4258155, -111.9407141 33.4258162))","POINT (-111.94068779750457 33.42582799228228)",,1
,507,1083336650,,,parking_space,,,"POLYGON ((-111.9404089 33.4265658, -111.9403795 33.4265661, -111.9403789 33.4265178, -111.9404083 33.4265175, -111.9404089 33.4265658))","POINT (-111.9403939 33.4265418)",,1
,508,1089790515,,,parking,,,"POLYGON ((-111.927104 33.4148734, -111.9271046 33.4148524, -111.9270394 33.4148529, -111.927039 33.4148739, -111.927104 33.4148734))","POINT (-111.92707174973114 33.41486314462572)",,1
,509,1123501295,,,bicycle_parking,,,"POLYGON ((-111.9302944 33.4185367, -111.930174 33.4185368, -111.930175 33.4186437, -111.930244 33.4186436, -111.9302439 33.4186063, -111.9302943 33.4186071, -111.9302944 33.4185367))","POINT (-111.93022854146851 33.418584162159036)",,1
