o_zone_id,d_zone_id,accessibility (km),geometry
9,21,2.3751810853467608,"LINESTRING (-76.93281099835939 38.98386611360585,-76.9493981599047 39.00205415855821)"
9,22,2.040666993947874,"LINESTRING (-76.93281099835939 38.98386611360585,-76.9437501126586 39.00196627858609)"
9,23,1.7139492951423971,"LINESTRING (-76.93281099835939 38.98386611360585,-76.9376205466815 39.000965571665056)"
9,24,1.8275862838678012,"LINESTRING (-76.93281099835939 38.98386611360585,-76.93123840128628 39.0027413970488)"
10,0,1.1246178920479766,"LINESTRING (-76.95679046211451 38.9911945889552,-76.95614896113524 38.979556977077486)"
10,1,1.3073746090308849,"LINESTRING (-76.95679046211451 38.9911945889552,-76.9503705959991 38.979262715910416)"
10,2,1.7033718537289795,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94306724620641 38.98008989839545)"
10,3,2.165653587243868,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93748964696455 38.97973917233188)"
10,4,2.642252552540643,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93217898394533 38.97918868236121)"
10,5,0.62395426861293,"LINESTRING (-76.95679046211451 38.9911945889552,-76.95654038918376 38.98473290872155)"
10,6,0.93103077021264,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94918515736619 38.98525638276749)"
10,7,1.375536467761317,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94391753002535 38.985069739862865)"
10,8,1.918127925044457,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93782936830148 38.98522358509069)"
10,9,2.4194205777913083,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93281099835939 38.98386611360585)"
10,10,0.0,"LINESTRING (-76.95679046211451 38.9911945889552,-76.95679046211451 38.9911945889552)"
10,11,0.7138839422860563,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94939878151207 38.991512819518306)"
10,12,1.284623961479435,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94348046644811 38.99088718523098)"
10,13,1.8103613052732237,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93804582130882 38.99038386195248)"
10,14,2.3637306581239135,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93229361007478 38.99131678004122)"
10,15,0.5065221035446149,"LINESTRING (-76.95679046211451 38.9911945889552,-76.9564057308593 38.99642994930704)"
10,16,0.9707265951588894,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94883356408197 38.997350815863484)"
10,17,1.406286984205652,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94314368324747 38.99631118029311)"
10,18,1.8517238741851922,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93814701133961 38.99574541006349)"
10,19,2.4956947327765127,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93146902382163 38.996468367367)"
10,20,1.1525834402980537,"LINESTRING (-76.95679046211451 38.9911945889552,-76.95632289196739 39.003130542025964)"
10,21,1.2675730259160558,"LINESTRING (-76.95679046211451 38.9911945889552,-76.9493981599047 39.00205415855821)"
10,22,1.632022205940677,"LINESTRING (-76.95679046211451 38.9911945889552,-76.9437501126586 39.00196627858609)"
10,23,2.076122574912251,"LINESTRING (-76.95679046211451 38.9911945889552,-76.9376205466815 39.000965571665056)"
10,24,2.705570979410134,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93123840128628 39.0027413970488)"
11,0,1.3247872964411433,"LINESTRING (-76.94939878151207 38.991512819518306,-76.95614896113524 38.979556977077486)"
11,1,1.1857261182492007,"LINESTRING (-76.94939878151207 38.991512819518306,-76.9503705959991 38.979262715910416)"
11,2,1.2601884586180183,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94306724620641 38.98008989839545)"
11,3,1.6158726413854514,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93748964696455 38.97973917233188)"
11,4,2.043233073383866,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93217898394533 38.97918868236121)"
11,5,0.9501680996652739,"LINESTRING (-76.94939878151207 38.991512819518306,-76.95654038918376 38.98473290872155)"
11,6,0.6040353849778113,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94918515736619 38.98525638276749)"
11,7,0.8162243792063385,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94391753002535 38.985069739862865)"
11,8,1.2706153737993693,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93782936830148 38.98522358509069)"
11,9,1.7624332639750526,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93281099835939 38.98386611360585)"
11,10,0.7138839422860563,"LINESTRING (-76.94939878151207 38.991512819518306,-76.95679046211451 38.9911945889552)"
11,11,0.0,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94939878151207 38.991512819518306)"
11,12,0.5742401244541421,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94348046644811 38.99088718523098)"
11,13,1.1008500526001912,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93804582130882 38.99038386195248)"
11,14,1.6505863840992723,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93229361007478 38.99131678004122)"
11,15,0.8259651339575712,"LINESTRING (-76.94939878151207 38.991512819518306,-76.9564057308593 38.99642994930704)"
11,16,0.5659422045963173,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94883356408197 38.997350815863484)"
11,17,0.7606847175661726,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94314368324747 38.99631118029311)"
11,18,1.1599573141043262,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93814701133961 38.99574541006349)"
11,19,1.7949050642003508,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93146902382163 38.996468367367)"
11,20,1.3049885708925892,"LINESTRING (-76.94939878151207 38.991512819518306,-76.95632289196739 39.003130542025964)"
11,21,1.0171338057287342,"LINESTRING (-76.94939878151207 38.991512819518306,-76.9493981599047 39.00205415855821)"
11,22,1.146495569846365,"LINESTRING (-76.94939878151207 38.991512819518306,-76.9437501126586 39.00196627858609)"
11,23,1.4572269122325499,"LINESTRING (-76.94939878151207 38.991512819518306,-76.9376205466815 39.000965571665056)"
11,24,2.0601922506558075,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93123840128628 39.0027413970488)"
12,0,1.639945057469208,"LINESTRING (-76.94348046644811 38.99088718523098,-76.95614896113524 38.979556977077486)"
12,1,1.3038729517365995,"LINESTRING (-76.94348046644811 38.99088718523098,-76.9503705959991 38.979262715910416)"
12,2,1.0425928859769227,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94306724620641 38.98008989839545)"
12,3,1.2211537048877505,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93748964696455 38.97973917233188)"
12,4,1.5694936459153455,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93217898394533 38.97918868236121)"
12,5,1.3930586523568957,"LINESTRING (-76.94348046644811 38.99088718523098,-76.95654038918376 38.98473290872155)"
12,6,0.7734227852423622,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94918515736619 38.98525638276749)"
12,7,0.5629072715165285,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94391753002535 38.985069739862865)"
12,8,0.7719880032288453,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93782936830148 38.98522358509069)"
12,9,1.2324043217242044,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93281099835939 38.98386611360585)"
12,10,1.284623961479435,"LINESTRING (-76.94348046644811 38.99088718523098,-76.95679046211451 38.9911945889552)"
12,11,0.5742401244541421,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94939878151207 38.991512819518306)"
12,12,0.0,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94348046644811 38.99088718523098)"
12,13,0.5266330335561615,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93804582130882 38.99038386195248)"
12,14,1.0802153852057232,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93229361007478 38.99131678004122)"
12,15,1.3569962451118223,"LINESTRING (-76.94348046644811 38.99088718523098,-76.9564057308593 38.99642994930704)"
12,16,0.8097930089723525,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94883356408197 38.997350815863484)"
12,17,0.5243691799154037,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94314368324747 38.99631118029311)"
12,18,0.6961209638755333,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93814701133961 38.99574541006349)"
12,19,1.2779893713390433,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93146902382163 38.996468367367)"
12,20,1.7120591304695991,"LINESTRING (-76.94348046644811 38.99088718523098,-76.95632289196739 39.003130542025964)"
12,21,1.2194457549905136,"LINESTRING (-76.94348046644811 38.99088718523098,-76.9493981599047 39.00205415855821)"
12,22,1.0693382897846382,"LINESTRING (-76.94348046644811 38.99088718523098,-76.9437501126586 39.00196627858609)"
12,23,1.124895188822353,"LINESTRING (-76.94348046644811 38.99088718523098,-76.9376205466815 39.000965571665056)"
12,24,1.6442714141463493,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93123840128628 39.0027413970488)"
13,0,2.03533323545545,"LINESTRING (-76.93804582130882 38.99038386195248,-76.95614896113524 38.979556977077486)"
13,1,1.6017920105255337,"LINESTRING (-76.93804582130882 38.99038386195248,-76.9503705959991 38.979262715910416)"
13,2,1.105138659325999,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94306724620641 38.98008989839545)"
13,3,1.0285071239996164,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93748964696455 38.97973917233188)"
13,4,1.2195657601864667,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93217898394533 38.97918868236121)"
13,5,1.865983667814736,"LINESTRING (-76.93804582130882 38.99038386195248,-76.95654038918376 38.98473290872155)"
13,6,1.1832359461733801,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94918515736619 38.98525638276749)"
13,7,0.7641426652139913,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94391753002535 38.985069739862865)"
13,8,0.4983529546111104,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93782936830148 38.98522358509069)"
13,9,0.8066264761296307,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93281099835939 38.98386611360585)"
13,10,1.8103613052732237,"LINESTRING (-76.93804582130882 38.99038386195248,-76.95679046211451 38.9911945889552)"
13,11,1.1008500526001912,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94939878151207 38.991512819518306)"
13,12,0.5266330335561615,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94348046644811 38.99088718523098)"
13,13,0.0,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93804582130882 38.99038386195248)"
13,14,0.5622831724218734,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93229361007478 38.99131678004122)"
13,15,1.8651331082384,"LINESTRING (-76.93804582130882 38.99038386195248,-76.9564057308593 38.99642994930704)"
13,16,1.239112847181323,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94883356408197 38.997350815863484)"
13,17,0.754359900277101,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94314368324747 38.99631118029311)"
13,18,0.5174279067689092,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93814701133961 38.99574541006349)"
13,19,0.8645173996112343,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93146902382163 38.996468367367)"
13,20,2.1500803386958265,"LINESTRING (-76.93804582130882 38.99038386195248,-76.95632289196739 39.003130542025964)"
13,21,1.5709550337276978,"LINESTRING (-76.93804582130882 38.99038386195248,-76.9493981599047 39.00205415855821)"
13,22,1.2457726515707501,"LINESTRING (-76.93804582130882 38.99038386195248,-76.9437501126586 39.00196627858609)"
13,23,1.0218534224334144,"LINESTRING (-76.93804582130882 38.99038386195248,-76.9376205466815 39.000965571665056)"
13,24,1.3613287162500356,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93123840128628 39.0027413970488)"
14,0,2.566290711987904,"LINESTRING (-76.93229361007478 38.99131678004122,-76.95614896113524 38.979556977077486)"
14,1,2.0964723215927004,"LINESTRING (-76.93229361007478 38.99131678004122,-76.9503705959991 38.979262715910416)"
14,2,1.5013859719455682,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94306724620641 38.98008989839545)"
14,3,1.224472165222794,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93748964696455 38.97973917233188)"
14,4,1.170292410893149,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93217898394533 38.97918868236121)"
14,5,2.4242882722397563,"LINESTRING (-76.93229361007478 38.99131678004122,-76.95654038918376 38.98473290872155)"
14,6,1.7315930577275274,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94918515736619 38.98525638276749)"
14,7,1.2733062061689968,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94391753002535 38.985069739862865)"
14,8,0.794339787460827,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93782936830148 38.98522358509069)"
14,9,0.720646086113235,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93281099835939 38.98386611360585)"
14,10,2.3637306581239135,"LINESTRING (-76.93229361007478 38.99131678004122,-76.95679046211451 38.9911945889552)"
14,11,1.6505863840992723,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94939878151207 38.991512819518306)"
14,12,1.0802153852057232,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94348046644811 38.99088718523098)"
14,13,0.5622831724218734,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93804582130882 38.99038386195248)"
14,14,0.0,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93229361007478 38.99131678004122)"
14,15,2.37831481105731,"LINESTRING (-76.93229361007478 38.99131678004122,-76.9564057308593 38.99642994930704)"
14,16,1.6988260425945303,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94883356408197 38.997350815863484)"
14,17,1.1525128551827912,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94314368324747 38.99631118029311)"
14,18,0.7082331179467126,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93814701133961 38.99574541006349)"
14,19,0.5034041012908702,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93146902382163 38.996468367367)"
14,20,2.583647202860772,"LINESTRING (-76.93229361007478 38.99131678004122,-76.95632289196739 39.003130542025964)"
14,21,1.9486606943303206,"LINESTRING (-76.93229361007478 38.99131678004122,-76.9493981599047 39.00205415855821)"
14,22,1.5092691499620512,"LINESTRING (-76.93229361007478 38.99131678004122,-76.9437501126586 39.00196627858609)"
14,23,1.0634731634388535,"LINESTRING (-76.93229361007478 38.99131678004122,-76.9376205466815 39.000965571665056)"
14,24,1.1070533618072542,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93123840128628 39.0027413970488)"
15,0,1.6282615955740842,"LINESTRING (-76.9564057308593 38.99642994930704,-76.95614896113524 38.979556977077486)"
15,1,1.755844295057529,"LINESTRING (-76.9564057308593 38.99642994930704,-76.9503705959991 38.979262715910416)"
15,2,2.035258509744197,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94306724620641 38.98008989839545)"
15,3,2.434150814493491,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93748964696455 38.97973917233188)"
15,4,2.869172865094131,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93217898394533 38.97918868236121)"
15,5,1.128722233477739,"LINESTRING (-76.9564057308593 38.99642994930704,-76.95654038918376 38.98473290872155)"
15,6,1.2836625428740378,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94918515736619 38.98525638276749)"
15,7,1.628965883774912,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94391753002535 38.985069739862865)"
15,8,2.0933301351812053,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93782936830148 38.98522358509069)"
15,9,2.579301277282349,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93281099835939 38.98386611360585)"
15,10,0.5065221035446149,"LINESTRING (-76.9564057308593 38.99642994930704,-76.95679046211451 38.9911945889552)"
15,11,0.8259651339575712,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94939878151207 38.991512819518306)"
15,12,1.3569962451118223,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94348046644811 38.99088718523098)"
15,13,1.8651331082384,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93804582130882 38.99038386195248)"
15,14,2.37831481105731,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93229361007478 38.99131678004122)"
15,15,0.0,"LINESTRING (-76.9564057308593 38.99642994930704,-76.9564057308593 38.99642994930704)"
15,16,0.7360214249843847,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94883356408197 38.997350815863484)"
15,17,1.2797062884735555,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94314368324747 38.99631118029311)"
15,18,1.7630215771633497,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93814701133961 38.99574541006349)"
15,19,2.406145717575386,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93146902382163 38.996468367367)"
15,20,0.64658959874152,"LINESTRING (-76.9564057308593 38.99642994930704,-76.95632289196739 39.003130542025964)"
15,21,0.8670032177244604,"LINESTRING (-76.9564057308593 38.99642994930704,-76.9493981599047 39.00205415855821)"
15,22,1.3328745048751012,"LINESTRING (-76.9564057308593 38.99642994930704,-76.9437501126586 39.00196627858609)"
15,23,1.8646677265519007,"LINESTRING (-76.9564057308593 38.99642994930704,-76.9376205466815 39.000965571665056)"
15,24,2.503592638209433,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93123840128628 39.0027413970488)"
16,0,1.8563626134770177,"LINESTRING (-76.94883356408197 38.997350815863484,-76.95614896113524 38.979556977077486)"
16,1,1.7516106576392938,"LINESTRING (-76.94883356408197 38.997350815863484,-76.9503705959991 38.979262715910416)"
16,2,1.7559846417279619,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94306724620641 38.98008989839545)"
16,3,2.0213548292756767,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93748964696455 38.97973917233188)"
16,4,2.3777260973577814,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93217898394533 38.97918868236121)"
16,5,1.4266389408748488,"LINESTRING (-76.94883356408197 38.997350815863484,-76.95654038918376 38.98473290872155)"
16,6,1.1674848599787,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94918515736619 38.98525638276749)"
16,7,1.2764143410264783,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94391753002535 38.985069739862865)"
16,8,1.5800868752723085,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93782936830148 38.98522358509069)"
16,9,2.020676171251572,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93281099835939 38.98386611360585)"
16,10,0.9707265951588894,"LINESTRING (-76.94883356408197 38.997350815863484,-76.95679046211451 38.9911945889552)"
16,11,0.5659422045963173,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94939878151207 38.991512819518306)"
16,12,0.8097930089723525,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94348046644811 38.99088718523098)"
16,13,1.239112847181323,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93804582130882 38.99038386195248)"
16,14,1.6988260425945303,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93229361007478 38.99131678004122)"
16,15,0.7360214249843847,"LINESTRING (-76.94883356408197 38.997350815863484,-76.9564057308593 38.99642994930704)"
16,16,0.0,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94883356408197 38.997350815863484)"
16,17,0.5581059174313013,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94314368324747 38.99631118029311)"
16,18,1.042716037776625,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93814701133961 38.99574541006349)"
16,19,1.6776666487223326,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93146902382163 38.996468367367)"
16,20,0.912814099532896,"LINESTRING (-76.94883356408197 38.997350815863484,-76.95632289196739 39.003130542025964)"
16,21,0.4570836399671433,"LINESTRING (-76.94883356408197 38.997350815863484,-76.9493981599047 39.00205415855821)"
16,22,0.662514523269755,"LINESTRING (-76.94883356408197 38.997350815863484,-76.9437501126586 39.00196627858609)"
16,23,1.136774316066564,"LINESTRING (-76.94883356408197 38.997350815863484,-76.9376205466815 39.000965571665056)"
16,24,1.7756470347883457,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93123840128628 39.0027413970488)"
17,0,2.0464993960929636,"LINESTRING (-76.94314368324747 38.99631118029311,-76.95614896113524 38.979556977077486)"
17,1,1.7867030286825805,"LINESTRING (-76.94314368324747 38.99631118029311,-76.9503705959991 38.979262715910416)"
17,2,1.565208867212018,"LINESTRING (-76.94314368324747 38.99631118029311,-76.94306724620641 38.98008989839545)"
17,3,1.6895384511495117,"LINESTRING (-76.94314368324747 38.99631118029311,-76.93748964696455 38.97973917233188)"
17,4,1.9618687117786031,"LINESTRING (-76.94314368324747 38.99631118029311,-76.93217898394533 38.97918868236121)"
17,5,1.708521874277255,"LINESTRING (-76.94314368324747 38.99631118029311,-76.95654038918376 38.98473290872155)"
17,6,1.2155747159639565,"LINESTRING (-76.94314368324747 38.99631118029311,-76.94918515736619 38.98525638276749)"
17,7,1.0872535920907216,"LINESTRING (-76.94314368324747 38.99631118029311,-76.94391753002535 38.985069739862865)"
17,8,1.1863825556919185,"LINESTRING (-76.94314368324747 38.99631118029311,-76.93782936830148 38.98522358509069)"
17,9,1.5607658274252951,"LINESTRING (-76.94314368324747 38.99631118029311,-76.93281099835939 38.98386611360585)"
17,10,1.406286984205652,"LINESTRING (-76.94314368324747 38.99631118029311,-76.95679046211451 38.9911945889552)"
17,11,0.7606847175661726,"LINESTRING (-76.94314368324747 38.99631118029311,-76.94939878151207 38.991512819518306)"
17,12,0.5243691799154037,"LINESTRING (-76.94314368324747 38.99631118029311,-76.94348046644811 38.99088718523098)"
17,13,0.754359900277101,"LINESTRING (-76.94314368324747 38.99631118029311,-76.93804582130882 38.99038386195248)"
17,14,1.1525128551827912,"LINESTRING (-76.94314368324747 38.99631118029311,-76.93229361007478 38.99131678004122)"
17,15,1.2797062884735555,"LINESTRING (-76.94314368324747 38.99631118029311,-76.9564057308593 38.99642994930704)"
17,16,0.5581059174313013,"LINESTRING (-76.94314368324747 38.99631118029311,-76.94883356408197 38.997350815863484)"
17,17,0.0,"LINESTRING (-76.94314368324747 38.99631118029311,-76.94314368324747 38.99631118029311)"
17,18,0.4852096921684195,"LINESTRING (-76.94314368324747 38.99631118029311,-76.93814701133961 38.99574541006349)"
17,19,1.126589987135335,"LINESTRING (-76.94314368324747 38.99631118029311,-76.93146902382163 38.996468367367)"
17,20,1.431812885918616,"LINESTRING (-76.94314368324747 38.99631118029311,-76.95632289196739 39.003130542025964)"
17,21,0.8193147526079205,"LINESTRING (-76.94314368324747 38.99631118029311,-76.9493981599047 39.00205415855821)"
17,22,0.5487888860931867,"LINESTRING (-76.94314368324747 38.99631118029311,-76.9437501126586 39.00196627858609)"
17,23,0.6969250111499912,"LINESTRING (-76.94314368324747 38.99631118029311,-76.9376205466815 39.000965571665056)"
17,24,1.305590020642497,"LINESTRING (-76.94314368324747 38.99631118029311,-76.93123840128628 39.0027413970488)"
18,0,2.336045735031778,"LINESTRING (-76.93814701133961 38.99574541006349,-76.95614896113524 38.979556977077486)"
18,1,1.9800331738771562,"LINESTRING (-76.93814701133961 38.99574541006349,-76.9503705959991 38.979262715910416)"
18,2,1.5834469297435831,"LINESTRING (-76.93814701133961 38.99574541006349,-76.94306724620641 38.98008989839545)"
18,3,1.5457438228980993,"LINESTRING (-76.93814701133961 38.99574541006349,-76.93748964696455 38.97973917233188)"
18,4,1.6981762564778162,"LINESTRING (-76.93814701133961 38.99574541006349,-76.93217898394533 38.97918868236121)"
18,5,2.068560924847543,"LINESTRING (-76.93814701133961 38.99574541006349,-76.95654038918376 38.98473290872155)"
18,6,1.4692495303366115,"LINESTRING (-76.93814701133961 38.99574541006349,-76.94918515736619 38.98525638276749)"
18,7,1.1709482722161353,"LINESTRING (-76.93814701133961 38.99574541006349,-76.94391753002535 38.985069739862865)"
18,8,1.0157134227933036,"LINESTRING (-76.93814701133961 38.99574541006349,-76.93782936830148 38.98522358509069)"
18,9,1.2565603362022866,"LINESTRING (-76.93814701133961 38.99574541006349,-76.93281099835939 38.98386611360585)"
18,10,1.8517238741851922,"LINESTRING (-76.93814701133961 38.99574541006349,-76.95679046211451 38.9911945889552)"
18,11,1.1599573141043262,"LINESTRING (-76.93814701133961 38.99574541006349,-76.94939878151207 38.991512819518306)"
18,12,0.6961209638755333,"LINESTRING (-76.93814701133961 38.99574541006349,-76.94348046644811 38.99088718523098)"
18,13,0.5174279067689092,"LINESTRING (-76.93814701133961 38.99574541006349,-76.93804582130882 38.99038386195248)"
18,14,0.7082331179467126,"LINESTRING (-76.93814701133961 38.99574541006349,-76.93229361007478 38.99131678004122)"
18,15,1.7630215771633497,"LINESTRING (-76.93814701133961 38.99574541006349,-76.9564057308593 38.99642994930704)"
18,16,1.042716037776625,"LINESTRING (-76.93814701133961 38.99574541006349,-76.94883356408197 38.997350815863484)"
18,17,0.4852096921684195,"LINESTRING (-76.93814701133961 38.99574541006349,-76.94314368324747 38.99631118029311)"
18,18,0.0,"LINESTRING (-76.93814701133961 38.99574541006349,-76.93814701133961 38.99574541006349)"
18,19,0.6481240163106106,"LINESTRING (-76.93814701133961 38.99574541006349,-76.93146902382163 38.996468367367)"
18,20,1.8930315303745238,"LINESTRING (-76.93814701133961 38.99574541006349,-76.95632289196739 39.003130542025964)"
18,21,1.244641156090871,"LINESTRING (-76.93814701133961 38.99574541006349,-76.9493981599047 39.00205415855821)"
18,22,0.8078348268898955,"LINESTRING (-76.93814701133961 38.99574541006349,-76.9437501126586 39.00196627858609)"
18,23,0.5062484857203491,"LINESTRING (-76.93814701133961 38.99574541006349,-76.9376205466815 39.000965571665056)"
18,24,0.9487117745374891,"LINESTRING (-76.93814701133961 38.99574541006349,-76.93123840128628 39.0027413970488)"
19,0,2.886800242162361,"LINESTRING (-76.93146902382163 38.996468367367,-76.95614896113524 38.979556977077486)"
19,1,2.466266039699663,"LINESTRING (-76.93146902382163 38.996468367367,-76.9503705959991 38.979262715910416)"
19,2,1.9364776361411045,"LINESTRING (-76.93146902382163 38.996468367367,-76.94306724620641 38.98008989839545)"
19,3,1.7155527720181774,"LINESTRING (-76.93146902382163 38.996468367367,-76.93748964696455 38.97973917233188)"
19,4,1.6687235053932963,"LINESTRING (-76.93146902382163 38.996468367367,-76.93217898394533 38.97918868236121)"
19,5,2.671038317997937,"LINESTRING (-76.93146902382163 38.996468367367,-76.95654038918376 38.98473290872155)"
19,6,2.0230020464642955,"LINESTRING (-76.93146902382163 38.996468367367,-76.94918515736619 38.98525638276749)"
19,7,1.6286357728395235,"LINESTRING (-76.93146902382163 38.996468367367,-76.94391753002535 38.985069739862865)"
19,8,1.2465488926263186,"LINESTRING (-76.93146902382163 38.996468367367,-76.93782936830148 38.98522358509069)"
19,9,1.2228663700583315,"LINESTRING (-76.93146902382163 38.996468367367,-76.93281099835939 38.98386611360585)"
19,10,2.4956947327765127,"LINESTRING (-76.93146902382163 38.996468367367,-76.95679046211451 38.9911945889552)"
19,11,1.7949050642003508,"LINESTRING (-76.93146902382163 38.996468367367,-76.94939878151207 38.991512819518306)"
19,12,1.2779893713390433,"LINESTRING (-76.93146902382163 38.996468367367,-76.94348046644811 38.99088718523098)"
19,13,0.8645173996112343,"LINESTRING (-76.93146902382163 38.996468367367,-76.93804582130882 38.99038386195248)"
19,14,0.5034041012908702,"LINESTRING (-76.93146902382163 38.996468367367,-76.93229361007478 38.99131678004122)"
19,15,2.406145717575386,"LINESTRING (-76.93146902382163 38.996468367367,-76.9564057308593 38.99642994930704)"
19,16,1.6776666487223326,"LINESTRING (-76.93146902382163 38.996468367367,-76.94883356408197 38.997350815863484)"
19,17,1.126589987135335,"LINESTRING (-76.93146902382163 38.996468367367,-76.94314368324747 38.99631118029311)"
