o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
58,E10,19,B7,1.2548196275976147,"LINESTRING (-77.0237714 38.8925663,-77.033013 38.9017158)"
58,E10,20,B8,1.026305425489039,"LINESTRING (-77.0237714 38.8925663,-77.0297926 38.9013343)"
58,E10,21,B9,0.9226933755260224,"LINESTRING (-77.0237714 38.8925663,-77.0270015 38.9015669)"
58,E10,22,B10,0.8194759344033401,"LINESTRING (-77.0237714 38.8925663,-77.0236653 38.9010585)"
58,E10,23,B11,0.86589103933127,"LINESTRING (-77.0237714 38.8925663,-77.0203698 38.9008705)"
58,E10,24,B12,0.9961090075157123,"LINESTRING (-77.0237714 38.8925663,-77.018533 38.901462)"
58,E10,25,C1,2.656478670268785,"LINESTRING (-77.0237714 38.8925663,-77.0507243 38.8981792)"
58,E10,26,C2,2.4464404780278657,"LINESTRING (-77.0237714 38.8925663,-77.0485443 38.8979651)"
58,E10,27,C3,2.2040711568457665,"LINESTRING (-77.0237714 38.8925663,-77.0459089 38.8981975)"
58,E10,28,C4,1.8654620228195768,"LINESTRING (-77.0237714 38.8925663,-77.0422827 38.8981436)"
58,E10,29,C5,1.5930950209147228,"LINESTRING (-77.0237714 38.8925663,-77.0391 38.8987006)"
58,E10,30,C6,1.3024000910241327,"LINESTRING (-77.0237714 38.8925663,-77.036211 38.8978052)"
58,E10,31,C7,1.0767165840488082,"LINESTRING (-77.0237714 38.8925663,-77.033085 38.8987126)"
58,E10,32,C8,0.8397759095392678,"LINESTRING (-77.0237714 38.8925663,-77.0302807 38.8983435)"
58,E10,33,C9,0.6106355932841389,"LINESTRING (-77.0237714 38.8925663,-77.0268387 38.8981018)"
58,E10,34,C10,0.5237632105150206,"LINESTRING (-77.0237714 38.8925663,-77.0240146 38.897989)"
58,E10,35,C11,0.6652824858279466,"LINESTRING (-77.0237714 38.8925663,-77.0207299 38.8987541)"
58,E10,36,C12,0.7870912512549468,"LINESTRING (-77.0237714 38.8925663,-77.0185162 38.8988052)"
58,E10,37,D1,2.6377659213849203,"LINESTRING (-77.0237714 38.8925663,-77.0509758 38.8952571)"
58,E10,38,D2,2.4097793333472324,"LINESTRING (-77.0237714 38.8925663,-77.0485043 38.8960306)"
58,E10,39,D3,2.127731471478359,"LINESTRING (-77.0237714 38.8925663,-77.0456372 38.8954206)"
58,E10,40,D4,1.815473609987424,"LINESTRING (-77.0237714 38.8925663,-77.0423405 38.8955989)"
58,E10,41,D5,1.5438564406711066,"LINESTRING (-77.0237714 38.8925663,-77.0394774 38.8956205)"
58,E10,42,D6,1.2082642505457297,"LINESTRING (-77.0237714 38.8925663,-77.0358389 38.89591)"
58,E10,43,D7,0.9302919635018055,"LINESTRING (-77.0237714 38.8925663,-77.0329621 38.8954794)"
58,E10,44,D8,0.6696180998854329,"LINESTRING (-77.0237714 38.8925663,-77.0299868 38.8956533)"
58,E10,45,D9,0.39277926776369393,"LINESTRING (-77.0237714 38.8925663,-77.0267636 38.8953262)"
58,E10,46,D10,0.25289202781801345,"LINESTRING (-77.0237714 38.8925663,-77.0234996 38.8951731)"
58,E10,47,D11,0.3579995159476393,"LINESTRING (-77.0237714 38.8925663,-77.0211203 38.895162)"
58,E10,48,D12,0.556087171652432,"LINESTRING (-77.0237714 38.8925663,-77.0187413 38.8953792)"
58,E10,49,E1,2.616983809724445,"LINESTRING (-77.0237714 38.8925663,-77.05089 38.8929827)"
58,E10,50,E2,2.4239015948820035,"LINESTRING (-77.0237714 38.8925663,-77.0488918 38.8926928)"
58,E10,51,E3,2.1050664704178814,"LINESTRING (-77.0237714 38.8925663,-77.0455838 38.8929846)"
58,E10,52,E4,1.7907976807439638,"LINESTRING (-77.0237714 38.8925663,-77.0423284 38.892865)"
58,E10,53,E5,1.536019577483864,"LINESTRING (-77.0237714 38.8925663,-77.0396898 38.8924352)"
58,E10,54,E6,1.199306021037286,"LINESTRING (-77.0237714 38.8925663,-77.0361938 38.8921504)"
58,E10,55,E7,0.8858484190494057,"LINESTRING (-77.0237714 38.8925663,-77.032952 38.892521)"
58,E10,56,E8,0.6272891781524784,"LINESTRING (-77.0237714 38.8925663,-77.0302724 38.8926028)"
58,E10,57,E9,0.26241370566724004,"LINESTRING (-77.0237714 38.8925663,-77.0264899 38.8926418)"
58,E10,58,E10,0.0,"LINESTRING (-77.0237714 38.8925663,-77.0237714 38.8925663)"
58,E10,59,E11,0.30952730140857343,"LINESTRING (-77.0237714 38.8925663,-77.0205785 38.8928761)"
58,E10,60,E12,0.509523895786343,"LINESTRING (-77.0237714 38.8925663,-77.0184939 38.8927463)"
58,E10,61,Gate1,3.0053769063487454,"LINESTRING (-77.0237714 38.8925663,-77.054915 38.892105)"
58,E10,62,Gate2,3.0158953388506076,"LINESTRING (-77.0237714 38.8925663,-77.054915 38.895215)"
58,E10,63,Gate3,3.0559875220076327,"LINESTRING (-77.0237714 38.8925663,-77.054915 38.898325)"
58,E10,64,Gate4,3.124515237362225,"LINESTRING (-77.0237714 38.8925663,-77.054915 38.901435)"
58,E10,65,Gate5,3.2196633203538223,"LINESTRING (-77.0237714 38.8925663,-77.054915 38.904545)"
58,E10,66,Gate6,3.071886518518704,"LINESTRING (-77.0237714 38.8925663,-77.051805 38.907655)"
58,E10,67,Gate7,2.811246207813221,"LINESTRING (-77.0237714 38.8925663,-77.048695 38.907655)"
58,E10,68,Gate8,2.5592624705808977,"LINESTRING (-77.0237714 38.8925663,-77.045585 38.907655)"
58,E10,69,Gate9,2.3187592026299337,"LINESTRING (-77.0237714 38.8925663,-77.042475 38.907655)"
58,E10,70,Gate10,2.093696439390322,"LINESTRING (-77.0237714 38.8925663,-77.039365 38.907655)"
58,E10,71,Gate11,1.8895994323986631,"LINESTRING (-77.0237714 38.8925663,-77.036255 38.907655)"
58,E10,72,Gate12,1.7139743124133393,"LINESTRING (-77.0237714 38.8925663,-77.033145 38.907655)"
58,E10,73,Gate13,1.5763662538831986,"LINESTRING (-77.0237714 38.8925663,-77.030035 38.907655)"
58,E10,74,Gate14,1.4873647445157012,"LINESTRING (-77.0237714 38.8925663,-77.026925 38.907655)"
58,E10,75,Gate15,1.4559113620520592,"LINESTRING (-77.0237714 38.8925663,-77.023815 38.907655)"
58,E10,76,Gate16,1.4856657090865075,"LINESTRING (-77.0237714 38.8925663,-77.020705 38.907655)"
58,E10,77,Gate17,1.5731586055564415,"LINESTRING (-77.0237714 38.8925663,-77.017595 38.907655)"
58,E10,78,Gate18,1.462469476396802,"LINESTRING (-77.0237714 38.8925663,-77.014485 38.904545)"
58,E10,79,Gate19,1.239024027802369,"LINESTRING (-77.0237714 38.8925663,-77.014485 38.901435)"
58,E10,80,Gate20,1.0543456774829072,"LINESTRING (-77.0237714 38.8925663,-77.014485 38.898325)"
58,E10,81,Gate21,0.9317777459577261,"LINESTRING (-77.0237714 38.8925663,-77.014485 38.895215)"
58,E10,82,Gate22,0.8971484950524595,"LINESTRING (-77.0237714 38.8925663,-77.014485 38.892105)"
58,E10,83,Gate23,0.688415337865593,"LINESTRING (-77.0237714 38.8925663,-77.017595 38.888995)"
58,E10,84,Gate24,0.45419189592748477,"LINESTRING (-77.0237714 38.8925663,-77.020705 38.888995)"
58,E10,85,Gate25,0.344623814215756,"LINESTRING (-77.0237714 38.8925663,-77.023815 38.888995)"
58,E10,86,Gate26,0.4597190037409461,"LINESTRING (-77.0237714 38.8925663,-77.026925 38.888995)"
58,E10,87,Gate27,0.6957141981834635,"LINESTRING (-77.0237714 38.8925663,-77.030035 38.888995)"
58,E10,88,Gate28,0.9678820293765409,"LINESTRING (-77.0237714 38.8925663,-77.033145 38.888995)"
58,E10,89,Gate29,1.2528661916183497,"LINESTRING (-77.0237714 38.8925663,-77.036255 38.888995)"
58,E10,90,Gate30,1.5435842897257093,"LINESTRING (-77.0237714 38.8925663,-77.039365 38.888995)"
58,E10,91,Gate31,1.8373164993961484,"LINESTRING (-77.0237714 38.8925663,-77.042475 38.888995)"
58,E10,92,Gate32,2.132817871386982,"LINESTRING (-77.0237714 38.8925663,-77.045585 38.888995)"
58,E10,93,Gate33,2.429442923826307,"LINESTRING (-77.0237714 38.8925663,-77.048695 38.888995)"
58,E10,94,Gate34,2.7268249782172074,"LINESTRING (-77.0237714 38.8925663,-77.051805 38.888995)"
59,E11,1,A1,3.087761901996093,"LINESTRING (-77.0205785 38.8928761,-77.0507682 38.9034893)"
59,E11,2,A2,2.9269856958983924,"LINESTRING (-77.0205785 38.8928761,-77.0489382 38.9036426)"
59,E11,3,A3,2.633153164810778,"LINESTRING (-77.0205785 38.8928761,-77.0455884 38.9037948)"
59,E11,4,A4,2.3651336172170496,"LINESTRING (-77.0205785 38.8928761,-77.0425057 38.9038315)"
59,E11,5,A5,2.104266430026039,"LINESTRING (-77.0205785 38.8928761,-77.0394564 38.9037948)"
59,E11,6,A6,1.8700899509006625,"LINESTRING (-77.0205785 38.8928761,-77.0365386 38.9038718)"
59,E11,7,A7,1.6191577968072963,"LINESTRING (-77.0205785 38.8928761,-77.0333108 38.9038067)"
59,E11,8,A8,1.4075739433561367,"LINESTRING (-77.0205785 38.8928761,-77.0301363 38.9038966)"
59,E11,9,A9,1.2414412687685374,"LINESTRING (-77.0205785 38.8928761,-77.0270159 38.9040158)"
59,E11,10,A10,1.1490924339846167,"LINESTRING (-77.0205785 38.8928761,-77.0242342 38.90421)"
