name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,681,66409292.0,,yes,,,"POLYGON ((-77.0489912 38.8970404, -77.048991 38.8969994, -77.049102 38.8970002, -77.0491026 38.8970095, -77.04915269999999 38.8970088, -77.0491512 38.8970416, -77.0489912 38.8970404))",POINT (-77.04906764567302 38.89702157739787),59.3,26
,682,66409293.0,,yes,,,"POLYGON ((-77.04899159999999 38.8971251, -77.049153 38.8971253, -77.0491529 38.8971613, -77.0491038 38.897161, -77.0491033 38.8971735, -77.0489918 38.8971741, -77.04899159999999 38.8971251))",POINT (-77.04906734041268 38.89714793452939),69.4,26
,683,66409294.0,,yes,,,"POLYGON ((-77.0468144 38.8976456, -77.04694550000001 38.8976451, -77.04694619999999 38.897762, -77.0468151 38.8977625, -77.0468144 38.8976456))",POINT (-77.0468803 38.8977038),147.5,27
The GWU Medical Faculty Associates Ambulatory Care Center,684,66409296.0,,yes,,,"POLYGON ((-77.04834390000001 38.9017119, -77.0484082 38.901604, -77.04849830000001 38.9015484, -77.0484982 38.9015088, -77.048498 38.9013708, -77.0483509 38.9013706, -77.04835180000001 38.9011322, -77.0483795 38.9011316, -77.0483782 38.9010356, -77.0484543 38.9010351, -77.04845589999999 38.9008528, -77.0486871 38.9008556, -77.04868190000001 38.9013672, -77.04864430000001 38.9013719, -77.0486465 38.9015086, -77.04868190000001 38.9015086, -77.0486808 38.9018046, -77.0486423 38.9018174, -77.04834390000001 38.9017119))",POINT (-77.04854278035957 38.9013146470366),2342.1,14
,685,66409299.0,,shelter,,,"POLYGON ((-77.0474366 38.8992212, -77.04743689999999 38.8991846, -77.04762909999999 38.8991855, -77.0476288 38.8992221, -77.0474366 38.8992212))",POINT (-77.04753285000001 38.89920335),67.7,26
,686,66409300.0,,yes,,,"POLYGON ((-77.049488 38.8970914, -77.0495507 38.8971187, -77.04954979999999 38.8971477, -77.04948690000001 38.8971466, -77.049488 38.8970914))",POINT (-77.04951560551588 38.89712534278119),25.6,26
International Monetary Fund,687,66409303.0,,yes,,,"POLYGON ((-77.04394619999999 38.9001757, -77.0439432 38.9001746, -77.0438458 38.9001727, -77.043846 38.9001434, -77.0436527 38.9000751, -77.0436548 38.8998945, -77.04371310000001 38.8999176, -77.0437124 38.8998638, -77.0436942 38.8998639, -77.04369370000001 38.8996995, -77.04453100000001 38.8996987, -77.044607 38.8996736, -77.04460950000001 38.8996972, -77.044749 38.8996974, -77.04474999999999 38.9001942, -77.0447324 38.9001944, -77.04473160000001 38.9002713, -77.04474570000001 38.9002656, -77.0447432 38.9004492, -77.04394619999999 38.9001757))",POINT (-77.0442691078228 38.899993191854),5869.5,15
George Washington William's House,688,66409304.0,,yes,,,"POLYGON ((-77.0485631 38.897721, -77.04868209999999 38.8977201, -77.04868209999999 38.897723, -77.04869770000001 38.8977229, -77.048698 38.8977477, -77.0486799 38.8977479, -77.04868020000001 38.8977687, -77.04849969999999 38.8977702, -77.0484991 38.8977323, -77.0485632 38.8977318, -77.0485631 38.897721))",POINT (-77.04859959026165 38.89774608910805),82.3,26
Graduate School of Education and Human Development,689,66409305.0,,yes,,,"POLYGON ((-77.0484917 38.8981158, -77.0484914 38.8981964, -77.04847030000001 38.8981964, -77.0484702 38.8982125, -77.04842259999999 38.8982147, -77.0484276 38.8980704, -77.0484283 38.8980704, -77.0484891 38.8980705, -77.0484889 38.8981158, -77.0484917 38.8981158))",POINT (-77.04845694344468 38.89814101213393),86.9,26
Tonic,690,66409307.0,,pub,,,"POLYGON ((-77.04643710000001 38.8981911, -77.04643729999999 38.898172, -77.04643830000001 38.8981009, -77.04643849999999 38.8980627, -77.0464381 38.898036, -77.0465039 38.8980353, -77.0465047 38.8980731, -77.0465112 38.8980731, -77.0465239 38.8980842, -77.0465239 38.8980846, -77.0465241 38.8981002, -77.04651079999999 38.8981114, -77.0465037 38.8981115, -77.0465045 38.8981689, -77.0465227 38.8981813, -77.0465227 38.8981834, -77.04652280000001 38.8981969, -77.0465033 38.8982126, -77.04648299999999 38.8982127, -77.0464667 38.8981987, -77.04643799999999 38.8981989, -77.04643710000001 38.8981911))",POINT (-77.04647554937343 38.89812230396847),119.1,27
Funger Hall,691,66409308.0,,school,,,"POLYGON ((-77.04936379999999 38.8987035, -77.0493637 38.8986962, -77.04929319999999 38.8986965, -77.0491284 38.8986968, -77.0490849 38.898697, -77.04908450000001 38.898622, -77.0490283 38.8986222, -77.0490279 38.8985525, -77.04908450000001 38.8985523, -77.0490841 38.8984727, -77.0493032 38.8984721, -77.04930330000001 38.8984835, -77.049363 38.8984833, -77.049363 38.8984714, -77.0495844 38.8984707, -77.04958449999999 38.8984829, -77.04964630000001 38.8984827, -77.0496462 38.8984714, -77.04986479999999 38.8984708, -77.0498652 38.8985526, -77.04991889999999 38.8985525, -77.0499193 38.8986279, -77.0498686 38.8986281, -77.04986890000001 38.8987015, -77.0496457 38.8987022, -77.0496457 38.8986937, -77.04959150000001 38.8986938, -77.04959150000001 38.8987028, -77.04936379999999 38.8987035))",POINT (-77.04947772492977 38.89858674192626),1780.7,26
,692,66409310.0,,yes,,,"POLYGON ((-77.0486009 38.8986458, -77.0486027 38.8984474, -77.0486824 38.8984479, -77.0486805 38.8986463, -77.0486009 38.8986458))",POINT (-77.04864162521454 38.89854682924388),152.1,26
Lafayette Hall,693,66409312.0,,dormitory,,,"POLYGON ((-77.04680159999999 38.9005758, -77.04680089999999 38.9003156, -77.04682750000001 38.9003148, -77.04682680000001 38.9003241, -77.04682889999999 38.9003241, -77.04693 38.9003228, -77.04693 38.900315, -77.0469446 38.9003151, -77.04694480000001 38.9003249, -77.0469538 38.9003237, -77.046953 38.9004829, -77.04698980000001 38.9004839, -77.04698999999999 38.900556, -77.04700219999999 38.9005561, -77.0470014 38.9005772, -77.04680159999999 38.9005758))",POINT (-77.04688553142459 38.90045589772172),408.7,15
University Honors Program,694,66409316.0,,yes,,,"POLYGON ((-77.04697729999999 38.8989221, -77.04681220000001 38.8989205, -77.0468139 38.8988119, -77.04697899999999 38.8988134, -77.04697729999999 38.8989221))",POINT (-77.04689561265978 38.89886697520466),172.6,27
,695,66409317.0,,yes,,,"POLYGON ((-77.04941460000001 38.8971182, -77.04944949999999 38.8971171, -77.0494497 38.897037, -77.04945859999999 38.8970366, -77.0494896 38.8970032, -77.0494903 38.8970034, -77.049488 38.8970914, -77.04948690000001 38.8971466, -77.0494877 38.8972175, -77.049414 38.8972179, -77.04941460000001 38.8971182))",POINT (-77.04945737736719 38.89713489373941),105.6,26
Leo's Deli,696,66409318.0,,yes,,,"POLYGON ((-77.0482442 38.8984463, -77.0483115 38.8984475, -77.048314 38.898649, -77.0482392 38.8986502, -77.0482415 38.8985553, -77.0482442 38.8984463))",POINT (-77.04827713710598 38.89855002966615),138.6,26
Potomac Park Apartments,697,66409319.0,,apartments,,,"POLYGON ((-77.0469499 38.896579, -77.0468195 38.8965792, -77.0468193 38.8965781, -77.0468195 38.8965575, -77.04680980000001 38.8965575, -77.0468096 38.896492, -77.0468229 38.896492, -77.04682270000001 38.8964428, -77.0468099 38.8964428, -77.0468096 38.896354, -77.04682459999999 38.8963539, -77.0468243 38.8962559, -77.0468542 38.8962566, -77.04710729999999 38.8962545, -77.0471074 38.8962915, -77.0471079 38.8963905, -77.04727 38.8963902, -77.04727080000001 38.8966428, -77.0472972 38.8966428, -77.0472972 38.8966641, -77.0472709 38.8966642, -77.04727099999999 38.8966779, -77.04718769999999 38.896678, -77.0471876 38.8965488, -77.04694979999999 38.8965493, -77.04694979999999 38.8965766, -77.0469499 38.896579))",POINT (-77.04703010043691 38.89644101852628),1216.3,39
Embassy of Bosnia and Herzegovina,698,66409320.0,,yes,,,"POLYGON ((-77.0471067 38.8962079, -77.04710729999999 38.8962545, -77.0471074 38.8962915, -77.04731750000001 38.8962906, -77.0473164 38.896136, -77.0473028 38.896136, -77.04725620000001 38.8961363, -77.0471687 38.8961364, -77.0471166 38.896137, -77.0471063 38.8961369, -77.0471067 38.8962079))",POINT (-77.04721189919059 38.89621371403356),312.7,38
,699,66409321.0,,yes,,,"POLYGON ((-77.04681859999999 38.8975815, -77.0468187 38.897581, -77.04681170000001 38.8975807, -77.0468006 38.8975726, -77.0467996 38.8975575, -77.04681220000001 38.897548, -77.04681530000001 38.897548, -77.0468145 38.8975399, -77.04695820000001 38.8975396, -77.04696869999999 38.8975573, -77.04696869999999 38.8975686, -77.0469599 38.8975808, -77.0469598 38.8975818, -77.04681859999999 38.8975815))",POINT (-77.04688554889024 38.89756096161839),64.2,27
The York,700,66409322.0,,apartments,,,"POLYGON ((-77.0450604 38.8967724, -77.0452056 38.8967732, -77.0452044 38.8968361, -77.0453773 38.8968351, -77.0453771 38.8967982, -77.0455247 38.8967989, -77.0455226 38.8970029, -77.0453763 38.8970027, -77.04537759999999 38.8969463, -77.0452069 38.8969467, -77.0452028 38.8970306, -77.0450563 38.897031, -77.0450604 38.8967724))",POINT (-77.0452765287788 38.8968991955249),835.7,27
Fraternity House,701,66409323.0,,yes,,,"POLYGON ((-77.0486133 38.8972194, -77.0486117 38.8970984, -77.0486117 38.8970924, -77.0486777 38.8970921, -77.0486781 38.8971258, -77.0486934 38.8971336, -77.04869359999999 38.8971511, -77.0486787 38.8971609, -77.0486791 38.8971923, -77.04868329999999 38.8971941, -77.04868690000001 38.8971964, -77.0486899 38.8971993, -77.0486923 38.8972026, -77.04869359999999 38.8972061, -77.0486942 38.8972098, -77.0486939 38.8972135, -77.0486926 38.897217, -77.04869050000001 38.8972203, -77.0486878 38.8972232, -77.0486842 38.8972256, -77.04868020000001 38.8972274, -77.0486758 38.8972286, -77.0486712 38.8972291, -77.0486664 38.8972289, -77.04866199999999 38.8972279, -77.04865770000001 38.8972263, -77.04865390000001 38.897224, -77.0486508 38.8972212, -77.0486489 38.8972191, -77.0486133 38.8972194))",POINT (-77.04864932452388 38.89715907377191),90.5,26
Lisner Hall,702,66409324.0,,yes,,,"POLYGON ((-77.045631 38.8986726, -77.04563039999999 38.8985256, -77.0456303 38.8984987, -77.04571199999999 38.8984985, -77.04571199999999 38.8984822, -77.0458572 38.8984819, -77.04585729999999 38.8984986, -77.04593560000001 38.8984984, -77.0459358 38.8985564, -77.04593629999999 38.8986738, -77.0459365 38.8987272, -77.0456312 38.8987279, -77.045631 38.8986726))",POINT (-77.0457833873494 38.89860898264642),695.8,27
,703,66409329.0,,commercial,,,"POLYGON ((-77.0468288 38.8972323, -77.0468286 38.8972144, -77.0468066 38.8972146, -77.0468063 38.8971864, -77.0468164 38.8971863, -77.0468161 38.8971612, -77.0468055 38.8971613, -77.04680500000001 38.8971293, -77.0468662 38.8971287, -77.04686510000001 38.8970502, -77.0468185 38.8970505, -77.04681840000001 38.8970467, -77.0468055 38.8970468, -77.04680500000001 38.8970171, -77.0468171 38.897017, -77.0468168 38.896993, -77.0468044 38.8969931, -77.04680399999999 38.8969612, -77.0470522 38.8969591, -77.0470523 38.8969777, -77.0470668 38.8969777, -77.0473155 38.8969775, -77.04731750000001 38.8972134, -77.0473169 38.8972134, -77.0470629 38.8972134, -77.0470318 38.8972134, -77.0470321 38.8972309, -77.0469683 38.8972315, -77.0469683 38.8972271, -77.0468973 38.8972277, -77.04689740000001 38.8972317, -77.0468288 38.8972323))",POINT (-77.04706257106594 38.89709486634078),1183.0,27
Staughton Hall,704,66409330.0,,yes,,,"POLYGON ((-77.0483761 38.8988701, -77.04837569999999 38.8988321, -77.048271 38.8988327, -77.0482695 38.8987196, -77.0483153 38.8987192, -77.0483145 38.8986835, -77.048424 38.8986827, -77.0484244 38.8987213, -77.04867609999999 38.8987194, -77.0486741 38.8988317, -77.0485949 38.8988322, -77.0485951 38.8988559, -77.0485444 38.8988561, -77.0485441 38.8988321, -77.0484244 38.8988327, -77.04842480000001 38.8988699, -77.0483761 38.8988701))",POINT (-77.04846427223873 38.89877458651146),504.9,26
,705,66409331.0,,yes,,,"POLYGON ((-77.04614719999999 38.8981877, -77.0461459 38.8980931, -77.04616559999999 38.8980929, -77.04621830000001 38.8980915, -77.0462199 38.8982014, -77.0461932 38.8982017, -77.046193 38.8981873, -77.04614719999999 38.8981877))",POINT (-77.0461840879408 38.89814278327002),69.9,27
,706,66409332.0,,yes,,,"POLYGON ((-77.0475331 38.8990111, -77.0475386 38.8990107, -77.0475441 38.8990111, -77.04754939999999 38.8990122, -77.0475544 38.899014, -77.0475589 38.8990165, -77.04756279999999 38.8990196, -77.047566 38.8990231, -77.04756829999999 38.899027, -77.04756980000001 38.8990312, -77.0475702 38.8990354, -77.04756980000001 38.8990397, -77.04756829999999 38.8990439, -77.047566 38.8990478, -77.04756279999999 38.8990513, -77.0475589 38.8990543, -77.0475543 38.8990568, -77.0475493 38.8990586, -77.047544 38.8990597, -77.0475385 38.8990601, -77.047533 38.8990597, -77.0475276 38.8990586, -77.04752259999999 38.8990568, -77.0475181 38.8990543, -77.04751419999999 38.8990512, -77.047511 38.8990477, -77.04750869999999 38.8990438, -77.04750730000001 38.8990396, -77.04750679999999 38.8990354, -77.04750730000001 38.8990311, -77.0475088 38.8990269, -77.04751109999999 38.899023, -77.0475143 38.8990195, -77.0475182 38.8990165, -77.0475227 38.899014, -77.0475277 38.8990122, -77.0475331 38.8990111))",POINT (-77.04753852570349 38.89903540746177),23.5,26
Sigma Nu Fraternity,707,66409334.0,,yes,,,"POLYGON ((-77.0485614 38.8976295, -77.0486784 38.897627, -77.0486855 38.8976269, -77.0486866 38.8976565, -77.0486776 38.8976566, -77.048678 38.8976698, -77.0485621 38.8976722, -77.04850209999999 38.8976735, -77.04850089999999 38.8976397, -77.04856169999999 38.8976385, -77.0485614 38.8976295))",POINT (-77.04859709977855 38.8976511385586),69.7,26
,708,66409338.0,,yes,,,"POLYGON ((-77.0485205 38.8969339, -77.04831849999999 38.8969326, -77.0483182 38.8969532, -77.0482609 38.8969528, -77.04826300000001 38.896746, -77.0483196 38.8967464, -77.0483194 38.896766, -77.0485225 38.8967673, -77.04852289999999 38.8967328, -77.048507 38.8967327, -77.04850759999999 38.8966711, -77.04852270000001 38.8966713, -77.048523 38.896638, -77.048683 38.896639, -77.0486825 38.8966929, -77.04869859999999 38.896693, -77.0486978 38.8967671, -77.04868430000001 38.896767, -77.048683 38.8969103, -77.048699 38.8969104, -77.0486982 38.8969864, -77.0486832 38.8969864, -77.0486825 38.8970624, -77.0485194 38.8970615, -77.0485205 38.8969339))",POINT (-77.04851959911527 38.89684920219749),1128.7,26
Gewirz Hillel Center,709,66417569.0,,place_of_worship,,,"POLYGON ((-77.0503306 38.8993349, -77.05048530000001 38.8993349, -77.05048859999999 38.8994499, -77.0504621 38.8994486, -77.05046230000001 38.8994609, -77.050361 38.8994623, -77.05036130000001 38.8994557, -77.05029039999999 38.8994559, -77.05028799999999 38.8993319, -77.0503306 38.8993349))",POINT (-77.05038780404017 38.89939636195891),234.7,25
,710,66417616.0,,yes,,,"POLYGON ((-77.0503021 38.8992279, -77.05045459999999 38.8992272, -77.0504531 38.8992598, -77.05041559999999 38.8992595, -77.05040889999999 38.8992751, -77.0502986 38.8992764, -77.0503021 38.8992279))",POINT (-77.05037154406719 38.8992501050049),64.7,25
Colombia Plaza,711,66417628.0,,yes,,,"POLYGON ((-77.05049459999999 38.8967089, -77.0505063 38.8967094, -77.0505063 38.8966974, -77.0505502 38.8966974, -77.05055160000001 38.8967105, -77.0505694 38.8967105, -77.05056999999999 38.8966905, -77.0506644 38.8966922, -77.0506646 38.8967144, -77.0506821 38.8967147, -77.05068249999999 38.896707, -77.0507379 38.8967076, -77.0507377 38.8967149, -77.0507544 38.8967153, -77.0507547 38.8967283, -77.0507752 38.896729, -77.05077420000001 38.8967762, -77.0507535 38.8967765, -77.05075309999999 38.8967924, -77.05079069999999 38.8967925, -77.05079069999999 38.8968088, -77.0508054 38.8968093, -77.05080390000001 38.8968585, -77.05079619999999 38.8968594, -77.05079619999999 38.8968757, -77.05076750000001 38.8968756, -77.0507671 38.8969221, -77.0507867 38.8969218, -77.05078709999999 38.8969384, -77.0508006 38.8969387, -77.0508007 38.8969897, -77.05078640000001 38.8969906, -77.05078589999999 38.8970037, -77.0507455 38.8970031, -77.0507458 38.8970164, -77.05076560000001 38.8970172, -77.05076560000001 38.8970644, -77.0507582 38.8970643, -77.05075789999999 38.8970722, -77.05075840000001 38.8970804, -77.0507465 38.897081, -77.0507468 38.8970869, -77.0506884 38.8970894, -77.0506877 38.8970783, -77.0506723 38.8970789, -77.0506736 38.897097, -77.05056879999999 38.8971012, -77.0505673 38.8970794, -77.05055280000001 38.89708, -77.0505531 38.8970858, -77.05048549999999 38.8970874, -77.0504801 38.8970876, -77.05047879999999 38.8970678, -77.0504617 38.8970685, -77.05046040000001 38.8970234, -77.0504835 38.8970224, -77.0504828 38.8970099, -77.05044049999999 38.8970108, -77.0504401 38.8969891, -77.05042950000001 38.8969896, -77.05042640000001 38.8969445, -77.0504449 38.8969437, -77.0504439 38.8969305, -77.0504437 38.8969264, -77.0504631 38.8969257, -77.05045990000001 38.8968788, -77.0504438 38.8968795, -77.0504433 38.8968725, -77.0504425 38.8968593, -77.0504272 38.89686, -77.0504268 38.8968487, -77.050426 38.8968117, -77.0504456 38.89681, -77.0504452 38.8967905, -77.05046419999999 38.8967899, -77.05046419999999 38.8967867, -77.05046419999999 38.8967406, -77.05046419999999 38.8967362, -77.05048069999999 38.8967358, -77.05047999999999 38.8967171, -77.0504947 38.8967165, -77.05049459999999 38.8967089))",POINT (-77.05061527873269 38.89689607699093),1215.4,25
Philip Amsterdam Hall,712,66417642.0,,dormitory,,,"POLYGON ((-77.0510541 38.8993314, -77.0510128 38.8993313, -77.0510127 38.8993454, -77.0508829 38.8993451, -77.0508828 38.8993721, -77.0508931 38.8993722, -77.05089289999999 38.899445, -77.0505654 38.8994443, -77.05056620000001 38.8992541, -77.050794 38.8992545, -77.05079430000001 38.8991976, -77.0508414 38.8991977, -77.0508418 38.8991889, -77.05126660000001 38.8991831, -77.05126559999999 38.8994471, -77.0510536 38.8994465, -77.0510541 38.8993314))",POINT (-77.05093587875066 38.89931741760559),1430.0,25
St. Mary's Court Housing Development Corporation,713,66417660.0,,apartments,,,"POLYGON ((-77.0510831 38.8990287, -77.05102340000001 38.8990284, -77.0510244 38.8989296, -77.0510361 38.8989296, -77.0510373 38.898793, -77.0510238 38.8987929, -77.05102479999999 38.8986943, -77.0510867 38.8986947, -77.0510872 38.8986644, -77.0512717 38.8986654, -77.0512682 38.8990614, -77.0510828 38.8990604, -77.0510831 38.8990287))",POINT (-77.05115300476145 38.89886246362963),884.1,25
,714,66417661.0,,yes,,,"POLYGON ((-77.0503306 38.8993349, -77.05033160000001 38.8992836, -77.05051 38.8992834, -77.0505095 38.8993469, -77.0504871 38.8993472, -77.05048530000001 38.8993349, -77.0503306 38.8993349))",POINT (-77.05042282363912 38.89931016378777),91.1,25
Shenkman Hall,715,66417670.0,,dormitory,,,"POLYGON ((-77.0503092 38.8976617, -77.05030910000001 38.8976551, -77.05040839999999 38.8976541, -77.0504085 38.8976585, -77.0504711 38.8976579, -77.0505143 38.8976746, -77.0505275 38.8976573, -77.0505189 38.8976535, -77.05057239999999 38.8975889, -77.050583 38.8975843, -77.050963 38.8977893, -77.0509455 38.8978146, -77.0509758 38.8978319, -77.0508705 38.8979536, -77.0505738 38.8977933, -77.05052190000001 38.8977936, -77.0505205 38.8978086, -77.0505285 38.8978098, -77.0505284 38.8979976, -77.0505205 38.8979981, -77.0505217 38.898026, -77.05074759999999 38.8980278, -77.0507485 38.8981787, -77.05071169999999 38.89818, -77.05071100000001 38.8982042, -77.05035340000001 38.8982044, -77.0503492 38.8981943, -77.0503159 38.8981943, -77.0503092 38.8976617))",POINT (-77.05056428605941 38.89790277541832),2301.8,25
Fraternity Lodge #54,716,66417673.0,,civic,,,"POLYGON ((-77.0512695 38.898444, -77.05127040000001 38.8985622, -77.0512203 38.8985624, -77.05122040000001 38.8985719, -77.0511252 38.8985724, -77.0511242 38.8984447, -77.0512695 38.898444))",POINT (-77.05119607677308 38.89850663807701),173.9,25
,717,66417731.0,,yes,,,"POLYGON ((-77.0521998 38.8979093, -77.05219649999999 38.8978849, -77.05216609999999 38.8975679, -77.05217620000001 38.8974003, -77.05220199999999 38.8971877, -77.0521296 38.8971848, -77.0521311 38.8972063, -77.0521226 38.8972071, -77.05212210000001 38.897153, -77.052156 38.8971516, -77.0521576 38.8969842, -77.0516437 38.8969859, -77.0516454 38.8969216, -77.0516076 38.8969219, -77.05144970000001 38.8969231, -77.0514498 38.8970561, -77.051405 38.8970571, -77.0508348 38.8970704, -77.05075789999999 38.8970722, -77.0507582 38.8970643, -77.05076560000001 38.8970644, -77.05076560000001 38.8970172, -77.0507458 38.8970164, -77.0507455 38.8970031, -77.05078589999999 38.8970037, -77.05078640000001 38.8969906, -77.0508007 38.8969897, -77.0508006 38.8969387, -77.05078709999999 38.8969384, -77.0507867 38.8969218, -77.0507671 38.8969221, -77.05076750000001 38.8968756, -77.05079619999999 38.8968757, -77.05079619999999 38.8968594, -77.05080390000001 38.8968585, -77.0508054 38.8968093, -77.05079069999999 38.8968088, -77.05079069999999 38.8967925, -77.05075309999999 38.8967924, -77.0507535 38.8967765, -77.05077420000001 38.8967762, -77.0507752 38.896729, -77.0507547 38.8967283, -77.0507544 38.8967153, -77.0507377 38.8967149, -77.0507379 38.8967076, -77.05068249999999 38.896707, -77.0506821 38.8967147, -77.0506646 38.8967144, -77.0506644 38.8966922, -77.05056999999999 38.8966905, -77.0505694 38.8967105, -77.05055160000001 38.8967105, -77.0505502 38.8966974, -77.0505063 38.8966974, -77.0505063 38.8967094, -77.05049459999999 38.8967089, -77.0504936 38.8966347, -77.05048170000001 38.8966347, -77.0504816 38.8965295, -77.0505012 38.8965299, -77.05050079999999 38.8963495, -77.0505735 38.8963428, -77.05057309999999 38.8963538, -77.0506384 38.8963602, -77.05063869999999 38.8963526, -77.0506589 38.8963526, -77.0506589 38.8963605, -77.0506994 38.8963593, -77.0506994 38.8963514, -77.05078899999999 38.8963525, -77.05078899999999 38.8963615, -77.05082659999999 38.8963604, -77.05082659999999 38.8963548, -77.0508497 38.8963547, -77.0508502 38.8963612, -77.0509387 38.8963535, -77.0509394 38.8963603, -77.0510001 38.8963547, -77.0510001 38.8963626, -77.0510391 38.8963614, -77.0510391 38.8963558, -77.05113009999999 38.8963547, -77.05113009999999 38.8963607, -77.0511692 38.8963602, -77.05116940000001 38.8963544, -77.0511908 38.8963549, -77.0511905 38.8963602, -77.05122849999999 38.8963602, -77.0512286 38.8963537, -77.0512545 38.8963546, -77.0512548 38.8963439, -77.05128910000001 38.8963433, -77.05128929999999 38.8963511, -77.051399 38.8963432, -77.0513991 38.8962904, -77.0514076 38.8962901, -77.051408 38.8962503, -77.05143169999999 38.8962498, -77.051526 38.8962503, -77.0515971 38.8962506, -77.0516909 38.8962507, -77.0516872 38.8967735, -77.0521145 38.8967706, -77.0521092 38.8962507, -77.0521767 38.89625, -77.05217450000001 38.8964192, -77.05226930000001 38.8964366, -77.0523572 38.896481, -77.05240379999999 38.8965187, -77.0524331 38.8965617, -77.0524573 38.8966452, -77.05245379999999 38.8966937, -77.0524384 38.8967529, -77.05231980000001 38.8970963, -77.05228030000001 38.8972767, -77.0522529 38.8975958, -77.0522599 38.8977358, -77.0522721 38.897853, -77.0522802 38.8979091, -77.0521998 38.8979093))",POINT (-77.05148379165429 38.89674235699184),10652.3,37
,718,66417738.0,,residential,,,"POLYGON ((-77.0503047 38.8975597, -77.0504608 38.8975581, -77.05046110000001 38.8975783, -77.05041660000001 38.8975788, -77.050417 38.8976061, -77.05030549999999 38.8976071, -77.0503047 38.8975597))",POINT (-77.05037220216931 38.89758076547723),59.6,25
,719,66417755.0,,yes,,,"POLYGON ((-77.0508348 38.8970704, -77.051405 38.8970571, -77.0514498 38.8970561, -77.0519693 38.8970558, -77.0519693 38.8970673, -77.05212109999999 38.8970687, -77.05212210000001 38.897153, -77.0521226 38.8972071, -77.05212330000001 38.8972562, -77.0520532 38.8972576, -77.05205359999999 38.8972635, -77.0520123 38.8972648, -77.0520118 38.8972571, -77.0519805 38.8972584, -77.051981 38.8972672, -77.0519182 38.8972723, -77.0519176 38.8972653, -77.0518964 38.8972662, -77.05189679999999 38.8972717, -77.05185539999999 38.8972734, -77.0518549 38.8972666, -77.05173139999999 38.8972722, -77.05173139999999 38.8972654, -77.0517117 38.8972662, -77.0517119 38.8972716, -77.0516707 38.8972736, -77.0516703 38.8972659, -77.0515985 38.8972715, -77.0515824 38.8972728, -77.051582 38.8972645, -77.0515621 38.8972653, -77.0515625 38.8972709, -77.0515216 38.8972726, -77.05152099999999 38.8972648, -77.05148819999999 38.8972652, -77.0514369 38.8972657, -77.0514373 38.8972706, -77.051412 38.8972716, -77.0513979 38.8972722, -77.0513974 38.8972648, -77.0513369 38.8972723, -77.0513364 38.897264, -77.0512485 38.8972728, -77.05124790000001 38.8972645, -77.0511882 38.8972719, -77.0511875 38.8972632, -77.0510622 38.8972714, -77.0510616 38.8972629, -77.0510041 38.8972701, -77.0510036 38.8972626, -77.0509763 38.8972637, -77.0509752 38.8972524, -77.05090490000001 38.89726, -77.05090439999999 38.8972519, -77.0508336 38.8972548, -77.05082489999999 38.8971731, -77.0508356 38.8971726, -77.0508347 38.8971582, -77.05082539999999 38.8971587, -77.0508233 38.8971255, -77.05083759999999 38.897125, -77.0508348 38.8970704))",POINT (-77.05148259892613 38.89716348977483),2547.5,25
Ross Hall,720,66417764.0,,university,,,"POLYGON ((-77.0503111 38.8997084, -77.0503429 38.8997083, -77.0503429 38.8997024, -77.05060109999999 38.899702, -77.05060109999999 38.8997093, -77.050634 38.8997116, -77.0506324 38.8999427, -77.05059869999999 38.8999432, -77.05059869999999 38.8999813, -77.05065449999999 38.8999809, -77.05065430000001 38.8999624, -77.0509098 38.8999617, -77.05090989999999 38.8999818, -77.0509651 38.8999823, -77.0509644 38.8999431, -77.050933 38.8999431, -77.0509342 38.899769, -77.05124739999999 38.899769, -77.0512487 38.9002308, -77.05115979999999 38.900231, -77.0511599 38.9002586, -77.05124929999999 38.9002584, -77.05125 38.9004935, -77.05121200000001 38.9004936, -77.05121200000001 38.9005027, -77.0509634 38.9005031, -77.0509634 38.9004909, -77.05093119999999 38.900491, -77.0509306 38.9002565, -77.0509625 38.9002564, -77.0509625 38.9002205, -77.0509101 38.9002206, -77.0509101 38.9002373, -77.05065399999999 38.9002377, -77.05065399999999 38.9002206, -77.0505933 38.9002207, -77.05059350000001 38.9002973, -77.05075359999999 38.900297, -77.05075429999999 38.900567, -77.05031339999999 38.9005678, -77.0503111 38.8997084))",POINT (-77.0507528148033 38.90014605188932),5898.9,13
,721,66417784.0,,residential,,,"POLYGON ((-77.0502796 38.897476, -77.05033830000001 38.8974752, -77.0503387 38.8974929, -77.0503519 38.897493, -77.0503633 38.8974929, -77.0503676 38.8974844, -77.05037799999999 38.8974787, -77.05039240000001 38.8974795, -77.0504066 38.8974843, -77.0504141 38.8974893, -77.0504151 38.8975007, -77.0504153 38.8975131, -77.05040700000001 38.8975198, -77.05042109999999 38.8975199, -77.0504602 38.8975195, -77.0504608 38.8975581, -77.0503047 38.8975597, -77.050304 38.8975232, -77.05027990000001 38.8975231, -77.0502796 38.897476))",POINT (-77.05036394101776 38.89752129079765),109.3,25
