name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,production,attraction
,326,2504794158,traffic_signals,326,1,,primary,0,-77.0394774,38.8921018,,,,0,0
,327,2504806041,traffic_signals,327,1,,primary,0,-77.0336404,38.8921083,,,,0,0
,328,2629963166,,328,0,,tertiary,0,-77.0259894,38.9008869,,,,0,0
,329,2629963167,traffic_signals,329,1,,secondary,0,-77.0270327,38.9008391,,,,0,0
,330,2696812482,,330,0,,tertiary,0,-77.0259838,38.9013923,,,,0,0
,331,2790488448,crossing,331,0,,primary,0,-77.0199097,38.8997032,,,,0,0
,332,2790488465,,332,0,,secondary,0,-77.0206198,38.899813,,,,0,0
,333,2790623981,crossing,333,0,,secondary,0,-77.0261278,38.9014801,,,,0,0
,334,2791594532,crossing,334,0,,secondary,0,-77.0258872,38.8926919,,,,0,0
,335,2791594538,crossing,335,0,,secondary,0,-77.0258938,38.8933429,,,,0,0
,336,2825547422,,336,0,,primary,0,-77.0235864,38.8936983,,,,0,0
,337,2999157115,,337,0,,primary,0,-77.0394714,38.8971539,,,,0,0
,338,2999213722,,338,0,,primary,0,-77.0239866,38.8934223,,,,0,0
,339,3001019033,,339,0,,tertiary,0,-77.0235232,38.8961325,,,,0,0
,340,3001409611,,340,0,,secondary,0,-77.0492341,38.9034631,,,,0,0
,341,3001569202,traffic_signals,341,1,,primary,0,-77.0199089,38.8944149,,,,0,0
,342,3001569219,,342,0,,tertiary,0,-77.0183329,38.8948029,,,,0,0
,343,3005689822,,343,0,,primary,0,-77.0352292,38.892107,,,,0,0
,344,3007762954,traffic_signals,344,1,,primary,0,-77.0501617,38.8920892,,,,0,0
,345,3007959506,,345,0,,tertiary,0,-77.0488707,38.8934477,,,,0,0
,346,3007959508,traffic_signals,346,1,,secondary,0,-77.0466694,38.8953777,33,,,0,0
,347,3008009375,traffic_signals,347,1,,tertiary,0,-77.0441612,38.8938214,9,,,0,0
,348,3010500844,traffic_signals,348,1,,primary,0,-77.0365453,38.8921067,,,,0,0
,349,3010500914,crossing,349,0,,secondary,0,-77.0260439,38.8942635,,,,0,0
,350,3010501244,,350,0,,secondary,0,-77.0259123,38.8938866,,,,0,0
,351,3011478356,traffic_signals,351,1,,primary,0,-77.0187129,38.8923447,19,,,0,0
,352,3011478358,traffic_signals,352,1,,primary,0,-77.0185706,38.8922931,19,,,0,0
,353,3011565283,traffic_signals,353,1,,primary,0,-77.0199625,38.8935989,31,,,0,0
,354,3011565315,traffic_signals,354,1,,primary,0,-77.0198643,38.8928318,20,,,0,0
,355,3011565329,traffic_signals,355,1,,tertiary,0,-77.0198577,38.8936027,31,,,0,0
,356,3011566064,traffic_signals,356,1,,primary,0,-77.0198541,38.8926685,20,,,0,0
,357,3011566073,traffic_signals,357,1,,primary,0,-77.0199791,38.8926984,20,,,0,0
,358,3011566079,traffic_signals,358,1,,primary,0,-77.0199742,38.8928603,20,,,0,0
,359,3012429028,traffic_signals,359,1,,tertiary,0,-77.0219329,38.8947964,,,,0,0
,360,3012429749,traffic_signals,360,1,,tertiary,0,-77.0219288,38.8933998,13,,,0,0
,361,3012429760,traffic_signals,361,1,,secondary,0,-77.0219288,38.8932303,13,,,0,0
,362,3012535007,traffic_signals,362,1,,primary,0,-77.0239914,38.8938152,18,,,0,0
,363,3012535014,traffic_signals,363,1,,tertiary,0,-77.0219319,38.8938907,,,,0,0
,364,3012535021,crossing,364,0,,primary,0,-77.0258217,38.8944756,,,,0,0
,365,3012535144,traffic_signals,365,1,,tertiary,0,-77.0229765,38.8961331,,,,0,0
,366,3012535146,,366,0,,primary,0,-77.0249974,38.8940902,,,,0,0
,367,3012535147,traffic_signals,367,1,,primary,0,-77.0239887,38.8939655,18,,,0,0
,368,3012784293,traffic_signals,368,1,,tertiary,0,-77.0219393,38.9041699,,,,0,0
,369,3013359528,,369,0,,secondary,0,-77.0258977,38.8935188,,,,0,0
,370,3013359740,traffic_signals,370,1,,primary,0,-77.0260323,38.8943715,26,,,0,0
,371,3013359741,,371,0,,secondary,0,-77.0260544,38.8938479,,,,0,0
,372,3013359771,traffic_signals,372,1,,secondary,0,-77.0259311,38.8943422,26,,,0,0
,373,3013407820,traffic_signals,373,1,,secondary,0,-77.0270477,38.8973436,,,,0,0
,374,3013427293,crossing,374,0,,secondary,0,-77.0258701,38.9014328,,,,0,0
,375,3013427295,crossing,375,0,,secondary,0,-77.0258608,38.90157,,,,0,0
,376,3013484854,traffic_signals,376,1,,secondary,0,-77.0270556,38.8948034,17,,,0,0
,377,3013484863,traffic_signals,377,1,,primary,0,-77.0268793,38.89461,17,,,0,0
,378,3013484875,traffic_signals,378,1,,primary,0,-77.027064,38.894663,17,,,0,0
,379,3013488879,traffic_signals,379,1,,secondary,0,-77.0270323,38.9002168,,,,0,0
,380,3016605388,traffic_signals,380,1,,tertiary,0,-77.0280843,38.8961301,,,,0,0
,381,3016605397,traffic_signals,381,1,,secondary,0,-77.028095,38.8951048,25,,,0,0
,382,3016605409,traffic_signals,382,1,,secondary,0,-77.0281403,38.8949543,25,,,0,0
,383,3016605413,crossing,383,0,,primary,0,-77.0282935,38.8949983,,,,0,0
,384,3016708830,traffic_signals,384,1,,secondary,0,-77.0296256,38.9026404,14,,,0,0
,385,3027616033,,385,0,,primary,0,-77.0314844,38.8955891,,,,0,0
,386,3027616038,traffic_signals,386,1,,secondary,0,-77.0296936,38.8955348,1,,,0,0
,387,3027616040,traffic_signals,387,1,,secondary,0,-77.0302824,38.9000445,30,,,0,0
,388,3027616043,traffic_signals,388,1,,secondary,0,-77.030416,38.8999958,30,,,0,0
,389,3027616047,,389,0,,secondary,0,-77.0311625,38.9002122,,,,0,0
,390,3027616061,traffic_signals,390,1,,secondary,0,-77.0303135,38.8999111,30,,,0,0
,391,3027616067,,391,0,,primary,0,-77.0301363,38.8955974,,,,0,0
,392,3027616084,traffic_signals,392,1,,secondary,0,-77.0296453,38.8953783,1,,,0,0
,393,3027616106,traffic_signals,393,1,,secondary,0,-77.0295944,38.8955119,1,,,0,0
,394,3027616108,crossing,394,0,,secondary,0,-77.0297033,38.8960228,,,,0,0
,395,3027616118,traffic_signals,395,1,,secondary,0,-77.0301545,38.8999645,30,,,0,0
,396,3027616125,traffic_signals,396,1,,secondary,0,-77.0300574,38.8999971,30,,,0,0
,397,3027616128,traffic_signals,397,1,,secondary,0,-77.0296234,38.900142,24,,,0,0
,398,3027663729,traffic_signals,398,1,,secondary,0,-77.0319486,38.9026419,22,,,0,0
,399,3027665439,traffic_signals,399,1,,primary,0,-77.0395094,38.9026501,5,,,0,0
,400,3027665453,traffic_signals,400,1,,primary,0,-77.0394735,38.9024016,5,,,0,0
,401,3027731623,traffic_signals,401,1,,residential,0,-77.0307082,38.8954518,0,,,0,0
,402,3027738436,traffic_signals,402,1,,residential,0,-77.030788,38.8954493,0,,,0,0
,403,3027738437,traffic_signals,403,1,,residential,0,-77.0307364,38.895595,0,,,0,0
,404,3027817915,traffic_signals,404,1,,secondary,0,-77.0319545,38.8944384,,,,0,0
,405,3027822526,traffic_signals,405,1,,secondary,0,-77.0319497,38.8955804,16,,,0,0
,406,3027822532,traffic_signals,406,1,,secondary,0,-77.0319497,38.8954468,16,,,0,0
,407,3027832454,traffic_signals,407,1,,secondary,0,-77.0319498,38.8961439,,,,0,0
,408,3027851364,,408,0,,primary,0,-77.0336316,38.9020608,,,,0,0
,409,3027855115,,409,0,,primary,0,-77.0336288,38.894998,,,,0,0
,410,3282259542,,410,0,,primary,0,-77.0496361,38.9021712,,,,0,0
,411,3282259543,,411,0,,primary,0,-77.0506124,38.9021819,,,,0,0
,412,3282259549,,412,0,,primary,0,-77.0506311,38.9028884,,,,0,0
,413,3301714558,,413,0,,primary,0,-77.0299893,38.8955894,,,,0,0
,414,3301714559,,414,0,,primary,0,-77.0302094,38.8954654,,,,0,0
,415,3378110162,traffic_signals,415,1,,primary,0,-77.0219318,38.9021051,,,,0,0
,416,3378222897,traffic_signals,416,1,,primary,0,-77.0239517,38.8972577,,,,0,0
,417,3378222899,crossing,417,0,,tertiary,0,-77.0219255,38.8972548,,,,0,0
,418,3378222917,,418,0,,primary,0,-77.019474,38.9013196,,,,0,0
,419,3378616472,traffic_signals,419,1,,secondary,0,-77.0259964,38.8945184,26,,,0,0
,420,3378616474,stop,420,0,,tertiary,0,-77.018929,38.897337,,,,0,0
,421,3455055084,,421,0,,primary,0,-77.0425867,38.8953897,,,,0,0
,422,3519479356,,422,0,,secondary,0,-77.0193808,38.8998101,,,,0,0
,423,3669554853,traffic_signals,423,1,,tertiary,0,-77.018927,38.901124,,,,0,0
,424,3669554855,traffic_signals,424,1,,primary,0,-77.0199121,38.901466,,,,0,0
,425,3669554857,traffic_signals,425,1,,tertiary,0,-77.0219243,38.9008729,,,,0,0
,426,3669554860,,426,0,,tertiary,0,-77.0229549,38.9008764,,,,0,0
,427,3669554862,,427,0,,residential,0,-77.0229512,38.8998167,,,,0,0
,428,3669554865,traffic_signals,428,1,,secondary,0,-77.023965,38.8998214,,,,0,0
,429,3669554866,,429,0,,primary,0,-77.0239476,38.8990546,,,,0,0
,430,3669554868,traffic_signals,430,1,,tertiary,0,-77.0239543,38.8983856,,,,0,0
,431,3669554871,traffic_signals,431,1,,tertiary,0,-77.0259795,38.8983206,,,,0,0
,432,3669554874,traffic_signals,432,1,,secondary,0,-77.025984,38.897344,,,,0,0
,433,3669554876,,433,0,,tertiary,0,-77.0229702,38.8972086,,,,0,0
,434,3669554878,traffic_signals,434,1,,tertiary,0,-77.0198998,38.8973376,,,,0,0
,435,3670756345,traffic_signals,435,1,,tertiary,0,-77.0259874,38.8961306,,,,0,0
,436,3670756358,traffic_signals,436,1,,tertiary,0,-77.0189384,38.8946895,2,,,0,0
,437,3670756359,traffic_signals,437,1,,tertiary,0,-77.0189339,38.8948052,2,,,0,0
,438,3670756361,,438,0,,tertiary,0,-77.0189321,38.8951161,,,,0,0
,439,3670756365,traffic_signals,439,1,,tertiary,0,-77.0189237,38.8961343,,,,0,0
,440,4001052321,,440,0,,primary,0,-77.0336371,38.8930655,,,,0,0
,441,4001052322,,441,0,,primary,0,-77.0336422,38.8943425,,,,0,0
,442,4001061700,,442,0,,primary,0,-77.0349137,38.8921054,,,,0,0
,443,4001130188,,443,0,,primary,0,-77.0290027,38.8920897,,,,0,0
,444,4001130189,,444,0,,primary,0,-77.0336378,38.8926453,,,,0,0
,445,4001144763,,445,0,,secondary,0,-77.0319498,38.8963892,,,,0,0
,446,4001144764,,446,0,,secondary,0,-77.0319499,38.8969635,,,,0,0
,447,4001144765,,447,0,,secondary,0,-77.0319501,38.8978262,,,,0,0
,448,4001147641,,448,0,,secondary,0,-77.0296248,38.8987411,,,,0,0
,449,4001156481,,449,0,,secondary,0,-77.0270561,38.8954868,,,,0,0
,450,4001167196,,450,0,,tertiary,0,-77.0291768,38.8961304,,,,0,0
,451,4001167198,,451,0,,tertiary,0,-77.0264258,38.8961316,,,,0,0
,452,4001167199,,452,0,,tertiary,0,-77.02864,38.8961329,,,,0,0
,453,4001177905,,453,0,,primary,0,-77.0286514,38.8951041,,,,0,0
,454,4001177906,,454,0,,primary,0,-77.0290736,38.8953779,,,,0,0
,455,4001177907,,455,0,,primary,0,-77.0330351,38.8955636,,,,0,0
,456,4001199047,,456,0,,primary,0,-77.0239864,38.8927666,,,,0,0
,457,4001199048,,457,0,,primary,0,-77.023974,38.8952394,,,,0,0
,458,4001201375,,458,0,,secondary,0,-77.0434809,38.8928157,,,,0,0
,459,4001201376,traffic_signals,459,1,,primary,0,-77.0394724,38.8953945,,,,0,0
,460,4001227933,,460,0,,primary,0,-77.0209314,38.8929518,,,,0,0
,461,4001227934,,461,0,,primary,0,-77.021337,38.8932333,,,,0,0
,462,4001227935,,462,0,,primary,0,-77.0224673,38.8933859,,,,0,0
,463,4001227936,,463,0,,primary,0,-77.0230251,38.8935429,,,,0,0
,464,4001227937,,464,0,,primary,0,-77.0234235,38.8938143,,,,0,0
,465,4001227938,,465,0,,primary,0,-77.0254479,38.8943738,,,,0,0
,466,4001248777,crossing,466,0,,tertiary,0,-77.0220516,38.8961282,,,,0,0
,467,4001248778,crossing,467,0,,tertiary,0,-77.0217837,38.8961292,,,,0,0
,468,4001248779,,468,0,,tertiary,0,-77.0194494,38.8961308,,,,0,0
,469,4001261917,,469,0,,tertiary,0,-77.0206346,38.8973388,,,,0,0
,470,4001261918,,470,0,,tertiary,0,-77.0213261,38.897346,,,,0,0
,471,4001261919,,471,0,,tertiary,0,-77.0233956,38.8984507,,,,0,0
,472,4001261920,,472,0,,tertiary,0,-77.0225017,38.8984656,,,,0,0
,473,4001470337,traffic_signals,473,1,,primary,0,-77.0434677,38.8959803,,,,0,0
,474,4001495417,,474,0,,primary,0,-77.0429386,38.8921013,,,,0,0
,475,4001510835,,475,0,,secondary,0,-77.0424889,38.893029,,,,0,0
,476,4001510836,traffic_signals,476,1,,secondary,0,-77.0452791,38.8944793,35,,,0,0
,477,4002677279,,477,0,,secondary,0,-77.0501145,38.9041127,,,,0,0
,478,4015360172,traffic_signals,478,1,,secondary,0,-77.0439913,38.8938752,9,,,0,0
,479,4015360173,traffic_signals,479,1,,secondary,0,-77.0440826,38.8939218,9,,,0,0
,480,4071035884,,480,0,,secondary,0,-77.0280841,38.9037769,,,,0,0
,481,4114221350,,481,0,,primary,0,-77.0244936,38.8939506,,,,0,0
,482,4114221351,,482,0,,primary,0,-77.026496,38.8946504,,,,0,0
,483,4114221352,,483,0,,primary,0,-77.0275587,38.8949478,,,,0,0
,484,4114349604,,484,0,,primary,0,-77.0239929,38.8943991,,,,0,0
,485,4325552562,,485,0,,secondary,0,-77.0296253,38.9024071,,,,0,0
,486,4325552564,,486,0,,secondary,0,-77.0280845,38.902412,,,,0,0
,487,4325552565,,487,0,,secondary,0,-77.0345797,38.9024155,,,,0,0
,488,4325552566,,488,0,,secondary,0,-77.0280848,38.9026389,,,,0,0
,489,4330833032,traffic_signals,489,1,,primary,0,-77.0503914,38.90206,,,,0,0
,490,4366096286,traffic_signals,490,1,,tertiary,0,-77.0336287,38.9026429,11,,,0,0
,491,4620470262,,491,0,,primary,0,-77.0501296,38.8965931,,,,0,0
,492,4629699763,,492,0,,secondary,0,-77.0296251,38.9020792,,,,0,0
,493,4629699764,,493,0,,secondary,0,-77.0296241,38.9009155,,,,0,0
,494,4629699765,,494,0,,secondary,0,-77.0296239,38.9006687,,,,0,0
,495,4629699766,,495,0,,secondary,0,-77.0319536,38.9020192,,,,0,0
,496,4629699767,,496,0,,secondary,0,-77.0319506,38.9009432,,,,0,0
,497,4629699770,,497,0,,secondary,0,-77.0345754,38.9041167,,,,0,0
,498,4629699771,,498,0,,secondary,0,-77.0345782,38.9033611,,,,0,0
,499,4629699772,,499,0,,secondary,0,-77.0345794,38.9029604,,,,0,0
,500,4629699773,,500,0,,secondary,0,-77.0345827,38.9021017,,,,0,0
,501,4629699774,,501,0,,secondary,0,-77.0345871,38.9017758,,,,0,0
,502,4629703806,,502,0,,primary,0,-77.0394724,38.8960156,,,,0,0
,503,4629703807,,503,0,,primary,0,-77.0404172,38.8921002,,,,0,0
,504,4629703809,,504,0,,primary,0,-77.0444512,38.9013319,,,,0,0
,505,4629703810,,505,0,,primary,0,-77.0389312,38.9013336,,,,0,0
,506,4629734411,,506,0,,primary,0,-77.0441381,38.9004411,,,,0,0
,507,4629734412,,507,0,,secondary,0,-77.0426141,38.8999092,,,,0,0
,508,4629756931,,508,0,,primary,0,-77.0199084,38.9002398,,,,0,0
,509,4629849079,,509,0,,secondary,0,-77.0266939,38.9013592,,,,0,0
,510,4629849081,,510,0,,secondary,0,-77.0327599,38.8963357,,,,0,0
,511,4629849082,,511,0,,primary,0,-77.0312375,38.8954451,,,,0,0
,512,4629849084,,512,0,,primary,0,-77.0234432,38.8920787,,,,0,0
,513,4629849085,,513,0,,primary,0,-77.0244,38.89208,,,,0,0
,514,4630052962,,514,0,,secondary,0,-77.0193278,38.902521,,,,0,0
,515,4630052963,,515,0,,secondary,0,-77.019476,38.902521,,,,0,0
,516,4630052964,,516,0,,secondary,0,-77.0184232,38.9025206,,,,0,0
,517,4630052967,,517,0,,secondary,0,-77.0351161,38.9037382,,,,0,0
,518,4630052968,,518,0,,secondary,0,-77.0335806,38.9037382,,,,0,0
,519,4630052969,,519,0,,secondary,0,-77.0324956,38.9037391,,,,0,0
,520,4630052970,,520,0,,secondary,0,-77.0301855,38.9037371,,,,0,0
,521,4630052971,,521,0,,secondary,0,-77.0285682,38.9037391,,,,0,0
,522,4635528613,,522,0,,primary,0,-77.0472238,38.8920888,,,,0,0
,523,4635528614,,523,0,,primary,0,-77.0490364,38.8921034,,,,0,0
,524,4635571193,,524,0,,secondary,0,-77.0401633,38.8990548,,,,0,0
,525,4635571195,,525,0,,secondary,0,-77.0456356,38.8946755,,,,0,0
,526,4635571196,,526,0,,secondary,0,-77.0439458,38.8937165,,,,0,0
,527,4635571197,,527,0,,secondary,0,-77.04231,38.8929364,,,,0,0
,528,4635571198,,528,0,,primary,0,-77.049555,38.8960121,,,,0,0
,529,4635571199,,529,0,,primary,0,-77.039969,38.8953934,,,,0,0
,530,4635584124,,530,0,,primary,0,-77.0429584,38.9013324,,,,0,0
,531,4635639615,,531,0,,secondary,0,-77.0495259,38.9037402,,,,0,0
,532,4635639616,,532,0,,secondary,0,-77.0406145,38.9037423,,,,0,0
,533,4635639617,,533,0,,secondary,0,-77.0390362,38.903741,,,,0,0
,534,4635639618,,534,0,,secondary,0,-77.036938,38.9037396,,,,0,0
,535,4635704121,,535,0,,secondary,0,-77.0417019,38.9034057,,,,0,0
,536,4635704125,,536,0,,primary,0,-77.039449,38.9009535,,,,0,0
,537,4635704126,,537,0,,primary,0,-77.0394521,38.9006119,,,,0,0
,538,4635704127,,538,0,,primary,0,-77.039459,38.8998285,,,,0,0
,539,4635704128,,539,0,,secondary,0,-77.0365508,38.9006632,,,,0,0
,540,4643861815,,540,0,,secondary,0,-77.020539,38.8998127,,,,0,0
,541,4644989935,,541,0,,primary,0,-77.0502651,38.8973501,,,,0,0
,542,4697534331,motorway_junction,542,0,,primary,0,-77.0353898,38.902523,,,,0,0
,543,4697534332,,543,0,,tertiary,0,-77.0356329,38.9026443,,,,0,0
,544,4697534333,,544,0,,tertiary,0,-77.0355131,38.9024239,,,,0,0
,545,4697534334,,545,0,,primary,0,-77.0332238,38.9025192,,,,0,0
,546,4697534335,,546,0,,primary,0,-77.0328218,38.9025196,,,,0,0
,547,4975093911,,547,0,,primary,0,-77.0452424,38.900832,,,,0,0
,548,4985739234,,548,0,,tertiary,0,-77.0454361,38.8935169,,,,0,0
,549,5024065496,,549,0,,tertiary,0,-77.0183779,38.8983092,,,,0,0
,550,5072794264,,550,0,,secondary,0,-77.026032,38.8924793,,,,0,0
,551,5283321607,,551,0,,secondary,0,-77.0250244,38.9018626,,,,0,0
,552,5283321608,,552,0,,secondary,0,-77.0250322,38.9017316,,,,0,0
,553,5354959121,,553,0,,subway,0,-77.0279401,38.8983099,,,,0,0
,554,5354959122,,554,0,,subway,0,-77.0279818,38.8982977,,,,0,0
,555,5369181872,,555,0,,subway,0,-77.021947,38.8985295,,,,0,0
,556,5443794607,,556,0,,secondary,0,-77.04348,38.8932066,,,,0,0
,557,5445789515,,557,0,,primary,0,-77.0365426,38.9029128,,,,0,0
,558,5522861192,crossing,558,0,,primary,0,-77.049626,38.9029111,,,,0,0
,559,5530127013,,559,0,,residential,0,-77.0488202,38.9019077,,,,0,0
,560,5542842959,,560,0,,primary,0,-77.0484911,38.8960041,,,,0,0
,561,5609583192,,561,0,,primary,0,-77.0259099,38.8920862,,,,0,0
,562,6534073127,,562,0,,subway,0,-77.0284575,38.9004995,,,,0,0
,563,6541845239,,563,0,,subway,0,-77.0381584,38.9006918,,,,0,0
,564,6541845241,,564,0,,subway,0,-77.038195,38.9006801,,,,0,0
,565,6541847435,,565,0,,subway,0,-77.0279386,38.8983306,,,,0,0
,566,6541847444,,566,0,,subway,0,-77.0239093,38.8983093,,,,0,0
,567,6541847445,,567,0,,subway,0,-77.0239126,38.8983342,,,,0,0
,568,6541847449,,568,0,,subway,0,-77.0194191,38.8978153,,,,0,0
,569,6541847481,,569,0,,subway,0,-77.0194674,38.8977789,,,,0,0
,570,6545276300,,570,0,,subway,0,-77.0218855,38.8985277,,,,0,0
,571,6545276301,,571,0,,subway,0,-77.0280135,38.898295,,,,0,0
,572,7065139220,,572,0,,secondary,0,-77.0296249,38.9018762,,,,0,0
,573,7141140202,,573,0,,primary,0,-77.0239438,38.9014396,,,,0,0
,574,7573461350,,574,0,,secondary,0,-77.0394802,38.8919994,,,,0,0
,575,7793079868,,575,0,,subway,0,-77.0388398,38.9018135,,,,0,0
,576,7793079869,,576,0,,subway,0,-77.0388862,38.901796,,,,0,0
,577,7795728293,,577,0,,subway,0,-77.0372003,38.9013806,,,,0,0
,578,7795728294,,578,0,,subway,0,-77.0391898,38.9024172,,,,0,0
,579,7802569842,,579,0,,helipad,0,-77.0511209,38.9010783,,,,0,0
,580,8245233135,traffic_signals,580,1,,primary,0,-77.0336237,38.8954565,,,,0,0
,581,8245233140,traffic_signals,581,1,,primary,0,-77.03362,38.8955618,,,,0,0
,582,,,582,0,,tertiary,1,-77.0278992,38.8916,,,boundary node created by osm2gmns,1000,1000
,583,,,583,0,,primary,1,-77.0512,38.902405,,,boundary node created by osm2gmns,1000,1000
,584,,,584,0,,tertiary,0,-77.0183,38.8935947,,,boundary node created by osm2gmns,0,0
,585,,,585,0,,secondary,1,-77.0483189,38.8916,,,boundary node created by osm2gmns,1000,1000
,586,,,586,0,,residential,0,-77.0512,38.8983217,,,boundary node created by osm2gmns,0,0
,587,,,587,0,,tertiary,0,-77.0183,38.9008704,,,boundary node created by osm2gmns,0,0
,588,,,588,0,,residential,1,-77.0183,38.8973356,,,boundary node created by osm2gmns,1000,1000
,589,,,589,0,,motorway,0,-77.0239658,38.8916,,,boundary node created by osm2gmns,0,0
,590,,,590,0,,primary,1,-77.0502277,38.8916,,,boundary node created by osm2gmns,1000,1000
,591,,,591,0,,secondary,0,-77.0512,38.9037405,,,boundary node created by osm2gmns,0,0
,592,,,592,0,,residential,0,-77.0183,38.9037334,,,boundary node created by osm2gmns,0,0
,593,,,593,0,,motorway,1,-77.0280495,38.8916,,,boundary node created by osm2gmns,1000,1000
,594,,,594,0,,primary,1,-77.0512,38.9028695,,,boundary node created by osm2gmns,1000,1000
,595,,,595,0,,motorway,0,-77.0512,38.8958174,,,boundary node created by osm2gmns,0,0
,596,,,596,0,,motorway,0,-77.0512,38.8926467,,,boundary node created by osm2gmns,0,0
,597,,,597,0,,motorway,1,-77.0512,38.8958197,,,boundary node created by osm2gmns,1000,1000
,598,,,598,0,,motorway,1,-77.0512,38.8959309,,,boundary node created by osm2gmns,1000,1000
,599,,,599,0,,motorway,1,-77.0512,38.8959171,,,boundary node created by osm2gmns,1000,1000
,600,,,600,0,,primary,0,-77.0512,38.8960502,,,boundary node created by osm2gmns,0,0
,601,,,601,0,,secondary,1,-77.0512,38.8977688,,,boundary node created by osm2gmns,1000,1000
,602,,,602,0,,primary,1,-77.0512,38.9024861,,,boundary node created by osm2gmns,1000,1000
,603,,,603,0,,primary,1,-77.0512,38.9025689,,,boundary node created by osm2gmns,1000,1000
,604,,,604,0,,primary,1,-77.0512,38.8978162,,,boundary node created by osm2gmns,1000,1000
,605,,,605,0,,primary,0,-77.0512,38.8976124,,,boundary node created by osm2gmns,0,0
,606,,,606,0,,secondary,0,-77.0488086,38.9044,,,boundary node created by osm2gmns,0,0
,607,,,607,0,,motorway,1,-77.0512,38.8921034,,,boundary node created by osm2gmns,1000,1000
,608,,,608,0,,primary,1,-77.0319643,38.8916,,,boundary node created by osm2gmns,1000,1000
,609,,,609,0,,primary,0,-77.0270259,38.9044,,,boundary node created by osm2gmns,0,0
,610,,,610,0,,primary,0,-77.0512,38.9029301,,,boundary node created by osm2gmns,0,0
,611,,,611,0,,primary,1,-77.0500898,38.8916,,,boundary node created by osm2gmns,1000,1000
,612,,,612,0,,secondary,1,-77.0512,38.897682,,,boundary node created by osm2gmns,1000,1000
,613,,,613,0,,secondary,0,-77.0319662,38.9044,,,boundary node created by osm2gmns,0,0
,614,,,614,0,,secondary,0,-77.0483561,38.9044,,,boundary node created by osm2gmns,0,0
,615,,,615,0,,tertiary,1,-77.0280999,38.9044,,,boundary node created by osm2gmns,1000,1000
,616,,,616,0,,secondary,1,-77.0219346,38.9044,,,boundary node created by osm2gmns,1000,1000
,617,,,617,0,,secondary,0,-77.0416972,38.9044,,,boundary node created by osm2gmns,0,0
,618,,,618,0,,tertiary,0,-77.0448999,38.9044,,,boundary node created by osm2gmns,0,0
,619,,,619,0,,tertiary,0,-77.0466453,38.9044,,,boundary node created by osm2gmns,0,0
,620,,,620,0,,residential,0,-77.018932,38.9044,,,boundary node created by osm2gmns,0,0
,621,,,621,0,,primary,1,-77.0183,38.8922146,,,boundary node created by osm2gmns,1000,1000
,622,,,622,0,,primary,0,-77.0183,38.9041879,,,boundary node created by osm2gmns,0,0
,623,,,623,0,,primary,1,-77.0183,38.9009076,,,boundary node created by osm2gmns,1000,1000
,624,,,624,0,,secondary,0,-77.0385135,38.9044,,,boundary node created by osm2gmns,0,0
,625,,,625,0,,secondary,0,-77.0183,38.8998113,,,boundary node created by osm2gmns,0,0
,626,,,626,0,,tertiary,1,-77.0183,38.8983087,,,boundary node created by osm2gmns,1000,1000
,627,,,627,0,,tertiary,1,-77.0183,38.8948033,,,boundary node created by osm2gmns,1000,1000
,628,,,628,0,,tertiary,1,-77.0183,38.8948797,,,boundary node created by osm2gmns,1000,1000
,629,,,629,0,,primary,1,-77.0183,38.8923953,,,boundary node created by osm2gmns,1000,1000
,630,,,630,0,,primary,1,-77.0183,38.9040725,,,boundary node created by osm2gmns,1000,1000
,631,,,631,0,,tertiary,0,-77.0259819,38.9044,,,boundary node created by osm2gmns,0,0
,632,,,632,0,,tertiary,0,-77.0326906,38.9044,,,boundary node created by osm2gmns,0,0
,633,,,633,0,,tertiary,0,-77.0183,38.8961359,,,boundary node created by osm2gmns,0,0
,634,,,634,0,,secondary,1,-77.0394792,38.8916,,,boundary node created by osm2gmns,1000,1000
,635,,,635,0,,tertiary,1,-77.0281962,38.8916,,,boundary node created by osm2gmns,1000,1000
,636,,,636,0,,secondary,1,-77.0219164,38.8916,,,boundary node created by osm2gmns,1000,1000
,637,,,637,0,,secondary,1,-77.0512,38.9013412,,,boundary node created by osm2gmns,1000,1000
,638,,,638,0,,primary,1,-77.0512,38.902655,,,boundary node created by osm2gmns,1000,1000
,639,,,639,0,,primary,0,-77.0283142,38.9044,,,boundary node created by osm2gmns,0,0
,640,,,640,0,,primary,0,-77.0365394,38.9044,,,boundary node created by osm2gmns,0,0
,641,,,641,0,,primary,1,-77.0404639,38.9044,,,boundary node created by osm2gmns,1000,1000
,642,,,642,0,,primary,0,-77.0198994,38.9044,,,boundary node created by osm2gmns,0,0
,643,,,643,0,,secondary,0,-77.0239536,38.9044,,,boundary node created by osm2gmns,0,0
,644,,,644,0,,primary,1,-77.0403067,38.9044,,,boundary node created by osm2gmns,1000,1000
,645,,,645,0,,secondary,0,-77.0345742,38.9044,,,boundary node created by osm2gmns,0,0
,646,,,646,0,,primary,1,-77.0336629,38.8916,,,boundary node created by osm2gmns,1000,1000
,647,,,647,0,,secondary,0,-77.0183,38.9025205,,,boundary node created by osm2gmns,0,0
,648,,,648,0,,secondary,0,-77.0296289,38.9044,,,boundary node created by osm2gmns,0,0
,649,,,649,0,,tertiary,0,-77.0183,38.901321,,,boundary node created by osm2gmns,0,0
