node_id,x_coord,y_coord,production,attraction,boundary_flag,zone_id,poi_id,activity_type,activity_location_tab,geometry
4008,-110.9198667,32.1933394,0,0,0,408,,trunk,,POINT (-110.9198667 32.1933394)
4009,-110.9199948,32.1936141,0,0,0,408,,trunk,,POINT (-110.9199948 32.1936141)
4010,-110.9595759,32.2451817,0,0,0,50,,primary,,POINT (-110.9595759 32.2451817)
4011,-110.9595389,32.2400663,0,0,0,47,,primary,,POINT (-110.9595389 32.2400663)
4012,-110.977031,32.2865474,0,0,0,537,,secondary,,POINT (-110.977031 32.2865474)
4013,-110.9779146,32.2864049,0,0,0,554,,secondary,,POINT (-110.9779146 32.2864049)
4014,-110.963831,32.3826999,0,0,0,707,,trunk,,POINT (-110.963831 32.3826999)
4015,-110.926238,32.1342169,0,0,0,416,,primary,,POINT (-110.926238 32.1342169)
4016,-110.92825,32.1342242,0,0,0,416,,primary,,POINT (-110.92825 32.1342242)
4017,-110.9300393,32.1342354,0,0,0,416,,primary,,POINT (-110.9300393 32.1342354)
4018,-110.9301559,32.134235,0,0,0,416,,primary,,POINT (-110.9301559 32.134235)
4019,-110.9334406,32.1342263,0,0,0,416,,primary,,POINT (-110.9334406 32.1342263)
4020,-110.9260149,32.1340393,0,0,0,390,,primary,,POINT (-110.9260149 32.1340393)
4021,-110.9219249,32.1340613,0,0,0,390,,primary,,POINT (-110.9219249 32.1340613)
4022,-110.9194739,32.1340786,0,0,0,390,,primary,,POINT (-110.9194739 32.1340786)
4023,-110.9594855,32.2292791,0,0,0,41,,primary,,POINT (-110.9594855 32.2292791)
4024,-110.9594822,32.2297273,0,0,0,41,,primary,,POINT (-110.9594822 32.2297273)
4025,-111.0719415,32.1406954,0,0,0,1019,,secondary,,POINT (-111.0719415 32.1406954)
4026,-111.071919,32.1335558,0,0,0,1023,,secondary,,POINT (-111.071919 32.1335558)
4027,-111.0719191,32.1334808,0,0,0,1023,,secondary,,POINT (-111.0719191 32.1334808)
4028,-110.8998205,32.2651221,0,0,0,341,,primary,,POINT (-110.8998205 32.2651221)
4029,-110.8967069,32.2650755,0,0,0,342,,primary,,POINT (-110.8967069 32.2650755)
4030,-110.8922659,32.2039411,0,0,0,320,,primary,,POINT (-110.8922659 32.2039411)
4031,-110.8922708,32.2046953,0,0,0,320,,primary,,POINT (-110.8922708 32.2046953)
4032,-110.892276,32.2068718,0,0,0,320,,primary,,POINT (-110.892276 32.2068718)
4033,-110.892276,32.2070315,0,0,0,320,,primary,,POINT (-110.892276 32.2070315)
4034,-110.8922752,32.2071302,0,0,0,320,,primary,,POINT (-110.8922752 32.2071302)
4035,-110.8922698,32.2078884,0,0,0,339,,primary,,POINT (-110.8922698 32.2078884)
4036,-110.8571055,32.2067856,0,0,0,274,,primary,,POINT (-110.8571055 32.2067856)
4037,-110.8582786,32.2068693,0,0,0,274,,primary,,POINT (-110.8582786 32.2068693)
4038,-110.8589453,32.2069461,0,0,0,274,,primary,,POINT (-110.8589453 32.2069461)
4039,-110.8576962,32.2066462,0,0,0,274,,primary,,POINT (-110.8576962 32.2066462)
4040,-110.857159,32.2065994,0,0,0,274,,primary,,POINT (-110.857159 32.2065994)
4041,-110.8497545,32.2064341,0,0,0,70,,primary,,POINT (-110.8497545 32.2064341)
4042,-110.9795963,32.2207486,0,0,0,18,,primary,,POINT (-110.9795963 32.2207486)
4043,-110.980164,32.2170577,0,0,0,18,,secondary,,POINT (-110.980164 32.2170577)
4044,-110.9828069,32.2292607,0,0,0,40,,secondary,,POINT (-110.9828069 32.2292607)
4045,-110.9817659,32.2292638,0,0,0,40,,secondary,,POINT (-110.9817659 32.2292638)
4046,-110.9805989,32.2209954,0,0,0,17,,primary,,POINT (-110.9805989 32.2209954)
4047,-110.979793,32.2216885,0,0,0,17,,secondary,,POINT (-110.979793 32.2216885)
4048,-110.9844928,32.2357735,0,0,0,564,,primary,,POINT (-110.9844928 32.2357735)
4049,-110.7856061,32.2063498,0,0,0,145,,secondary,,POINT (-110.7856061 32.2063498)
4050,-110.786636,32.2063954,0,0,0,145,,secondary,,POINT (-110.786636 32.2063954)
4051,-110.7873533,32.2063891,0,0,0,145,,secondary,,POINT (-110.7873533 32.2063891)
4052,-110.7876998,32.2063322,0,0,0,145,,secondary,,POINT (-110.7876998 32.2063322)
4053,-110.7866234,32.2062983,0,0,0,145,,secondary,,POINT (-110.7866234 32.2062983)
4054,-110.7873245,32.2067783,0,0,1,145,,secondary,boundary,POINT (-110.7873245 32.2067783)
4055,-110.9819705,32.2294362,0,0,0,40,,secondary,,POINT (-110.9819705 32.2294362)
4056,-110.9637388,32.2205258,0,0,0,5,,primary,,POINT (-110.9637388 32.2205258)
4057,-110.96316,32.2202755,0,0,0,5,,primary,,POINT (-110.96316 32.2202755)
4058,-110.9630598,32.2202822,0,0,0,5,,primary,,POINT (-110.9630598 32.2202822)
4059,-110.9628158,32.2203209,0,0,0,5,,primary,,POINT (-110.9628158 32.2203209)
4060,-110.9633141,32.2204358,0,0,0,5,,primary,,POINT (-110.9633141 32.2204358)
4061,-110.9632391,32.2204352,0,0,0,5,,primary,,POINT (-110.9632391 32.2204352)
4062,-110.9627185,32.2203422,0,0,0,5,,primary,,POINT (-110.9627185 32.2203422)
4063,-110.9623565,32.2204924,0,0,0,5,,primary,,POINT (-110.9623565 32.2204924)
4064,-110.8408839,32.1918718,0,0,0,233,,primary,,POINT (-110.8408839 32.1918718)
4065,-110.9798797,32.1995939,0,0,0,542,,secondary,,POINT (-110.9798797 32.1995939)
4066,-110.9809804,32.1995248,0,0,0,562,,secondary,,POINT (-110.9809804 32.1995248)
4067,-110.979615,32.1994354,0,0,0,542,,secondary,,POINT (-110.979615 32.1994354)
4068,-110.9904083,32.1995884,0,0,0,579,,secondary,,POINT (-110.9904083 32.1995884)
4069,-110.9933214,32.1995757,0,0,0,579,,secondary,,POINT (-110.9933214 32.1995757)
4070,-110.9909315,32.1994504,0,0,0,579,,secondary,,POINT (-110.9909315 32.1994504)
4071,-110.9904075,32.1994544,0,0,0,579,,secondary,,POINT (-110.9904075 32.1994544)
4072,-110.9916554,32.1994449,0,0,0,579,,secondary,,POINT (-110.9916554 32.1994449)
4073,-110.9921747,32.1994406,0,0,0,579,,secondary,,POINT (-110.9921747 32.1994406)
4074,-110.9938126,32.1995736,0,0,0,579,,secondary,,POINT (-110.9938126 32.1995736)
4075,-110.9952663,32.199565,0,0,0,579,,secondary,,POINT (-110.9952663 32.199565)
4076,-110.9785536,32.1996546,0,0,0,542,,secondary,,POINT (-110.9785536 32.1996546)
4077,-110.9561767,32.2042228,0,0,0,480,,secondary,,POINT (-110.9561767 32.2042228)
4078,-110.95616,32.1996216,0,0,0,491,,secondary,,POINT (-110.95616 32.1996216)
4079,-110.9562474,32.2110298,0,0,0,31,,secondary,,POINT (-110.9562474 32.2110298)
4080,-110.9562634,32.2122362,0,0,0,32,,secondary,,POINT (-110.9562634 32.2122362)
4081,-110.9584167,32.2179746,0,0,0,24,,secondary,,POINT (-110.9584167 32.2179746)
4082,-110.97798,32.2384879,0,0,0,52,,secondary,,POINT (-110.97798 32.2384879)
4083,-110.9779348,32.2360162,0,0,0,52,,secondary,,POINT (-110.9779348 32.2360162)
4084,-110.995133,32.2612695,0,0,0,574,,trunk,,POINT (-110.995133 32.2612695)
4085,-110.9966188,32.2612937,0,0,0,599,,trunk,,POINT (-110.9966188 32.2612937)
4086,-111.005285,32.3005948,0,0,0,1063,,primary,,POINT (-111.005285 32.3005948)
4087,-110.9953926,32.2975138,0,0,0,1064,,primary,,POINT (-110.9953926 32.2975138)
4088,-111.0051443,32.3006535,0,0,0,1063,,primary,,POINT (-111.0051443 32.3006535)
4089,-110.9949679,32.2611404,0,0,0,574,,trunk,,POINT (-110.9949679 32.2611404)
4090,-110.986482,32.2609769,0,0,0,552,,trunk,,POINT (-110.986482 32.2609769)
4091,-110.956873,32.249807,0,0,0,50,,primary,,POINT (-110.956873 32.249807)
4092,-110.958192,32.2500438,0,0,0,50,,primary,,POINT (-110.958192 32.2500438)
4093,-110.9583742,32.2500798,0,0,0,50,,primary,,POINT (-110.9583742 32.2500798)
4095,-110.9570901,32.227763,0,0,0,41,,secondary,,POINT (-110.9570901 32.227763)
4096,-110.9566553,32.2277643,0,0,0,41,,secondary,,POINT (-110.9566553 32.2277643)
4097,-110.9850779,32.2356104,0,0,0,564,,secondary,,POINT (-110.9850779 32.2356104)
4098,-110.9851048,32.2357325,0,0,0,564,,secondary,,POINT (-110.9851048 32.2357325)
4099,-110.9847318,32.2366569,0,0,0,564,,primary,,POINT (-110.9847318 32.2366569)
4100,-110.9229067,32.2362185,0,0,0,400,,primary,,POINT (-110.9229067 32.2362185)
4101,-110.926465,32.1909961,0,0,0,432,,secondary,,POINT (-110.926465 32.1909961)
4102,-110.9171694,32.1907182,0,0,0,386,,secondary,,POINT (-110.9171694 32.1907182)
4103,-110.9167074,32.1886319,0,0,0,382,,secondary,,POINT (-110.9167074 32.1886319)
4104,-110.9266273,32.2164625,0,0,0,395,,secondary,,POINT (-110.9266273 32.2164625)
4105,-110.9266299,32.2142333,0,0,0,419,,secondary,,POINT (-110.9266299 32.2142333)
4106,-110.9434709,32.1475706,0,0,0,455,,primary,,POINT (-110.9434709 32.1475706)
4107,-110.9434712,32.1477912,0,0,0,455,,primary,,POINT (-110.9434712 32.1477912)
4108,-110.8410863,32.2078265,0,0,0,235,,primary,,POINT (-110.8410863 32.2078265)
4109,-110.841087,32.2077086,0,0,0,235,,primary,,POINT (-110.841087 32.2077086)
4110,-110.840872,32.2078514,0,0,0,235,,primary,,POINT (-110.840872 32.2078514)
4111,-110.8408933,32.2139906,0,0,0,247,,primary,,POINT (-110.8408933 32.2139906)
4112,-110.8410873,32.2076605,0,0,0,235,,primary,,POINT (-110.8410873 32.2076605)
4113,-110.8410879,32.2075516,0,0,0,235,,primary,,POINT (-110.8410879 32.2075516)
4114,-110.9194401,32.1629534,0,0,0,1030,,motorway,,POINT (-110.9194401 32.1629534)
4115,-110.9176802,32.1594292,0,0,0,1030,,secondary,,POINT (-110.9176802 32.1594292)
4116,-110.9193473,32.1629557,0,0,0,1030,,motorway,,POINT (-110.9193473 32.1629557)
4117,-110.9175746,32.3227406,0,0,0,1084,,secondary,,POINT (-110.9175746 32.3227406)
4118,-110.8934429,32.3228091,0,0,0,964,,secondary,,POINT (-110.8934429 32.3228091)
4119,-110.8930114,32.3228094,0,0,0,964,,secondary,,POINT (-110.8930114 32.3228094)
4120,-110.8836956,32.2069953,0,0,0,319,,primary,,POINT (-110.8836956 32.2069953)
4121,-110.890161,32.2070199,0,0,0,320,,primary,,POINT (-110.890161 32.2070199)
4122,-110.8922388,32.2106194,0,0,0,339,,primary,,POINT (-110.8922388 32.2106194)
4123,-110.9203914,32.2214955,0,0,0,395,,primary,,POINT (-110.9203914 32.2214955)
4124,-110.9180692,32.2215111,0,0,0,387,,primary,,POINT (-110.9180692 32.2215111)
4125,-110.9250837,32.2214839,0,0,0,398,,primary,,POINT (-110.9250837 32.2214839)
4126,-110.9266396,32.2133309,0,0,0,419,,secondary,,POINT (-110.9266396 32.2133309)
4127,-110.9095457,32.2161,0,0,0,385,,primary,,POINT (-110.9095457 32.2161)
4128,-110.9095442,32.2162383,0,0,0,385,,primary,,POINT (-110.9095442 32.2162383)
4129,-110.900822,32.221412,0,0,0,337,,primary,,POINT (-110.900822 32.221412)
4130,-110.8966499,32.2214111,0,0,0,337,,primary,,POINT (-110.8966499 32.2214111)
4131,-110.9094344,32.2214884,0,0,0,387,,primary,,POINT (-110.9094344 32.2214884)
4132,-110.9594745,32.2249966,0,0,0,36,,primary,,POINT (-110.9594745 32.2249966)
4133,-110.9594825,32.2260653,0,0,0,36,,primary,,POINT (-110.9594825 32.2260653)
4134,-110.9564211,32.227765,0,0,0,41,,secondary,,POINT (-110.9564211 32.227765)
4135,-110.9550969,32.2277689,0,0,0,42,,secondary,,POINT (-110.9550969 32.2277689)
4136,-110.9547353,32.2277693,0,0,0,42,,secondary,,POINT (-110.9547353 32.2277693)
4137,-110.9538461,32.2277725,0,0,0,42,,secondary,,POINT (-110.9538461 32.2277725)
4138,-110.959474,32.2277738,0,0,0,41,,secondary,,POINT (-110.959474 32.2277738)
4139,-110.985273,32.1778918,0,0,0,569,,primary,,POINT (-110.985273 32.1778918)
4140,-110.9880476,32.1778336,0,0,0,569,,primary,,POINT (-110.9880476 32.1778336)
4141,-110.9897183,32.1778271,0,0,0,569,,primary,,POINT (-110.9897183 32.1778271)
4142,-110.9529385,32.1782893,0,0,0,474,,secondary,,POINT (-110.9529385 32.1782893)
4143,-110.953066,32.1779013,0,0,0,474,,primary,,POINT (-110.953066 32.1779013)
4144,-110.952024,32.1775529,0,0,0,474,,secondary,,POINT (-110.952024 32.1775529)
4145,-110.9469829,32.1779442,0,0,0,461,,primary,,POINT (-110.9469829 32.1779442)
4146,-110.9448774,32.1778465,0,0,0,461,,primary,,POINT (-110.9448774 32.1778465)
4147,-111.0716087,32.3375175,0,0,0,744,,secondary,,POINT (-111.0716087 32.3375175)
4148,-111.0703965,32.3375224,0,0,0,744,,secondary,,POINT (-111.0703965 32.3375224)
4149,-111.067154,32.3375199,0,0,0,744,,secondary,,POINT (-111.067154 32.3375199)
4150,-111.0692703,32.3376743,0,0,0,744,,secondary,,POINT (-111.0692703 32.3376743)
4151,-111.0707515,32.3376701,0,0,0,744,,secondary,,POINT (-111.0707515 32.3376701)
4152,-111.0801129,32.3375859,0,0,0,748,,secondary,,POINT (-111.0801129 32.3375859)
4153,-111.0628334,32.3348435,0,0,0,736,,secondary,,POINT (-111.0628334 32.3348435)
4154,-111.0645665,32.3364573,0,0,0,744,,secondary,,POINT (-111.0645665 32.3364573)
4155,-111.0822267,32.3375856,0,0,0,748,,secondary,,POINT (-111.0822267 32.3375856)
4156,-111.0879886,32.3376402,0,0,0,754,,secondary,,POINT (-111.0879886 32.3376402)
4157,-111.0278983,32.3231542,0,0,0,1049,,primary,,POINT (-111.0278983 32.3231542)
4158,-111.0261504,32.3231557,0,0,0,1049,,primary,,POINT (-111.0261504 32.3231557)
4159,-111.0290137,32.3230921,0,0,0,1049,,primary,,POINT (-111.0290137 32.3230921)
4160,-111.0288154,32.323092,0,0,0,1049,,primary,,POINT (-111.0288154 32.323092)
4161,-111.0290089,32.323197,0,0,0,1049,,primary,,POINT (-111.0290089 32.323197)
4162,-111.0291255,32.3231985,0,0,0,1049,,primary,,POINT (-111.0291255 32.3231985)
4163,-111.0302199,32.3231004,0,0,0,639,,primary,,POINT (-111.0302199 32.3231004)
4164,-111.0296906,32.3230957,0,0,0,639,,primary,,POINT (-111.0296906 32.3230957)
4165,-111.0282552,32.3232006,0,0,0,1049,,primary,,POINT (-111.0282552 32.3232006)
4166,-111.0256561,32.3231615,0,0,0,1049,,primary,,POINT (-111.0256561 32.3231615)
4167,-111.022811,32.3231626,0,0,0,1049,,primary,,POINT (-111.022811 32.3231626)
4168,-111.0194348,32.3231569,0,0,0,1050,,primary,,POINT (-111.0194348 32.3231569)
4169,-111.0186965,32.3231658,0,0,0,1050,,primary,,POINT (-111.0186965 32.3231658)
4170,-110.9177469,32.1804501,0,0,0,382,,secondary,,POINT (-110.9177469 32.1804501)
4171,-110.917781,32.1843479,0,0,0,382,,secondary,,POINT (-110.917781 32.1843479)
4172,-110.9177856,32.1853325,0,0,0,382,,secondary,,POINT (-110.9177856 32.1853325)
4173,-110.9177253,32.1747131,0,0,0,380,,secondary,,POINT (-110.9177253 32.1747131)
4174,-110.9176016,32.1773151,0,0,0,382,,secondary,,POINT (-110.9176016 32.1773151)
4175,-110.917819,32.1780698,0,0,0,382,,secondary,,POINT (-110.917819 32.1780698)
4176,-110.9174763,32.1889423,0,0,0,382,,secondary,,POINT (-110.9174763 32.1889423)
4177,-110.9176753,32.1894153,0,0,0,386,,secondary,,POINT (-110.9176753 32.1894153)
4178,-110.9168128,32.1886747,0,0,0,382,,secondary,,POINT (-110.9168128 32.1886747)
4179,-110.9088953,32.1996653,0,0,-1,354,,primary,,POINT (-110.9088953 32.1996653)
4180,-110.9101668,32.1993602,0,0,1,384,,primary,boundary,POINT (-110.9101668 32.1993602)
4181,-110.9095604,32.1991569,0,0,0,352,,primary,,POINT (-110.9095604 32.1991569)
4182,-110.9096979,32.2079361,0,0,0,355,,primary,,POINT (-110.9096979 32.2079361)
4183,-110.9101946,32.2071089,0,0,0,355,,primary,,POINT (-110.9101946 32.2071089)
4184,-110.926732,32.2060949,0,0,0,433,,secondary,,POINT (-110.926732 32.2060949)
4185,-110.9266696,32.1996223,0,0,2,433,,secondary,,POINT (-110.9266696 32.1996223)
4186,-110.9266336,32.2078763,0,0,0,419,,secondary,,POINT (-110.9266336 32.2078763)
4187,-110.926771,32.2068409,0,0,0,433,,secondary,,POINT (-110.926771 32.2068409)
4188,-110.926611,32.2070954,0,0,0,419,,secondary,,POINT (-110.926611 32.2070954)
4189,-110.9266482,32.2068513,0,0,0,433,,primary,,POINT (-110.9266482 32.2068513)
4190,-110.9265197,32.2068619,0,0,0,397,,primary,,POINT (-110.9265197 32.2068619)
4191,-110.9181664,32.2069413,0,0,0,396,,primary,,POINT (-110.9181664 32.2069413)
4192,-110.8400512,32.2064035,0,0,0,235,,primary,,POINT (-110.8400512 32.2064035)
4193,-110.8322915,32.2064093,0,0,0,235,,primary,,POINT (-110.8322915 32.2064093)
4194,-110.9594749,32.228654,0,0,0,41,,primary,,POINT (-110.9594749 32.228654)
4195,-110.978502,32.2983871,0,0,0,539,,trunk,,POINT (-110.978502 32.2983871)
4196,-110.9221104,32.2813339,0,0,0,443,,primary,,POINT (-110.9221104 32.2813339)
4197,-110.9208361,32.2808761,0,0,0,443,,primary,,POINT (-110.9208361 32.2808761)
4198,-110.9238298,32.2818156,0,0,0,443,,primary,,POINT (-110.9238298 32.2818156)
4199,-110.9198659,32.2784165,0,0,0,443,,primary,,POINT (-110.9198659 32.2784165)
4200,-110.9187193,32.2747882,0,0,0,388,,primary,,POINT (-110.9187193 32.2747882)
4201,-110.9186227,32.2747141,0,0,0,388,,primary,,POINT (-110.9186227 32.2747141)
4202,-111.0510149,32.3231812,0,0,0,622,,secondary,,POINT (-111.0510149 32.3231812)
4203,-111.0528717,32.3229242,0,0,-1,622,,secondary,,POINT (-111.0528717 32.3229242)
4204,-110.7728508,32.2223459,0,0,0,130,,secondary,,POINT (-110.7728508 32.2223459)
4205,-110.7714364,32.2209343,0,0,0,131,,secondary,,POINT (-110.7714364 32.2209343)
4206,-110.7728177,32.2236395,0,0,0,130,,secondary,,POINT (-110.7728177 32.2236395)
4207,-110.9715948,32.235837,0,0,0,38,,primary,,POINT (-110.9715948 32.235837)
4208,-110.9706652,32.2359152,0,0,0,38,,primary,,POINT (-110.9706652 32.2359152)
4209,-110.9709486,32.2359628,0,0,0,38,,primary,,POINT (-110.9709486 32.2359628)
4210,-110.9496309,32.1995187,0,0,0,469,,trunk,,POINT (-110.9496309 32.1995187)
4211,-110.9480641,32.1940329,0,0,0,457,,trunk,,POINT (-110.9480641 32.1940329)
4212,-110.9307733,32.1778839,0,0,0,453,,primary,,POINT (-110.9307733 32.1778839)
4213,-110.9275685,32.1778999,0,0,0,453,,primary,,POINT (-110.9275685 32.1778999)
4214,-110.956244,32.2108068,0,0,0,31,,secondary,,POINT (-110.956244 32.2108068)
4215,-110.9562368,32.2094751,0,0,0,31,,secondary,,POINT (-110.9562368 32.2094751)
4216,-110.9461375,32.1924161,0,0,0,457,,secondary,,POINT (-110.9461375 32.1924161)
4217,-110.9328188,32.192472,0,0,0,432,,secondary,,POINT (-110.9328188 32.192472)
4218,-110.9269516,32.1909953,0,0,0,432,,secondary,,POINT (-110.9269516 32.1909953)
4219,-110.8922831,32.1997427,0,0,0,340,,primary,,POINT (-110.8922831 32.1997427)
4220,-110.892284,32.199941,0,0,0,340,,primary,,POINT (-110.892284 32.199941)
4221,-110.9464691,32.1924171,0,0,0,457,,secondary,,POINT (-110.9464691 32.1924171)
4222,-110.946913,32.1924185,0,0,0,457,,secondary,,POINT (-110.946913 32.1924185)
4223,-110.9776066,32.1827212,0,0,0,528,,secondary,,POINT (-110.9776066 32.1827212)
4224,-110.977521,32.1559398,0,0,0,547,,secondary,,POINT (-110.977521 32.1559398)
4225,-110.9252497,32.178062,0,0,0,394,,primary,,POINT (-110.9252497 32.178062)
4226,-110.926469,32.1780568,0,0,0,453,,primary,,POINT (-110.926469 32.1780568)
4227,-110.909402,32.1249295,0,0,0,378,,secondary,,POINT (-110.909402 32.1249295)
4228,-110.9175241,32.1632875,0,0,0,1030,,secondary,,POINT (-110.9175241 32.1632875)
4229,-110.9175569,32.1652033,0,0,0,1030,,secondary,,POINT (-110.9175569 32.1652033)
4230,-110.7726267,32.220937,0,0,0,131,,secondary,,POINT (-110.7726267 32.220937)
4231,-110.7726318,32.2210245,0,0,0,131,,secondary,,POINT (-110.7726318 32.2210245)
4232,-110.7726569,32.2235597,0,0,0,130,,secondary,,POINT (-110.7726569 32.2235597)
4233,-110.7726316,32.2047071,0,0,0,137,,secondary,,POINT (-110.7726316 32.2047071)
4234,-110.7728262,32.2063783,0,0,0,137,,secondary,,POINT (-110.7728262 32.2063783)
4235,-110.7728277,32.2062524,0,0,0,137,,secondary,,POINT (-110.7728277 32.2062524)
4236,-110.7728291,32.206165,0,0,0,137,,secondary,,POINT (-110.7728291 32.206165)
4237,-110.7728193,32.2050507,0,0,0,137,,secondary,,POINT (-110.7728193 32.2050507)
4238,-111.0039191,32.1596085,0,0,0,597,,secondary,,POINT (-111.0039191 32.1596085)
4239,-111.0044942,32.1595351,0,0,0,597,,secondary,,POINT (-111.0044942 32.1595351)
4240,-111.0045784,32.1593346,0,0,0,597,,secondary,,POINT (-111.0045784 32.1593346)
4241,-111.0117633,32.2064359,0,0,0,604,,secondary,,POINT (-111.0117633 32.2064359)
4242,-111.011782,32.2034161,0,0,0,604,,secondary,,POINT (-111.011782 32.2034161)
4243,-111.0136238,32.2506288,0,0,0,611,,secondary,,POINT (-111.0136238 32.2506288)
4244,-111.0134226,32.2507641,0,0,0,611,,secondary,,POINT (-111.0134226 32.2507641)
4245,-111.0087996,32.2436658,0,0,0,607,,secondary,,POINT (-111.0087996 32.2436658)
4246,-111.0132797,32.2505108,0,0,0,611,,secondary,,POINT (-111.0132797 32.2505108)
4247,-110.9981832,32.2505044,0,0,0,581,,primary,,POINT (-110.9981832 32.2505044)
4248,-110.994062,32.2356534,0,0,0,592,,secondary,,POINT (-110.994062 32.2356534)
4249,-110.9939512,32.2356497,0,0,0,592,,secondary,,POINT (-110.9939512 32.2356497)
4250,-110.9902875,32.2356802,0,0,0,592,,secondary,,POINT (-110.9902875 32.2356802)
4251,-110.990343,32.235681,0,0,0,592,,secondary,,POINT (-110.990343 32.235681)
4252,-110.98847,32.2200713,0,0,0,570,,secondary,,POINT (-110.98847 32.2200713)
4253,-110.9869791,32.2202034,0,0,0,570,,secondary,,POINT (-110.9869791 32.2202034)
4254,-110.9923242,32.2197159,0,0,0,583,,secondary,,POINT (-110.9923242 32.2197159)
4255,-110.9828234,32.2205648,0,0,0,546,,secondary,,POINT (-110.9828234 32.2205648)
4256,-110.9866068,32.2296992,0,0,0,564,,secondary,,POINT (-110.9866068 32.2296992)
4257,-110.789861,32.220758,0,0,0,147,,secondary,,POINT (-110.789861 32.220758)
4258,-110.7896835,32.2189973,0,0,0,147,,secondary,,POINT (-110.7896835 32.2189973)
4259,-110.986683,32.2864786,0,0,0,554,,primary,,POINT (-110.986683 32.2864786)
4260,-110.9864581,32.2864761,0,0,0,554,,primary,,POINT (-110.9864581 32.2864761)
4261,-110.978163,32.290086,0,0,0,554,,trunk,,POINT (-110.978163 32.290086)
4262,-110.9781639,32.2902098,0,0,0,538,,trunk,,POINT (-110.9781639 32.2902098)
4263,-111.0250183,32.3480552,0,0,0,1068,,secondary,,POINT (-111.0250183 32.3480552)
4264,-111.02479,32.3479191,0,0,0,1068,,secondary,,POINT (-111.02479 32.3479191)
4265,-111.0356087,32.3375196,0,0,0,1058,,primary,,POINT (-111.0356087 32.3375196)
4266,-111.0367809,32.3375199,0,0,0,1058,,primary,,POINT (-111.0367809 32.3375199)
4267,-111.0128808,32.3352405,0,0,0,1057,,primary,,POINT (-111.0128808 32.3352405)
4268,-111.0128272,32.3356924,0,0,0,1057,,primary,,POINT (-111.0128272 32.3356924)
4269,-111.0057281,32.1779077,0,0,0,603,,primary,,POINT (-111.0057281 32.1779077)
4270,-111.0033499,32.1766714,0,0,0,588,,secondary,,POINT (-111.0033499 32.1766714)
4271,-111.0028721,32.1743565,0,0,0,596,,secondary,,POINT (-111.0028721 32.1743565)
4272,-111.0034493,32.1779643,0,0,0,588,,primary,,POINT (-111.0034493 32.1779643)
4273,-110.8269095,32.2065355,0,0,0,211,,primary,,POINT (-110.8269095 32.2065355)
4274,-110.8751156,32.1995765,0,0,0,286,,primary,,POINT (-110.8751156 32.1995765)
4275,-110.9719373,32.2510956,0,0,0,517,,secondary,,POINT (-110.9719373 32.2510956)
4276,-110.9719374,32.2511344,0,0,0,517,,secondary,,POINT (-110.9719374 32.2511344)
4277,-110.9732596,32.1632383,0,0,0,524,,secondary,,POINT (-110.9732596 32.1632383)
4278,-110.9731633,32.1632387,0,0,0,524,,secondary,,POINT (-110.9731633 32.1632387)
4279,-110.9676392,32.1610072,0,0,0,508,,primary,,POINT (-110.9676392 32.1610072)
4280,-111.0288124,32.1326357,0,0,0,1011,,secondary,,POINT (-111.0288124 32.1326357)
4281,-111.0290092,32.1251036,0,0,0,1003,,secondary,,POINT (-111.0290092 32.1251036)
4282,-111.0804611,32.13342,0,0,0,1021,,primary,,POINT (-111.0804611 32.13342)
4283,-111.0732254,32.1334246,0,0,0,1022,,primary,,POINT (-111.0732254 32.1334246)
4284,-111.0839738,32.1334236,0,0,0,1021,,primary,,POINT (-111.0839738 32.1334236)
4285,-111.0840995,32.1334258,0,0,0,1021,,primary,,POINT (-111.0840995 32.1334258)
4286,-111.0616835,32.1333846,0,0,0,1013,,primary,,POINT (-111.0616835 32.1333846)
4287,-111.0501719,32.1327642,0,0,0,1025,,primary,,POINT (-111.0501719 32.1327642)
4288,-111.0287437,32.1329774,0,0,0,1011,,secondary,,POINT (-111.0287437 32.1329774)
4289,-111.0288781,32.1338606,0,0,0,1011,,secondary,,POINT (-111.0288781 32.1338606)
4290,-111.028876,32.1337156,0,0,0,1011,,secondary,,POINT (-111.028876 32.1337156)
4291,-110.998917,32.1483324,0,0,0,594,,secondary,,POINT (-110.998917 32.1483324)
4292,-110.9990572,32.1348854,0,0,0,595,,secondary,,POINT (-110.9990572 32.1348854)
4293,-110.9906818,32.1339064,0,0,0,559,,primary,,POINT (-110.9906818 32.1339064)
4294,-110.9915156,32.1337112,0,0,0,559,,primary,,POINT (-110.9915156 32.1337112)
4295,-110.9861784,32.1338856,0,0,0,559,,primary,,POINT (-110.9861784 32.1338856)
4296,-110.9858687,32.1338911,0,0,0,559,,primary,,POINT (-110.9858687 32.1338911)
4297,-110.9829608,32.1338507,0,0,0,559,,primary,,POINT (-110.9829608 32.1338507)
4298,-110.9819883,32.1339944,0,0,0,548,,primary,,POINT (-110.9819883 32.1339944)
4299,-110.982095,32.1339959,0,0,0,548,,primary,,POINT (-110.982095 32.1339959)
4300,-110.9857178,32.1341356,0,0,0,559,,primary,,POINT (-110.9857178 32.1341356)
4301,-110.9861861,32.1341285,0,0,0,559,,primary,,POINT (-110.9861861 32.1341285)
4302,-110.9131711,32.149174,0,0,0,383,,secondary,,POINT (-110.9131711 32.149174)
4303,-110.9109575,32.1477851,0,0,0,383,,secondary,,POINT (-110.9109575 32.1477851)
