node_id,x_coord,y_coord,production,attraction,is_boundary,ctrl_type,zone_id,poi_id,activity_type,geometry
2393,-96.7512173,43.5459494,50,50,0,,,,tertiary,POINT (-96.7512173 43.5459494)
2394,-96.7512295,43.5439401,50,50,0,signal,,,tertiary,POINT (-96.7512295 43.5439401)
2395,-96.7759785,43.5438644,10,10,0,,,,residential,POINT (-96.7759785 43.5438644)
2396,-96.775939,43.5424647,10,10,0,,,,residential,POINT (-96.775939 43.5424647)
2397,-96.7759559,43.5392388,10,10,0,,,,residential,POINT (-96.7759559 43.5392388)
2398,-96.695185,43.547572,10,10,0,,,,residential,POINT (-96.695185 43.547572)
2399,-96.6951802,43.546752,10,10,0,,,,residential,POINT (-96.6951802 43.546752)
2400,-96.795097,43.5146273,10,10,0,,,,residential,POINT (-96.795097 43.5146273)
2401,-96.797055,43.5146162,10,10,0,,,,residential,POINT (-96.797055 43.5146162)
2402,-96.7986941,43.5146194,10,10,0,,,,residential,POINT (-96.7986941 43.5146194)
2403,-96.8002551,43.5146247,10,10,2,,,,residential,POINT (-96.8002551 43.5146247)
2404,-96.7878003,43.5129352,10,10,2,,,,residential,POINT (-96.7878003 43.5129352)
2405,-96.7895773,43.512262,10,10,0,,,,residential,POINT (-96.7895773 43.512262)
2406,-96.7950973,43.5153458,10,10,2,,,,residential,POINT (-96.7950973 43.5153458)
2407,-96.795098,43.514808,10,10,0,,,,residential,POINT (-96.795098 43.514808)
2408,-96.7611614,43.5478533,50,50,0,,,,secondary,POINT (-96.7611614 43.5478533)
2409,-96.7636432,43.5478508,50,50,0,,,,unclassified,POINT (-96.7636432 43.5478508)
2410,-96.78846,43.548071,50,50,2,,,,unclassified,POINT (-96.78846 43.548071)
2411,-96.7909091,43.54769,50,50,0,,,,secondary,POINT (-96.7909091 43.54769)
2412,-96.800122,43.547481,10,10,0,,,,residential,POINT (-96.800122 43.547481)
2413,-96.810612,43.547453,50,50,0,,,,tertiary,POINT (-96.810612 43.547453)
2414,-96.7267951,43.5473078,50,50,0,signal,,,tertiary,POINT (-96.7267951 43.5473078)
2415,-96.728315,43.5472991,50,50,0,signal,,,tertiary,POINT (-96.728315 43.5472991)
2416,-96.7298095,43.5472931,50,50,0,signal,,,tertiary,POINT (-96.7298095 43.5472931)
2417,-96.731299,43.5472883,50,50,0,signal,,,primary,POINT (-96.731299 43.5472883)
2418,-96.7909391,43.5372526,50,50,0,signal,,,secondary,POINT (-96.7909391 43.5372526)
2419,-96.7899624,43.5371002,50,50,0,,,,tertiary,POINT (-96.7899624 43.5371002)
2420,-96.804641,43.552733,10,10,0,,,,residential,POINT (-96.804641 43.552733)
2421,-96.804644,43.553576,10,10,0,,,,residential,POINT (-96.804644 43.553576)
2422,-96.804649,43.55435,10,10,0,,,,residential,POINT (-96.804649 43.55435)
2423,-96.8046514,43.5547108,10,10,2,,,,residential,POINT (-96.8046514 43.5547108)
2424,-96.6898541,43.5177175,10,10,2,,,,residential,POINT (-96.6898541 43.5177175)
2425,-96.6882871,43.5177113,10,10,0,,,,residential,POINT (-96.6882871 43.5177113)
2426,-96.721875,43.521111,10,10,0,,,,residential,POINT (-96.721875 43.521111)
2427,-96.722844,43.520362,10,10,0,,,,residential,POINT (-96.722844 43.520362)
2428,-96.7221933,43.5148867,50,50,0,,,,tertiary,POINT (-96.7221933 43.5148867)
2429,-96.7221898,43.5145415,10,10,2,,,,residential,POINT (-96.7221898 43.5145415)
2430,-96.722491,43.517591,10,10,0,,,,residential,POINT (-96.722491 43.517591)
2431,-96.7163825,43.5696827,50,50,0,,,,tertiary,POINT (-96.7163825 43.5696827)
2432,-96.7114312,43.5696672,50,50,0,,,,secondary,POINT (-96.7114312 43.5696672)
2433,-96.7262196,43.5148857,50,50,0,signal,,,tertiary,POINT (-96.7262196 43.5148857)
2434,-96.784818,43.532965,10,10,0,,,,residential,POINT (-96.784818 43.532965)
2435,-96.78571,43.532965,10,10,2,,,,residential,POINT (-96.78571 43.532965)
2436,-96.7971511,43.5027744,10,10,2,,,,residential,POINT (-96.7971511 43.5027744)
2437,-96.79756,43.503508,10,10,0,,,,residential,POINT (-96.79756 43.503508)
2438,-96.684562,43.538492,10,10,0,,,,residential,POINT (-96.684562 43.538492)
2439,-96.6842622,43.537969,10,10,0,,,,residential,POINT (-96.6842622 43.537969)
2440,-96.6838478,43.5372858,50,50,0,,,,tertiary,POINT (-96.6838478 43.5372858)
2441,-96.684102,43.5439525,50,50,0,,,,tertiary,POINT (-96.684102 43.5439525)
2442,-96.684315,43.54208,10,10,0,,,,residential,POINT (-96.684315 43.54208)
2443,-96.6841758,43.5410683,10,10,2,,,,residential,POINT (-96.6841758 43.5410683)
2444,-96.6715115,43.5466473,50,50,0,,,,secondary,POINT (-96.6715115 43.5466473)
2445,-96.671492,43.5441657,50,50,0,,,,secondary,POINT (-96.671492 43.5441657)
2446,-96.6714903,43.5439438,50,50,0,,,,secondary,POINT (-96.6714903 43.5439438)
2447,-96.6714874,43.5435667,50,50,0,signal,,,secondary,POINT (-96.6714874 43.5435667)
2448,-96.616972,43.5294827,50,50,0,,,,primary,POINT (-96.616972 43.5294827)
2449,-96.6198797,43.5303799,50,50,0,,,,primary,POINT (-96.6198797 43.5303799)
2450,-96.756103,43.519914,10,10,0,,,,residential,POINT (-96.756103 43.519914)
2451,-96.6619516,43.5531009,50,50,0,,,,tertiary,POINT (-96.6619516 43.5531009)
2452,-96.6619506,43.5539131,50,50,0,,,,tertiary,POINT (-96.6619506 43.5539131)
2453,-96.66195,43.5547375,50,50,0,,,,tertiary,POINT (-96.66195 43.5547375)
2454,-96.6619341,43.5569895,50,50,0,,,,tertiary,POINT (-96.6619341 43.5569895)
2455,-96.6617008,43.558484,50,50,0,,,,secondary,POINT (-96.6617008 43.558484)
2456,-96.6617216,43.5606215,10,10,0,,,,residential,POINT (-96.6617216 43.5606215)
2457,-96.661641,43.563512,10,10,0,,,,residential,POINT (-96.661641 43.563512)
2458,-96.6740986,43.525759,10,10,0,,,,residential,POINT (-96.6740986 43.525759)
2459,-96.671414,43.5260259,10,10,0,,,,residential,POINT (-96.671414 43.5260259)
2460,-96.6674579,43.5262112,10,10,0,,,,residential,POINT (-96.6674579 43.5262112)
2461,-96.666304,43.526161,10,10,0,,,,residential,POINT (-96.666304 43.526161)
2462,-96.66518,43.526164,10,10,0,,,,residential,POINT (-96.66518 43.526164)
2463,-96.664046,43.526167,10,10,0,,,,residential,POINT (-96.664046 43.526167)
2464,-96.662929,43.526166,10,10,0,,,,residential,POINT (-96.662929 43.526166)
2465,-96.6622169,43.5262313,10,10,2,,,,residential,POINT (-96.6622169 43.5262313)
2466,-96.7705872,43.5383535,10,10,2,,,,residential,POINT (-96.7705872 43.5383535)
2467,-96.771154,43.538133,10,10,0,,,,residential,POINT (-96.771154 43.538133)
2468,-96.771451,43.537071,10,10,0,,,,residential,POINT (-96.771451 43.537071)
2469,-96.771754,43.53707,10,10,0,,,,residential,POINT (-96.771754 43.53707)
2470,-96.7552282,43.5534319,10,10,0,,,,residential,POINT (-96.7552282 43.5534319)
2471,-96.7533587,43.554868,10,10,0,,,,residential,POINT (-96.7533587 43.554868)
2472,-96.752879,43.555208,50,50,0,,,,secondary,POINT (-96.752879 43.555208)
2473,-96.705152,43.567486,10,10,0,,,,residential,POINT (-96.705152 43.567486)
2474,-96.702708,43.567474,10,10,0,,,,residential,POINT (-96.702708 43.567474)
2475,-96.701413,43.567482,10,10,0,,,,residential,POINT (-96.701413 43.567482)
2476,-96.733832,43.561542,10,10,0,,,,residential,POINT (-96.733832 43.561542)
2477,-96.8150445,43.525161,10,10,0,,,,residential,POINT (-96.8150445 43.525161)
2478,-96.814293,43.525315,10,10,0,,,,residential,POINT (-96.814293 43.525315)
2479,-96.809581,43.52931,50,50,0,,,,secondary,POINT (-96.809581 43.52931)
2480,-96.7261123,43.5594782,10,10,0,,,,residential,POINT (-96.7261123 43.5594782)
2481,-96.7248479,43.5594742,10,10,0,,,,residential,POINT (-96.7248479 43.5594742)
2482,-96.7244636,43.5594764,50,50,0,,,,tertiary,POINT (-96.7244636 43.5594764)
2483,-96.7213346,43.5893552,50,50,0,,,,tertiary,POINT (-96.7213346 43.5893552)
2484,-96.71494,43.589323,50,50,0,,,,unclassified,POINT (-96.71494 43.589323)
2485,-96.807188,43.527796,10,10,0,,,,residential,POINT (-96.807188 43.527796)
2486,-96.8071477,43.5283175,10,10,2,,,,residential,POINT (-96.8071477 43.5283175)
2487,-96.672801,43.533,10,10,0,,,,residential,POINT (-96.672801 43.533)
2488,-96.672793,43.5317879,10,10,2,,,,residential,POINT (-96.672793 43.5317879)
2489,-96.7658552,43.5459631,10,10,0,,,,residential,POINT (-96.7658552 43.5459631)
2490,-96.7658392,43.5452432,50,50,0,,,,unclassified,POINT (-96.7658392 43.5452432)
2491,-96.7252722,43.5312295,10,10,0,,,,residential,POINT (-96.7252722 43.5312295)
2492,-96.723811,43.5312282,10,10,0,,,,residential,POINT (-96.723811 43.5312282)
2493,-96.7162869,43.5310829,50,50,0,,,,tertiary,POINT (-96.7162869 43.5310829)
2494,-96.7150173,43.5310792,10,10,0,,,,residential,POINT (-96.7150173 43.5310792)
2495,-96.7137829,43.5310743,10,10,0,,,,residential,POINT (-96.7137829 43.5310743)
2496,-96.712551,43.5310675,10,10,0,,,,residential,POINT (-96.712551 43.5310675)
2497,-96.7112897,43.5310632,50,50,0,,,,secondary,POINT (-96.7112897 43.5310632)
2498,-96.711289,43.5311812,50,50,0,,,,secondary,POINT (-96.711289 43.5311812)
2499,-96.7100613,43.5311768,10,10,0,,,,residential,POINT (-96.7100613 43.5311768)
2500,-96.708801,43.531162,10,10,0,,,,residential,POINT (-96.708801 43.531162)
2501,-96.707721,43.531158,10,10,0,,,,residential,POINT (-96.707721 43.531158)
2502,-96.706969,43.531272,10,10,0,,,,residential,POINT (-96.706969 43.531272)
2503,-96.706061,43.531685,10,10,0,,,,residential,POINT (-96.706061 43.531685)
2504,-96.7037451,43.532574,10,10,0,,,,residential,POINT (-96.7037451 43.532574)
2505,-96.7023962,43.5328008,10,10,0,,,,residential,POINT (-96.7023962 43.5328008)
2506,-96.7018531,43.5329329,10,10,2,,,,residential,POINT (-96.7018531 43.5329329)
2507,-96.688928,43.530758,10,10,0,,,,residential,POINT (-96.688928 43.530758)
2508,-96.687774,43.530861,10,10,0,,,,residential,POINT (-96.687774 43.530861)
2509,-96.686394,43.530432,10,10,0,,,,residential,POINT (-96.686394 43.530432)
2510,-96.6814064,43.531351,50,50,0,,,,tertiary,POINT (-96.6814064 43.531351)
2511,-96.6804717,43.5313585,10,10,0,,,,residential,POINT (-96.6804717 43.5313585)
2512,-96.677779,43.531376,10,10,0,,,,residential,POINT (-96.677779 43.531376)
2513,-96.676595,43.531039,10,10,0,,,,residential,POINT (-96.676595 43.531039)
2514,-96.700965,43.5766,10,10,0,,,,residential,POINT (-96.700965 43.5766)
2515,-96.698697,43.576609,10,10,0,,,,residential,POINT (-96.698697 43.576609)
2516,-96.696571,43.576589,10,10,0,,,,residential,POINT (-96.696571 43.576589)
2517,-96.739523,43.565698,50,50,0,,,,unclassified,POINT (-96.739523 43.565698)
2518,-96.741227,43.566626,50,50,0,,,,unclassified,POINT (-96.741227 43.566626)
2519,-96.742541,43.567355,50,50,0,,,,unclassified,POINT (-96.742541 43.567355)
2520,-96.745594,43.569015,50,50,0,,,,unclassified,POINT (-96.745594 43.569015)
2521,-96.747277,43.569927,50,50,0,,,,unclassified,POINT (-96.747277 43.569927)
2522,-96.737865,43.564348,50,50,0,,,,unclassified,POINT (-96.737865 43.564348)
2523,-96.7372153,43.5638518,50,50,0,,,,unclassified,POINT (-96.7372153 43.5638518)
2524,-96.7372058,43.5638009,50,50,0,signal,,,unclassified,POINT (-96.7372058 43.5638009)
2525,-96.7371835,43.5636815,50,50,0,,,,unclassified,POINT (-96.7371835 43.5636815)
2526,-96.692581,43.502106,10,10,0,,,,residential,POINT (-96.692581 43.502106)
2527,-96.6925847,43.500979,10,10,0,,,,residential,POINT (-96.6925847 43.500979)
2528,-96.687077,43.555163,10,10,0,,,,residential,POINT (-96.687077 43.555163)
2529,-96.6887182,43.5573855,10,10,0,,,,residential,POINT (-96.6887182 43.5573855)
2530,-96.6943423,43.5267859,10,10,0,,,,residential,POINT (-96.6943423 43.5267859)
2531,-96.691355,43.526066,10,10,0,,,,residential,POINT (-96.691355 43.526066)
2532,-96.686385,43.525681,10,10,0,,,,residential,POINT (-96.686385 43.525681)
2533,-96.698072,43.515902,10,10,0,,,,residential,POINT (-96.698072 43.515902)
2534,-96.689619,43.556988,10,10,0,,,,residential,POINT (-96.689619 43.556988)
2535,-96.6906346,43.5575495,10,10,2,,,,residential,POINT (-96.6906346 43.5575495)
2536,-96.7651884,43.5224062,10,10,0,,,,residential,POINT (-96.7651884 43.5224062)
2537,-96.7654145,43.5234817,10,10,2,,,,residential,POINT (-96.7654145 43.5234817)
2538,-96.667443,43.521134,50,50,0,,,,tertiary,POINT (-96.667443 43.521134)
2539,-96.667575,43.519635,10,10,0,,,,residential,POINT (-96.667575 43.519635)
2540,-96.667957,43.519631,10,10,0,,,,residential,POINT (-96.667957 43.519631)
2541,-96.66714,43.518898,10,10,0,,,,residential,POINT (-96.66714 43.518898)
2542,-96.7810798,43.6091171,50,50,2,,,,unclassified,POINT (-96.7810798 43.6091171)
2543,-96.781103,43.6062899,50,50,0,,,,unclassified,POINT (-96.781103 43.6062899)
2544,-96.7810299,43.6017887,50,50,0,,,,unclassified,POINT (-96.7810299 43.6017887)
2545,-96.800892,43.528017,50,50,0,,,,tertiary,POINT (-96.800892 43.528017)
2546,-96.7300414,43.5285269,10,10,0,,,,residential,POINT (-96.7300414 43.5285269)
2547,-96.7262786,43.5284196,10,10,0,,,,residential,POINT (-96.7262786 43.5284196)
2548,-96.727542,43.52841,10,10,0,,,,residential,POINT (-96.727542 43.52841)
2549,-96.7487454,43.5285455,10,10,0,,,,residential,POINT (-96.7487454 43.5285455)
2550,-96.7499934,43.5285497,10,10,0,,,,residential,POINT (-96.7499934 43.5285497)
2551,-96.697243,43.574682,10,10,0,,,,residential,POINT (-96.697243 43.574682)
2552,-96.697227,43.575511,10,10,0,,,,residential,POINT (-96.697227 43.575511)
2553,-96.705221,43.52706,10,10,0,,,,residential,POINT (-96.705221 43.52706)
2554,-96.8183307,43.5381073,10,10,0,,,,residential,POINT (-96.8183307 43.5381073)
2555,-96.8222611,43.5379873,10,10,0,,,,residential,POINT (-96.8222611 43.5379873)
2556,-96.8339716,43.5147918,50,50,0,,,,tertiary,POINT (-96.8339716 43.5147918)
2558,-96.672883,43.524857,10,10,0,,,,residential,POINT (-96.672883 43.524857)
2559,-96.672734,43.524148,10,10,0,,,,residential,POINT (-96.672734 43.524148)
2560,-96.672888,43.5220798,10,10,0,,,,residential,POINT (-96.672888 43.5220798)
2561,-96.6728727,43.5204962,10,10,0,,,,residential,POINT (-96.6728727 43.5204962)
2562,-96.673174,43.520079,10,10,0,,,,residential,POINT (-96.673174 43.520079)
2563,-96.7026727,43.5466735,50,50,0,signal,,,primary,POINT (-96.7026727 43.5466735)
2564,-96.7026613,43.5457691,50,50,0,,,,tertiary,POINT (-96.7026613 43.5457691)
2565,-96.702666,43.543949,50,50,0,,,,tertiary,POINT (-96.702666 43.543949)
2566,-96.7467063,43.5600471,50,50,0,,,,unclassified,POINT (-96.7467063 43.5600471)
2567,-96.6735389,43.5266564,10,10,0,,,,residential,POINT (-96.6735389 43.5266564)
2568,-96.6742459,43.526666,10,10,2,,,,residential,POINT (-96.6742459 43.526666)
2569,-96.6836484,43.502388,10,10,0,,,,residential,POINT (-96.6836484 43.502388)
2570,-96.683645,43.5003621,10,10,0,,,,residential,POINT (-96.683645 43.5003621)
2571,-96.7854282,43.5198854,50,50,0,,,,tertiary,POINT (-96.7854282 43.5198854)
2572,-96.7863118,43.5185195,50,50,0,,,,tertiary,POINT (-96.7863118 43.5185195)
2573,-96.786304,43.517962,50,50,0,,,,tertiary,POINT (-96.786304 43.517962)
2574,-96.7863202,43.5162262,50,50,0,,,,tertiary,POINT (-96.7863202 43.5162262)
2575,-96.7863391,43.5153795,50,50,0,,,,tertiary,POINT (-96.7863391 43.5153795)
2577,-96.6631964,43.5565764,10,10,2,,,,residential,POINT (-96.6631964 43.5565764)
2578,-96.686966,43.511631,10,10,0,,,,residential,POINT (-96.686966 43.511631)
2579,-96.685706,43.511747,10,10,0,,,,residential,POINT (-96.685706 43.511747)
2580,-96.683782,43.513186,10,10,0,,,,residential,POINT (-96.683782 43.513186)
2581,-96.683133,43.513806,10,10,0,,,,residential,POINT (-96.683133 43.513806)
2582,-96.682939,43.514162,10,10,2,,,,residential,POINT (-96.682939 43.514162)
2583,-96.667455,43.528307,10,10,0,,,,residential,POINT (-96.667455 43.528307)
2584,-96.668462,43.52782,10,10,2,,,,residential,POINT (-96.668462 43.52782)
2585,-96.7184849,43.5486128,50,50,0,,,,secondary,POINT (-96.7184849 43.5486128)
2586,-96.7185098,43.5512246,10,10,0,,,,residential,POINT (-96.7185098 43.5512246)
2587,-96.7185089,43.5525284,10,10,0,,,,residential,POINT (-96.7185089 43.5525284)
2588,-96.718521,43.553826,10,10,0,,,,residential,POINT (-96.718521 43.553826)
2589,-96.718528,43.555138,50,50,0,,,,tertiary,POINT (-96.718528 43.555138)
2590,-96.7843916,43.5924231,10,10,0,,,,residential,POINT (-96.7843916 43.5924231)
2591,-96.7595785,43.5472845,10,10,2,,,,residential,POINT (-96.7595785 43.5472845)
2592,-96.7595711,43.5459089,10,10,0,,,,residential,POINT (-96.7595711 43.5459089)
2593,-96.7595712,43.5439077,10,10,0,,,,residential,POINT (-96.7595712 43.5439077)
2594,-96.7595693,43.5420885,10,10,0,,,,residential,POINT (-96.7595693 43.5420885)
2595,-96.7596075,43.5402875,10,10,0,,,,residential,POINT (-96.7596075 43.5402875)
2596,-96.7596598,43.539158,10,10,0,,,,residential,POINT (-96.7596598 43.539158)
2597,-96.7612047,43.535543,50,50,0,,,,secondary,POINT (-96.7612047 43.535543)
2598,-96.7599336,43.5330387,10,10,0,,,,residential,POINT (-96.7599336 43.5330387)
2599,-96.7599448,43.5316573,10,10,0,,,,residential,POINT (-96.7599448 43.5316573)
2600,-96.7600919,43.5293884,10,10,0,,,,residential,POINT (-96.7600919 43.5293884)
2601,-96.759913,43.528442,10,10,0,,,,residential,POINT (-96.759913 43.528442)
2602,-96.759872,43.522107,50,50,0,,,,tertiary,POINT (-96.759872 43.522107)
2603,-96.759862,43.521215,10,10,0,,,,residential,POINT (-96.759862 43.521215)
2604,-96.760212,43.519111,10,10,0,,,,residential,POINT (-96.760212 43.519111)
2605,-96.759831,43.5184895,10,10,0,,,,residential,POINT (-96.759831 43.5184895)
2606,-96.75879,43.517496,10,10,0,,,,residential,POINT (-96.75879 43.517496)
2607,-96.758411,43.516668,10,10,0,,,,residential,POINT (-96.758411 43.516668)
2608,-96.760067,43.527375,10,10,0,,,,residential,POINT (-96.760067 43.527375)
2609,-96.7262503,43.6029285,50,50,0,,,,unclassified,POINT (-96.7262503 43.6029285)
2610,-96.7262507,43.6036695,50,50,2,,,,unclassified,POINT (-96.7262507 43.6036695)
2611,-96.7540691,43.5553151,10,10,0,,,,residential,POINT (-96.7540691 43.5553151)
2612,-96.752728,43.5543943,10,10,0,,,,residential,POINT (-96.752728 43.5543943)
2613,-96.80502,43.513478,10,10,0,,,,residential,POINT (-96.80502 43.513478)
2614,-96.811425,43.535949,10,10,0,,,,residential,POINT (-96.811425 43.535949)
2615,-96.813554,43.535955,10,10,0,,,,residential,POINT (-96.813554 43.535955)
2616,-96.803758,43.53749,10,10,0,,,,residential,POINT (-96.803758 43.53749)
2617,-96.803242,43.538541,10,10,0,,,,residential,POINT (-96.803242 43.538541)
2618,-96.803224,43.539852,10,10,0,,,,residential,POINT (-96.803224 43.539852)
2619,-96.7311817,43.5030232,50,50,0,,,,primary,POINT (-96.7311817 43.5030232)
2620,-96.795964,43.539532,10,10,0,,,,residential,POINT (-96.795964 43.539532)
2621,-96.792165,43.539535,10,10,0,,,,residential,POINT (-96.792165 43.539535)
2622,-96.696039,43.575577,10,10,0,,,,residential,POINT (-96.696039 43.575577)
2623,-96.696058,43.576584,10,10,0,,,,residential,POINT (-96.696058 43.576584)
2624,-96.696052,43.577338,10,10,0,,,,residential,POINT (-96.696052 43.577338)
2625,-96.696056,43.577612,10,10,0,,,,residential,POINT (-96.696056 43.577612)
2626,-96.696213,43.580191,50,50,0,,,,tertiary,POINT (-96.696213 43.580191)
2628,-96.7743732,43.5424635,10,10,0,,,,residential,POINT (-96.7743732 43.5424635)
2629,-96.7218561,43.5366713,50,50,0,,,,tertiary,POINT (-96.7218561 43.5366713)
2630,-96.7208815,43.5366702,50,50,0,signal,,,tertiary,POINT (-96.7208815 43.5366702)
2631,-96.7194168,43.5366667,50,50,0,,,,tertiary,POINT (-96.7194168 43.5366667)
2632,-96.7179206,43.53666,50,50,0,,,,tertiary,POINT (-96.7179206 43.53666)
2633,-96.7163065,43.5366571,50,50,0,,,,tertiary,POINT (-96.7163065 43.5366571)
2634,-96.712569,43.536648,10,10,0,,,,residential,POINT (-96.712569 43.536648)
2635,-96.7113272,43.5366521,10,10,0,,,,residential,POINT (-96.7113272 43.5366521)
2636,-96.7100761,43.5366529,10,10,0,,,,residential,POINT (-96.7100761 43.5366529)
2637,-96.7088318,43.5366375,10,10,0,,,,residential,POINT (-96.7088318 43.5366375)
2638,-96.7076039,43.5366313,10,10,0,,,,residential,POINT (-96.7076039 43.5366313)
2639,-96.7042569,43.5366139,10,10,2,,,,residential,POINT (-96.7042569 43.5366139)
2640,-96.806785,43.509756,10,10,0,,,,residential,POINT (-96.806785 43.509756)
2641,-96.7038998,43.587423,50,50,0,,,,secondary,POINT (-96.7038998 43.587423)
2642,-96.8119602,43.5180406,10,10,0,,,,residential,POINT (-96.8119602 43.5180406)
2643,-96.8147604,43.5171247,10,10,0,,,,residential,POINT (-96.8147604 43.5171247)
2644,-96.6596819,43.5502234,10,10,0,,,,residential,POINT (-96.6596819 43.5502234)
2645,-96.7230601,43.5078853,10,10,0,,,,residential,POINT (-96.7230601 43.5078853)
2646,-96.7213427,43.507587,10,10,2,,,,residential,POINT (-96.7213427 43.507587)
2647,-96.6890633,43.513088,50,50,0,,,,secondary,POINT (-96.6890633 43.513088)
2648,-96.6872076,43.5131095,50,50,0,,,,tertiary,POINT (-96.6872076 43.5131095)
2649,-96.684431,43.514676,50,50,0,,,,tertiary,POINT (-96.684431 43.514676)
2650,-96.6826661,43.5147762,50,50,0,,,,tertiary,POINT (-96.6826661 43.5147762)
2651,-96.7250581,43.514884,50,50,0,,,,tertiary,POINT (-96.7250581 43.514884)
2652,-96.7237249,43.5148878,50,50,0,,,,tertiary,POINT (-96.7237249 43.5148878)
2653,-96.7212141,43.5148869,50,50,0,,,,tertiary,POINT (-96.7212141 43.5148869)
2654,-96.720113,43.514883,50,50,0,,,,tertiary,POINT (-96.720113 43.514883)
2655,-96.7120459,43.5162489,50,50,0,,,,tertiary,POINT (-96.7120459 43.5162489)
2656,-96.7112753,43.5164684,50,50,0,signal,,,secondary,POINT (-96.7112753 43.5164684)
2657,-96.665126,43.559493,10,10,0,,,,residential,POINT (-96.665126 43.559493)
2658,-96.663461,43.55999,10,10,0,,,,residential,POINT (-96.663461 43.55999)
2659,-96.662933,43.527286,10,10,0,,,,residential,POINT (-96.662933 43.527286)
2660,-96.663304,43.536666,50,50,0,,,,tertiary,POINT (-96.663304 43.536666)
2661,-96.6633,43.533453,10,10,0,,,,residential,POINT (-96.6633 43.533453)
2662,-96.663296,43.532505,10,10,0,,,,residential,POINT (-96.663296 43.532505)
2663,-96.6636765,43.5438079,10,10,0,,,,residential,POINT (-96.6636765 43.5438079)
2664,-96.662081,43.536666,50,50,0,,,,tertiary,POINT (-96.662081 43.536666)
2665,-96.662068,43.532505,10,10,0,,,,residential,POINT (-96.662068 43.532505)
2666,-96.668254,43.549422,10,10,0,,,,residential,POINT (-96.668254 43.549422)
2667,-96.8116574,43.5075492,10,10,2,,,,residential,POINT (-96.8116574 43.5075492)
2668,-96.8116616,43.5071495,10,10,0,,,,residential,POINT (-96.8116616 43.5071495)
2669,-96.8116691,43.5063518,10,10,0,,,,residential,POINT (-96.8116691 43.5063518)
2670,-96.8116682,43.5055438,10,10,0,,,,residential,POINT (-96.8116682 43.5055438)
2671,-96.8116778,43.504735,10,10,0,,,,residential,POINT (-96.8116778 43.504735)
2672,-96.8128067,43.5030688,10,10,0,,,,residential,POINT (-96.8128067 43.5030688)
2673,-96.7238217,43.5221207,50,50,0,,,,tertiary,POINT (-96.7238217 43.5221207)
2674,-96.723728,43.519864,10,10,0,,,,residential,POINT (-96.723728 43.519864)
2675,-96.723737,43.51941,10,10,0,,,,residential,POINT (-96.723737 43.51941)
2676,-96.723745,43.517586,10,10,0,,,,residential,POINT (-96.723745 43.517586)
2677,-96.7238102,43.545901,50,50,0,,,,primary,POINT (-96.7238102 43.545901)
2678,-96.7238149,43.5449876,50,50,0,,,,primary,POINT (-96.7238149 43.5449876)
2679,-96.7230536,43.5143817,10,10,0,,,,residential,POINT (-96.7230536 43.5143817)
2680,-96.6888499,43.5467275,50,50,0,,,,primary,POINT (-96.6888499 43.5467275)
2681,-96.6754458,43.5147955,10,10,0,,,,residential,POINT (-96.6754458 43.5147955)
2682,-96.675176,43.510356,10,10,0,,,,residential,POINT (-96.675176 43.510356)
2683,-96.674542,43.507551,10,10,0,,,,residential,POINT (-96.674542 43.507551)
2684,-96.674637,43.505386,10,10,0,,,,residential,POINT (-96.674637 43.505386)
2685,-96.6743473,43.5043393,10,10,0,,,,residential,POINT (-96.6743473 43.5043393)
2686,-96.6745819,43.5019668,10,10,0,,,,residential,POINT (-96.6745819 43.5019668)
2687,-96.794034,43.502956,10,10,2,,,,residential,POINT (-96.794034 43.502956)
2688,-96.7940328,43.502642,10,10,0,,,,residential,POINT (-96.7940328 43.502642)
2689,-96.6970395,43.5348743,50,50,0,,,,secondary,POINT (-96.6970395 43.5348743)
2690,-96.6952378,43.5349612,10,10,2,,,,residential,POINT (-96.6952378 43.5349612)
2691,-96.694083,43.511636,10,10,0,,,,residential,POINT (-96.694083 43.511636)
2692,-96.689219,43.510175,10,10,0,,,,residential,POINT (-96.689219 43.510175)
2693,-96.686996,43.510167,10,10,0,,,,residential,POINT (-96.686996 43.510167)
2694,-96.686013,43.510507,10,10,0,,,,residential,POINT (-96.686013 43.510507)
2695,-96.685036,43.510909,10,10,0,,,,residential,POINT (-96.685036 43.510909)
2696,-96.682484,43.511128,10,10,0,,,,residential,POINT (-96.682484 43.511128)
2697,-96.6813521,43.5111231,10,10,0,,,,residential,POINT (-96.6813521 43.5111231)
2698,-96.6799,43.5107184,10,10,0,,,,residential,POINT (-96.6799 43.5107184)
2699,-96.679402,43.5103994,10,10,0,,,,residential,POINT (-96.679402 43.5103994)
2700,-96.6777101,43.5098492,10,10,0,,,,residential,POINT (-96.6777101 43.5098492)
2701,-96.674082,43.51059,10,10,0,,,,residential,POINT (-96.674082 43.51059)
2702,-96.7771871,43.5653471,50,50,0,,,,unclassified,POINT (-96.7771871 43.5653471)
2703,-96.7771265,43.5657814,50,50,0,,,,unclassified,POINT (-96.7771265 43.5657814)
2704,-96.8307137,43.5371413,50,50,0,,,,tertiary,POINT (-96.8307137 43.5371413)
2705,-96.829805,43.537135,50,50,0,,,,tertiary,POINT (-96.829805 43.537135)
2706,-96.827598,43.5371368,50,50,0,,,,tertiary,POINT (-96.827598 43.5371368)
2707,-96.8264683,43.53714,50,50,0,,,,tertiary,POINT (-96.8264683 43.53714)
