o_zone_id,d_zone_id,dist_km,volume
11.0,11.0,9.493529796600342e-05,601.4402267088277
11.0,12.0,3.6766704543244364,1216.844408541536
11.0,13.0,6.379154371456711,933.1100600391001
11.0,14.0,1.5716502576502283,558.2891588991415
11.0,15.0,3.0681561371731094,401.1617373122864
11.0,16.0,2.7425258898587828,482.7564462216164
11.0,17.0,2.6252845296393095,256.23919022689904
11.0,18.0,6.178252047331423,1072.2796679194473
11.0,19.0,4.268750820587093,377.28866957762455
11.0,20.0,6.791353014279224,477.07898496305324
11.0,21.0,5.279169228107843,200.42844606409562
11.0,22.0,3.859859670833707,199.45287514122865
11.0,23.0,4.204673427089684,546.565870814968
11.0,24.0,5.867193160452417,648.5489618167531
12.0,1.0,5.530860144983148,2203.276373613253
12.0,2.0,9.258796729618277,977.5173130580116
12.0,3.0,2.0990711481938784,2951.895160872245
12.0,4.0,4.1756857671941665,1153.5133254158595
12.0,5.0,4.978780604502915,620.8020819869065
12.0,6.0,6.632076746486692,871.9456632656695
12.0,7.0,9.294549095891027,2919.4591942002835
12.0,8.0,5.874680805825141,929.6087302057407
12.0,9.0,4.5660056187120475,443.21270589027927
12.0,10.0,5.315371153163269,1010.599368727001
12.0,11.0,3.6766704543244364,1757.7813529739888
12.0,12.0,0.0,0.0
12.0,13.0,5.48790804502288,5926.220905559377
12.0,14.0,3.3024034544051397,2522.81264001306
12.0,15.0,5.970860355200435,1571.8390117844951
12.0,16.0,6.41321290617782,1714.7351767178457
12.0,17.0,6.27777963701267,911.7845164393664
12.0,18.0,9.649951374325473,3934.7027023956134
12.0,19.0,7.608305157370027,1403.4276009149596
12.0,20.0,9.22770455985886,1993.9350997076842
12.0,21.0,7.077981533394712,906.2586693827612
12.0,22.0,6.507639153380031,808.709671962405
12.0,23.0,3.982152234789853,3191.0273713744837
12.0,24.0,7.292674795685065,3074.93536353871
13.0,1.0,10.898425156551703,1310.5000767864337
13.0,2.0,13.57604894511162,665.526598448728
13.0,3.0,7.391241513014744,1751.6771590049802
13.0,4.0,7.469070079857863,887.2180722197759
13.0,5.0,7.947895713919932,498.0477742755555
13.0,6.0,10.855676392466183,599.2076714161326
13.0,7.0,11.08744440654955,2722.590586568181
13.0,8.0,8.806610335562446,750.1541450374788
13.0,9.0,7.269252024508261,367.4140772039493
13.0,10.0,7.230687510711674,925.9309049545338
13.0,11.0,6.379154371456711,1454.7959093897312
13.0,12.0,5.48790804502288,6396.129284842142
13.0,13.0,0.0,0.0
13.0,14.0,4.814871852313858,2425.5029370606485
13.0,15.0,5.805486292236062,1872.713270868503
13.0,16.0,8.290748158726286,1580.001038999911
13.0,17.0,7.709607699599442,888.3973421439549
13.0,18.0,9.383379220112374,4746.5747130091195
13.0,19.0,7.507381445435204,1658.3738372139053
13.0,20.0,6.755722176021786,3172.87986426768
13.0,21.0,4.473288685793927,1470.1483240762548
13.0,22.0,5.585521170544394,1060.1394725731332
13.0,23.0,2.1770196213277626,4705.3061208753825
13.0,24.0,4.004788710934732,5440.77081876389
14.0,1.0,7.030164393687036,469.52078894239605
14.0,2.0,8.807484069823634,266.3338102443275
14.0,3.0,3.921193679280485,599.9264817935917
14.0,4.0,2.6764897080810974,360.3543079855629
14.0,5.0,3.1377864175961654,202.33232071425238
14.0,6.0,6.113005454989853,239.70917286419888
14.0,7.0,6.772404084790735,1031.668309008788
14.0,8.0,4.0194895553354,303.00999120381607
14.0,9.0,2.4650674148512364,149.60779007882883
14.0,10.0,2.6386688289099984,366.7804211701028
14.0,11.0,1.5716502576502283,596.4207364727124
14.0,12.0,3.3024034544051397,1865.7297478290316
14.0,13.0,4.814871852313858,1661.9813474481048
14.0,14.0,0.0,0.0
14.0,15.0,2.668498119824427,617.4037334338607
14.0,16.0,3.800389222471046,615.281523281298
14.0,17.0,3.409328246176741,338.20653894570177
14.0,18.0,6.424556593964376,1518.79754340544
14.0,19.0,4.351891146630094,545.448217284895
14.0,20.0,6.075002129523823,762.980064112191
14.0,21.0,4.177753741716516,336.91161758827127
14.0,22.0,3.2394934815367185,315.6382042851333
14.0,23.0,2.638127768707771,977.3763757576804
14.0,24.0,4.630172115337833,1108.580956149813
15.0,1.0,8.964279762531653,312.70185889048145
15.0,2.0,9.304068028136271,212.48432037724336
15.0,3.0,6.331578291690523,375.04323699349607
15.0,4.0,3.832670153673226,263.48356808543554
15.0,5.0,3.6853877657348924,160.0736377110257
15.0,6.0,6.907524844854788,184.11328428568666
15.0,7.0,5.371440807978124,1045.4270559297786
15.0,8.0,4.135667029962198,253.4586395283469
15.0,9.0,3.1588158038099694,116.04999624192962
15.0,10.0,2.3680821889617434,322.6292971687491
15.0,11.0,3.0681561371731094,415.6284421120925
15.0,12.0,5.970860355200435,1127.3636228228265
15.0,13.0,5.805486292236062,1244.47977930943
15.0,14.0,2.668498119824427,598.771977491376
15.0,15.0,0.0,0.0
15.0,16.0,2.9487189257813298,583.0101527589817
15.0,17.0,2.239203475318598,334.3821816810394
15.0,18.0,3.904779000863541,1775.5401399237262
15.0,19.0,1.8339849637660324,642.1919824164636
15.0,20.0,3.7342193144394447,872.3368424516135
15.0,21.0,2.6668403828417286,347.5592449869192
15.0,22.0,0.844997217536399,369.55184063321644
15.0,23.0,3.97588740777338,698.1391129791472
15.0,24.0,3.443301500939175,1095.5797852209962
16.0,1.0,7.3122247254257395,0.0
16.0,2.0,6.481105450714845,0.0
16.0,3.0,5.765259202923401,0.0
16.0,4.0,2.500893592726754,0.0
16.0,5.0,1.7822660668066859,0.0
16.0,6.0,4.357447255478346,0.0
16.0,7.0,2.9803079988797174,0.0
16.0,8.0,1.5509874255928278,0.0
16.0,9.0,1.889087640111345,0.0
16.0,10.0,1.1691333803261676,0.0
16.0,11.0,2.7425258898587828,0.0
16.0,12.0,6.41321290617782,0.0
16.0,13.0,8.290748158726286,0.0
16.0,14.0,3.800389222471046,0.0
16.0,15.0,2.9487189257813298,0.0
16.0,16.0,0.0,0.0
16.0,17.0,0.7186862406083765,0.0
16.0,18.0,4.014460211052276,0.0
16.0,19.0,2.728426845255188,0.0
16.0,20.0,6.122050531770542,0.0
16.0,21.0,5.601661604868874,0.0
16.0,22.0,3.6979191141336982,0.0
16.0,23.0,6.192342625275351,0.0
16.0,24.0,6.390266824580089,0.0
17.0,1.0,7.726501713611969,218.854822674509
17.0,2.0,7.185053314543002,166.10429000495972
17.0,3.0,5.870054225027737,238.23613626611987
17.0,4.0,2.6845557538226643,183.14347569008507
17.0,5.0,2.111055279082499,117.72606660324874
17.0,6.0,4.988306609296663,140.62056625622733
17.0,7.0,3.4153111762114308,804.1462072200977
17.0,8.0,2.145794104570977,196.56981482803295
17.0,9.0,1.9754005161749222,81.19953828194326
17.0,10.0,0.9931164605081838,232.97808111516792
17.0,11.0,2.6252845296393095,263.83463126345225
17.0,12.0,6.27777963701267,649.9031747863671
17.0,13.0,7.709607699599442,586.711092020803
17.0,14.0,3.409328246176741,325.9678048227459
17.0,15.0,2.239203475318598,332.31015950763765
17.0,16.0,0.7186862406083765,472.80001832558196
17.0,17.0,0.0,0.0
17.0,18.0,3.686696001174907,1094.1941537442178
17.0,19.0,2.1322177994635005,369.8624160591717
17.0,20.0,5.446688670115457,420.2847189911963
17.0,21.0,4.885126855986532,156.63523303410915
17.0,22.0,2.979425230848677,166.08391899646554
17.0,23.0,5.6535784024546345,337.9714545281594
17.0,24.0,5.67682220959668,493.8622249797003
18.0,1.0,11.326180306781277,1291.8066931305932
18.0,2.0,9.710754745316196,1120.721644754009
18.0,3.0,9.519539359912537,1394.7969990770955
18.0,4.0,6.371248801688583,1059.2529260953775
18.0,5.0,5.757501432215764,682.3750286830364
18.0,6.0,8.13429501143924,875.7905412970462
18.0,7.0,3.7956627723440337,7091.7270767153295
18.0,8.0,5.515221634094156,1180.2672402928351
18.0,9.0,5.65750313732325,468.1388053702137
18.0,10.0,4.646302472713823,1334.8057456030435
18.0,11.0,6.178252047331423,1551.5174313557727
18.0,12.0,9.649951374325473,3941.2202857735156
18.0,13.0,9.383379220112374,4405.1399437592445
18.0,14.0,6.424556593964376,2057.0977730882864
18.0,15.0,3.904779000863541,2479.666798558881
18.0,16.0,4.014460211052276,2820.5460396881217
18.0,17.0,3.686696001174907,1537.6473011665607
18.0,18.0,0.0,0.0
18.0,19.0,2.0859968696324858,3446.287053488421
18.0,20.0,3.9504776785139906,4708.797744010881
18.0,21.0,5.159105796078309,1400.9797768665476
18.0,22.0,3.8304613798600173,1378.2760926527712
18.0,23.0,7.8009421336206755,2387.9599861809897
18.0,24.0,5.919851478950178,4435.181072391421
19.0,1.0,9.811879145913903,298.23269808303934
19.0,2.0,9.123067059595405,230.49051586815216
19.0,3.0,7.643648728574151,337.16607981627396
19.0,4.0,4.669369775564442,251.0904388749197
19.0,5.0,4.208478068344843,158.74907564045066
19.0,6.0,7.0854126800908155,190.91875838745034
19.0,7.0,4.126201549205797,1298.9420933979734
19.0,8.0,4.259379005191142,264.56317454122313
19.0,9.0,3.9328813318584053,111.39840637954914
19.0,10.0,2.9154173494029347,318.527427287738
19.0,11.0,4.268750820587093,377.73736087889694
19.0,12.0,7.608305157370027,972.6943426509546
19.0,13.0,7.507381445435204,1064.9504877119512
19.0,14.0,4.351891146630094,511.1827209183662
19.0,15.0,1.8339849637660324,620.5764661635169
19.0,16.0,2.728426845255188,636.2165055404181
19.0,17.0,2.1322177994635005,359.6417756206144
19.0,18.0,2.0859968696324858,2384.6192151794626
19.0,19.0,9.493529796600342e-05,1039.5231498868884
19.0,20.0,3.4774372139456546,956.1073355683783
19.0,21.0,3.655770074650388,324.3016249685288
19.0,22.0,1.9390890368957407,336.90143680868636
19.0,23.0,5.787060616582208,588.0559131324133
19.0,24.0,4.479437507124951,1017.4129966941553
20.0,1.0,12.698497674208166,479.2858949273249
20.0,2.0,12.58249486834504,344.7795375557544
20.0,3.0,9.953180150698852,581.643680667424
20.0,4.0,7.5531408513229605,401.868799027225
20.0,5.0,7.316421031271825,246.81091882512217
20.0,6.0,10.423743051429096,289.4977421268511
20.0,7.0,7.3921087376040235,1979.4471036052105
20.0,8.0,7.580801799278302,400.4745658084089
20.0,9.0,6.856726228771804,177.15021591246517
20.0,10.0,5.959534661888806,497.5110032776549
20.0,11.0,6.791353014279224,632.2390705837777
20.0,12.0,9.22770455985886,1829.2466153963057
20.0,13.0,6.755722176021786,2696.966009352761
20.0,14.0,6.075002129523823,946.4783719034162
20.0,15.0,3.7342193144394447,1115.808082504647
20.0,16.0,6.122050531770542,950.126256722606
20.0,17.0,5.446688670115457,540.939127295175
20.0,18.0,3.9504776785139906,4312.73221136281
20.0,19.0,3.4774372139456546,1265.5564322140783
20.0,20.0,0.0,0.0
20.0,21.0,2.3876979027373513,880.7744249425471
20.0,22.0,2.933863581606732,681.1524986494455
20.0,23.0,5.970527021712307,1323.8064736541692
20.0,24.0,2.7564600537471358,2925.704963684821
21.0,1.0,11.149015404243976,168.3898101230305
21.0,2.0,11.960077297777955,107.90730188397144
21.0,3.0,8.089102534195446,212.74247666544454
21.0,4.0,6.2460649937659465,137.207115353404
21.0,5.0,6.254188337816167,81.71273750527173
21.0,6.0,9.50680769192959,94.02563439772709
21.0,7.0,7.740779546950102,548.7044153368719
21.0,8.0,6.785246446914973,128.19035111963274
21.0,9.0,5.656882104228439,59.69339426558325
21.0,10.0,4.997172500645946,162.76475960466848
21.0,11.0,5.279169228107843,221.64991483427494
21.0,12.0,7.077981533394712,693.7940664615528
21.0,13.0,4.473288685793927,1042.7979362283616
21.0,14.0,4.177753741716516,348.7632019169799
21.0,15.0,2.6668403828417286,370.9806848369757
21.0,16.0,5.601661604868874,293.880944779119
21.0,17.0,4.885126855986532,168.23308894833715
21.0,18.0,5.159105796078309,1070.7583938718578
21.0,19.0,3.655770074650388,358.21284541485244
21.0,20.0,2.3876979027373513,734.9907289467978
21.0,21.0,0.0,0.0
21.0,22.0,1.9181142505812165,225.43193623622398
21.0,23.0,3.595630008135635,518.695265479122
21.0,24.0,0.826947470332827,1100.4729957899401
22.0,1.0,9.77718940569174,154.83042587724685
22.0,2.0,10.114366954879259,105.2496958135356
22.0,3.0,7.045993284676898,187.88580094426985
22.0,4.0,4.66797607219823,129.8148695391034
22.0,5.0,4.529660008999245,78.76488618783584
22.0,6.0,7.745452085126199,90.83099282760287
22.0,7.0,5.882194647873646,537.1866449709316
22.0,8.0,4.957660857076795,125.12008519317753
22.0,9.0,4.00157632787595,57.078983674901615
22.0,10.0,3.205417375603397,158.58024869156034
22.0,11.0,3.859859670833707,205.74248866748468
22.0,12.0,6.507639153380031,577.492731787959
22.0,13.0,5.585521170544394,701.4189472012706
22.0,14.0,3.2394934815367185,304.77526078211747
22.0,15.0,0.844997217536399,367.9368631618203
22.0,16.0,3.6979191141336982,290.13004199994145
22.0,17.0,2.979425230848677,166.3891579783705
22.0,18.0,3.8304613798600173,982.5876982837383
22.0,19.0,1.9390890368957407,347.11259480371046
22.0,20.0,2.933863581606732,530.1966725222015
22.0,21.0,1.9181142505812165,210.27658705242342
22.0,22.0,0.0,0.0
22.0,23.0,3.99125345379296,381.9369217563989
22.0,24.0,2.730094486665418,658.6614002823978
23.0,1.0,9.052192722621983,495.51657972224496
23.0,2.0,11.418726892331186,261.393826261625
23.0,3.0,5.596684969612124,659.3534820025301
23.0,4.0,5.299413410761154,350.1844378225957
23.0,5.0,5.771267578508175,196.65668487967412
23.0,6.0,8.705806575047726,235.3547846692557
23.0,7.0,9.063735670650749,1052.5003088563933
23.0,8.0,6.634905478419526,295.8047152681267
23.0,9.0,5.0933635658382475,145.16571981520917
23.0,10.0,5.097508106146101,363.8749430693668
23.0,11.0,4.204673427089684,575.3949952928878
23.0,12.0,3.982152234789853,2325.5425909738588
23.0,13.0,2.1770196213277626,3177.183176806187
23.0,14.0,2.638127768707771,963.1454292082443
23.0,15.0,3.97588740777338,709.381379493174
23.0,16.0,6.192342625275351,617.5494316854729
23.0,17.0,5.6535784024546345,345.5551290547243
23.0,18.0,7.8009421336206755,1737.4088434049654
23.0,19.0,5.787060616582208,618.338108599719
23.0,20.0,5.970527021712307,1051.6156174979274
23.0,21.0,3.595630008135635,493.77334842938654
23.0,22.0,3.99125345379296,389.7907478921974
23.0,23.0,9.493529796600342e-05,2256.682744939739
23.0,24.0,3.54339945482744,1732.8329743544953
24.0,1.0,11.65617641892094,635.934196651587
24.0,2.0,12.699072039701601,395.9393741164733
24.0,3.0,8.481770306084046,814.7817200669908
24.0,4.0,6.880077156864927,509.61652121831065
24.0,5.0,6.948876405375672,301.18982078165357
24.0,6.0,10.203090338404195,346.74687415714385
24.0,7.0,8.567683990505516,1990.0295205390455
24.0,8.0,7.524975457902441,469.91135899034106
24.0,9.0,6.328578256001914,220.62020480316582
24.0,10.0,5.73077234080177,596.7018846496824
24.0,11.0,5.867193160452417,827.7772444541407
24.0,12.0,7.292674795685065,2716.9203329891816
24.0,13.0,4.004788710934732,4454.120355604988
24.0,14.0,4.630172115337833,1324.4775114565323
24.0,15.0,3.443301500939175,1349.6742727433011
24.0,16.0,6.390266824580089,1070.2269921459413
24.0,17.0,5.67682220959668,612.1957015467303
24.0,18.0,5.919851478950178,3912.312003902015
24.0,19.0,4.479437507124951,1297.0353641774554
24.0,20.0,2.7564600537471358,2817.8002260548333
24.0,21.0,0.826947470332827,1270.1116384625375
24.0,22.0,2.730094486665418,814.9842962238346
24.0,23.0,3.54339945482744,2100.8925842641243
24.0,24.0,0.0,0.0
